date,excess_log_return,log_Mkt-RF,rev1,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,aeavol,pchquick,agr,pctacc,invest,dy,pchcurrat,pchsale_pchinvt,baspread,log_Mkt-RF^2,max,r_sq,gammaps,cash,cashdebt,gma,stdacc,ibq_adj,currat,salecash,chsaleq,sfe,disp,first_lag_excess_return
2017-08-31,-10.33178701558676,5.86160296057923,339.32509458377115,270.6277005650624,-10.883730293833946,36.15397940192727,49.06445582763197,50.45087113132211,5556.6869387934485,-48.86618330533109,-21.7151618059531,-7.821652564517083,1.4056571355410914,35.40559531249787,-73.68228754073942,-336.3401041208726,-5.278288689241322,0.0895221251596861,37.61933278856532,-8.033331481903588,-0.2679748294788888,-1.3148531688817684,-8.965784280589759,-0.5864397155385461,0.0191097145183167,-284.37373471330943,27.96099229093079,-217.8714532445292,194.1549084779048,24.32789143104266,-18.34605455968199,2.7740045080154943
2017-09-29,18.224227110782703,0.5051649784416415,54.98039868389724,213.0309871492649,44.90766279371809,86.06815504663342,36.09723021560424,48.98744167893629,3197.4541146643005,30.801219859472887,-8.954117450980377,-0.6626968821247063,-0.4141727454605879,30.470752074507477,12.152976768205033,-253.2602823544783,-31.31763497711313,-0.1077163125054732,-14.208208822373877,-8.268309824196194,0.4428621533711879,-25.64062148076499,-90.68037706573574,-153.52341873550156,0.0147454699144771,-1602.8564219788825,17.58576046421058,-639.0591753327863,-1296.7307879265877,-5.417842375933546,140.78897743376052,-10.33178701558676
2017-10-31,3.6196759410694335,7.818151916739729,-154.6949844231536,516.5777479551244,-33.20986452579603,7.388902282390972,85.66688633488126,35.928936971040216,3173.5902902843527,30.690434224478008,-8.218370885459315,-0.5950318175231063,-0.4700087837913546,30.28462991523362,11.97920490562452,-364.0514157438805,1.0154420085694935,0.1928313187645973,-30.17663752219414,-35.74576163230586,-0.0452339302370149,-1.9876048836956104,0.3352329069381028,0.4345957552497737,-0.0033401580558121,35.31798997119586,20.356668905297283,-16.33207369120555,4.877191533994619,105.21917273969164,134.453140291625,18.224227110782703
2017-11-30,9.206827823237994,7.042789468581942,285.50973334595403,251.88820707770336,7.676006454134166,115.47750792265856,7.445317802051056,86.32096751305048,2714.021216854098,4.623134076940296,40.18828589261196,-1.4629120811844536,-0.6948046853420511,40.80240380929427,-1.974814493703434,-201.6144638358457,41.98390258129723,-0.0370738572473112,10.917298804767029,25.295969281094585,-0.1343188315226726,-20.83685941958032,4.880462140677814,1.2015844987024875,-0.0219177397584462,147.29673708520772,-34.04927351012202,147.03757280443187,35.706737632225924,-2.196020344300063,16.747098358833,3.6196759410694335
2017-12-29,6.934754482184151,9.73007179274528,68.72257490423657,344.0228414073488,-6.98631980402199,103.76255311328596,115.60577530065704,7.4535877362574094,3634.145610428948,61.23403159752199,30.362600271383464,-6.993330806986776,-0.3448438389198547,42.64440326579636,44.13861488702468,-198.3588191191198,17.93907649364968,0.1421360849608819,3.661254716830399,-37.79784781520698,-0.5803748645717284,4.063657539583687,7.431073449607986,3.5335521258571845,-0.0715465467325202,464.75519295221375,269.30623649455174,-16.6000342638481,97.99125705435485,-52.9996532297338,-219.1359709227213,9.206827823237994
2018-01-31,13.805466653369756,3.3447984567108446,149.42628441871204,604.0639503692425,-46.87859694615099,143.80543687011107,104.13660235561451,116.02251767411045,3703.211229911901,-3.7429252829423376,33.9522211310799,-6.920212547672252,1.9182823420641453,45.56289499273296,-20.556714642371237,-201.50479881106395,-11.840409275430376,-0.2634648644045566,-110.32640790662164,7.1730253962848565,0.1970124613720699,-34.164729795231494,-2.9524573591502445,-2.25526300349793,0.0502810781019142,1555.968435485534,-46.88084098476929,57.3751635200988,232.57216989484655,-24.22942374321113,75.96229651151964,6.934754482184151
2018-02-28,-1.9921029186599688,17.24916497572822,104.12528567498204,525.3991783937412,-72.43455173065448,49.48675344747405,144.21140212709616,104.43058180073828,4816.789330012675,-54.98085912005993,39.16656199597784,-148.90456820962842,-1.2138137937855478,53.39475284130355,-63.420723983367175,214.2658197794813,-2.854508504210912,0.9003609775015217,5.657049842389938,5.76809416606784,0.3680929675519604,0.6116081220990282,-8.632294465505119,-1.3664786902996582,0.0374971991706369,-357.4062222461621,-41.91524182504008,-200.50678245908605,58.96102541186261,-18.452121008275757,68.34257111306556,13.805466653369756
2018-03-30,-2.816910858168999,-11.857736605725334,208.70475360611977,417.34898432879874,38.900829763283966,256.73065414884326,49.86159513979079,145.30374386016354,5285.211153761817,-56.3242930757885,48.594537179740094,-155.7254970297538,8.1837965977958,55.8353305509349,-55.68466035531877,189.11345384355164,-11.456843248442285,-0.4951790058202926,30.83880638096537,-81.79306539113941,0.8244259317456161,7.236832555289595,17.623556264390558,0.4724729529268927,0.0228879749114936,-60.136254962365214,91.35230063617018,-346.02959711314907,10.060982090754976,-27.195159103615552,-19.521230798200804,-1.9921029186599688
2018-04-30,-0.6310911474773195,-7.581850441386593,-43.12236459847736,229.7602357348398,0.0,-175.60688448206815,256.4480302710866,49.80670462655521,5013.574204080824,169.3856510482473,207.30970114896945,-149.18274520373075,6.06515321767362,58.524317491606645,170.1346687654812,187.06684544274512,55.37491575619549,-0.2603301633872161,-7.666135506068599,-40.43917766429786,1.17766457936844,-15.837999765314066,-1.2867938544120108,18.957199839760165,0.0364652050076856,-72.00780382371053,207.7550239333273,331.3750320062909,532.354725116598,86.51170604088931,208.23236522900245,-2.816910858168999
2018-05-31,8.771932402094759,0.9200402954681411,-32.144889459873575,136.0433197157635,-5.300086155754651,-111.80374976161372,-174.8281659049796,255.3108263065675,4333.964498700288,103.59732945723368,240.65066542324783,-148.70712306534776,7.248680807223027,26.050279776265768,111.24403480631014,-174.37814545703992,-74.24511840930484,-0.1774275429295431,-10.27142046941725,18.36944701786001,-0.3947577638797015,3.87838893776086,1.2377216089436374,-2.666917496826585,-0.1940760526506308,822.020068983328,-288.31088760864213,-79.68050276788381,-128.8070653356191,-4.708514670669814,-258.85627281470727,-0.6310911474773195
2018-06-29,-3.5743787454309994,8.308864360722252,10.309349269681633,55.93672782728466,-11.74937076433469,13.600130658565982,-111.74688004319869,-174.73923839953164,3462.2940238600763,28.77700084605738,225.52315041767383,-2.381170234261344,6.759621435122928,19.96039205145443,23.10396905018773,-68.31519799921634,123.2413072894999,0.2143503370788944,4.710639769826059,-15.051856837435253,-0.5764307923063425,23.472170276897486,-0.3624836827945401,13.618455054796913,-0.0286071853110758,-707.808120886003,-792.3246661060471,-519.696627948083,104.36941583624218,94.60889568001885,-95.86969320838456,8.771932402094759
2018-07-31,0.3844683023733344,1.5237557676344329,132.34802026739152,51.84551322814304,11.463801220775036,123.30001428738704,13.647099521595624,-112.13280456366884,4806.094467804996,-100.78153650369204,160.76354999900954,-2.869432737145164,1.5757889978441073,21.822349844767597,-106.49412817081068,-66.81396915241744,-58.57875986686776,-0.2097251108781664,-9.930234997117168,-10.007060624828227,-0.0428125752328407,102.7728121367154,119.8087465960362,111.1120520023168,0.0280503590544558,166.2794868752526,80.74230674053115,-59.85673053370192,346.85882472051924,-56.79233141286503,98.69642769082292,-3.5743787454309994
2018-08-31,15.448131118879202,9.98626898260641,-55.557434580759605,114.3662680483282,67.11809115951165,22.53493097280041,123.10857729756732,13.625910881291857,28143.95300998444,-18.08345681318508,93.12279830189053,-2.4844629632095665,1.551480978608616,33.96727217053495,-26.29190254968965,-91.58893983332186,57.29434129907128,0.3057956573056262,-53.66328642808651,23.13589902757758,-0.104424831062694,-14.935207705229573,-13.513665007142464,-7.254804748831759,-0.0060064566415118,-482.3155960716559,183.92672335396853,1743.9344935918425,-19.676816569687617,36.66294472029762,123.51369614560168,0.3844683023733344
2018-09-28,-9.131233480854153,10.754361111390358,32.7727913389887,323.9309139784675,-3.522871129643015,147.7877772775284,22.53677009850538,123.11862446164712,27313.14913458502,25.177552196221804,234.4696940154432,0.8597111626345536,0.0340801613387748,30.481844255343773,14.10610945941578,-144.98122945447597,-8.791798715100356,0.0500635396309552,0.0619485241272173,6.345990540913817,1.2788645372447502,-24.213310463044134,-107.54373447610476,-127.1751247703554,-0.017642613839615,-1653.6224257520312,-94.90898344301786,503.91267174741006,-9.53439281275132,-5.352601138380642,372.719020318882,15.448131118879202
2018-10-31,-18.30225224909689,0.1910402775691916,223.68783189282965,69.42834043700611,-11.461505708758295,160.1038216785011,148.64837163532354,22.66800569556885,28396.61317855077,25.163761767475098,242.85911025162704,0.93110176490119,0.0167047573901171,30.436659190466948,14.184329402281984,-147.30269060486256,-37.90199344274316,-0.3630298550149403,33.06864079782997,-47.57123981006589,-0.6250384567109086,2.062530453387069,0.478767373343274,0.3875507007271039,0.0677847876715076,-7.336278536418831,-1.3996320202886636,72.08433020123448,43.67148210491951,2.154393744677304,-174.45175315759798,-9.131233480854153
2018-11-30,-3.2027446613618658,-25.43740197338353,-129.80404892215023,-151.04338847078105,224.19848367685952,2.8232398478745906,159.47315469482328,148.0628289594209,29118.66162646503,-39.917574677866114,264.9012899776001,0.0385388198999961,0.1779793619402153,42.40651215600021,-44.678102203569296,-0.4159711383167739,28.20839553475253,2.028606088302373,-40.47175242115463,-15.957105295184192,0.6228874328786325,-14.556734944590175,-4.0974433817666736,-1.1708616016555735,0.0084708114406688,-236.5214626620134,-165.2227704269244,646.3025596518746,-47.14269584940803,-51.77469174705915,-94.23557467457238,-18.30225224909689
2018-12-31,-52.65522731063005,5.314984368424947,-271.5182919611303,-195.43675358268592,-13.20309271059156,-373.6468179947817,2.8006986711069697,158.19989674886017,4105.84006191371,-12.392540683833223,-23.13190282909274,-16.807243967249786,7.136327816554772,205.8083095261095,-2.8594373624428115,-4.75761244774532,-90.80110950165977,-1.9398149292652584,-23.463028560644037,33.27400290378296,-0.6088746550259314,33.741776511090734,107.89461411615338,1.7766782700145995,-0.0032010367919936,81.19064177720065,29.648798913774044,1288.6860904342293,-1129.418996915556,-672.2924716571289,1029.1347459707515,-3.2027446613618658
2019-01-31,37.184797691559496,-31.79696110354147,-9.196260086741995,-1178.3178353974783,10.046769016569296,78.24621347205128,-373.066956882855,2.796352277220051,3379.0056841419823,-40.416228022576966,50.30053990907681,-15.909748733330554,8.918456509189076,187.4354919778235,-30.850915131504376,-3.2433699492092494,-21.240378044369464,3.0963415200407707,-13.705005778110774,68.08960377933545,-0.7043090731885808,-55.29857759690856,53.56640738293749,-7.316910126669299,0.001389081873377,2113.6657051572474,-41.0655265847181,151.7801428067287,138.73824018835984,1.4942063747116665,-160.4172609450054,-52.65522731063005
2019-02-28,24.83271274943427,25.2903608523208,-748.9515547109008,-478.1485198162952,-40.10553304875052,-458.161548551831,76.504524461351,-364.76282828383535,2239.2972674666867,-17.14119840072261,10.538760662426164,-10.268138502232958,6.928153558245703,211.75912995182108,-11.871472281612354,284.3808296230542,187.63675534026217,-1.147213881388279,-22.191901157081816,183.6735313517254,-0.8617462333950306,-13.929858947259902,-1.681117895614193,-1.7614158345581783,-0.0651794635955105,39.89908549106382,-27.824350978352413,-2297.624343950253,111.57394221133282,52.9632785641237,-43.54258251390388,37.184797691559496
2019-03-29,-17.25572009141336,10.556372368760869,550.9717238415867,136.36231788403086,30.40808493248523,374.2087696451699,-465.1738136658759,77.67544334278614,3581.814009676112,-17.839281556522742,23.04604117619599,-11.755760473913735,5.172740973152012,76.76839685506536,-16.964725104220673,366.0079857964056,-28.75066588052465,-1.685723837957403,98.98229395323858,10.463292835453784,-2.351951446780127,-1.66663444406322,-103.21950216067926,1.7144236544746008,0.0356310604279479,-48.426304165388586,37.86521379357691,72.60398082165011,108.57342047077584,-28.38914319010928,218.2744286137981,24.83271274943427
2019-04-30,23.469613560361378,3.4724359805614684,363.77904299851696,-81.05437027187583,-7.81415930232365,156.56494916165494,378.0432513836596,-469.9404055750306,3777.649034311911,12.57013326869454,126.65480164264169,-11.224409689408622,1.1709114506154858,78.19772195938039,13.4224151685625,304.3060586226887,-32.640169934739106,-0.3143988305411203,41.33094578328769,-10.977304026260526,0.5582196573134592,-30.43653140563856,17.23034234017814,16.15736877786648,0.0656577778001761,140.35578338004532,35.15218296650664,358.65529966764643,407.7273850050393,316.67691716513247,-965.406644375882,-17.25572009141336
2019-05-31,-19.014116942460937,12.275186386608958,-224.9965932280064,1061.7421577178786,-50.22715328383126,50.82700807157336,155.3747472644438,375.1693782886025,3062.2592969195825,-90.11195886625204,215.0580006749991,-10.042562735424037,1.7505629250000234,34.77473147495903,-88.9670064300437,239.83208837791463,-77.01976322674335,0.4378021669743595,-12.90933467858315,-88.58798033441622,-0.3000039330558197,10.423012992316274,-6.806280772807568,-2.355421071776206,-0.0132099174035005,-10.52028867991173,-585.4907115972969,458.55824012840094,-29.14446555184304,11.700241578346493,-49.723604115275975,23.469613560361378
2019-06-28,23.660492627425945,-22.839928052922534,380.98842129155975,225.71690692228896,-70.33378275882549,182.2037050353924,51.32915140016995,156.90976566767847,3816.83048114525,-93.68035724643524,163.2183227728013,-4.464473159526031,11.51294239382788,25.01943906859016,-91.68822693062494,197.32932073612275,-20.980032862726773,1.1635473535753167,62.01808127854281,57.62574907304588,0.7952308472795574,8.567998358400303,70.8978072497982,14.704108226060882,-0.1693241281154487,-99.75865741319426,35.80280641314812,1068.4934679259131,17.146228214521216,74.8577129073613,118.99461602309566,-19.014116942460937
2019-07-31,0.2789764897907636,21.203927757948687,-282.0168700886479,215.68860262617432,44.49861077332962,-334.6586425016648,180.7030328145096,50.90639253468606,4111.915008533891,-93.20246505746351,194.32624238290748,-5.160047723038163,6.177600810702824,26.09234997991228,-91.22440823925784,195.67904549730585,66.6114044626811,-0.2210105954993202,-15.976971545298852,29.837282459043763,-0.6920123332102947,93.39211145916494,95.80651493690732,99.63396050240472,0.0269656456167866,78.38788288952699,-21.63408125180331,-86.83425718051149,437.3961732972026,-46.07404988676842,-207.3190851600068,23.660492627425945
2019-08-30,-12.45428466696492,3.762141273587481,351.5837701768111,469.0004375032356,-37.900065174723416,314.98380707794115,-337.99093307060105,182.50234392007283,5375.610137444766,299.6991916719402,161.25841602795686,-7.919883895040365,6.956139490224295,40.12522324691095,341.80276136764235,-668.3559868418506,22.170513437224827,-1.3738347457018034,38.3008056252371,68.63359609842473,-0.2243044060512942,-25.69149437370845,-16.70494877134888,-5.066076827384819,0.0127351004741527,24.52752150709067,1013.6312384778988,-832.9884215604006,-33.488459829183284,-16.454009813984214,-195.5997328410259,0.2789764897907636
2019-09-30,6.565728487583745,-8.316753594699435,29.48858437774591,-108.05186186067988,-10.856998192109309,55.615297969920576,315.09442708112863,-338.1096330077201,4186.306146001297,178.8781057956396,93.83690820314158,-9.258387002874043,39.52151695444386,36.66200111341948,220.47641368465312,-645.5643076584341,-22.11316937296931,0.1726330593745891,11.384520702320287,-58.65689321417403,0.2578823218618387,-87.78210207283456,0.6015873599749852,-111.74855806212172,-0.0722603139999933,-1742.6435681623009,-231.51961370543088,996.6405278388676,-1191.9632302758532,34.92365360741127,1.7824956598593644,-12.45428466696492
2019-10-31,-8.609159711256806,4.505283479791913,-193.5891650227715,282.75566901721936,-3.382690087022775,-122.25996502681475,55.30609130742064,313.34258361851187,8734.090281980823,171.56883531244975,101.73882574468728,-9.07362526894442,38.88761885454392,37.69047479153795,211.613926684273,-767.8228940240538,-4.319475259347939,-0.1531997323743111,-32.45615357982808,43.73366238542235,0.8831769671851113,2.403604708067803,-5.1187169606732255,-1.943309801457218,-0.0025460676424082,-203.80399803705404,-51.70947506182347,13.86474654284575,-115.96485078879716,3.5771202126501294,25.400176123670462,6.565728487583745
2019-11-29,8.885893216399522,6.47818562567946,104.08659359678194,-164.17876030619274,-85.38706062017913,66.48917811978014,-122.44131368322792,55.38812703635172,7459.611603222638,115.8108030189526,54.83810233307156,-18.22237025185266,38.21916166701565,51.41591804280578,163.67239581077578,47.43309823166784,88.60929599018124,0.0680437081018571,29.837347959289787,-2.617935426528902,0.5879062073291449,-12.932000407763894,-2.5201754984666422,0.2202621445776458,-0.1024398537692119,109.92347556226446,-79.80953510292147,60.62153855098404,104.90998980183208,-3.68987223253788,-38.65450559487306,-8.609159711256806
2019-12-31,4.799384524302086,12.0420670915531,-102.11398771471968,-51.51491868964968,-1.9367891441137253,95.1595604865598,66.23887276884795,-121.98037076203757,6667.583346381977,125.7088576493738,38.68401953583076,-18.085385666269048,38.97595342063785,53.66365878130402,170.81284318492644,-34.18745238917243,176.25597920135908,0.3247984847692909,-0.7313208268319613,-40.20464441669765,0.0341634605500928,-3.8420588419562014,2.428298702657628,0.6422823619894871,-0.0498787421437194,35.75288769110762,-50.75660035874989,-636.8522358339997,-53.55968541911832,-98.49617708079889,29.746236588279658,8.885893216399522
2020-01-31,-0.0670002733133607,8.6798467670342,142.56604675130308,218.19098289792777,23.66772914150324,177.88873011079653,95.4973938154249,66.47403252340497,6706.829662285397,-187.93066181708411,49.36313214253536,-45.55561551303029,5.2307916851028144,56.694604267754805,-185.52256218172928,-15.881902338095284,-247.5467396115634,-0.2198635909239895,16.440629822876417,12.558613487435196,0.468580883833489,-15.675653477013554,-75.20225531321202,-1.2514396780427717,0.3890298926924238,1549.2887246001224,-423.3958388590545,-88.20298782691134,229.29169450227928,94.35420393230658,0.3056457900020177,4.799384524302086
2020-02-28,-28.647170176984744,-0.3505178358691085,75.51114452507062,112.4678655450945,-72.20659670941544,128.37203024211863,178.43201069937405,95.78904736923542,5009.440490941545,-187.1479634541192,100.6280180636531,-43.78910179931116,5.014936666800439,67.8185731829832,-188.1393296551695,232.5516187926989,-62.06755859511634,-0.2364408643697369,15.394012237217453,15.059610895888907,0.2964260227005117,13.995829957535475,1.208391758319863,0.1144973484403522,0.0068203475793642,127.87566303874392,13.544634865023909,434.0268830573932,69.2010979944092,8.001888972156962,-34.23429505725312,-0.0670002733133607
2020-03-31,-133.31478678888158,-26.98774000393062,3.83003111707286,-212.71451396184267,-50.70176709152168,-5.174345327853307,128.34322837531025,178.39197725130262,5943.255387033945,-185.7197379081336,149.21132737087416,-22.34275480357965,42.23030421546859,70.57659360600097,-182.72534789180423,272.4641652328134,267.183955262193,2.285214503970962,-72.17210670670784,-13.467001204460756,-0.6569082605110939,-2.152018150877552,-94.68493771008514,-3.958578757260298,-0.2234761751980458,-18.846802916080357,-211.3276794878452,-163.1214715277747,-43.08638708444904,493.1441684200933,1918.1605809575933,-28.647170176984744
2020-04-30,55.0084006234288,-45.43342473763194,-426.9318178670314,-2255.0673350704897,-99.44824404152855,-393.35506007364967,-5.109184623173537,126.72699778536592,5673.034192229671,206.04930415266463,251.50210377587567,-303.60667179049017,39.39087880836452,68.63269314505607,208.9261123214649,318.96848645390673,-16.15441787088082,4.232054026899073,-60.79990798862661,54.05803649864743,-1.0254802148832227,-13.87896817411496,2.781620790994154,8.563885376522407,-0.1153305451929416,17.34008275698841,62.83776427888188,107.85135506908227,579.316720506259,-807.076052408686,-1610.8081486750582,-133.31478678888158
2020-05-29,12.253926764006732,39.28899601573407,-1749.3735065956687,-1442.74715855741,-177.52602371386604,-628.0529155369927,-370.7781449562512,-4.8159390563441455,2930.84583252148,185.11361420780756,183.3435080068074,-9.402347457874242,38.691091487418056,45.50122920317206,181.6589416325984,-606.1930949435036,-142.80080323227094,-1.490494886905453,-29.32351915929064,356.7686465939512,0.981705789804074,32.698184537142254,-13.59022839750331,-13.186243376748491,-0.1334034462079365,-268.86107260859734,-137.2893493853926,-1602.7264859768638,-35.18657418210205,-740.5530109669519,2003.470983881445,55.0084006234288
2020-06-30,2.047120943163713,16.888040543819983,743.2749438704254,-1289.1694939693523,-89.25797228332186,573.6137823595324,-643.1076891559524,-379.6659009033778,2064.512421979742,234.1570961494946,23.584028573856266,-28.328564027459063,0.1491817356233918,37.03272751176849,222.1999234772945,-617.0795212334086,-74.15418156925654,-4.11024866440161,134.66887935863508,122.62837365506266,-5.2316370174865385,50.7304651135338,-75.70310907601754,-0.6694062264393352,0.0712687430453631,-155.18836962358893,61.82320675977326,-425.28186312514754,-107.08057186991788,1084.8250141749388,2694.601887261401,12.253926764006732
2020-07-31,8.9744348348251,7.574789873229883,197.5309725118645,-847.5995704427675,-25.84956474921736,244.5156876671521,576.2497201592248,-646.0629735637746,2249.074811881356,227.54691513476592,56.70998559091219,-29.352928289834495,1.087748329295141,46.77683342437808,215.644068073487,-729.3306324337678,3.257539502252314,-0.7328440195603089,45.37273597452236,48.60472663829796,0.1623594634240399,103.4132539965596,27.27312163065423,40.06901669974414,-0.0021874636118279,45.73972695421651,210.61126835060716,-190.4850927655907,-72.43601675474673,52.500236860554,3985.1121062637458,2.047120943163713
2020-08-31,13.472667909555843,17.491152477580385,36.869985192905965,1077.434937113381,3.71808010590748,109.51439732744848,244.6891297751869,576.6584708908135,860.1189522473451,196.21235699024345,114.36540157617416,-31.90011698148617,1.202484637105098,62.25116071122748,190.7727358065848,-262.172231329396,49.05940134046449,0.7970345883847014,-30.260664407054836,56.39331897516013,0.4512267513473187,56.65480393087603,3.879907997541274,-5.7184486464840205,0.0111629174532075,64.96459665101031,-130.31148930434165,-563.9081429446314,-412.9861953889092,287.5578559515939,-2562.136763485144,8.9744348348251
2020-09-30,0.2139736609551921,22.983577310536177,119.15805976464412,568.096869726956,-142.28299721330745,253.8115672807584,109.95634968464849,245.6765884137257,791.1821823840562,168.65281741244377,157.3750144222805,-11.041658570343357,2.442810693538881,67.69618191325993,157.386422085903,-402.5644686620972,-59.19409075028585,0.7087006607360345,38.83120888622034,-100.549905512024,-0.0992206749080155,9.690316378343368,40.81657095994471,3.214941850949316,-0.0936254687552204,400.8614666912274,-91.33079856860968,-152.88768619612438,67.39359486013342,-4.734934702379505,-2982.985439412504,13.472667909555843
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.9625584773447,-1.6898017857522774,-661.9482255624598,-2441.219051986989,4.365169911861765,-641.0730840964599,-79.78410486727991,-121.06016850136444,-1.7136051219275863,-63.50573506450192,-2088.271926142025,-5692.338067299883,-101.44879862600352,-71.87709802050787,-4040.477416207297,0.2139736609551921
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
