date,excess_log_return,RF,log_Mkt-RF,rev4,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,aeavol,cashpr,ep,lgr,cfpq,chinvest,pchsale_pchxsga,salecash,chfeps,sfe,chnanalyst,disp,illiq,baspread,max,cash,acc,oa,ibq_adj,currat,pchcurrat,pchsale_pchinvt,pchsaleinv,O-score,first_lag_excess_return
2011-11-30,-34.52196597776057,0.0,19.649226748454844,-37.08936365801126,-506.2061921415826,-160.64852712061312,-61.85463644203371,1375.7160386547578,3211.823137040353,57.40294270571394,-50.4090300815905,559.4765606358856,-52.59886038364548,140.31599350104548,13266.042222745422,136.43417154580078,-467.1006932656648,625.5217601802849,449.572873457447,-0.0545174403733269,-64.77770352463062,-86.78535297943984,-22.391796596801957,-0.420448702655591,-601574.1635108665,12.443176295161678,-71.41098634654509,78.22090089535311,-93.78329562338294,-59.852422240124326,2065.4850535295373,25.4927922820346
2011-12-30,8.08429841779053,0.0,-0.5176845602675835,-400.8359710949275,-577.2833607999358,-209.22481722326145,-163.70790247451913,714.934401000701,-7495.006354543467,54.439891028670566,-11.261023502653156,658.3997011846002,-117.57435072850744,64.57425564131326,5378.1267196811605,-651.3351400145837,-486.8174083604176,2283.1927698892,1299.6449055771327,0.0441412876564012,61.44416365722748,31.64220900587537,83.0512530840357,-15.35171173935572,347975.5087339133,-29.80082476686008,668.4437123971979,340.83518926975324,-61.47642127032732,-29.3816342972452,71.94685477918574,-34.52196597776057
2012-01-31,16.47901151121446,0.0,1.3425216242724662,-159.34030523203498,-172.92010434820975,278.04698849719324,-204.1484663486703,1049.1375772804704,-7220.136655812737,63.35003174413589,1.271049860643508,651.5718375263765,-97.22692294221989,45.543962832200016,5338.475561125386,-688.8136761536178,-337.8586124484762,1705.2385299667983,893.301862127148,-0.0231923184530781,-40.4121285720725,-9.857865299619334,-14.315388611493631,-11.361097836503404,-1004223.708407618,3.32627933642328,-102.30787219142668,-7.031370700512014,-27.32733068588674,-27.76222464042776,201.3607113799062,8.08429841779053
2012-02-29,-12.564979971780248,0.0,8.996962064044217,-281.3839149283562,360.9412610598785,-7.29033083683101,279.5259323482173,2090.8136723502616,-7170.738603825183,24.4996249668649,68.07182993708852,723.0779165728749,0.709082789969471,-92.01240916526112,5194.78906666383,-750.2644544466272,-345.4053719305734,-1258.7838459262202,956.5124659858112,-0.0721199368937147,-5.700727182221783,24.0580524219921,-10.72000986029036,-30.90777021800352,296762.0528384894,-45.77161147160402,21.595734993512,4.308478713256818,-87.59249056038053,-49.876671065899714,-5365.414888883592,16.47901151121446
2012-03-30,3.369210699111599,0.0,7.943914984618141,364.130256038,-161.66938056643698,19.414948475245463,-7.383686240051405,2933.655391379422,-7776.59909255709,-1149.9614617776804,107.70442014207788,1431.913378562369,247.90490128060387,-181.8486881685565,5536.023794382106,-573.0345624835345,18.19226137220675,-4367.289534011958,1504.4379675815364,0.0089380418608417,-14.284937075082922,80.82523358048422,-26.4474820554334,-23.774237038706616,556040.574793525,-25.597169251729746,-177.51998426791943,-395.1036679167044,-80.35326040731837,-89.45865621329585,-482.5207929942371,-12.564979971780248
2012-04-30,-2.898858990816599,0.0,5.254004351321544,-74.86585746043225,266.802477966135,122.21917902469602,18.29025225917268,2596.5291426055155,-6806.084173975793,49.6534533527883,102.5409794886296,698.5204272808397,223.5025289436005,-151.45509097406568,4982.700631575086,-800.7471992506937,0.887989457111382,-3521.229445654445,1473.3134092279574,-0.0016286891070178,3.950780806615682,-16.167757149155193,-24.95432934851806,2.574578858816267,-2698835.136509493,52.01060407215948,-10.797135101345702,91.0174657620564,11.299045049115108,6.099488725838157,275.0358940956903,3.369210699111599
2012-05-31,5.409203232704139,0.0,-1.4724782320065726,98.70225209980094,139.92456730375807,108.33191175481022,123.39832427668289,1455.5433468674846,-6848.232082262156,20.154724704482533,143.9882269751615,407.98648715249175,242.22242776092003,-85.57512625380333,4911.750547635023,-443.7277044269908,9.907550311907652,-623.0143710887118,727.8821950964096,0.004462505293492,16.295840581292566,3.765298827423294,15.773282863305552,76.85389101230282,422465.21320004016,-8.176146743352785,17.645465096457883,-69.95262204152215,33.98432488469179,-26.30726550655534,2787.7441305344983,-2.898858990816599
2012-06-29,0.0856754664139285,1.7234353991062186,-11.011396388788455,309.5612346462583,-77.18861164133082,76.58839142743632,108.15995560755012,1204.1977889837167,-5608.023580282593,16.6134803282313,99.360895069152,271.5563781724228,-115.10926278110546,-38.07823570678778,4446.570350558595,1475.6407442910804,76.06074254106854,1889.7370230696465,472.0655787414209,-0.0103484545946727,-23.106869043896225,3.816592843184196,30.39637882034583,40.37456536481767,98096.0220490247,-31.676128073716114,1076.460716864628,213.6964553064024,27.53224018622652,48.88695119278668,565.7332245578,5.409203232704139
2012-07-31,-9.242726282295344,0.0,6.589744761350015,-178.880691567782,106.25099978956688,-21.441344296146205,76.92611245919377,1040.9583893305712,-5796.196073414263,16.878692625909718,180.94840113014175,292.6463746356497,-106.87551780286483,-61.49960329630304,4070.258809960989,1531.9975202149485,79.1413126472469,3236.488945588705,408.25524886932,0.0108989347196961,13.26654771189932,15.419176522438704,11.22344851694129,-17.24364579953948,409753.6791013926,-0.1760120997593475,54.70923416183632,4.558154711967745,22.372009285818287,22.43508522986505,-65.92291572341492,0.0856754664139285
2012-08-31,-1.1234049283145842,0.0,1.358920703057502,48.07852416565567,-76.47385249499663,-160.49791953456514,-21.44338126343401,1430.552116953926,-5868.3124822518585,42.00765853967328,156.6270103413909,416.3245376594512,-58.65204929606287,132.13292940983314,4349.257666531718,1200.1421504593936,76.47335000265646,4187.796269532426,247.92926431700263,0.0363055856066784,4.160691246454263,-4.405222437317434,-2.3668651347270497,-29.1833164188898,181629.5542597249,57.13319929586966,-66.57175579922568,-28.307603662908008,259.5691008771482,264.98358883315154,-215.8816868467875,-9.242726282295344
2012-09-28,-1.012609042040317,1.7203274102672002,4.3314071829519705,-34.14889616926908,-67.36593651148993,95.13224636054726,-159.27175478490224,1793.45898362896,-5988.7312856436165,54.45205521337899,118.00194801277124,490.485820856769,-42.064004585320575,195.1072326644229,4314.338824527808,307.42256612878293,124.38067162127844,2122.5360504893088,345.7256482072271,-0.0626677123818696,-4.010413817242849,-2.735318085586812,-5.959553492852024,-13.487850217700869,-411072.6252990663,22.77086770694477,64.182985950677,-87.1079860447759,70.93584255938234,56.29947512076987,-292.64397265934167,-1.1234049283145842
2012-10-31,8.756763296698622,1.7200863593315825,4.632422894021152,88.45813152335717,-164.54953997311372,19.597760408614626,95.0441892226844,2072.792570046393,-6026.166400350865,53.689002110223285,55.30381440431273,448.007463706626,-38.69267040358856,198.51317143323968,4321.873335013639,179.17335356851672,107.90872709957162,876.2885371785383,366.708451398512,0.011506321118498,-17.696811739930652,9.925066383223507,-0.6165517849133266,38.81808947722975,48461.860521540046,-3.2709158085096703,100.16365072225015,11.641724943250118,-40.10929147280987,-38.90249104998156,76.53431977119726,-1.012609042040317
