date,excess_log_return,turn,RF,log_Mkt-RF,coskew,rev4,mom1m,indmom,chinv,pchquick,agr,grnoa,chatq,chcshoq,chinvest,pchdepr,pchsale_pchrect,baspread,beta,idiovol,size,mom,bm,cashpr,acc,ol,noa,egr,roaq,roeq,chsaleq,first_lag_excess_return
2014-12-31,-5.024050040955788,2493.605104840799,0.0,3.613452884214922,-146.88333080835514,-130.09826944669447,184.83347798712532,-11.01984335909203,129.8612871912291,-199.81004824305157,129.6430196694691,116.27393457105748,129.64301966946914,-35.00681972242708,-9.124764739852852,28.379585250185038,-138.2002871590457,1.6245218442208085,2.23392796434203,0.0616223120270333,8.233638102696204,-154.46027679415624,-13.42529386855199,-6560.1598381140575,-36.02355217988197,611549.0244012713,-47966.67815826181,-35.32396044702888,3.1199430779069,4.76574293739187,96.62692110058956,10.87019920580433
2015-01-30,-4.705628092133518,1539.0156719608094,0.0,-0.0865747851192832,-239.48554920220735,59.7610566148855,56.27383834920744,3.0131338822296647,117.45098011730316,-153.52806959404057,151.77029923814558,30.698573772985988,151.77029923814555,-35.16974131342066,-22.20565614144074,67.98860852929872,-251.70269056115043,43.30257287475139,6.055391583029916,0.1585257923909626,21.73901458761611,-159.3669756268655,38.235013170408365,-20310.619267672017,1.887109939666917,55301.882437424734,42082.13057195302,2.4501533887685127,-0.5907200484839592,-0.169798781480857,29.22666988280112,-5.024050040955788
2015-02-27,6.386272313237813,2005.4716390313283,0.0,-4.544729872295801,71.68705579336185,-91.45009733038314,100.04127462028517,-71.20819740873998,63.44864320998823,608.5179181999326,117.81242816857484,-35.88175664827521,117.81242816857484,-12.300769806550552,-18.79946445881092,71.52977658622073,-249.7901463779824,-29.672835177644245,7.93303375960204,0.3518156601991844,-11.360740031690057,45.76148240777138,-9.6494785661763,-9258.840308351995,-8.489492280515623,-20667.079906677827,-29716.059813451026,117.83560038746904,15.689078882048436,33.83686155501317,71.40832214490075,-4.705628092133518
2015-03-31,2.3961028025281133,1369.722130793432,0.0,8.550402240896387,-3567.641867589308,62.430749764624345,122.28870398968756,19.70342900839691,64.33239381562707,586.004633870104,141.16923757004207,-27.551366882694893,141.16923757004213,-12.83234201286624,-12.696906865272952,46.0973427963304,-558.7243643541317,26.358659381638645,36.34304154671708,-0.2415440156484578,-9.91734139656046,-126.66253324918353,-30.822665490017016,2152.3135006064986,4.14264717470482,-7327.29778826423,6543.740166167729,0.9206689038702952,0.8685597361885868,1.6075274265338209,1.5442623713256864,6.386272313237813
2015-04-30,-3.7100734404557336,2540.9075644072736,0.0,-1.620914518909106,-3388.6875886705907,163.0647989186184,-6.948860908399631,18.271150483475125,-102.81667077478278,1156.0229777569098,27.388513524431225,-113.22550721086198,27.388513524431165,-7.810991082058792,23.44586428637983,138.06598527648552,-31.045409386180665,-27.26989645992188,1.5037415547370756,0.3946479116607726,10.810416272627664,8.48273932020038,116.87005770655276,-15922.12814140258,-58.58186412490519,-316891.4252684978,-99924.49831787637,113.89160660928208,39.980796092396325,100.96317450305064,427.74907672769336,2.3961028025281133
2015-05-29,5.029455541709375,1646.550999903973,0.0,0.8473740935447321,-3640.2592475540223,-70.73673053749788,4.781062482202529,-16.118204631913088,-105.3888101302353,466.23279653267855,-27.81984268099156,-122.07222808406895,-27.819842680991684,-21.786186811336236,6.890611978037964,125.16040012886911,644.5320904637873,-17.519740095517818,-7.075236241045786,-0.011749587901626,3.8686100155350687,126.95080320915828,37.77236892962537,-4583.666793067545,-75.50768407974775,641666.0516971094,867553.6854307987,-61.6224018745324,-5.560445633675073,-3.0659542434439686,-120.37993332706594,-3.7100734404557336
2015-06-30,-1.3235447876248263,1944.5152693029377,0.0,1.942519745728632,-2941.211049140186,-64.82681248678198,145.74421112449372,0.0033363903571437,-23.696494098647435,-19.0059482694068,-88.13503557387604,103.03424715498116,-88.1350355738761,-16.506077461719016,-12.39774006459101,-29.849953217080092,37.54832967980557,22.519165418976527,-5.255632243400754,-0.2236432105087029,-7.696966017872455,-136.8109143432223,-32.81780593720919,9240.578349420432,110.6843148788812,-500889.9535847968,87137.43303929782,-90.75474923434558,-39.49063065908015,-100.81770486246722,-825.856365208128,5.029455541709375
2015-07-31,-6.959962030319231,2099.995126413324,0.0,-2.221894968176211,-3126.5941705532387,95.48014279745682,42.376019504311465,-6.072063489865475,8.081376117000726,-187.359492512981,-83.95116984773018,90.17984838045308,-83.95116984773018,-6.949099481167482,-26.322334842369344,-31.084293180828475,-119.81965826112172,-17.678877299758128,1.877421854660554,0.1093934338562743,9.249481873946024,-34.339015452195554,-90.9530808940458,10498.398667316931,8.107306426038027,15009.12136310013,12021.909049064388,-1.906236103737001,-10.772535390179003,-27.33114964605344,-205.90196891634216,-1.3235447876248263
2015-08-31,-5.952550345479899,1377.5197049614817,0.0,2.2003506455156248,-3205.642860645736,39.45546278207412,-85.35725967683722,-28.414593770739597,8.213194905728107,-186.7396521466898,-83.71459728929828,116.00077174017028,-83.71459728929825,-6.983394882299381,2.584118980098923,-82.40046171345652,-253.62261739481883,28.358511449431678,4.99520699489031,-0.125597639825985,-3.520806335855468,130.97327780854516,-28.00942436114769,1298.7692377999228,-0.7207968977953279,-668108.010565138,-884253.5087981359,-1.7539915241396358,-0.6375419840135521,-1.748051043972083,-33.01220720868065,-6.959962030319231
2015-09-30,-15.374389052678168,3193.1328949222434,0.0,-8.936072895631074,-2781.434753638457,-56.99559329818416,-109.44921488250904,13.09948626676046,5.758523259417704,-51.450288542285584,-2.656692857497922,-19.14938050007933,-2.6566928574978785,-18.937166116016563,6.425586995052335,-27.891517001604097,-162.55244766553926,-27.833978856345965,-1.2652181162134752,-0.0429364888182099,-14.207326623298286,48.25055571625512,1.166568486413098,-2731.389117148741,-28.82854773588251,110290.61513769488,-38411.29866179079,-0.5439035720001044,4.164867015221425,16.726273733986027,424.9992157307145,-5.952550345479899
2015-10-30,-4.183493460243985,3567.5865708694746,0.0,-4.458883593336915,-488.7851808111944,79.78849874666793,-393.93669956144015,4.95118455410614,13.130552918715129,-52.965528900145664,16.41504357142173,40.474905461015965,16.415043571421755,-20.51590284963289,23.4993518525015,7.877603035363407,-111.6766055458888,-6.979354040581868,-21.62185061102366,0.1660643031735524,-12.487427354788906,-313.9464040586256,-7.132004499279105,3183.0939457002496,12.021149300809894,14815.076769448817,31405.31157380389,8.380263880220777,1.1942323522198528,3.700898121258419,154.25507644036338,-15.374389052678168
2015-11-30,-5.082924094551962,2025.4217457768984,0.0,10.587255915181824,-601.6528053517671,-15.060735767137825,-426.7447236525894,-9.794010453442876,43.37480032617484,-146.59526812636415,40.28261132798698,55.19024988729347,40.282611327987,-19.354730850137177,27.28040295897394,29.778383250442204,-95.2273769181009,9.340713506324477,11.891491066573307,-0.0566664640132206,-31.5151221163992,51.2108864984848,58.89072962005434,-1445.8562390349762,7.246348879097777,-14498.55294412002,-8449.946848482825,-4.113186784645688,-2.42598237112216,-4.67053386798024,-14.59008171946455,-4.183493460243985
2015-12-31,-15.651793852988169,2235.7788444520825,0.0,0.7904354709008229,-1726.5242318012552,-84.7270832872256,-426.32840372128646,-16.116647042073392,127.83906191051943,-420.0902685330996,125.94880286580148,138.85657810679382,125.94880286580144,-11.957055044910192,15.44233125499134,29.579580118590098,-190.96966627656667,2.7771129543487376,-35.70558225692983,0.5959144273743213,-9.076687051083354,-36.96747945335903,-29.10081170271337,1364.6100757901404,-21.61411130862949,584383.8129444816,87411.87631525286,-4.571701800944155,-4.820044702593975,-15.537027417681486,31.69229482868757,-5.082924094551962
2016-01-29,-22.816344875477547,1356.273814605561,1.41189712050392,-3.0972355952067194,-1605.0448046668705,-77.88904926864137,-570.2270137136964,-11.97035119259175,115.34001871011112,-292.235206029253,149.45902416636716,85.3918114032686,149.4590241663671,-23.619969404837413,11.085437655347125,0.497464147015517,-282.875277218165,0.1319023534155121,-6.179081489462334,0.3048708298600715,-12.487365733555407,-100.83121271453126,106.7460076190422,-10235.34238526122,-10.056134391971083,-39500.033968601376,-11509.78296970157,-10.230892270082173,-1.0637846155241029,-1.261267713525676,1.1031752034281936,-15.651793852988169
2016-02-29,16.002138709508472,2141.755108855109,1.4001415768896464,-8.320406579139467,-1350.8681123150477,-195.55690688364425,-672.4830965716149,46.53979722580695,84.3472516940701,-129.95539607977136,123.88232020004416,77.26584003538701,123.88232020004412,-24.683104314585208,12.01796756691727,-17.052840510970935,-273.16239892275024,3.859429583605518,6.994354223132319,-0.1537002406907319,-33.191436173639204,-58.48562441632487,-19.891721465359524,392.5077590396231,-2.0373423299015627,-46235.01008959487,-37608.86187565606,18.350914479601265,9.44407734057638,14.974373722433434,70.57951603312507,-22.816344875477547
2016-03-31,8.901857939986893,2045.6079539750776,2.7648800067365955,-0.1106200941475715,-1646.893203077106,-58.39634376367832,-376.2688284728986,-28.78019950412596,24.263511247355737,-36.77461194417374,90.92446825230488,60.7861459368165,90.92446825230483,-39.61869882662593,31.01183184864126,-41.7419915679375,-735.7158468738489,9.586005133654735,15.966215543138103,-0.0680791750615181,-47.546129925440255,-321.87568754891385,60.654087213047205,-5210.190195135543,-5.06104812124174,-387399.98350521503,-39727.6715299245,-15.102807388822548,4.987980229916886,17.74044200848202,143.93831476757973,16.002138709508472
2016-04-29,4.712661480883272,2501.3575831554786,2.785418931528883,9.368995441888703,-1826.99431996489,-86.70087118991535,-173.4814279994165,2.635944912461609,-106.04865543757828,354.00413019996734,-41.94613355294559,-81.09012824703456,-41.94613355294556,-51.92436619164704,18.756646953624788,1.8843782915697804,-156.574725510573,-29.021099159731392,4.956321920743761,0.3894592976291893,27.79974015821358,-104.62734543018,248.02728023458872,-12565.781694121568,-52.22081892729838,-91843.913854511,-33337.319577381015,40.00790458283055,22.90621036321016,51.04970016741241,317.9953872421638,8.901857939986893
2016-05-31,-13.393455159318243,1748.5086388206337,1.3987841147939477,1.2808695881062722,-1723.2178439693575,-217.9926925959468,112.9036077737094,-24.518085537220173,-121.90384383401184,291.919329150185,-83.2364991094718,-60.20478103304466,-83.23649910947177,-49.98539175619783,97.40982486523768,80.41212546490601,664.0175776227272,14.002123400054655,-3.81923885251112,0.2526041227627615,16.191056311202146,-281.7573592454419,16.097720956109924,2746.318364104562,-51.1398232315122,590627.1662571342,891009.9710342726,42.90005907924366,-0.8423641946131539,8.885992668250537,-49.90557127024909,4.712661480883272
2016-06-30,-11.00598255162921,3004.225622200814,1.4022287620908052,2.473767317751206,-1805.500499136337,-302.60562560757194,228.9887244978409,-24.648484203950886,-34.96919829180674,187.398840972762,-56.39966681780882,138.62176036233922,-56.39966681780878,-31.133170413693705,-24.128650160707465,46.29534448244671,-19.456522572357763,12.42298361914314,8.9988059119745,-0.1081386760460798,9.001404878867788,-397.1863090302554,-65.1061592220426,4844.062828660366,119.49141588608042,-367190.33222562727,-218852.94254171755,-35.954038918774785,-27.18636885754168,-66.9917726304066,-834.4310526485024,-13.393455159318243
2016-07-29,7.795006280698084,3284.3108400991537,2.7848744981782723,-0.0696281296755357,-1557.164010931555,219.9514127447643,-142.62416583044148,17.853366493435196,7.001973314678373,-82.14401962728795,-20.308479170471987,125.6629744687965,-20.308479170471976,-2.646864834189474,-31.305514700791893,-17.407417439061938,-215.8289006371303,7.763668666442768,-2.606884535822616,-0.008658198707824,-26.814540071360625,-338.31529226083194,-60.20160654177471,-132.481699388195,22.896042758518547,-4732.8653825121,-47770.75950087514,3.285551126086241,-12.302599377755158,-36.755768395776144,-197.5128268630484,-11.00598255162921
2016-08-31,-2.536540569462184,1741.6399036735263,2.7681989598314973,5.360923171946162,-1383.8213172678898,127.30224096576056,-145.914494720517,41.80912918245568,6.669906986226996,-82.22052456415145,-12.109764529116282,125.23665731098367,-12.109764529116289,-3.0205012585749063,-38.098855616019534,-59.35885672523252,-317.6814656503174,-8.597829462804583,-0.1424876398646404,-0.160307566110708,-22.53880129720369,119.85180315583956,7.547128640539995,-31.360275930329408,-10.742739661753909,-598014.5043441509,-913878.8846104722,-1.6303842110356226,-0.8532100864277208,-2.062576145470388,-19.53761371974076,7.795006280698084
2016-09-30,0.4397248729427758,2458.649504981525,2.7783286828514786,0.6927105061565118,-1394.8221902029927,60.73489016970184,-233.12004487949145,9.07987803281637,-3.410670882728128,-91.87272865728822,-0.5337674162252095,-26.663017615926503,-0.5337674162252712,-9.0921154587998,-33.1098500299887,20.83540067913596,-76.18256920855922,-24.60439991052067,5.445362997395932,0.0195994295466181,15.03861377062185,-13.99886736502458,34.90744032743896,-2112.876372508199,-24.68153733661237,92547.3930103113,-62997.09664248047,-22.104760573313115,-2.4799187367841053,-5.795793105582227,348.5349072217033,-2.536540569462184
2016-10-31,-6.298851100650076,2301.6648653971665,2.773514201906941,0.3461847102879108,-1324.2197822283888,-177.29296495232677,-51.15528406441775,27.28005258485916,4.850397230047904,-132.73575016899244,-9.080488512267852,36.83513382230587,-9.080488512267872,-12.133828043807636,-28.65012004889841,31.3719856450708,31.972327379204373,-3.8646455239812663,-3.954558366330588,-0.0214915364293482,-5.642778706936952,48.919947329586535,179.55546042442666,-1274.6838686031433,7.535426855415856,25934.98085770197,12372.240671586012,7.996118354097044,1.9676186286505484,5.14115311374956,131.4967419466087,0.4397248729427758
2016-11-30,15.931328699006102,1563.7375836726285,2.7745422205065697,-2.8304086432547955,-1185.070851671404,-147.1553030542996,4.561269388933347,-11.994394183866476,39.06164001280441,-219.23977559262093,31.29120097011268,61.11821507056312,31.29120097011265,-14.18219585875171,-17.1293586524868,11.361159252721066,22.51943127005697,44.72597761662648,-25.40806275759863,-0.7883578530485824,0.5977256504079378,-196.0759622195966,7.984508555679213,-2873.617314121042,3.3890993532369578,2323.95460208226,14983.123064412735,-10.250581569207034,-3.003490358593604,-5.221434859448443,-5.398640509104741,-6.298851100650076
2016-12-30,5.361889213575483,1867.8329012421125,1.3844526686989873,6.569408149085708,-1163.9476209895329,114.31134756741336,121.12922870628792,-9.15533883151019,114.77272113342806,-405.1042689080732,164.49297269721848,263.4383404578448,164.49297269721845,11.620046633502971,-28.334157757475303,45.96326185808928,-58.86786305120165,-0.4045842140694446,2.025957538717193,-0.2917556073875378,-9.05783089753504,-205.84689892617484,3.098349877884175,-5773.855850895378,-29.905798819051803,625621.7214108529,57548.48350239638,32.437941250471454,5.4057156324778735,10.845236548250398,125.33974192987804,15.931328699006102
2017-01-31,-9.656386664415876,1584.358546508654,4.184791924873282,2.515193397732346,-1010.562654400834,-23.89434872479883,213.67684448845543,-5.776134341422604,116.13259891966008,-333.354055271899,205.92779152993668,201.68040680280785,205.92779152993663,12.86583273041879,-35.197342058926914,66.8481688450011,-204.8940413985441,3.20231444738532,15.63540405942041,0.3237921590344381,29.9946844183969,83.63581272286979,-88.14862764681084,1159.0850001376366,-23.128097298236938,66034.53073669551,21416.072882422013,15.888909282920665,3.082803170251264,10.560192540319427,-2.1952810369872537,5.361889213575483
2017-02-28,-6.82865179496599,1830.5565412367184,5.597056520923138,2.6875007989952797,-1113.9327629442066,6.865710839647349,94.7459720301343,34.40204948877489,115.9571349255836,-328.0643888808005,206.439862272024,198.05946812859324,206.43986227202396,12.420566161850983,-35.94308231564588,66.64859141556639,-212.75054890429092,13.342330550934662,2.656080814574892,0.4633160144721628,10.215585480563732,-138.5602888741837,11.095550943545504,-108.30103057839916,-0.118535539714017,-22045.99735550303,-926.716432777932,0.0295126035866992,-0.0617977719020856,0.0408402857026857,1.1569838521171647,-9.656386664415876
2017-03-31,-2.256598353972859,2066.8370381722902,5.56559772120769,4.878756249732458,-863.6582316266135,-89.14545376898343,95.99541405177833,-60.005509968793874,58.92819522576246,-122.68396627997863,153.7668727082167,121.33153527502076,153.76687270821668,14.202975509518694,5.896493245646112,81.1749641542501,-204.5789663463986,-8.493694172880879,-8.269392674904083,-0.0738667729951281,-19.66706347508853,454.5347901085936,-36.05419427974289,2258.812367065603,-14.640657625558674,135237.98059745925,337641.4414884974,15.3717286413414,5.857033891103264,10.363943302008437,100.87096179752672,-6.82865179496599
2017-04-28,11.425261240257653,2012.0095051577607,4.157630469780112,0.2353222536032341,-784.1850068381372,234.566185769123,-149.7102332298565,-2.4982873770437197,-87.3940885460396,989.5338516264462,1.000413598571929,-196.0043972128285,1.00041359857184,-10.629951853589972,-37.52589485087998,78.71734683615722,167.72351051106648,-4.530519263658718,-11.165132912373425,-0.1255345232557587,-14.575751299925289,-128.71337195441856,64.48197739140801,2025.0653039325464,-74.58524597414853,-381769.78901736345,-246916.3796091129,34.273324830883695,22.39204241208679,59.56495924995207,381.2777155899551,-2.256598353972859
2017-05-31,-14.55978377577428,2219.320349955624,6.912512036178627,1.4980118193754255,-796.6036977204209,65.85960410625937,-55.9342754435793,5.1861493637913245,-131.83400771636042,1105.6187948709212,-70.236761742354,-166.58616286165812,-70.23676174235406,-15.671987980408176,-56.92666541797771,113.74010253805515,420.8772485147114,-2.991181095704775,-2.8456631024926367,0.1791010415498917,-6.232548863491047,190.03186557193368,-28.87911773684073,88.16959369800531,1.3883545062740268,626300.943150817,908415.1482572888,14.853416961850968,9.664411765809191,27.032417809181723,65.81936128738619,11.425261240257653
2017-06-30,1.0602954261127209,3912.759514725487,8.346486177171682,1.465885634340653,-1017.4320210132346,-117.32929032418068,-108.6916307052236,4.376315670810071,-20.523315803163594,4.013503073400607,-64.12561881983024,97.3277815994778,-64.1256188198303,-13.19436863786073,5.528649175952053,32.244718100392475,-54.78140751385837,-7.952846736798804,2.632962549500519,0.6922027489173548,22.907159112766067,110.05213869956464,199.00968085704608,-1456.6922389772776,136.95894307475874,-396225.8367830203,-174114.86005890882,-76.3034390338471,-32.81990408007998,-80.12522199077057,-866.2956740052919,-14.55978377577428
2017-07-31,2.7295680767525745,2635.449260950363,8.276558477021013,1.071113068131522,-817.6553302186442,-85.56733381721463,4.560913120978881,11.267188468912082,17.32140710407261,-183.31214532380824,-24.509593801911997,94.9848961822123,-24.509593801911983,-6.251488887962145,0.1977256231189022,23.932430863861235,-240.7038319190188,0.612170420931136,-4.299396311849819,0.2451862178941262,-28.28684445104841,-192.78388031725888,-102.62085820974973,438.62540506401,44.51428589759704,17958.479711378925,-35308.34453673102,-35.581029252994696,-11.995296931589964,-37.20560160862977,-208.38908417199968,1.0602954261127209
2017-08-31,-8.983739984579595,2871.611662814314,9.660691991893875,2.5551452356195177,-827.3723589067283,-5.855159095549716,52.62029363766352,-25.62071704516138,17.334709056469787,-182.947003302043,-31.267976079940865,94.97936108811535,-31.267976079940876,-3.4596334671008284,2.695437602569665,-20.80202957128808,-263.52305604650866,3.010403520730378,-1.5049719347315715,0.0793416167879339,0.8769001968923931,-169.14122971711345,-32.9070539342938,380.0009715872186,-2.731077520033706,-611096.9317188491,-911203.582868528,3.3179232403333785,-1.5911375812804105,-2.9124879952730858,-20.727996805777423,2.7295680767525745
2017-09-29,14.580810749112445,2905.115276285552,12.43768600941179,0.2206832722741499,-779.4092595946787,172.36286265249265,-242.7529829852128,-5.171851375556507,-0.2918772252595126,-98.39711200074316,0.1600911441879198,-18.966140032763143,0.1600911441879207,-7.652586337935024,26.839686980621806,-20.840739668263417,-312.7262191879516,-5.245848342589198,-5.041301896287649,-0.1483530352114286,5.224456388712042,120.83577911319264,184.3079879604484,-2300.2990132404457,-22.747053177383776,160270.01171785686,16236.075263745151,12.625147282509197,2.7231297542001123,10.814732908381403,333.0501965268423,-8.983739984579595
2017-10-31,-6.56981995558953,2920.7930564107755,12.381134969470024,3.4072535042643786,-702.8018463389913,-165.97625459335848,107.63065945356745,42.59114281803885,0.8983671161260558,-122.65808996539464,-40.469710484742464,56.65121381680844,-40.4697104847425,-12.699461343517656,34.575572323011805,-31.86170685188054,-218.54171658376853,-0.2204186288674918,0.1259027411680335,-0.2591323511239434,-18.233217733676383,121.5641106472532,9.907372619512673,-1475.7781056586623,14.826921343554876,-38145.3689756454,-6832.191408132436,8.231029534061593,0.0488903606883521,0.6091134584820566,143.5115728108844,14.580810749112445
2017-11-30,2.263636751718144,1955.966448183697,12.482994275922074,3.0833574779603112,-888.5261114802336,13.043079788031129,17.17141854740801,8.371983486997514,0.2816069172661803,-122.84503078335216,-31.60957396394724,56.23091608104161,-31.60957396394725,-12.747474119433132,40.537170624594935,-17.767115488558474,-233.1936763096517,1.9323039859994111,14.42470243513776,0.6060015423528835,28.05884428818854,-110.94611228289318,37.04123233732753,415.3172229396214,-6.698853456866114,20268.031255220994,35789.19742922578,-2.3528682726224592,-1.3360588680430483,-2.524397435157937,14.633170521147264,-6.56981995558953
2017-12-29,4.956878724402968,2812.656114440503,11.057399215371678,4.243092713190566,-897.2819781239541,41.86988576770322,21.73189620359105,6.126914534900376,99.4895997621298,-310.7331888116752,86.4823004771995,59.39507513494238,86.48230047719953,-9.60565838382604,43.513287372779935,37.73268197896012,-4.012391308710594,-0.1653521646513951,-4.657181170999678,-0.2157857341861273,-13.476773609741484,-40.11183780489296,-155.28138482602435,428.02792897163226,-27.108933305189908,629632.8617609092,-48732.65838853456,-25.071448000735565,-3.043690368222036,-8.716835274017953,30.48707043134548,2.263636751718144
2018-01-31,-2.474607151141221,1857.867706443822,12.446789645378036,1.4568798039067283,-834.2051052073978,-129.095944280334,221.6475977341908,-32.26535413543919,96.91665116922547,-222.91118792947677,134.20382981685017,-13.147879962969826,134.20382981685017,-7.069317053531178,41.35856588535318,59.79231866398096,-154.41008118711326,2.3802993586210306,6.514688311184415,-0.0484220245831572,3.841558915461519,-110.00817518717145,-29.250614555552147,642.1854265473603,-15.090092437031371,26017.051672761798,863.0081222648732,7.493160311628113,2.060697217215104,5.913744748480326,9.721215567965883,4.956878724402968
2018-02-28,-1.2974531803851863,1965.71542683428,15.248961918794288,7.519137669386443,-948.477720148144,196.62061278265887,4.560609440362235,-35.52714629870019,97.79751725097812,-228.3300786010516,134.62053219746358,-12.51514990741578,134.6205321974636,-7.077284587753369,41.57757057878494,60.69162536424375,-151.5107922883972,36.4027603491584,-0.0129602275589775,0.0640845001946122,9.064765893454023,-54.51610216669383,10.017397325862476,-97.21411401468004,-0.3923096398404908,33700.50722673908,9772.255227156917,-0.3373539389316278,-0.0916170162210114,-0.0913534008656,-0.9597453660442028,-2.474607151141221
2018-03-30,-2.399768776887861,1814.41041124592,15.22403993394442,-5.140434638256387,-1017.6940123186622,-90.28081232210964,81.93252439826695,15.91990498278954,53.31764845932891,-195.64137489831623,88.91744511585807,20.518668919067544,88.91744511585804,-11.501651034115998,49.03461223403005,47.813279123801806,-217.54725385391055,-33.499227588009305,-13.75298703253975,-0.0074742059169192,-5.241971896187806,264.7626939118421,57.490815055325584,-585.9032830735769,7.039277737958045,140381.875721192,437933.3721588058,32.09832733865907,20.469209204035288,36.26362306611869,80.97837814897134,-1.2974531803851863
2018-04-30,-14.21620799778676,2719.357548540677,16.597723154628376,-3.285298613819213,-879.3511122937491,42.72744371401122,10.681153230306036,0.0,-95.5688078458606,582.3766820220224,-42.13122322777208,-141.09232712371792,-42.13122322777207,-16.89022868633463,18.631119302805693,260.21542108478843,422.4303753090858,23.64352609214471,-8.309443359549078,0.0033117332452548,-2.1745241479748074,-187.3290194746637,-60.43229375075998,1530.912157893903,-105.30560742725795,-408613.2075910904,-233572.15628032663,-33.6718656139009,-10.223988421688867,-9.740428532821577,445.214239052114,-2.399768776887861
2018-05-31,-5.67367404868962,2155.567655486393,19.330952812748883,0.3991539940501275,-981.0961060575354,76.355911286388,-247.72117713392203,-28.42927290195754,-133.07284876446292,972.60333871115,-73.09135297293415,-192.8777271811853,-73.09135297293415,-16.25969391307672,-13.867514114444957,294.677744354944,808.6033265273765,-25.96502005762703,-3.10543806956818,0.1180549131556354,-6.25462973681033,5.551360337326287,47.14821106884665,560.3702446197599,-29.662238264865323,533664.2286957526,824177.1096665096,-2.5436837758144506,-4.530533893255416,-1.3774046206928077,67.41662663440218,-14.21620799778676
2018-06-29,11.79366907380032,2897.8232224403214,19.177608465589472,3.577704231153362,-1625.5069883601486,-20.152694666087378,-288.6865769336096,-22.23169015690262,-29.9139850896441,282.4427976515853,-62.07612733041934,153.7723987130816,-62.07612733041937,-4.150278066342197,-36.54118229106762,95.31030250416404,-90.06811385294489,5.574775063738642,18.681965339313532,-0.0706425886858319,-29.067410166845548,143.69491780493456,52.49424741454982,1409.0626960635136,152.86294540786955,-528620.813483851,-256277.833878262,16.210451077393863,-1.890266080010008,-12.367614044655646,-917.2639762762858,-5.67367404868962
2018-07-31,-2.567625196694386,2567.6710319042286,19.114635087220822,0.6527455473114382,-1447.464985450599,-12.4472016957336,-95.22423058330132,11.258664643964318,-8.210963353475424,-121.92718965659604,-66.42037535866359,135.6162611994173,-66.42037535866363,-2.2980022841108774,-48.253009480472144,65.62785970234815,-251.69766396786684,-12.07271919214898,-13.884216589868544,-0.0741039898288224,-11.00605235416856,-89.60103073067478,89.36917232189376,-498.8341114594485,4.563299266860625,-18934.21283165412,-32163.669659764502,-22.933326735636392,-11.610457893822954,-32.00574524084914,-212.7917382450285,11.79366907380032
2018-08-31,5.240020826556417,1657.5543107513402,21.96415439512455,4.3037525245317,-971.2849589146916,-26.129070882812755,-99.888731752551,-2.0918355950091048,-7.921792555956624,-123.72945744737927,-77.60594769314277,136.80377555878775,-77.60594769314277,-5.993716155850112,-42.17707096279759,15.316178803243812,-360.9904582191349,14.535943261608937,33.525421825350435,-0.0302466769674065,22.61815667460792,-6.901032480405206,14.044816546625045,600.9694465660816,-8.484121365975462,-525560.7447850513,-788015.7763757913,-4.831265564818846,-0.8402852788245037,-1.0778743745686477,-28.68715492941004,-2.567625196694386
2018-09-28,-3.991976977077612,2694.5719508885045,21.93996894722607,4.630313045166795,-1037.4147931359716,-182.4428939932437,169.6967578964314,30.20733343724863,-7.345096716104039,-185.6647193668157,-61.12676021693884,-40.00359565275129,-61.126760216938834,-14.50028988822537,-48.64188959119804,-44.22552359033576,-128.04192175417035,-14.275784438288625,-5.942379370517955,-0.3866488163573187,-4.5677307738826585,59.22498654168237,106.97933662091692,-1054.792221377089,-30.205773369903294,196277.21747183567,-123268.09602219753,-33.673525969506024,1.228346069925446,3.906311361687472,307.4059446778375,5.240020826556417
2018-10-31,-11.922651088636126,3066.6450028995387,20.613970876058715,0.082153281700823,-1025.3376476762137,-67.95311165415877,192.1218704962644,23.138731626035167,2.94364748977798,-106.43593640630608,-9.915724601409718,-86.9005390130109,-9.915724601409654,-18.786695237902617,-44.66876338542121,17.397385156933314,-80.8270714472908,13.431870926490332,-11.68636010272769,0.0952633727355376,9.83656225427626,-109.3437798357728,-53.215467494191216,1293.31995766254,-21.42281387557651,35075.41396586085,-10723.889341086848,-4.173587766965781,-1.5895250189131662,-2.810035089626865,182.16275825342817,-3.991976977077612
2018-11-30,-7.473325701507085,1891.5633034669609,26.04981358351857,-10.93453802069048,1203.324504072546,185.21018746408748,-164.63498383797054,-76.34058308739841,15.73200069985267,-153.39039985708095,10.645833721896045,-73.82509800366331,10.645833721896086,-10.76957064354536,-21.77927583502103,31.478367601575744,-2.5413718218736534,-33.254675656486285,-53.20042024172244,-0.2365135544815544,-8.840921632202253,116.58293599809248,-28.132641970941904,6865.893808708207,-4.382751688892114,6060.15633137105,-1649.7173329568468,-12.221404002610257,-3.4722571697878983,-12.60299646768868,44.30908476986967,-11.922651088636126
2018-12-31,-42.45098240271054,2408.078943579051,24.53507156327966,2.2800311986800548,386.7831594139385,-32.48376438059961,-229.52572239565697,8.282574104056964,137.90904325182345,-299.612358262951,140.2200500469771,217.6205920963956,140.22005004697712,-2.188339925426342,-4.60447297802483,26.919012819954418,103.16086384330688,-17.170041615197718,18.43022705491049,-0.3654564006284193,-23.715613939859395,258.01579640589176,-104.37584345832556,276.154964200352,-14.716093731586083,920050.9473102308,224943.0294879782,-12.368198000839923,-19.568344208974523,-36.04796474889824,45.35098680143344,-7.473325701507085
