date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev2,rev3,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,aeavol,bm,chinv,cfp,agr,pctacc,cfpq,chinvest,currat,pchdepr,pchsale_pchxsga,roeq,rsup,tang,chfeps,sfe,baspread,gma,oa,noa,operprof,first_lag_excess_return
2007-12-31,-0.8943433934298723,-1.911566233133524,0.0943152097480086,-1.6039211693304978,34.567125353569764,38.63219140150802,0.0,-0.879364474422001,8.900906238281243,4.561504564793493,595.6588280734152,204.025569152638,-0.0602096895908941,27.94264555830386,34.76055674624523,-2.3162188035129234,27.94264555830386,-6.2759385311121765,1213.0755464735587,-15.19383932560082,24.584698955519418,30.10983647190217,39.98025209539441,120.18474428450948,74.74284919635384,37.409996890975705,-21.518331250145465,-2.1935914249281616,5283.490283283114,2775.6075038774943,8.093351230002849,-1.5036282449474427
2008-01-31,-0.9960411460212768,-0.3368610551299427,0.0029367790422883,23.41020837516203,-1.4888656822199882,-5.016533064119407,0.0,5.53576510785754,-24.56977692060368,15.729994064577063,593.2897884836939,202.62826616443817,-0.0600820158610161,27.937657268712066,34.30032408918663,-2.3013838475676005,27.937657268712066,-6.360546012185574,1201.6531282580409,-14.378100392103466,24.1874062852415,30.129060226935568,39.99962348092396,119.30406474956148,71.69926297817982,37.1899486354255,15.20403031131876,-0.1444975644575876,-437.8425725691486,-384.0214714384274,0.0119624309399455,-0.8943433934298723
2008-02-29,-2.323389242773527,-2.531380074560816,0.165988724910412,-17.71283587338463,23.12411689690949,-15.079017690512574,0.0,5.195270696812871,-4.334583764740401,8.83933842281274,591.3121785621383,202.7002233947733,-0.0605480426496027,27.74680766278965,34.41452511905271,-2.29655498594985,27.74680766278965,-6.26387656853232,1202.641666719721,-14.867400655180711,24.21170982202955,29.85428860766976,39.42784179576003,118.52292351172272,70.55536307883233,36.49262930180581,-3.12007408811494,-0.1226949975737632,-268.38071137169027,-169.85355128511583,-0.4802228781041506,-0.9960411460212768
2008-03-31,-0.1470749935506837,-1.207897491956581,0.0378638676819966,-8.760106945715494,-17.936230313324764,-67.16358623883238,36.50072716647457,1.8343587858216115,-32.484556027252495,-24.442638720691825,588.4559362148614,202.2355414768403,-0.060265701200624,27.52462212912406,34.506625296073935,-2.2898194668843,27.52462212912406,-6.1460191420014185,1202.1676900005498,-15.401738371869786,24.320653706594804,29.588444758028736,39.05252779053916,118.18390263469055,63.66582971117847,35.281564436733525,-11.847246393314911,-0.0749589869789737,-566.6130795904028,-112.98068434621382,-0.3067710015200546,-2.323389242773527
2008-04-30,-1.210303387584683,-0.357835307874627,0.0033382553075764,-11.082299339533243,-8.68865581532872,-48.8336222931483,36.1890842579426,1.8267856895108048,-15.387392841737396,-4.279476194439386,-18.36524339026073,212.1050683752575,0.1562927010567895,43.831842622212285,312.14409939115103,-3.580736496375904,43.831842622212285,317.8966967865166,740.3323526838192,-164.01066309801587,32.39582360429728,25.483799950142867,33.314782523501265,90.31205776228744,-23.230585747590112,42.11298360591648,-3.3738778887102505,-5.582815166127858,98440.39939997844,85579.32889913171,-0.5971839184648644,-0.1470749935506837
2008-05-30,1.048960758066983,1.722270643350325,0.077317427520502,-29.004410152757963,-10.798988260477238,-53.30674821421732,38.34274274675788,-2.99805704868526,-4.582741607435635,-32.211447740517606,-17.97413932780936,212.71835129263116,0.1577893085122815,43.61494524375367,315.2499315301931,-3.559674072205458,43.61494524375367,320.9598662100565,739.670387143738,-165.74757124102456,32.973079766583226,25.36287312995107,33.368921160162664,89.45814277682184,-11.038395519671868,43.238550967698494,4.938199988593592,-0.1157180425612338,958.4702520267456,779.7960922438942,-0.2889039974918717,-1.210303387584683
2008-06-30,-8.857394275003033,0.7039959486184493,0.0129497994050265,0.5501096177690563,-28.90169064524333,-28.296997165341885,36.4758362953139,4.99565747445008,21.95124315784923,-15.327736219931474,172.5365397406955,231.42988139452527,0.014080432775081,23.72923590368428,14.496382497646396,-2.169719031678785,23.72923590368428,-102.64185571550166,668.5148435524485,161.19048437682414,94.44730498133175,15.968213712647335,69.04115712519942,96.17858427909354,12.72512955608957,61.015895150003786,13.247595936634257,2.4098030284183025,5910.681428796786,1725.9434935578029,0.351985175081019,1.048960758066983
2008-07-31,-7.951789671982997,-3.376938134339138,0.297240480278286,-13.770150819298582,0.1821849233058134,-110.71064300908176,37.624120789643925,-10.623940144503743,9.037318392352354,-4.5833503881184745,174.13758017798372,232.39578580027157,0.0150622773646469,23.98250290150485,14.690199852312391,-2.190632267010039,23.98250290150485,-103.27874267620076,670.9161648784692,159.93938398920713,93.95626720783764,16.107220696058654,68.86884966689578,97.0066832892228,27.82145237763516,62.657794256508616,-29.112354400057484,0.1016988432975694,691.6234154961421,198.2669655097416,0.2201473345999645,-8.857394275003033
2008-08-29,0.6034518463334895,-0.2906845951005799,0.0022438815408684,13.523201826375896,-13.02242000706608,-200.84861751585908,36.13470780106742,-18.855573770570867,-41.68816233986428,21.26198945154829,166.17006528427214,224.11872936091555,0.0156751122148871,22.839497866230875,13.981793535475846,-2.081842236302271,22.839497866230875,-101.00113057726077,647.3863099052368,154.30062781051157,90.4702964156182,15.460616396834403,66.14107356754033,92.24728823031944,-1.9337145854221056,53.19936739334961,7.465107311383232,-0.805845049493648,-7373.4966408784385,-4573.515436516609,-1.5199886689981454,-7.951789671982997
2008-09-30,-4.692129020458646,0.561452238972221,0.0085137079310757,-102.81401529325169,14.438110765953189,-166.0807021198637,38.35929597361867,-10.523893441979748,-3.5401479308161083,8.435996334459857,-80.55405682959002,278.5437716289809,-0.0215552466572888,35.92350251627687,-0.7946511959212983,-2.631167664195569,35.92350251627687,-105.28526057409286,647.8701766178294,-12.029940893021472,17.298903469139713,15.242603163832014,89.18601548217728,86.05650008613527,-48.88247229716393,59.444814035017664,-0.9546616071098946,-0.8993584235220844,-5134.14327341094,-2352.2274484788068,-4.736395305040077,0.6034518463334895
2008-10-31,-34.650221803623594,-3.590396293055938,0.3475510069161121,-86.30176268074456,-102.95787284557508,-239.16777577377096,38.248953578099126,11.385529269173947,6.976734613934533,-40.49777134631202,-76.96502329722948,280.05768639419,-0.0214209733920908,35.77781150371858,-0.8521173262859612,-2.6254984713599794,35.77781150371858,-105.10628880285113,651.8169199223303,-12.15251615413822,17.860302160079126,15.199799007570546,90.5519098846923,85.99682295806817,-49.34435926537003,58.68663265332859,131.3699756101144,0.0497035749868999,1098.9048297773988,1105.5798566824233,0.0737684521905706,-4.692129020458646
2008-11-28,1.144223473008624,-6.933988368991841,1.3100969600844472,5.953883568773652,-82.13971935637286,-531.7970458377971,37.360976401004336,31.140165721425177,-43.62697866528194,-3.4790196547100534,-79.02202163636643,273.65666986414334,-0.0213154794784651,35.18425807190151,-0.7448970709383564,-2.5765996395816657,35.18425807190151,-104.11195928327176,636.9781330753117,-11.793855401370198,17.04417424331869,14.95564493358716,87.51329514605493,84.08143419825416,-49.24803575731646,57.7696296115741,-112.723874234336,-0.3902195181640344,-4458.007085585501,-3201.5435081748583,-0.6368491849573914,-34.650221803623594
2008-12-31,1.2293282127270635,-2.7670189472162465,0.2264403458023151,-41.64053455584363,0.1148927722756774,-332.0453967010776,23.968854234812863,22.559479020444936,-73.21941418514996,5.876406751308776,657.3956849033295,217.1164847130347,-0.0675922369671927,68.76143786482208,-12.64096166456272,-9.759897648936684,68.76143786482208,-85.3515882436864,521.0642065534424,-21.35556744357297,1.9554956979777351,-61.57213728701588,119.54973573610066,74.5161471854417,-31.757084773654277,110.90340624616756,-26.687212149669897,-4.056678545729142,-38616.71906971827,-32946.182334093566,-13.152472231803218,1.144223473008624
2009-01-30,4.859277415178717,0.585025288698699,0.0100918929818084,-305.3768838433972,-42.93166977467115,-319.9746496309759,32.794795945204264,19.528373202179168,-31.88310359399445,-37.71334708570454,686.5040940989788,216.16969345509773,-0.0687441660820796,67.03131860376084,-14.180040932057668,-9.265046770036674,67.03131860376084,-87.6359253865504,527.4778732513889,-20.953923551433,1.577204774181248,-65.77966308780427,122.688427949342,73.08388566178927,42.28409271241605,104.09038179522273,28.789077746024184,-0.0388636007398925,1511.5714633069292,1257.8639221473131,-0.3256019691550254,1.2293282127270635
2009-02-27,0.1248628670943556,-2.881397218902297,0.2440163335306617,10.04315641039565,-303.5720309078121,-230.62193563825625,41.727860620654255,7.340952712514,6.773902176999522,-74.19271328556752,679.7285806502107,218.26885187087717,-0.0699281795184487,67.75412608417517,-13.622941258755963,-9.399475250423698,67.75412608417517,-89.03318826384697,531.2230181250518,-21.049199948907116,1.74580646662952,-64.50509839177383,121.91871457586912,73.41039130519604,43.27522091157125,105.49380364043692,-24.29761074240542,0.0781692680553884,1560.7990844091692,770.6037535296782,0.0767775242959665,4.859277415178717
2009-03-31,3.3714735203689408,-3.676404094384928,0.3913937150831978,17.279737075969884,10.628121118110094,73.89531476924644,65.8822096712795,-9.24284970359963,-34.09198885247546,-32.944145663499945,597.1378214846669,346.22384008335223,-0.0686779776697086,135.93746900534063,-11.145502497722363,-3.212562512822696,135.93746900534063,-82.72778240498131,526.1133596616392,-30.93911361934134,-7.779026317814885,-77.64567664566523,191.52441495356592,75.35092057839736,48.71949029495015,115.5515974726726,-7.01703897354427,0.2871170322940557,8583.747238040727,7295.126705597126,0.2256757428460272,0.1248628670943556
2009-04-30,8.86844784888289,2.9663459005613646,0.2542230489343848,51.589438483914975,15.645058561552249,106.44644904158704,75.56042074309666,-3.61128118163241,-42.955952268374126,6.960344597905916,114.96401093050532,469.183119252363,0.1430493280381891,197.5794265207537,-0.0340673759642733,-5.314757508870051,197.5794265207537,5.166527519681114,496.30346313914686,-15.378548252867215,-64.37910799501071,-54.15942813049715,576.6750381809363,76.52096734866028,-83.66876308587656,99.00748775158468,-4.269046398619272,-0.9446466008361548,-2665.9374478893005,203.3742735908163,-4.354338255814435,3.3714735203689408
2009-05-29,3.0695305872591545,3.399559912089749,0.3295396121942502,9.810379076984312,56.91960783657174,219.58087706041613,101.5410459879398,19.75909833957217,35.478526411325284,-35.058086395964,127.25790859907892,485.2173635357872,0.1446221296678329,202.315934080692,-2.57503889663783,-5.24395961561742,202.315934080692,4.215682200123125,518.2475109485487,-14.133399241895026,-73.89116748776671,-61.314393248439146,647.8334082493243,78.06341159049244,-49.25416725214941,90.47746523925832,11.168027180790077,0.431734881357837,3097.727288141643,2720.310457907326,-0.6849254552626451,8.86844784888289
