date,excess_log_return,illiq,log_Mkt-RF,coskew,rev3,log_Mkt-RF_lag3,log_Mkt-RF_lag4,pctacc,chatq,ibq_adj,chinvest,pchdepr,chfeps,sfe,chnanalyst,disp,turn,RF,mom,mom1m,cash,rd_mve,quick,stdacc,oa,noa,currat,dy,roaq,roavol,chsaleq,first_lag_excess_return
2014-10-31,21.053454482450807,7.410175221117397,-11.877035377402605,2514.366103547051,93.66618091323232,229.5345900447153,181.65460219554404,-16.83208470425753,198.90726549323225,242.5506622586125,-120.0425107685872,148.63074399032678,669.3116539554567,132.14103048018737,2195.1047506335444,1297.9300588416104,374.1397446555552,0.0,307.1409841465279,-150.8297239120043,2.207224131488715,0.2647204735565482,-109.1345012918373,0.0539536667070494,902830.1235730648,579317.6664856076,-73.47147054364359,-9.41612992586886,6.251302395087862,-0.0988118811865632,-35.82594499242464,-7.964072915269884
2014-11-28,19.876333166856,10.3977697147031,14.840183141838136,3215.3233273609903,-445.30702175873535,-183.24764495536508,229.0730302373328,-10.403918067966906,154.399896233411,193.51860512948028,-153.68728324603205,98.32185418314693,483.1880545533939,129.04226858850885,5944.217160217255,1066.2762890031047,385.4792789495618,0.0,533.6246873474902,210.28285503659168,12.197941528539104,-4.192391618610627,-142.5045970889587,-0.0770277939840911,-981786.3577333988,-1144650.7854806185,-205.2269231366772,2.915772806441055,5.210894582858117,0.2455332898038591,-221.2405315134787,21.053454482450807
2014-12-31,-1.1219003808873311,6.761418794260853,15.051543851086391,3649.3902602987287,610.8793199536486,370.8877490998136,-184.0870034649085,-206.21977565886004,441.11136980893536,-95.7634384189008,-198.20115177173005,67.46263726075088,-491.4902206291578,113.81463869151332,3015.7899734967173,1176.3840974386455,-488.44008219953366,0.0,-482.1190418011356,780.3129649965904,11.185592796958872,2.5319491767152504,-33.589484834014,-0.2143544110618691,2215998.2101279795,855268.059344992,-7.586739610340373,5.215414510527538,-11.67778620941769,0.7526293112848066,-386.97975384298985,19.876333166856
2015-01-30,-8.308036458694234,4.2700444907162085,-0.3594169814208393,3594.3291246672684,-105.50699396531246,-178.41965738627235,372.37506469331066,-203.0217265027711,432.458198382059,-137.19067172228472,-181.3105385346264,-26.29781846572181,-979.1151285827552,109.82038279858436,2924.2925814471,1180.591990219317,-1022.5392146633544,0.0,-416.8783686415436,-627.6166077701396,11.736600789231945,-0.5279046244848447,192.00997893112253,-0.0434877696265729,1144676.4466377797,724838.5390912443,239.82320307622467,6.780924516493656,2.160324818093841,0.2807094037060125,89.40599001632685,-1.1219003808873311
2015-02-27,13.762223903335109,39.05838949950296,-18.915410262550093,3554.3336149882552,303.7224806091044,223.0724503739485,-178.33659298076608,-205.4247362811625,145.82517503238745,-138.9401653493646,-206.2117691612582,186.01958594963256,-1016.536440527823,108.30984821832766,824.6268852517034,1075.4007107372668,2210.34724907026,0.0,510.5627176718417,-20.446668792991147,3.225332184160834,3.732191674802951,111.71411216419074,-0.0095393158320806,-592943.3964900225,-563643.5583322793,211.9375758630049,6.576479413539587,3.621471915979328,-0.4142573780153071,86.73045416427905,-8.308036458694234
2015-03-31,1.8326530299559505,4.051173828144283,35.6417377542974,1985.8445067205264,328.2241844430643,225.2498695231604,222.6325738001605,-198.96169180496767,-49.57577936326691,19.58554380336063,-145.4201563882419,214.0069493769435,-1681.2766158244106,93.02241836020228,-2191.6712273968974,1181.823666431645,-615.9307549527407,0.0,-230.8376612225848,-80.00811667192289,-37.59945691252472,7.5525555504887425,18.96415604007234,-0.3482941891022726,-2980822.158419639,-3549342.753229946,58.35766437712664,15.049973822137162,21.345490916662527,14.11035376963686,946.6347030606048,13.762223903335109
2015-04-30,-8.69389627465518,62.29270518171728,-6.746793128337633,-712.6261656213965,-21.42904956234165,-5.385358199071043,225.94040266281615,-346.1520205281567,-108.11612479699656,-37.2324842700965,-133.92144746916048,275.70392916308253,-1092.8468615325603,75.60978684518476,-3672.067818552362,1007.4512093097708,495.8347296210327,0.0,225.3670765148172,-310.49197359213406,5.75434698553363,2.6080461998855817,121.1182286936728,-0.2422503914790166,-248276.5777195394,-206515.0131780505,47.19631476127688,1.8452577531207768,-16.933759567085303,-0.914901145849754,-290.51968174377146,1.8326530299559505
2015-05-29,16.7264997052347,701.1097384064797,3.525275416774117,-1518.0243886204098,-123.34971041465332,-283.676298205916,-5.388920461987601,-391.8532885159072,-36.86878783201298,-1021.5133366601316,-139.46464058460015,-78.68027430068032,-888.3553658327033,74.5696317086399,-6.306052058887048,1209.2154940666248,-330.01992614773417,0.0,-8.039561998183672,-98.92643206225958,-28.47596399558563,-1.6839719199853995,0.6036600152801839,0.1382429099774222,-1062981.0476857424,-104920.44137081504,43.16353325644377,-26.66917501965221,-55.854026864181066,-0.2793666510480648,-1471.2847622986503,-8.69389627465518
2015-06-30,2.637599293403643,2.815472199852511,8.085503598258528,-769.7309151783126,225.28142139979903,533.8557148817453,-283.0493538234625,-368.72353888025833,-41.34193011225442,-984.3634667212356,-189.9764690015036,-167.1806140494177,1341.6791078749702,94.32143533312755,4006.691902011198,1022.7659672690272,-526.7803371436353,0.0,47.46373658363427,379.640372880134,-4.716058899697487,-9.417622090900489,-27.257269807099878,-0.0805525342810717,-665997.8088920861,219873.8715709597,83.41261048853085,-23.93373821557222,8.268141346696368,-0.7432358300091266,-332.6827627824664,16.7264997052347
2015-07-31,-0.6833053165561627,457.5663385768895,-9.247100135572602,-1514.3459747582606,15.190998328435676,-101.295525123971,535.911823946733,-457.83653514794105,187.28087042548185,-1032.371158337979,-112.32995263845622,-196.4735933194018,1501.890176425226,124.21470108438923,2346.717463795989,1222.182434459407,1779.460101176987,0.0,96.03719621493384,-221.6993991846365,3.865048089166408,-4.869299439721588,76.21266904583717,0.0238028480982874,2524677.630201608,1792836.4284584671,81.41257786890128,1.5236668940684197,-11.474133124805505,2.116148180065167,-8.400657250480776,2.637599293403643
2015-08-31,-25.91106053628063,13.485234981807023,9.170821060193596,-1564.8548348184925,-122.10047727216372,52.92679954228466,-101.3358582524116,-464.9039228076557,276.281508414753,-953.251384645927,-83.21256530135277,108.8804623635319,1231.355854776938,124.31315186528748,-913.2531802163766,1371.306264788368,-1378.9273578899852,0.0,-231.25984366406283,26.36461570664241,38.37287321787824,2.053833847103518,258.3006763569083,0.0175641825771597,815148.6587714702,70179.84229022264,192.4212633604693,11.048565934973505,19.67401013453073,0.3021713337551404,654.3462409341203,-0.6833053165561627
