date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,cash,chatoia,depr,gma,quick,chtx,currat,pchsale_pchrect,pchsale_pchxsga,roeq,salecash,chfeps,beta,size,first_lag_excess_return
2016-06-30,0.0462312901365016,5.114395873864584e-05,0.0176416814761571,0.0003112289253061,-14.862301137255129,0.2874620427400168,0.268672235531004,0.0846915936677418,0.0050494002314216,-1.4257890793149113,0.6612143280156481,-0.9721417210903986,0.0091570212626768,0.0672717151150127,-0.0008001800720324,-0.0594254660848147,0.6172874478747303,0.0398147793879544,-0.0112618014216297,0.017049651659648,0.0095078607709873,0.6746117023390923,0.5884669291864113,0.723339375657363,-0.1383677639699783,-0.1953917468520847,-0.0094437994507475,1.1647744052502051,-0.16,0.094751136120029,0.2888218103989395,0.0202884560768853
2016-07-29,0.1858444081823073,0.0001372917603005,-0.0005000450090019,2.500450110278028e-07,-14.983331813976784,0.0203884560768853,0.2874620427400168,0.268672235531004,0.0846915936677418,-1.4546737310382172,0.6229540244844078,-0.6759794992816426,0.0176416814761571,0.0091570212626768,0.0672717151150127,-0.0008001800720324,0.6172874478747303,0.0398147793879544,-0.0112618014216297,0.017049651659648,0.0095078607709873,0.6746117023390923,0.5884669291864113,0.723339375657363,-0.1383677639699783,-0.1953917468520847,-0.0094437994507475,1.1647744052502051,-0.16,-0.0407452553782392,0.0203887365246391,0.0462312901365016
2016-08-31,-0.0608243922970902,3.836811592506865e-05,0.0387322100017875,0.0015001840916225,-16.178735120204816,0.0464312901365016,0.0203884560768853,0.2874620427400168,0.268672235531004,-1.12335357738817,0.5403261971357113,-0.7478112991952122,-0.0005000450090019,0.0176416814761571,0.0091570212626768,0.0672717151150127,0.3231002015888429,0.0099773555950341,-0.0249958174740568,0.0158967262400555,-0.0189918870749677,0.4042300580434418,-0.6661127038461794,0.4570519351143282,-0.2740684135847514,-0.4921571744497949,-0.0512549762165719,2.585100280662938,-0.16,-0.080513702212281,0.0464312332847658,0.1858444081823073
2016-09-30,0.0510954947490109,4.867286970718081e-05,0.0049865266873001,2.486544840315665e-05,-16.446490592758153,0.1860444081823073,0.0464312901365016,0.0203884560768853,0.2874620427400168,-0.9901014852733409,0.1922397620986041,-0.4522675525533129,0.0387322100017875,-0.0005000450090019,0.0176416814761571,0.0091570212626768,0.3231002015888429,0.0099773555950341,-0.0249958174740568,0.0158967262400555,-0.0189918870749677,0.4042300580434418,-0.6661127038461794,0.4570519351143282,-0.2740684135847514,-0.4921571744497949,-0.0512549762165719,2.585100280662938,0.1,0.1823021086640455,0.1863487879840502,-0.0608243922970902
2016-10-31,-0.1248422447860269,5.499699223740236e-05,0.0024963615477425,6.231820977047495e-06,-15.092967944666546,-0.0606243922970902,0.1860444081823073,0.0464312901365016,0.0203884560768853,-0.7131719712200684,0.2231468007707296,-0.5641107946599541,0.0049865266873001,0.0387322100017875,-0.0005000450090019,0.0176416814761571,0.3231002015888429,0.0099773555950341,-0.0249958174740568,0.0158967262400555,-0.0189918870749677,0.4042300580434418,-0.6661127038461794,0.4570519351143282,-0.2740684135847514,-0.4921571744497949,-0.0512549762165719,2.585100280662938,0.1,-0.0352987054440698,-0.0606246218164354,0.0510954947490109
2016-11-30,0.193952279721224,5.535280991890867e-05,-0.0204027073175194,0.0004162704658843,-16.751086620763427,0.0512954947490109,-0.0606243922970902,0.1860444081823073,0.0464312901365016,-0.7674184329246192,0.052073265848201,-0.467704708039275,0.0024963615477425,0.0049865266873001,0.0387322100017875,-0.0005000450090019,0.3231002015888429,0.0099773555950341,-0.0249958174740568,0.0158967262400555,-0.0189918870749677,0.4042300580434418,-0.6661127038461794,0.4570519351143282,-0.2740684135847514,-0.4921571744497949,-0.0512549762165719,2.585100280662938,0.1,0.065022223478008,0.0512932943875519,-0.1248422447860269
2016-12-30,-0.1215520064168633,5.798429995160304e-05,0.0474513018582223,0.0022516260480401,-16.883387212201264,-0.1246422447860269,0.0512954947490109,-0.0606243922970902,0.1860444081823073,-0.8022881890176813,0.0600811373871177,-0.1977843919067252,-0.0204027073175194,0.0024963615477425,0.0049865266873001,0.0387322100017875,0.7529049462365591,0.0083892164900213,0.0472667694946021,0.0180295744822195,0.0285801235147918,0.4226081577811373,-0.1975162446104329,0.4811201578708367,1.8062548455492424,1.7915149401877382,0.0146216378813447,8.77918177626578,0.09,0.0040731087784116,-0.1246424452072751,0.193952279721224
2017-01-31,-0.073791725250661,4.291607858285125e-05,0.0180309566847234,0.0003251153989663,-15.158399474753198,0.194052279721224,-0.1246422447860269,0.0512954947490109,-0.0606243922970902,-0.5941814983335838,-0.0005464767326553,0.6752193551772356,0.0474513018582223,-0.0204027073175194,0.0024963615477425,0.0049865266873001,0.7529049462365591,0.0083892164900213,0.0472667694946021,0.0180295744822195,0.0285801235147918,0.4226081577811373,-0.1975162446104329,0.4811201578708367,1.8062548455492424,1.7915149401877382,0.0146216378813447,8.77918177626578,0.0999999999999999,0.2021065964715258,0.1940693304831544,-0.1215520064168633
2017-02-28,-0.0847316806617378,8.18475920983958e-05,0.0192065296389183,0.0003688907807706,-11.378583375854518,-0.1212520064168633,0.194052279721224,-0.1246422447860269,0.0512954947490109,-0.7216603136898517,-0.1252336967323273,0.7982106525692073,0.0180309566847234,0.0474513018582223,-0.0204027073175194,0.0024963615477425,1.2747773192309504,0.0065848350513791,-0.0307148936828157,0.0192353262520608,-0.0078169804576032,0.5964570740435781,-0.3493979736285409,0.6660953985791701,-1.0652926897004769,-0.4004028371774144,-0.0785131708869687,6.985002066969822,0.12,-0.0024596288588225,-0.1212511417153319,-0.073791725250661
2017-03-31,0.0745422597888257,3.484293277583319e-05,0.035063664275569,0.0012294605524298,-10.474960319841612,-0.0733917252506611,-0.1212520064168633,0.194052279721224,-0.1246422447860269,-0.6520600452950762,-0.0849231326080382,1.273616117500715,0.0192065296389183,0.0180309566847234,0.0474513018582223,-0.0204027073175194,1.2747773192309504,0.0065848350513791,-0.0307148936828157,0.0192353262520608,-0.0078169804576032,0.5964570740435781,-0.3493979736285409,0.6660953985791701,-1.0652926897004769,-0.4004028371774144,-0.0785131708869687,6.985002066969822,0.12,-0.0247460985850367,-0.0733908994666627,-0.0847316806617378
