date,excess_log_return,illiq,log_Mkt-RF,baspread,rev2,mom1m,indmom,cashpr,chatoia,chinv,ep,acc,agr,grnoa,chatq,egr,pchsale_pchrect,pchsale_pchxsga,roaq,chsaleq,sue,chfeps,sfe,RF,mom,max,r_sq,aeavol,stdcf,pctacc,salecash,first_lag_excess_return
2015-07-31,-31.389664055214425,1.3148897093812713,-5.148840691346585,218.49384458250904,17.077347770938875,-242.9215885219719,-80.19400786237438,-157516.85633810627,-52.60991097399604,-43.836727543720585,-81.8763752971287,-129.1527421308075,-58.37130540805387,39.93590554971111,-58.37130540805386,40.19334555506192,20.8592256326961,-137.04689191159866,-11.393523723207952,-126.57868645774316,-0.2123049014278717,200.4622382967125,48.13459970107411,0.0,220.3907713026183,-5.325507397647641,-282.0373506420983,1740.974093169476,-1.179907428881961,2.9486273769211504,-2668.665861124668,-8.689963379260412
2015-08-31,-23.639742162636555,4.857222841529465,5.0932850124468905,190.4831390824452,-93.16540294666308,-625.3190154957576,-49.40507122005057,-146839.02335808543,28.073829506167336,-45.476443663949816,16.70376128322735,-155.28774929842703,22.085806633464127,33.83258380536265,22.08580663346425,52.48926109517158,189.4240062242949,-34.27821812741956,41.34918653046184,102.23334869999732,-0.0181840592448417,155.5450273382058,45.67990568062416,0.0,-181.59535659695985,-16.939895681187693,-39.51840028582501,767.9074710455243,-16.91099659007142,-3.407022207318405,-23343.90400315152,-31.389664055214425
2015-09-30,-36.79067929558604,4.767942375758256,-20.621944588194665,307.5595133209212,-121.59795625704832,-948.8942666373536,89.76724856327357,-66961.5381981423,21.71160920671301,-46.61205968866292,-10.427578425683713,-192.57778686196264,-33.5882774056651,-16.659610488732177,-33.588277405665046,41.376044022847,-448.64287787706655,-77.11045190580595,24.523123393703194,84.31942121782694,-0.5869196347481817,163.56911302348573,50.43981768692264,0.0,72.92884410101146,-46.77497904128677,-51.77746798229418,890.4943201048045,-0.5048843993561718,0.6946592024599489,-97862.46962293096,-23.639742162636555
2015-10-30,28.95875328723562,8.109923305204827,-10.266233794431963,239.36905818817723,-407.7489494368512,-1330.387177688495,30.21419014157409,-66905.12552041054,16.61826184767569,-34.86933259474751,-8.857562109872141,-190.7820097565912,19.2112912232217,45.39486840162972,19.21129122322177,47.36881649659941,-399.841520917174,-40.15235428884458,26.60616958348563,83.71384399468664,-0.692434306464108,9.689210345471755,41.46255971665572,0.0,-64.81156903987358,-70.47059572973149,3.097205048866499,-748.3364901110735,-2.9379829642437585,-2.610983759328484,4114.189882411294,-36.79067929558604
2015-11-30,-3.165600058829379,4.317963923587559,24.368059763453505,207.3619964555995,-298.60810081514586,-773.5727425412463,-33.633339636290074,-81218.00795497524,-32.19882553358792,-27.68878241108419,-24.20894883259521,-285.8693020719001,6.732716383682735,-24.66700864527698,6.732716383682643,-2.7521126155791698,11.776753705526096,-187.7221540450598,26.038244117527,-115.74417026767348,-0.8445786462698469,-16.366226660870186,37.87887359736669,0.0,-301.38649288233887,-10.062964719774923,83.11324792013556,-534.1043088580673,10.821513140888442,-5.224571039750423,-9723.637609023186,28.95875328723562
2015-12-31,-14.781985302657963,4.473228567328066,1.834545745979995,235.7979321807561,-479.877726407712,-409.9424011414489,-18.185579931131112,-97242.6156126646,-15.7341591690237,-28.70231459269388,-87.59509647226908,-307.7711349605888,20.951597481380148,22.57306283849283,20.95159748138006,-60.442432565486925,36.721461573989366,-48.968633113808416,19.714989130802177,-70.12038052748086,-0.3456722002612751,-567.5252299253465,-8.343303552839544,0.0,-93.84295700883968,73.00554200665363,211.4046915391773,-226.1235292958345,15.880094734667978,-12.284911411349436,900.7500903069158,-3.165600058829379
2016-01-29,-22.3925668503803,1.3368466062591795,-7.200312861101495,217.037966701972,412.75040250301214,-298.0296292271718,-24.048151817448115,-96279.61417671232,-19.858128684444733,-39.12336499321008,-86.11668720819395,-325.42191164041174,-40.8717797347143,-53.5148678524012,-40.8717797347144,-69.03391361531172,36.60580093194024,-52.56888286919836,19.815632817199987,-98.30747415130188,-0.333503932417606,-777.1901251456054,-19.58905364074381,3.2823144003154265,-486.18431107537367,18.260876263993623,-23.194819267151612,-164.49080931309072,-0.3669720857455445,-1.0046351028538112,-2585.6965745442867,-14.781985302657963
2016-02-29,24.89461818785025,28.658453936924666,-19.437295005586364,188.9267198214675,-39.44601622045485,-124.34344964133544,260.8029088240112,-218040.6651640412,-129.8408798470306,-38.98550865551167,-355.1728750980211,-354.70632222605246,-155.02823876313457,-140.73168567034355,-155.02823876313465,-154.3275034795985,85.07423577053358,-424.6948637981865,-30.9823300230864,-393.67506873210107,-1.673461379545244,-648.1523480627548,-17.431407892479353,-0.0114448074973267,-589.5697715517773,9.309897624881105,58.89732998163026,-136.24694476192826,19.526382006391373,7.042735728295273,18507.0861983092,-22.3925668503803
2016-03-31,49.53349116557397,0.7356559248276268,-0.2603506362450903,186.6751597945899,-191.75718147277024,-187.8121023493603,151.55896837121878,-208521.46645415475,-154.1744038974827,-40.83300687916632,-352.00786983555776,-383.9508245631876,-171.01130820285906,-218.01817819172737,-171.01130820285903,-149.83376698330332,-317.9916578653293,-444.2801121126074,-35.89631094785334,-465.8408119984298,-1.6749499462697286,-166.34710245294647,-8.97484059930429,3.236431584623583,-567.0371049398015,1.73158481149693,-43.641372901518025,-287.00587882031414,-4.085893296470374,-86.75039560417216,-2331.3363061696728,24.89461818785025
2016-04-29,23.20117913253352,3.684473728348882,22.007631258275257,209.51283963539535,-292.73714713240173,554.6085190502869,-20.369118230181115,-185823.6265196328,-162.6249934924205,-34.44672237165415,-316.5213066176647,-401.11328454982936,-88.87068890337318,-99.77179476097568,-88.87068890337315,-136.25715129218085,-320.41904077398056,-567.9891878151425,-34.33505102082405,-511.4348181677908,-2.4959629114320934,-45.94651086912277,-10.829643432333723,0.0356065574508717,433.98549285731815,47.94103843327758,-85.26381422813029,-279.6188406913129,9.288931623809049,4.3935760815908935,-7767.546681214073,49.53349116557397
2016-05-31,-26.988458582700638,158.0322089994133,3.0282763457274373,176.25189531247474,355.11861229561845,1092.8910285173667,-12.664691367679705,-32149.74816990837,-36.58311387324432,-43.59169337084336,-68.50749344450206,-214.85734217899773,-5.708732297409895,35.37159215217845,-5.708732297409853,-60.33871258750066,-243.13689072074865,-111.2637897732234,-5.467161180008776,-118.62499396535814,-2.585861696117694,120.33134728742267,-2.476857904480015,-3.235853771754541,-125.32415823028546,165.4033166228483,212.32169795450292,-890.2515382560227,22.581056043844967,4.072855024128984,-27718.877375164928,23.20117913253352
2016-06-30,7.693565642391617,47.21621027972881,5.865483304664116,207.70701645054123,729.4472190670901,1051.0689140906086,39.11533420175537,-33429.13925851445,-25.765527492686072,-45.33303153211802,-69.04465762154642,-161.61254985014085,-65.16849730547483,-28.286317793189426,-65.1684973054748,-48.186588151218224,-315.47345778055944,54.14382270862125,-1.3192216080181225,-69.35512193084172,-2.194471122902725,743.197557008524,25.16399053611193,0.0177330264646342,-132.68751618460496,42.51316385779273,43.14128272543576,6.822075466435308,5.573177494410459,90.99520333071428,390.5177638315654,-26.988458582700638
2016-07-29,33.85656592790085,9.08316873766165,-0.1653575498888659,182.45857385703167,317.9754119296465,802.1893729178339,153.91014773234133,-35241.09326593257,40.93288651532311,-43.654813144553856,-35.81364416912322,-167.6964586005802,-11.39564966962964,-20.91962324376207,-11.395649669629645,-1.4245796890245082,-212.11905010174905,44.55293416347959,15.524246703536752,123.88632376340678,-1.1692535400998785,794.2574282479369,31.172581449435185,3.2889196532822784,-415.8860364490944,-1.0519389840189888,-61.63032025055395,1091.456738922202,-4.628929012258936,0.055106453496112,-1225.6393406338611,7.693565642391617
2016-08-31,-15.49406099800106,10.62423054267498,12.82399548163102,165.10274421110955,-350.9012348441499,573.2443899908267,18.123792371190326,-292166.9010022811,91.47379886001228,-4.920009748864105,53.4135279704529,-208.21578975407664,136.95459008823477,-61.2573370099308,136.9545900882347,22.569772377962167,70.39871283985332,-56.06695569678586,68.82524309880134,362.8944021667989,-1.180439863814562,763.5306095740098,37.02371320257161,0.0081698165472587,557.0059876055101,4.101906981636034,-47.41466373899652,671.3643931244078,31.040467211040664,-6.634298654820736,69609.60104862566,33.85656592790085
2016-09-30,8.316876916215783,2.048656200422968,1.662791347307147,215.5822679199182,120.4317057496892,26.281841321512733,-32.6960642572568,-295892.32808092947,103.21429240882514,-0.0082717041336734,-45.29886979299545,-239.35193259658095,118.12032430643458,-91.38035512449407,118.12032430643453,-20.640501914258376,130.99561486398775,-14.042191768826434,51.07719813354538,414.4377126365224,-0.3908713184287343,767.6827778592059,69.87123303711664,0.0472600019930187,469.9554549352069,81.23673989005658,44.39181975547626,-30.63131109315782,20.72388128819972,1.2475499381497492,1575.892283220237,-15.49406099800106
2016-10-31,-9.013673440278115,3.842662387931612,0.8301307409485682,182.77517832389336,496.357586355858,500.6476302396294,29.81500645663759,-291912.255771286,92.31542552487063,3.0337891111578528,-44.04985587485022,-213.90538602078584,105.2088885534605,-108.29505663353764,105.2088885534604,-28.476416337994102,195.6597731699657,12.050164901259969,51.82792036390474,374.6995134381433,0.547963851783869,708.6415000143654,70.4859731286905,-0.0184111952932299,469.13390519090586,-8.110568440147404,-53.35960517887679,17.81945358943949,-1.183691402300667,-18.431421020274566,-3731.703108746966,8.316876916215783
2016-11-30,70.45931441771512,3.569825901709618,-6.796031385360554,261.6777210519237,-232.3246777766638,249.1313336205864,29.11489501408131,-56127.16137966703,14.455387040869812,9.652140639021075,-86.38978091064489,-288.6644368105295,10.650464401888112,-76.62497767536843,10.650464401888048,-57.21417987618141,5.5367932091135685,161.49014001329104,19.85006833468245,66.9372162997143,0.0807239296438665,288.4349298646979,57.160619487541325,0.0111664912672386,-670.3893033922235,4.98375913834218,-39.79496978271163,-259.1529040890937,-0.5953139124152358,-45.90882177702158,-69669.15830669174,-9.013673440278115
2016-12-30,-2.269678745030257,5.140370076132518,15.78718907868349,285.76060621002847,119.2800225213862,743.1998141191898,-13.662225936036313,-58870.40401526893,-4.077520843310845,5.296148013705114,36.932655119331066,-287.00105240372994,25.87205909909799,-65.06105168797006,25.872059099097985,72.33161595766674,-1.6589123145091076,40.406928222174855,48.82678671493425,3.7338221472390334,0.9840405159935968,-797.6348557870962,27.36865749828906,-3.334862053166153,-281.94714155592783,-58.03404887628346,-56.3538301567462,662.3507829659711,-8.292511752090888,-3.805925436841079,4056.8473516705417,70.45931441771512
2017-01-31,12.23764032611009,0.6229910287221608,6.0861073089554125,297.9048298277064,-130.111373181573,991.328611602196,-79.59291258633449,-59634.93430843607,-11.78834273939143,0.6211841732166556,41.344884644227456,-311.62114219646,9.28313200951554,-54.210667498994255,9.283132009515557,76.46277757654738,-58.76544314578911,31.172360480720005,51.508542212669006,-20.45671420736341,1.3900682899582393,-945.0351577009366,23.22720019165219,6.799067455290079,274.6199777836014,213.6183597625196,94.83815731954157,342.1559173620344,8.421692924376885,10.446974679944262,1576.6692730835348,-2.269678745030257
2017-02-28,7.52899297672885,1.5134412135163149,6.479203698113148,294.4841631207012,1033.5433372827908,1029.4418483605311,9.22759120664154,-226600.2697574676,-78.90872259597677,-11.304721019474655,15.251582661478569,-232.3752769966212,-42.90265380546424,-59.56724520759353,-42.90265380546422,-203.2205791098683,-95.79731343489595,-36.75487433000029,36.65018822453346,-235.29822560131475,1.2075447521992104,-786.6995781145683,24.8043741731866,3.3676548506980133,-590.807125539758,-2.8741482812314416,7.057083818365754,1049.7103557907903,4.9389030959773095,51.41220555965464,46752.80322294436,12.23764032611009
2017-03-31,-15.575643774793445,1.0335914511797506,11.864214449194684,303.24833113316004,-34.39120435473815,1306.1559833373956,-58.24795064509427,-237417.32792032493,-109.80455476514274,-26.83460283683141,-58.3858836332778,-299.88544680024813,-209.078154066201,-195.25509912021997,-209.07815406620105,-371.64907475112665,-112.6339794489044,-169.22779893109086,10.063044663323106,-341.3265085812622,1.4193955316196418,300.36265015037947,34.26825690163152,0.040731272475817,415.8572922454621,34.57022773379822,-47.10604548942092,-197.9050602899488,18.40424875779803,-3.890667489579517,4408.545071267436,7.52899297672885
2017-04-28,-4.311057274767533,0.8952076317381422,0.5752450020399325,257.7409851647116,172.57609687652933,49.54541921081675,39.72967460324919,-225239.84616867185,-107.31452595240252,-10.198830793808472,-97.10765283090451,-299.95959805132594,-165.05084065320673,-207.88181144708687,-165.05084065320676,-398.2486959937922,-119.22098638373328,-296.5579053125941,-4.027100195534155,-360.2056842752212,-4.005253094982747,430.0276513979328,36.04990448916992,-3.371159961382846,-171.4884668003144,-6.1008811272995445,30.389114088836777,-537.0304397141444,5.461794885466986,10.691721393332678,-4532.066128462422,-15.575643774793445
2017-05-31,-12.30919385318701,1.4824259465330456,3.6561500345763545,282.90553235963256,136.41050444561424,23.425725147826352,-42.62027426508299,-63128.61788902182,52.59629688002386,33.65091672200833,2.938614799777876,-87.76992922357252,14.08650111764773,101.92674286646776,14.08650111764778,-101.12424031238834,-244.25426520709985,-28.404574325132582,36.98480091871311,230.90093763753623,-3.6989495985181424,423.80631061044,40.2797216043184,6.707826020231954,839.0888000002531,-138.29138906407672,-7.386535436042322,-42.37888085393115,1.1982070662729143,5.7073527410113645,-26287.13987281485,-4.311057274767533
2017-06-30,16.94730184015475,1.818204645334848,3.552749254937096,293.42220147364463,-220.22155950838285,-318.80244457940074,-14.72898879449369,-64147.68229259939,91.55093792336956,36.05761128176618,34.74619031721283,-31.132446852942365,42.16412717827231,144.3042768825247,42.16412717827236,-62.216409117826494,-312.4257626885102,133.8067043250253,47.93988933319649,360.9313701375507,-0.3668624942197111,592.3827182350265,59.459416080875975,3.357558719043656,0.4320166307298905,-26.216392815048152,-8.202594765201866,-337.17718696616794,-0.5079965336815917,4.668621317980557,497.4208924798877,-12.30919385318701
2017-07-31,-6.216396405820508,0.6676586343166615,2.6112549233445788,272.24363400308664,-51.90795607202054,-211.6117907920504,-4.753381790574133,-67065.48233295804,136.4388407881551,32.58882447297746,41.71881487863854,-41.56044210047288,37.67445849973682,148.00164766896094,37.67445849973684,-43.56764077438415,-146.12652283335166,240.11496502317587,51.77763329676532,495.1892841820784,-0.1350539605663991,560.5013021452751,59.50240606015584,-0.0513759800734128,293.86433320288734,-6.414564077866544,-47.13931988939635,-150.3448327572023,0.1001814340146438,4.2723113662283545,-355.3854568431416,16.94730184015475
2017-08-31,-0.1163439119625211,8.634865988314223,6.248641308390964,328.4047024937601,-174.01097617983515,-57.03296071755939,-5.078817794741542,-134786.36427139494,108.87377966962448,34.049622720183336,67.10675363951846,-100.62365251761288,57.77818236522428,42.39202825613602,57.7781823652243,96.9256504829305,68.86681184529532,455.3431653355788,65.20501465982262,386.579049315542,0.0704626922974988,344.3788405024057,61.063864671411416,3.4480173542893056,-129.84668664483456,30.50457655008984,-7.811925401953886,-656.6947939703273,6.300090762814648,-2.491605859853092,41140.63444843945,-6.216396405820508
2017-09-29,14.902897724616665,0.9978948060495698,0.5380646089635306,238.83106367437472,239.21413621456,-3.532668481307846,5.098869714404847,-133769.15842489395,107.32926758650385,37.12504716240274,76.6483047239352,-104.47245257714496,56.12097172791674,37.44754915290685,56.1209717279168,112.04577719933415,213.79240725376883,465.65569663205,69.85208836595449,379.5852905875832,0.0967599767336857,159.4837414786084,60.63623978845066,6.699915321789348,-211.17376803985297,-96.6864915807986,3.903045790787928,66.25827891409881,-1.5522891682674071,0.6843864497699741,-190.4862619310734,-0.1163439119625211
2017-10-31,0.4339842847654531,0.9786693222582068,8.346036953258512,281.74032877897224,-64.98923363164896,379.64019151125166,11.336062396470158,-133547.91303563965,94.02658263682122,41.11746073902069,76.68871117183895,-84.17436951399516,66.00797263766754,77.9816099803003,66.00797263766763,107.16472892130814,251.79162174512632,477.4950246191094,70.25502509419124,335.40955144115986,-0.0475777549508324,46.70667786937442,59.16328012575781,0.0022145017432038,-439.563024408002,12.575911875177669,-38.19876666931668,348.35091885650536,1.5833476238108233,4.264149874935387,797.328504827834,14.902897724616665
2017-11-30,1.0295821612955445,1.1514921691109314,7.515433163146442,308.98771927925304,-3.0692927557132936,152.51658971461018,5.40827194225992,-39545.49016814241,26.85742520144975,22.596790413186557,54.9652308959357,-165.28949233572297,64.98097515874724,104.06337157230304,64.98097515874733,128.92173179646252,113.31079059825149,152.14841122983918,59.785203880346415,138.61915792716937,-0.2276764306262702,-31.18845899302616,53.935358062987504,0.0988043715094129,200.3246943507641,28.56134810517972,0.662316123022265,-399.6346758996451,2.465608768095251,-2.6164694463015463,-37203.26974720267,0.4339842847654531
2017-12-29,23.704236255667908,2.8330618955419355,10.382377302571058,281.43493007374184,213.4574131354176,244.6112182277376,25.69477443469395,-39691.45518049476,10.53196006103937,25.779618640076517,55.764116744610746,-174.27349026614436,68.73044515084702,126.92502840073756,68.73044515084705,138.69861982780498,19.95591238577233,84.53040108830083,60.49000452682112,85.50121307917877,-0.0317232774265329,-289.21815262066895,39.882818244912905,-3.3700540352749933,17.687890214945213,-7.229584010972417,-6.046024667210531,430.5619980978745,0.1601238546892887,-0.0511806735798057,-47.46557440215838,1.0295821612955445
2018-01-31,11.234048308566877,1.0997476534680466,3.5630282501943538,312.4444740831521,13.067120092450573,599.6318050569275,-28.44665520602821,-38846.51374676398,8.911173211832761,10.945330515681828,54.66331416289033,-185.87469553195905,26.96262000621337,78.70331220418652,26.962620006213346,123.96239323042298,-30.30666984302295,36.78091239431384,59.03541059285785,76.8811355509243,-0.2071432163549225,-446.1185879424602,34.903114230932864,3.384348284114054,131.50434661691176,-262.8830732280944,14.570140201787808,70.61265919954076,-0.1277423608098615,-5.120677353551972,-578.8396396149474,23.704236255667908
2018-02-28,-15.677631238499416,6.087626168810515,18.433450664386168,317.973140908688,24.225978502105253,562.2413797001748,-75.18285404926267,-52321.83868912479,-20.838135216630253,18.838211564253097,39.86921762963315,-137.43068029173455,0.2405798907321883,94.33364436670551,0.2405798907321066,175.90538759855326,-67.87404077550218,-250.0528189746016,52.28519471601601,-27.013663407471707,-0.1327856798168057,-274.8611817283111,37.455030844186304,6.942829577415278,108.48666630491492,66.44492407797208,10.413357479251545,531.3655627212211,30.731963389103957,10.74090740580923,11245.780674854752,11.234048308566877
2018-03-30,-14.80477161647892,17.859770848981608,-12.654972148269607,426.3678679971082,361.2755641886605,331.1599691376419,-94.09175058803685,-51963.83315682352,-11.055758085930451,12.813600987144046,17.032420687163082,-178.7450253930354,-10.95761174068446,33.556924920677034,-10.95761174068435,91.90617398257412,-47.99085446877828,-220.3294525112993,38.10575057296872,-45.29397621171526,-0.2791541210481608,297.5990843329615,48.03058478303369,0.0958749209929976,742.9708912173919,-24.0749483717193,-110.68159096994054,834.383937310391,-2.579039028416389,-52.738571486987794,829.3225659932214,-15.677631238499416
2018-04-30,1.1087247802034847,1.1475537139589442,-8.067226282370124,314.6786363208002,172.96728533620046,86.16608392333347,0.0,-52791.61032424042,-28.060209695824657,24.7095255935901,17.611253692702086,-175.84639101533466,15.325756540906172,13.93207200531511,15.325756540906267,108.0565066594923,-4.308412551464654,-311.4136489215621,38.91979210597937,-98.81196388060252,-0.157759178328824,442.8059379786115,46.38387583371345,3.2773136587409297,-176.47347502883417,-25.41557052528424,20.481247572140774,424.7114020336221,-5.993911777239873,0.2188588072756445,310.4014562135708,-14.80477161647892
2018-05-31,14.287385324951831,0.9346707393352188,0.9791452275590176,297.692599321683,-219.1730473893929,-259.7025865668795,-62.38928725533451,-20846.487926298443,76.8287696140889,24.305619096474437,46.85905556627852,-42.86598447091899,96.23771220705471,224.7710289138965,96.2377122070548,-78.61122268824269,-283.0025589622431,121.38507093908852,61.3647203270172,254.9684132603801,0.1678784811346143,563.7562051709886,54.004292357343815,6.663223063843752,50.21630776841016,1.0683241330378903,-9.767598831735768,-1491.7534701327531,-63.00272403401834,4.025190963074699,2210.431919922383,1.1087247802034847
2018-06-29,-10.206715787974836,0.84575468936932,8.849515056674377,336.6137374117784,-221.89860587221224,-206.6066895142125,-24.457470470294712,-21769.07712308514,62.92020273734106,23.45414898934925,43.04741098541224,6.871140573397099,74.04014273634603,281.45632882121544,74.04014273634606,-99.21076487423603,-445.18523255691787,29.905931550232204,53.2757477991802,244.5865799119983,-0.0943570012759168,1050.2287875376578,82.38225550983911,0.0163365750808566,337.50331709764873,11.558432858538254,23.55478927565764,-104.520778758897,-4.281382989577651,65.52039774314119,2369.361847587643,14.287385324951831
2018-07-31,21.845468975869924,0.5613485482634073,1.6245499330942532,296.935754095368,15.31308980736967,-141.64424574364045,37.12909885932828,-28709.11211729304,127.1700498520477,30.735908448748027,50.67304339200036,-10.967453286340536,107.44183472772674,267.59089442935294,107.44183472772676,-115.15970031657112,-400.28548127447743,214.7237951792356,55.05638661972524,441.57242543088296,0.9924110364536116,1101.919739245698,85.49583434257502,0.1362548609636178,274.6902161728426,28.266313250887265,11.504128860411129,7554.027732174579,2.026712784969675,5.133958932034455,11544.355347656385,-10.206715787974836
2018-08-31,-11.664539503089872,1.2181299786047424,10.638969063479946,374.0069116514716,221.29401862037363,412.3737241528323,36.369425056885696,-50531.69777184759,187.8621212073437,20.28943854417702,92.36530281045984,-63.24307458637644,139.24808814730935,64.30212563059204,139.24808814730935,-389.1626826172615,16.586289801771336,359.6369863817791,95.35494574476652,644.4339805347512,1.6939690928247233,846.6796777837836,87.7979303280184,6.723452849370041,-96.5150161890815,-32.27418608251435,19.605446177665044,1084.1282811207493,1.3903055533191946,-3.0844238506955577,-3321.8741107129026,21.845468975869924
2018-09-28,-1.1648304344545193,1.6694512359158162,11.51061723794596,371.5236162183283,-152.95872784214265,248.1585593389553,41.14627132231033,-50966.594054968016,190.07933998336,22.45449907211108,102.74989196147162,-79.68900471096305,144.04634785170234,26.396204494147124,144.04634785170236,-374.03809693298126,207.5958296545904,232.6245476927992,102.68801828829864,616.6384002666756,1.444520800511741,493.5481795747353,100.55856490888954,0.245283682175561,235.5998795420005,65.92096397583464,60.55421062824189,44.41184948700902,5.798654523231562,-10.762607315763905,1719.1873890233835,-11.664539503089872
2018-10-31,-56.96171184731518,0.5180950977206716,0.2032869407796891,339.8821069532884,337.8933057096695,9.43958307119799,43.30236319599671,-44248.08372906024,144.38022052229684,17.424672943621143,100.7402624612008,-71.13860820994046,98.91636297989444,11.741334452197124,98.91636297989446,-365.7360697265953,257.26174651882206,240.89126759553184,103.10311162693716,488.7415267949151,0.7744529033745461,453.58064687441816,100.67564414096996,-3.5322160792626747,331.44982220005727,-15.939506676501535,-66.48835955837194,-7563.075447265993,-1.709219870576817,-8.621898109717375,-8252.278427875426,-1.1648304344545193
2018-11-30,6.198158964735241,0.9866182828704704,-27.12141589127968,356.6914534950945,-155.13872660944557,-622.8611692992656,58.07406106893173,-306807.5437122002,51.41147499482474,33.855943691968896,97.51473303611664,-148.1238058443232,43.55304286586709,46.5508959456569,43.55304286586704,596.6249664094613,94.91092066643743,259.9910655410311,96.7564996352398,205.3094584729058,0.5047451613928586,4.623554323535025,100.85267169641725,13.60356811822409,746.3518830906032,-17.38615922786221,-11.764933445286944,1013.1030463517892,-6.49518989027888,-2.677392976568163,298015.8441715008,-56.96171184731518
2018-12-31,-49.40807697089093,1.832284944630939,5.620443209311257,236.2786917357696,-13.579141352643134,-851.1675288028816,14.290990092494374,-302574.01021440333,23.21243612239357,54.990299473857306,126.9144429856774,-157.5107730477007,80.73433559314898,126.283377392849,80.73433559314896,641.0034176839494,-46.7423388145244,400.96741470987,118.6545078227388,180.13908305186544,0.7433579447191794,-646.2950827196548,95.79808451477577,-4.131758124426902,-644.989383208148,-21.939835529390397,97.45189484891648,256.2876269892213,4.155741701075726,-4.033779868041358,-7908.617025134852,6.198158964735241
2019-01-31,37.95680012766525,1.4990048272369791,-33.70986969574281,334.4975199490213,-766.8261887174353,-1386.0437510695992,27.040414702857632,-302402.7411176299,20.98038731677792,53.31131340067701,123.00828658968396,-183.78552357904687,88.34720229336337,114.56390352237182,88.34720229336335,601.3683655351073,-70.78618395787043,291.1653239425957,115.10207102285212,170.64748999053117,0.2820488560802299,-822.9511551989556,84.24077568126698,3.4563968464026047,385.0138887125058,17.825575182847388,-7.996843746678678,-502.6137183640176,-0.2997449868090029,-24.45372833398073,8313.70547973871,-49.40807697089093
2019-02-28,12.589708228432595,0.7007244333526342,26.82575890055185,318.4033042485184,86.42796093066423,-786.2959673619264,40.07934653521364,-24497.0778836754,-62.32863867662917,81.95513785771003,131.08472850121686,-126.46713660927284,62.79872816877664,196.1682366345741,62.798728168776606,39.44256293687577,-135.32675462095796,-54.81391873976612,90.47870157721056,-85.18568684904805,0.046464040353811,-754.3304179372228,78.30985264449417,5.968970507535261,-8.722011612862843,-86.50176339825316,61.86281735459784,-1516.5340521368316,-38.60764303923713,-4.584794968046488,-318324.11463916535,37.95680012766525
2019-03-29,-14.324619265239312,0.4085291643983387,11.19685467159673,263.5841391370215,-685.2139080411777,133.08643008962653,-84.06678277707586,-29022.267255550312,-87.06425494069657,74.16309266565028,123.81974562439012,-173.597835048423,46.54904830721444,133.83674389023358,46.54904830721439,9.943540643882804,-40.20082705251135,-151.4431446597315,87.28597195354644,-153.57563851153105,0.1775230006610781,-523.5491259083792,60.52381686160827,-9.51690382819563,340.5855337914386,108.1143828006193,79.86525962157816,-428.8921822345028,5.496430497620452,-1.9078323376870612,1743.90466606454,12.589708228432595
2019-04-30,-4.441567576022779,0.5636643930060984,3.67281547517117,253.22164008084584,563.7863671279052,-138.89392625284796,20.309780489826707,-27987.172890576625,-108.12612589019167,66.97330338541072,44.18589369807687,-180.46948410438364,19.100813297187685,2.0067076667584285,19.100813297187663,-44.03426349651735,106.48939082480506,-240.09060543740355,38.074671258224825,-292.9359114130164,-5.35693168465391,-332.36291055032103,56.09243243484543,3.529705783646577,-1122.7971912912465,22.84302726064868,38.1141724240631,-918.1459541831728,0.7509078610700612,92.59347715293008,-12176.905845876892,-14.324619265239312
2019-05-31,-47.01960920207208,0.7199062749970166,12.993873774121504,279.80596357390107,173.61521820100808,487.3419045235211,-54.3665654864968,-81093.68182417355,-67.15123949584965,41.98473386025309,28.719412589841607,3.60665001345919,45.20515860022999,177.01548372192138,45.20515860023,-37.72748666873683,-340.49428120236803,-247.1372208111165,28.33853339161101,-248.80990004229932,-5.536395351360125,-47.80263361059732,64.04863390097525,6.492245059233333,-667.1829492289619,-8.522546396193775,-151.20984677627737,944.7803934644488,-13.308210491892112,35.685283149014126,73379.25191973345,-4.441567576022779
2019-06-28,51.42697213063576,0.5916070080837148,-24.04828996488209,285.19292176616574,-187.11192728272783,-724.6122120919807,-81.7483433527546,-77673.57404289805,-56.12581676563954,24.133843195590444,33.534078141035025,51.10647078545085,5.770256494651309,278.01699687088285,5.77025649465138,-3.778067830029056,-436.5787957936343,-143.38004372835397,36.311340054748925,-178.148820820796,-1.665244326476109,592.2633900804024,82.78530015368055,-0.0471710096663287,-1013.442127863897,-7.086671252076258,69.38189494158792,-384.2363898508438,-6.382745418772799,-63.7814144384295,2256.648857570006,-47.01960920207208
2019-07-31,-6.769975568710233,0.4207658183471728,22.189116512102007,374.5966304891001,-48.71807768685815,-142.55733774027493,83.40339398121814,-78279.93005219557,17.785762219661827,14.872109298287368,50.18510319061072,30.165792718449588,12.954966069438306,256.23947066305794,12.954966069438392,3.018134460167458,-381.7692006752896,-114.45454900140824,42.62189371721611,5.570024102405583,-0.0753828914471051,436.3798934292425,83.14388875345004,-10.649970197339629,905.4808496177302,-41.13360330556338,121.22651169672872,1056.7796595847158,-1.6270816713349063,-2.3808783439575585,3645.035603835189,51.42697213063576
