date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev3,rev4,log_Mkt-RF_lag1,log_Mkt-RF_lag3,chatoia,pchquick,sp,agr,pctacc,chcshoq,invest,pchsaleinv,rsup,salerec,chsaleq,O-score,sue,chfeps,sfe,chnanalyst,beta,bm,cashpr,quick,acc,stdacc,cfp,roeq,first_lag_excess_return
2016-02-29,11.903118688643737,-12.349516598430776,0.7338757797838912,93.51106319118465,-291.38404973782065,-63.96888283939358,217.6656119658256,2.223706177303017,149.6087218624396,1481.1741425583027,53.47942956193379,-34.80549783360201,-34.97057854263956,23.696607672842585,117.18740871057778,-72.88936144708185,6094.942010535098,21.53773209914267,-9334.858147244217,0.6980891564765324,-155.99808323726668,40.61456239994156,652.2658623986442,11.897209227743872,1.7296052918057967,65634.95563870884,512.9450431183509,-49.25664288606566,0.0009165932220374,35.28019889641439,4.591085601019415,-11.422491979667724
2016-03-31,17.31580774878932,-0.165608567275234,0.0001325166752914,18.678873772612093,90.62237601818458,-171.95367186708108,16.158970488519444,-8.481796354470138,222.01759484599904,1453.0101353284872,16.54921209643908,-35.155542728470195,-26.110030546995837,38.395478210816925,172.82243375022068,-79.41336182301666,5994.863404863377,-4.376721935602382,-10059.228414462576,0.7972209799479774,-439.388456431756,16.448590847728784,-2693.985594038212,-26.006675336453128,121.6544776459441,-230113.87827079825,679.5380293568578,-44.17102486901706,0.0097974675561434,74.84528319721932,29.5150881658098,11.903118688643737
2016-04-29,-11.197973258249675,13.977296675677804,0.9402767200442051,-255.1809540329132,19.377363542382525,-2.3336312533375105,-63.97579485435756,-8.203445685293136,222.54348081140685,1448.2154649340157,16.85772404183654,-35.4328987802642,-26.124952470682235,38.79227054166349,172.66256594661206,-78.781603525792,6033.195702729021,-3.9381159340234304,-10087.391408479752,0.8128675019794648,-447.9200229928052,15.946739165339658,-1673.470990793941,1.8776988052395325,17.376994777255277,-2235.173616653192,29.525509040558063,-3.9789258148622366,0.0129335378947628,3.1416327372164687,1.8019767219218463,17.31580774878932
2016-05-31,-3.86736065689784,1.9140625302075924,0.017527111287204,-149.67266008016534,-258.3485899033876,198.5042746036665,-175.3516915390555,-96.22632525184945,-151.19925329819256,1493.123370322154,5.838666495716612,-17.414087197399564,-17.319933361206502,37.51401499657005,-5.73623393410292,-67.19033682016732,6261.311160032164,-202.9903825288951,-9909.59579964276,0.3335317578664596,-432.0253496022482,17.408252349653445,-1603.544478980933,7.768701092100912,-170.9478216388627,277432.8663693451,-259.60670810714055,329.5045339501904,-0.0059884431376965,-361.0009457737901,-106.14838898878688,-11.197973258249675
2016-06-30,-10.972520068905604,3.670569764404238,0.0647550226196149,175.19398021178333,-148.69107422664607,26.79206179808251,-2.341206089240775,-95.82388168666702,-194.3073409187985,1468.4240882239633,2.940896190278289,-14.888103610580286,-11.819964765091262,25.839058863622263,-31.40442776408397,-57.413026260476,6190.122238346254,-187.51402871211943,-9583.227970939402,-0.0264721241593707,553.5962448275493,53.05916503187411,2178.6866054017887,-7.065422987852372,-26.68968526658909,46585.82742742071,-1071.0344849196194,19.95586948903949,-0.0263572067487357,-47.08387752317897,-14.170950258084588,-3.86736065689784
2016-07-29,23.255889822256588,-0.10388085991724,5.194510553246062e-05,242.34513616742123,173.82962984934397,51.46965319966593,196.26540994949747,-96.1685784728935,-194.97570663016677,1465.0788850815509,2.18122495732912,-14.85965033368219,-11.915023737465395,25.51188837502177,-31.06066602518564,-57.97345221880053,6172.880046787976,-188.6382631789737,-9551.522730560608,-0.0238690302769395,541.319570360142,52.36983846026217,1455.5969029117152,-9.109398498163586,-6.013149590859371,-1196.4615804383648,0.3205582386276546,-0.0269401281972108,-0.0133271848318422,-0.0867944194533407,-0.4471842229635001,-10.972520068905604
2016-08-31,-11.947566927285582,8.009805381688809,0.3102374641170046,-140.28035506919173,240.14826984045837,-1.4470265897825418,26.4985211566167,53.502872785296816,36.10213961629512,1788.810375012862,61.07263878384559,-19.477844515861808,-19.833728797445747,39.34998601545398,177.47555521159546,-79.9697797650285,6178.801485140377,133.45931357319617,-9510.815808632577,0.1655182954668876,439.9636718333394,46.84709946033669,-231.34724666957464,7.123210391533519,213.18956367021804,-241535.91327403835,5.09626545528954,-86.49091507918361,-0.0036021265940202,151.62719420115278,16.85118305904848,23.255889822256588
2016-09-30,-1.616149758548828,1.039881976499864,0.005185399227459,-48.6994908137017,-144.0782918434096,113.8532974037886,51.85770726005892,57.106340212748535,48.15220684625285,1858.2083464684129,68.42649517772888,-31.50347219853208,-28.180717834612672,39.54900453386716,77.18488209123828,-86.47206263350165,6271.963190330775,123.01477075378337,-9743.727175269143,-0.1822788036756754,-14.875328908060249,40.38912062955025,-3843.1687086909233,8.903635999463063,16.11002444875453,-13539.143038237497,29.806531295355853,-10.344262823763929,0.0066842114153815,17.968371782422082,0.3330197488119495,-11.947566927285582
2016-10-31,-5.47748044249649,0.518123091213765,0.0012934225619035,-135.83886505738406,-50.23930303014305,14.536648419901988,-1.4577237716385414,56.94131743944401,48.2235611009822,1840.8613619581265,67.55034711873941,-30.702413121733063,-27.1469302919082,39.157655029286666,77.5043173657353,-83.98356214763925,6229.632845907237,122.75810950536678,-9712.27266197386,-0.1584126499109155,-15.209974840822074,40.110629654430326,-4813.105395472403,-5.260226066283508,-11.342154286473942,-632.5413482990989,-23.431809130817783,1.6288449574355468,-0.0127260058530994,-2.8615562649835056,0.0847411111473945,-1.616149758548828
2016-11-30,38.00698280850754,-4.231432906309441,0.0863326871211396,308.6562518023049,-135.85506912238543,7.267529670682176,112.75910160274547,20.43079121838901,117.95920889099791,1592.2532858017837,35.49813443988808,-41.128373373556535,-16.87872124030576,16.76375115746442,20.266391967339707,-51.33997918532684,6208.318252599144,38.05975416880753,-9339.567666343715,-0.360849546624487,0.9625689450737732,39.882467905997125,-5779.503734422726,15.89882244849241,3.7914251771801446,217444.7466872368,187.76285992867588,-95.82867389455475,0.0027448549123365,66.50643932740479,-12.602965304902256,-5.47748044249649
