date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev2,mom1m,log_Mkt-RF_lag2,chinv,pchquick,chatq,ibq_adj,pchsale_pchinvt,pchsale_pchrect,roaq,rsup,disp,beta,chmom,bm,cash,rd_mve,depr,quick,stdacc,stdcf,oa,ol,currat,rd_sale,tang,chfeps,first_lag_excess_return
2015-09-30,6.897275052110169,-70.0802182233087,751.0875765706928,4.366069511448366,-819.8085804580878,-867.7001818394244,-266.4025746012289,21.17792260094888,-124.89970712348897,314.3062123265885,-803.8995031484042,-3053.16191135094,-527.8825678960635,82.11255549002799,-95.94882021489768,4387.999590057293,-9.29847300417839,-532.8197443444164,339.45690350508994,-12.934297346437972,1.6428366517463846,2.646260349552506,-440.6481338366684,0.0065993974949472,76.59883898295061,-373133.4559955001,-487174.9356445968,-389.2672273889293,0.4621611809135419,10.90062892147489,6116.891228295377,-33.44152422436001
2015-10-30,32.15165009114786,-35.00433660257371,581.5513007378065,1.091474332039346,558.9863222040015,-682.800858104318,262.97002480329746,21.12011693177037,-124.5850892199963,312.9579326898385,-802.1479425882934,-3044.447559367195,-525.1257364977743,81.79571302789685,-94.79301033130484,4004.817684256738,-55.00589111811109,-1532.2869024329302,-43.39872150086558,-2.278409195433426,0.0388189115348942,-0.8929497163097153,-73.4273334820191,0.012497704412921,-5.247708894895595,-2019117.385729432,-687302.8122437,-90.88747523213168,0.0116629004188855,-29.65658223888749,-21.849011641929792,6.897275052110169
2015-11-30,-21.897955979738207,83.8169825704948,710.1350620700143,6.256396542276048,-527.271869357774,631.2191254122345,-1072.56298709192,22.55082554508407,-124.05040827106627,400.3524179493633,-527.4454955608418,-1945.700879609111,50.10949850795576,100.31251105915938,-127.6825310063558,3617.0359690352334,-74.68332259658496,-270.6934947076743,-13.259210872807673,20.351999844508786,0.0044319203498224,0.023265914387025,185.09890185969743,-0.0163433708807643,-7.2476406161677,2420163.039697826,1321354.12261647,147.6879668779875,-0.0331489242176559,9.443455167981485,-12.805107503716954,32.15165009114786
2015-12-31,-2.7430930421799693,6.282405218997744,633.2771329436446,0.0350833273384596,118.1355905607639,-279.47549407734215,-538.7192923412546,22.527859686857933,-368.9135990077063,135.488073603057,442.64640023834926,636.9589279586085,1547.774786556682,120.06288333492463,-108.21245657261645,7953.572258907558,-41.48523317790989,-1171.4436943844355,181.04543809974712,-20.621534573015992,1.796720501044319,3.419601714466637,-954.8517393719268,0.0471443114071368,55.40009366527261,161608.40572088957,-248353.8529213369,-744.0067705484071,0.0027447074860091,-50.049224852311454,-6056.740193124684,-21.897955979738207
2016-01-29,33.08726136690485,-24.64471131212728,680.9871554451832,0.5406235057853109,479.2106795885666,227.96243256286525,1285.991343498,22.53463624457169,-363.6085512190196,136.25997457209942,441.6809821283919,636.4013307096071,1541.6185768910368,120.2861682227381,-106.40793976959333,7148.433112631896,-23.12931761646314,1236.0405845024634,-31.16553266815936,-1.8960294407439164,-0.0377216760373775,-0.8161188056263882,-23.46521403702718,-0.0044252412512069,-6.433223112660471,-1274306.5012317896,-380106.2943237722,-35.57523843233503,0.083327778079342,-14.365891213542454,564.5584176524494,-2.7430930421799693
2016-02-29,10.107868649469085,-66.738064426328,633.9572617799278,3.965940584132862,-339.21305748447463,641.6575596956405,96.14959537237556,21.158422682606385,-570.3814561386226,142.50988448667002,340.4049992433422,634.9492659918199,1409.897073350524,117.02133709536704,-125.99384237282646,10965.93365696594,-21.63597697996886,816.3916431174712,-8.617426302193053,-5.607162219857059,-0.0442270524323635,-1.437516853402542,-165.16418847110253,-0.0098398202641512,-8.086466977055352,1398002.7637141347,1048951.084921807,-197.2245418101193,-0.138430925974351,-5.514974007479395,-30.20145614412786,33.08726136690485
2016-03-31,94.21129804959548,-0.9002621011360848,683.3597295548115,0.0007203717929352,-14.8754372526523,351.2847924898332,-379.0985741844658,4.021375210959394,-716.01712538114,166.70303898813827,-1939.4102380862064,0.0,66.85523545282689,20.483612232706413,-393.0200649012015,6807.4389676251885,-89.05545486855908,742.1968910431387,-388.8847497818661,-20.1739527314499,0.3880669432762804,1.8794564774360083,-995.1097835403688,-0.0588239563514867,205.43350014214093,2714712.4977291822,1343440.8315208852,-850.5554010481683,1.1034606340274389,75.35552439450566,2606.603970387677,10.107868649469085
2016-04-29,-4.90375801829604,75.71614551692677,574.4661563922748,5.093554970821508,540.9424486294005,2157.7119537588337,-1027.842851291687,3.4038436544624626,-630.1786274378335,149.79133710852528,-2058.057810778688,0.0,7.600346354646378,9.57348426757935,-418.8409788039319,7983.28295330855,-3.281787846260727,-718.8774431854463,-3.2315243616303637,0.0338490797717554,2.558653820771932,0.0689379796852449,17.781610871224984,0.044166785085566,-3.0398934964821365,353738.5863492489,261824.7647985816,-7.333930392836919,2.5071910589379254,12.251117291014452,2136.6909135677315,94.21129804959548
2016-05-31,32.30097735898218,10.362107088267964,661.2027940819083,0.0948860349334047,173.11672118855338,2103.977449405427,-13.98891708437153,-3.1858092916477223,-143.88197332173254,75.68670859444906,-1534.2967624788655,591.088533223911,64.43198866045581,16.48470295969602,-428.6637967871959,6589.129112690313,49.46358083170787,352.8711049094145,-312.97728789894245,9.4717267061053,-0.0041360388005866,3.046988318423644,167.6221939114912,0.0279819979753725,12.290941864014712,5826170.611430585,647833.5932164788,670.4143987781281,0.0542332136284375,84.54184019851346,-80.82325076141979,-4.90375801829604
2016-06-30,87.97733832893807,19.95969051229348,668.6301429963095,0.3521225023804609,1478.6345039113287,2057.2129409753798,1175.4632658111725,-33.43599941794992,-182.52330234186712,160.47081726240452,2005.6465759846428,2014.715495288463,-91.99790722853628,112.49205749134458,-324.42255861647334,4164.469396157915,-47.1596345093426,-170.04666577609623,-619.836184042264,-31.016318356101408,-5.855231399386117,-3.145818124709308,-908.1847723219108,0.0353738112209165,18.45304097596181,7275577.155612826,2007213.8203735948,-743.3217969731595,-1.0804768975790149,-88.15744215528866,-4945.002653617894,32.30097735898218
2016-07-29,-10.683393862201894,-0.5668908990798109,688.8360926162668,0.0002834709647335,-80.12766087990282,3253.858302311469,160.6289809395478,-33.568133549244315,-182.15122995449184,160.16431709112933,2014.847217190538,2016.7487663578995,-92.4231521089268,112.6978069246395,-326.0756974887853,3758.924786735253,-1.8431103122967445,200.6467301144621,37.2923813964826,1.9805960029086125,-0.0725734844083636,1.2495548526595712,44.36218091337469,0.0357546587912596,8.630892172893937,1045504.9550679326,295401.5218772292,76.53915127737127,-0.0709754924544938,24.50487174605405,30.531682067789006,87.97733832893807
2016-08-31,-49.1447228560851,44.131524397368274,660.591959878928,1.709311470657799,500.9909804951652,1621.6309042841851,312.5108613369239,-22.56107433732821,283.5328860447372,251.25469669832864,1173.7474443060382,1056.603872535606,-140.7198059348105,104.41776517699842,-291.705148132342,3648.168525645286,-23.146067828095283,1216.3222338337696,-79.01950511037285,44.4233997814589,0.0281369509185784,15.696884576090897,432.0027214817019,0.0529750016886398,150.36034662167822,5365353.429417312,1941087.3628697991,493.3526525515299,0.1927464233623528,64.84081239143688,-212.925970787629,-10.683393862201894
2016-09-30,12.20959739298946,5.678070677911776,637.7791474872326,0.0283138509677838,1368.1404173948056,926.4395419442092,-8.846797085106035,13.763603773866466,1155.222372119753,209.40284922074295,-1140.7349877439867,-2030.0111338362124,-1272.1580580330085,71.48698318849253,-93.558567020834,4053.105546482611,-12.32653595849814,942.4559785419652,-623.6900101733108,29.392367089850723,0.9977694195994358,2.559400803493986,582.8036434983896,-0.0124994993437348,-4.668103946282372,1199045.5598195791,52641.888028264046,794.8637439249687,-1.4375692701211875,21.848189812374585,6439.242973456715,-49.1447228560851
2016-10-31,1.2299596192462354,2.8350359994516627,645.1647367964092,0.007077274855497,-162.15801921290043,624.1776784453771,681.5396909870691,13.593594434369813,1165.0174180781328,207.5839244627473,-1136.0341907968732,-2004.1979120276171,-1260.062371596332,70.45535525439671,-91.67736479626517,4422.090124788487,6.343030525908091,-219.8848418631392,-36.26131413918392,0.9779420269573508,0.0766720458429262,-0.9023623563513752,-58.05430892557524,0.005821665979198,-2.674209491643751,-2275424.216593623,-855099.5072713792,-88.42788720630415,0.0958278547680446,-38.47492975305977,-103.10597167508058,12.20959739298946
2016-11-30,4.827947557591507,-23.18712471120225,787.591880693992,0.4730801190174134,-762.2038883315972,-704.9334941219565,87.86505538295718,16.555811852189844,-76.39012435960002,243.8072731576648,-103.01441738591922,74.03312348481539,442.5576382621188,94.52761043766124,-48.17034653577792,3638.218221996571,16.485602146439078,9.747469706396714,215.74198048721155,-37.08455603180772,-0.0425995123998985,-4.99138463659898,-197.21421228362124,-0.0345825934443415,2.396555609407642,12437309.432548404,4629149.372321487,-499.7379234586188,-0.140411594025851,19.599785817671545,130.4062360599928,1.2299596192462354
2016-12-30,40.12479619624269,53.92341502671236,795.4798214524164,2.558736243658692,192.8403145386661,-522.5501858266543,43.98253036139332,16.497815153698,811.2258445481991,309.63992661878325,885.6163239558009,2337.421677311159,1827.2640095766085,135.01610449518904,-13.409388338108492,4894.207169870817,-6.981709642149724,1316.5078901342144,384.06323509666254,-1.022331659919871,1.2003493603472633,3.512212380579115,276.00556911395506,-0.0316211931283274,16.1122011900261,1087078.9559745789,961674.2159500122,166.38043929107516,-1.003462919492014,-17.936040389500704,-6217.601456592824,4.827947557591507
2017-01-31,-1.482731719121846,20.49772599786825,866.0304893167317,0.3695936096028098,29.67617302652936,898.1278533955427,-359.5725851846189,16.459751810924026,801.9803375282439,309.4888811688165,887.2767936579137,2341.026234981986,1834.3822870173035,135.23073261920484,-13.951407435964091,4099.506400821992,-29.130569747815912,395.192558740109,-7.330971448094715,1.3950993447015207,-0.0029467856209084,0.3670976437422837,29.88742980635652,0.0192620489783417,4.699808759466123,-2128177.1448519826,-826940.8952766955,44.09407663463208,0.0986389403004253,2.1754652160761907,19.066099542543725,40.12479619624269
2017-02-28,35.04493711464931,21.88118356213012,891.1039286548296,0.4202616006206104,29.911239754717933,719.4105791884814,839.955337471785,17.622443638999826,558.0903930727607,328.5079605535109,1064.484081373808,2036.107656825636,1653.2690554406415,142.15646936460035,-16.034361911824806,4493.194964351849,13.819010724328509,108.85637005709395,47.23660621527415,4.153251765823427,-0.0092561480914081,-0.7940015893582313,42.312216868007454,0.0062186558988819,6.456083837916594,3219941.0285864472,1890574.117356628,45.43874586953461,0.0191522610453276,29.938972239077884,9.805851995319244,-1.482731719121846
2017-03-31,6.4464297149677146,39.940783832709606,859.6022568901795,1.4004702352131886,652.3608013502801,1274.7348400301646,319.1560070289831,-8.734004000737515,36.026740507255546,252.12432871272745,-1391.196343338985,749.3428169071576,-902.8866688656572,58.75493382166216,93.23619581479132,4724.486888899097,-4.458463663144755,518.9119510443769,-392.8972443346247,-33.315204202013206,0.1282871516581458,-4.398973399727481,60.75677324229218,-0.1239558303637342,133.37456825804657,6753642.46737504,2425644.190360874,-684.3579744970557,3.33975214133669,37.97688124771139,2546.055230917913,35.04493711464931
2017-04-28,13.80059724571298,1.9377263434562064,802.0582633365524,0.0032902644907204,14.78365614517062,1346.6322179894062,341.27839558361296,-9.719689050576449,-252.14513319221052,251.6811391843401,-1517.6539278710884,763.3818257134806,-839.8986028684354,55.585765244764666,91.64852789279747,4248.591419442151,-9.318909637344577,865.6865155873662,68.31867369211432,2.369113810337069,2.0015148240566107,1.9442114674906747,-139.55295663744073,-0.4965854550848361,-47.330316708857936,2239992.771434784,839387.7316942215,-146.13043669731633,0.3589764220308638,28.25638537677787,2516.37830025457,6.4464297149677146
2017-05-31,16.107768008162342,12.36960956417642,861.7267815135551,0.1340310239693658,584.5668717987476,891.1648674613107,623.3889617980069,-10.011505860109107,-231.61486097430156,238.0639458811364,258.6426589390948,1736.880333735279,-497.98240181329714,105.22283188640756,99.05412458490665,3981.408302790164,-71.46869512196025,341.5779444832291,-43.90308881868077,-1.550092850713554,0.0529351830652773,0.3796041085878414,-173.6499119657401,0.0288179108223696,12.968326490197796,165021.21551042795,-1591040.7974463403,-499.0528039483616,-0.0205558480977661,12.77671686337908,-145.28609505909935,13.80059724571298
2017-06-30,-6.362345466439951,12.040408572648582,761.5498889934595,0.1268787481359236,95.2154633870646,1162.6419791078308,30.23459023906439,-24.615424195691823,734.7630355849237,44.44611419220769,1569.530682087187,2414.176404632232,253.1503468292174,161.05151649950335,147.1612756670494,15361.526501377868,-29.96126922107436,1433.5020953822664,-30.89299067716547,-8.708970961115142,-4.84976077575042,-4.369294611076214,371.4071152778688,0.0326526375811933,24.27484261865948,2598275.507480264,-1096499.7220631838,695.9132314553863,-4.3720358649107,-46.718221704109965,-4974.930343872504,16.107768008162342
2017-07-31,38.13238119642453,8.87855303487317,772.3336407772061,0.0689412214617097,200.22000291044768,453.1353031786583,193.24027177868567,-24.7826877884486,735.3956523643512,44.57602277622404,1567.5275097796343,2425.615664597481,250.1863940651848,161.46882471599469,147.34840073584903,8137.699801961797,-44.35223608746327,554.3392859840137,15.80999191277715,0.4016001659894073,-0.0028133518117607,0.1432440360814553,27.301876834755603,0.00617562461042,-3.8364506559878464,1309879.2699849606,505850.9184781015,36.1674881841318,0.0539337151949794,12.785110642375912,-15.954419580777085,-6.362345466439951
2017-08-31,12.583252064753117,21.163239423502347,894.8170330837829,0.3918208478235473,284.85868890072925,962.8897071507064,187.75739617116992,-7.520857748892489,657.3080652196514,109.42603352865945,559.6828551369036,561.1684809035897,227.44659202886533,150.21774566461406,160.13711011426486,3924.308465011505,-44.62818760148855,-1791.8986996279427,-54.28348413917956,-13.94141120261486,0.0170630520306562,0.4134618501511795,-168.7987501756761,0.0320447172433824,-3.8044579610134406,1356767.265503466,393272.0672042072,-334.4860978714278,0.1975175847502637,3.2758402391236814,-28.083208514126,38.13238119642453
2017-09-29,-3.9209204291465833,1.8306656886118216,797.3530305814961,0.0029233537883772,-122.84185179489678,1000.8185941162538,139.16174482385628,17.884499308295016,-752.7071733344852,151.9030497048535,-1489.2609972300252,-2828.1988138769416,-893.4936094350586,59.78239206461899,93.9707454052244,4076.097337663072,30.026215772198327,-1079.3797933578282,31.230909355907897,19.99218827233705,1.6126110399461286,1.4783576278057922,-613.1012160668433,-0.0191819674056534,74.84582089843661,3544755.7639178634,29240.99481585622,-512.6705071450597,1.62423399172423,7.966298313696825,6494.986586466976,12.583252064753117
2017-10-31,31.617152698744714,28.408057971500085,786.4651503054406,0.703603585456932,612.3786496870624,643.2137250000435,332.1797470035194,17.963441376228317,-751.8355270721256,152.2289755937064,-1478.2109890721208,-2836.7424130537106,-894.3162572317985,60.55537853019518,94.40487135023572,4032.472941831772,3.0958274476153638,-180.7289264546468,8.580556337128655,-1.003769791484217,-0.0143815302813727,-0.1485258236786535,-10.040696215763091,-0.003099481786656,-4.559869797429428,860279.772962153,354631.954755038,-7.157900359961786,-0.0442890611494242,8.462217198799408,14.178670776994297,-3.9209204291465833
2017-11-30,29.611673592975585,25.492848888489863,850.0980350236621,0.5667166712220307,229.4000674358073,1286.2343575282573,28.632822275785152,21.03875478611848,-644.5723167454137,163.08194420491824,-316.9179112196267,-4570.8778775694,-414.9428495399442,93.38279529155508,44.85727965889105,3199.838546194318,0.0896975640624759,-1419.275733946732,-68.60034495363652,0.6873148562735878,0.0389941079594655,-0.1637684509834116,79.78460843049834,0.0066722748219807,-4.676346010357065,2400363.8730273843,1580246.5866157413,97.66533187541428,0.1430224591312594,4.653191003212669,-283.54777407951906,31.617152698744714
2017-12-29,-53.25365576855789,35.265301911128816,814.2004737030967,1.0825977621179323,-75.10180980032918,1153.9846739898835,445.6685538507127,21.497174314067028,801.714741521505,266.1047900414309,896.5926348315317,-2579.502204909904,241.7633442210827,123.0879073497716,-42.21774167756289,3076.2892127547902,102.9132869889865,-883.7155251719819,-76.17079313646263,15.399480228360176,0.7951101738924442,6.267145065690954,-269.28248499202164,-0.0029648537263859,-18.21648537946794,4696824.641473651,2511673.309244305,-387.84242384973913,-4.224490090608153,37.5442051424352,-6013.784903228621,29.611673592975585
2018-01-31,-36.99066781185682,12.125566987934915,853.4718088858463,0.1277353015760986,527.9623152332688,108.43410026579164,401.58932246830295,21.480895524165867,807.1142162893344,267.5609181611693,894.7085464215905,-2578.9245154434598,242.4874181078881,123.77567142738056,-42.41110453326088,3322.2777978833965,6.287092866108139,-200.21104563943757,29.901533887418736,0.8586112990287802,0.0349478931336291,0.8761120468455488,39.44570352106712,0.0044687934708651,10.789625806820824,1204148.4596963525,405668.05426573753,59.18497748450682,0.049334564521299,23.724071399138666,153.75767366043374,-53.25365576855789
2018-02-28,-63.52822135675578,62.244005719982,843.4710086223155,3.376120785496638,474.7313746312535,-345.9597933954305,551.2443357482623,17.538189129207694,845.8224956055903,261.9836904932619,1081.273375136128,-2217.701699801556,362.1081031145074,139.35033471741946,-23.733921090932824,3119.5381974203874,-5.569628541361908,-0.2919658144091954,-55.15999974979968,-3.4102932012677343,-0.0563930471471789,-7.576209785155072,-55.558740344669786,-0.0237408217248438,25.82660413192093,-1866230.4164660573,-1988684.432142228,-121.88144703058424,-0.106562676960543,-42.51155939618002,-20.209559797211117,-36.99066781185682
2018-03-30,42.2393625939898,-42.5340179848636,908.928316092342,1.5797887704742226,-802.1920901725437,-1822.2402455925344,188.41758442391315,-8.209212844367311,942.4012068966632,358.779366713835,726.1960028723104,2548.941417205449,-248.38641647944607,209.71781449263537,90.73906940263888,3363.489566749185,-100.6388556183242,331.1694330724781,177.70110533991374,-6.619627323623433,0.4869993101455638,4.272700905734553,980.0580920358808,-0.0112650138061374,230.18755687349608,2056982.3346174955,-3727615.78623265,623.275891504898,4.680616155796459,110.05145109380372,1135.662735917865,-63.52822135675578
2018-04-30,31.79172015682692,-27.10409521513165,827.0661561512275,0.6437874323569798,-522.8897561934623,-1620.6022094232187,963.3366687366562,-11.207493719901574,593.7185098761407,362.9468636805066,648.0262293525334,2262.534904053169,-357.3426739964532,211.6734367401056,101.32195317455697,4289.234383524101,44.08340905680819,-1087.1150216075248,-76.08335977628758,-3.9111942129648014,0.9787890919582054,-9.585195762226192,-458.70467494004697,-0.0242514176223478,-4.343257835567101,-2934170.124538124,-751682.4357017875,-553.1654724699474,-0.0828298925352211,-57.13969075514797,4074.994960783589,42.2393625939898
2018-05-31,26.47293737756809,3.307041055618964,939.238060196514,0.0095599328293562,-958.4251133399596,-309.01268841517896,-662.8307807569793,-19.46050554345853,313.33987256790186,5.6599954631559335,286.7659935671879,2530.978365119437,-627.3354638021593,199.2969157017331,104.27571108937356,3519.9534542693327,-52.21757726433543,1088.4637515459858,299.9035223059027,1.9481836367151573,0.0637665300648047,5.587124877937072,81.93627684041167,0.0556473863285709,87.65855121511231,59838.093349814415,-3462108.007679284,63.3873433648987,0.1375882319124617,53.81840947890578,140.46277633935233,31.79172015682692
2018-06-29,22.47182677924021,29.937155129214688,851.2114227825193,0.7818952059290164,665.7039293327339,616.488169404619,-425.507379099768,-42.32010049451874,-132.58533254692776,24.26820231287973,-112.93434263879294,3033.119314498228,-215.0419825803884,183.6450402834956,188.40353584207816,5137.682798292039,-68.72160886264899,322.23019106702213,534.8686365782069,1.1402814376834272,-4.533247246114785,-4.361310983594876,-539.3481797575387,0.035531087795932,42.368892630670416,2980251.782793581,-1106378.6636194885,-518.4902260122799,-3.95019012024102,-38.93588399927012,-6243.701244923051,26.47293737756809
2018-07-31,23.31447964109548,5.489177828005567,787.6142401417117,0.0262429856337549,521.2942562087723,1980.562080022527,51.94058462768366,-42.483508820880445,-132.37655334826394,24.19583079486228,-108.72102513893697,3045.501940095629,-214.07995611617972,184.3570730525114,190.19637378279884,4374.982325784769,19.11777648739715,117.2981171030201,44.719286095974894,4.231535746155828,-0.1637681876236093,1.447296157390042,45.950341996789575,0.0182309910402791,14.253420525481944,-274934.63716590405,-145507.18883031607,54.51657322723622,-0.7515072180338844,18.896914583905527,-8.026021384385785,22.47182677924021
2018-08-31,3.3782814721006167,36.07135435368189,1066.354899054044,1.1308766425163608,419.6387198678922,1722.913237996435,471.2219639017576,-28.816163603638635,-249.59735716602407,186.0583164556311,-131.18086851392425,2159.563409733718,119.35483496403378,172.52627496978172,178.00779725676807,5413.798249212889,-18.394917152304743,-60.87127750890568,-50.79312064856822,9.26277465868924,-0.0070563531548243,0.1569554378496036,-146.13363112370098,0.0161156466705283,25.87408471100889,4054958.2682414055,1865109.620592952,-237.21445785144897,-0.0137338004881826,39.82996284260571,265.56714625106724,23.31447964109548
2018-09-28,-5.45485420749145,38.90409684591291,868.7916853403104,1.3136802340558296,383.152316718048,1289.327633937234,86.49402128215729,29.154316878425227,930.0014947056268,659.0022159104632,-1260.8804154242762,-3480.263241856328,-1665.7957358309443,105.8699399057242,70.2455508218739,3210.217654555149,-1.647113704909259,563.1347958619874,-478.10339762390686,86.68079694601755,0.735535327602161,2.929414732365103,271.8692347389788,-0.0198181828423136,-3.055343636692214,7363758.7907060385,2944840.937702954,554.318816307441,1.3792436036137818,-15.57183941447147,6325.254377155925,3.3782814721006167
2018-10-31,-23.33705226858643,0.6889377316818954,848.1557109447159,0.0004118456547175,404.9074257087937,818.2544479009289,567.5675474157911,29.12677543731154,926.9277051634368,659.3061485568046,-1256.6602885811346,-3478.7422807908238,-1669.0279492816398,105.92928939603924,70.60639731370831,3141.999154328835,-29.996673582254687,-1570.6820617265869,4.243380218284074,-0.420238674919517,0.0042617472495432,0.0385331785718676,9.61173527281244,-0.0078043817802928,0.7024466709049193,586326.3795080185,163270.675016433,6.188638383151556,-0.0411986161560946,5.468265105553655,6.47401217857805,-5.45485420749145
2018-11-30,40.23156288484464,-91.89451732295332,841.3428559951558,7.328903800576425,91.48302771218016,127.61848370856316,611.0739668515702,29.220515700149104,1436.6117463615717,686.8876191178329,-1102.233419820457,-2317.9172501735097,-697.3316478201996,117.8577849589482,90.33519554700328,3082.933109373761,195.0877142035052,282.9425285229554,7.939911020474028,5.293611360785008,-0.0181477636861575,3.3336789596648373,219.2820401405097,-0.0214303696879021,-2.47110360644956,3486123.856646359,1179393.066048503,188.97089989252345,0.0237258629588268,5.26778616575848,113.80686293063718,-23.33705226858643
2018-12-31,-75.43126051508884,19.249454970407164,793.29661911431,0.321991496941179,-56.54914922920808,391.99020614102574,10.792999478005012,23.283884043641763,714.9853620451747,209.6495300440357,646.3163915239287,803.3560110935083,1568.2089118285055,159.26646511733244,119.10984590766172,3137.73032827956,-9.48939284629722,-1244.1478360036413,20.078465619420967,-58.76035814463182,0.6844533659684382,2.53535234174484,-132.4525115275501,-0.1326098084002613,-4.36017758899925,831621.4845982194,2000116.954878658,-165.20710535472972,-1.870715948428737,48.49469910279368,-6726.67147621346,40.23156288484464
2019-01-31,60.75507584467168,-115.51612488423376,693.8445850810358,11.571778053825891,-296.422353697802,-802.8630176200047,-1445.7436157396278,23.45961942370185,716.494784202878,211.2685123795419,643.3133359840443,805.2557398370193,1580.71303219514,160.19221586422373,118.5946503548627,3066.172166122397,-172.12817272002994,1622.6108180881474,16.1837263093239,2.8912433817117744,-0.0540462995969637,0.6858327819502392,78.49311652620054,0.0082814811714211,-9.597465893814842,429756.753875494,17580.6958796978,107.03978289627412,0.0163690067115904,34.72476519744487,230.3578006640032,-75.43126051508884
2019-02-28,37.8587453031041,92.52857563787023,896.3408723309274,7.456449190475325,676.8583552060578,234.2108650502279,300.7084949436307,20.650452533199594,546.8171127694156,223.63087046833405,557.7431149445832,1039.4487190539962,1747.4803616659958,157.07868857223164,123.9176954393614,3071.77497119923,200.5610994555814,-2180.8367823562166,-78.40085153245309,-14.111193886057665,-0.072602657488475,-3.4199804031413805,-191.74870564900084,-0.0286284053111991,-37.88629218257893,-208433.53547805548,-766531.1151373982,-227.53990076766783,-0.1334755844565016,-73.64919669280425,-17.642532235890485,60.75507584467168
2019-03-29,39.11851382596149,38.46588944998057,900.753147770924,1.2837634797397617,-1125.524328710492,1181.706881173459,-1814.1602793041336,0.212876057254863,722.2079671108856,413.2591084557016,-2061.549562618692,1176.3729797716005,94.81510450844358,47.00659902918992,106.5049163538831,3196.188241293892,41.98128058337159,1234.9523350811,707.1205597775879,53.91412890127663,0.2806491318470669,4.174625543715081,312.8126151819579,-0.0595157774555685,-26.182191598755253,7950257.792175651,6777466.452464432,581.2764053018218,1.876832892440083,122.80817693785048,1558.6216111602705,37.8587453031041
2019-04-30,16.700955778895974,12.610105348854946,868.6295470917512,0.1376708719372722,987.6179956302284,1144.6870367303627,1465.593631491843,-1.61341408745356,881.8270603932285,389.3883710233541,-2054.4520590522848,1618.9245930597272,128.20922874750627,49.364327211597264,106.4293114255262,3356.3322132460016,36.71358003229796,226.9937406135573,127.12670447194614,-28.75178673908522,0.1345386225078226,1.888387851517507,173.28491654223762,-0.056565763961093,8.493018155937989,2518413.47979635,996942.16223675,228.5480414141493,0.6048844419839359,17.724216612210512,4823.019821278838,39.11851382596149
2019-05-31,-34.7279230475197,44.86242904285463,975.7257518778728,1.7385983063230226,638.6102151536626,2580.3367498491684,609.680452215003,-7.248196377586443,1061.2327993213048,384.7370747625332,-1201.3192395519814,1755.403812345448,-962.3289063484568,69.9607940656076,106.469864623646,2779.118044493253,28.145042750733356,-768.3680690103374,-143.9433182546527,9.620581756753666,4.007495378765579,-3.5484184676932387,179.31537088077312,0.0391508876848671,24.30247386496876,6146074.8697384,722956.974195838,659.5169215915412,4.622143639596356,54.46877648267855,-120.08886209788945,16.700955778895974
2019-06-28,43.519057458859855,-83.19109956319677,926.3696321992138,5.970764415101294,663.1568922159306,1089.0956549994205,199.92490346617996,-42.52276182467619,3094.100317903488,453.0411990094135,1744.7437758323106,2273.3872852920526,-888.80858280944,149.5834009421652,-5.119468908432242,4845.741263099768,-12.338937904916747,619.9228403517668,-631.7961636503132,-23.73918019818842,-5.717398365718592,-10.539426626660829,176.09071075264546,0.0158326533455981,22.157873885540997,16336220.769596815,8506630.993691951,183.86440748598037,-7.569624568469212,-63.64881550412974,-6448.460563348632,-34.7279230475197
2019-07-31,-3.110266244811481,77.37239344927174,1095.9636295359037,5.175142116717773,288.443246032546,1170.7614461906182,706.8687146868062,-42.37540788912801,3016.553936948963,450.6159553890559,1718.22795802017,2273.4770970006884,-886.8965768728356,149.52758819104534,-4.422623687618464,5157.559224899967,3.15757220601256,731.0430938229474,-45.7840216066179,-3.066386718896524,-0.0020494011898607,-1.7564865926375433,-86.11761918415868,-0.0079559314966624,-19.68490109499635,-2098532.163181603,-1000586.2159014046,-102.80036931231734,-0.0048535294384883,-27.97471842446521,47.47158156837804,43.519057458859855
2019-08-30,5.970171563578932,13.689558741764856,1006.9514948774572,0.1616140988590902,-499.5929162556712,499.1247125543878,-1315.443054587891,-22.58381935819075,3949.6135832474415,364.11812585554645,757.5708254921708,635.6010389727262,-541.6931641100625,137.70704587728636,11.861489789982649,5450.45573769974,11.373879425101222,2164.0142834526,109.1499506313503,38.50581289970472,-0.0076046894676992,0.1129511205912763,474.59883622518464,-0.0279653921612128,-25.769847508765,5701106.764498651,1672907.1328180432,332.6798600998918,-0.0504916929345817,53.41818884278928,-178.29621595842173,-3.110266244811481
2019-09-30,32.65265002786491,-30.26343778937514,1058.502951026762,0.7898040503887341,728.300244231175,373.7007043319002,1225.9852483839063,19.81429078933915,4407.906250405082,317.2698265179682,-923.2221484218848,-3570.640554172402,-342.95625063423205,109.05506851313524,12.211505882632812,3331.159450499159,19.39603317541014,-582.440355315958,-147.7926320641891,32.633255318876934,0.6275360651869952,0.8171317539752749,400.4059237576385,-0.0204738854860839,-4.77044900979854,1499183.5762120483,428288.6324426532,558.5105759040707,0.0181576542847938,6.39925403507641,7416.6791331852255,5.970171563578932
