date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev4,max,log_Mkt-RF_lag2,log_Mkt-RF_lag3,quick,chcshoq,chtx,chinvest,pchdepr,pchsale_pchxsga,pchsaleinv,chsaleq,tang,sfe,turn,bm,gma,oa,pctacc,cfpq,invest,dy,salecash,O-score,chfeps,first_lag_excess_return
2009-11-30,8.668483149886018,-1.709349443931044,45.58775168647204,0.0448555707166713,-6.172565050704225,83.87927659594337,38.55153865462391,136.901941415381,34.85651579671766,79.130214320519,1135.1696548515872,3.2015280370176797,-344.4587206629373,-42.73329907440164,-6.221340432053609,28.553454163533672,186.67939030942603,105.13298041115311,531.1729305528277,9.769229769268394,409.2190289967814,-168.15036081812423,3.971240574887464,107374.79053753242,-0.1081805484948841,35.445126671958846,-4.293325219404753,3.2138631349092908,-127.48926450601355,196.3099136121309,-2.8136053565111183,-0.8514509590404311
2009-12-31,3.053951563268956,3.521489043040245,37.8559501826391,0.1905453973923161,-11.9679924019025,-6.5613584765412405,158.08089399051624,137.6432085135205,42.48525719121244,34.80183182686683,1134.037111300355,3.1713112219450674,-344.0487939983368,-42.1704886356877,-6.070521859690484,28.20941397915729,186.35328399991815,104.87752991708702,530.5541894696148,9.183990588392298,-639.689566067696,-1.350793969683764,-0.0379887449223552,-16380.213818322867,0.0028701265756383,-0.1082152379992322,-0.0424082689547109,0.0306338207939322,-5.925346347976756,4.558300652904109,-66.04167656530127,8.668483149886018
2010-01-29,-6.510041935340465,1.77949759421548,50.78662734958744,0.0482706272789859,142.6999061692128,-12.388979585691969,85.03084387280774,152.19540798357676,-28.324076215967903,43.159378440348135,1151.705003391974,3.2384929155678464,-349.5660697485546,-43.127606422890295,-6.276666322449477,28.85525275687837,189.38827180232155,106.59994156110808,538.8107308581561,9.25881188757907,-227.21373951715648,10.689449279759856,0.4745490061401867,402743.8432230577,-0.0072883642652607,1.428862517519093,0.1272970109609605,0.220738682927438,38.54459071139354,-62.3285462796739,-1.5616973932050513,3.053951563268956
2010-02-26,7.486463895708765,-2.248971336177295,35.220981010570014,0.0768641094453445,48.28022210172099,143.6545884133651,-6.0320403746184255,153.27981106819578,58.73979741731419,-28.486943530117458,1318.3242630458087,2.2872026304520268,-1920.608024150315,-374.8904089572292,38.88592306702565,12.026618309585452,97.9519363969542,28.45491624548214,525.5615056497504,9.41292066755569,518.8487091123784,-85.28568953651688,0.4138953799392446,307106.471187938,-0.0806850009114337,15.591911072110804,-24.845216073693653,2.2704333201735434,-58.66242612748147,-14.64041036769686,6.160583819475029,-6.510041935340465
2010-03-31,4.787018683338349,2.1868271545280225,52.39264137786424,0.0731160762509459,-105.59012035452037,47.592077534855264,-12.647835903330504,151.42497348475496,29.09685225303864,58.04069349385559,1302.551586090269,2.2578134200531736,-1892.2016507768544,-369.3254712807448,38.35039171657427,11.844059331589056,96.69221962619191,28.100790036697056,519.4564012705353,6.6105616780319,-126.17045404606358,-6.960270916347781,-0.3652345450059506,-293779.7314002402,0.0063277124122945,-1.2826793253176731,0.2949370980071926,-0.2086582823203571,-28.437603226905598,47.07233195208119,-148.04749788495468,7.486463895708765
2010-04-30,4.872992459420618,4.028925176164232,28.430561712205154,0.2465026493278446,122.89183999755456,-107.02515191078884,143.93238249825023,156.3982750945117,-37.15433330627579,29.48867985765428,1320.1341150779326,2.2877448288918374,-1928.4684329208703,-376.7914218162143,39.09153273542775,12.083293202854408,97.87534049617268,28.53148491238873,526.1912434743208,7.219179115974013,-153.72075525942637,7.9354530946059185,0.4109525734340522,338877.6514337696,-0.007676817739076,1.420873689502983,-0.3909105266950057,0.2147119685196301,32.14153043777378,-52.81205079724259,20.805143626566576,4.787018683338349
2010-05-31,-3.678846380423915,1.31069757957825,24.342852676288658,0.0259526793725381,81.17439901925121,124.143672975187,48.84820458136236,157.9692705126541,36.73087941835343,-37.54677039597108,1249.377589415277,-0.4015992772011713,55316.24682882958,26.47549372250404,0.6236250336083344,16.46446564661803,2.046364466083057,72.23886039365325,532.8303510965872,7.833953340938963,422.1811587425847,-34.63750819001973,1.5605865152903746,516623.0989590399,0.3243374500609495,-74.28239421726853,20.2518583745714,-13.823766610670166,87.25635406200172,-30.844935233330038,26.613667835571874,4.872992459420618
2010-06-30,-3.1490308491891845,-5.464521619505643,63.09236027456696,0.4490640644042066,80.77433091945467,81.78437870925956,-109.212992400826,147.3934077148544,67.80459736922612,37.05315311591857,1260.3870398442791,-0.4072946391205092,56521.507191573946,28.374890194098658,0.9605089609303548,16.826327811966543,2.330810805225056,72.92048457654303,536.9873904778716,10.520617812393787,-133.45287626555955,5.075571238905809,0.2858709877620171,165708.2011993602,-0.0021376452815742,0.310795399286583,0.0464410517843894,0.0247675811254994,24.32493109858024,-31.97641494743584,187.9640856631132,-3.678846380423915
2010-07-30,3.3945442534261536,-3.796936743881101,33.21375869671002,0.2175852589857824,-60.90670702679645,80.1718924552947,124.45843553216255,146.32524377135766,21.787074408456927,67.32116177925649,1251.452528910322,-0.4004483141783266,56074.25237188925,28.06130801509643,0.92096079832584,16.69296450959449,2.2902102308242096,72.39410691944096,533.1870675946002,10.85453590927706,-75.64268094772342,-3.943858229977877,-0.2379714086153157,-198675.8899532184,0.0009718868445281,-0.2449710311107793,-0.0243468114827836,-0.0300852203024986,-17.90240319211307,29.36312324769642,17.432469765359713,-3.1490308491891845
2010-08-31,-3.2159611246599105,4.426406391657945,51.908191091362056,0.2965592401988884,-51.446729764403024,-60.562137574394,80.75756909180042,145.4831625807778,-89.90843156256275,21.66326793695969,1114.387834702722,1.9194062459479309,3246.92549773282,89.48898889814485,4.846359985022977,13.26252618805288,78.21696461813107,73.41198807796538,523.8172705642016,11.322449578647223,89.13827342011689,27.66004140316136,6.203669565868516,-19642.365230575204,-0.1363328231087976,35.64015734229508,1.058557645230998,4.74402164574614,1166.5312136645675,-173.65356130446617,23.28138494948439,3.3945442534261536
