date,excess_log_return,log_Mkt-RF,rev2,rev3,chmom,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,chatoia,chinv,lgr,acc,pctacc,ibq_adj,chinvest,roaq,disp,idiovol,mom,max,r_sq,rd_mve,sp,stdacc,ol,noa,cfpq,invest,pchgm_pchsale,rd_sale,first_lag_excess_return
2015-09-30,-21.855884146124524,-15.6299509431318,174.410204720159,37.323595652929725,-1354.3266873185696,-13.951789652321407,-51.761846510075856,45.34995974612735,7822.120919889112,47.94544933932631,27.568844487762075,841.5615551696898,-79.79519263782379,7.438482758414644,114.35427359044716,-762.0679922101858,-27.788344629819157,520.9854404562553,-0.0845621540426826,165.53219059283197,5.627266054426514,9.206056981022016,4.829854293015485,-22.42512360045947,-14.58178372948214,6758.533196337521,49289.66010419326,43.84657612999245,-0.0513644180031036,-3223.60495630458,-3661.151900891396,-11.28004377827257
2015-10-30,15.990803757618352,-7.798874080962982,-61.09835190641362,175.78243134113316,-1319.9670647358366,61.56276891830409,50.98199887770829,-51.434450485022055,7466.545213390523,57.06314245477895,27.32377475455028,853.3121115022104,-92.9486555230418,49.22845190592193,90.06305214263769,-801.8067383470884,-33.11827652922728,422.8224073615974,0.2517928560554594,-96.87552643514437,-1.4638062088939705,78.48967610288457,-0.1734377104569944,-6.54040546649378,-19.754585069016343,-8124.901493001962,-10217.787709879456,6.845362039164272,-3.0747425818243244,44.13819063911046,-13.613738080959363,-21.855884146124524
2015-11-30,10.520093593694254,18.533885420900045,-153.28998343913034,-54.80921273182163,-1801.5817933264575,-24.333148171925824,-205.0866837596996,50.3083620039113,2663.9242772835605,71.59030527860612,11.447391791741488,394.750973130233,-137.06351751356738,98.25896201603726,20.742309148466827,-766.56176948553,-41.98723279839088,2580.2658768850806,0.0848517242966515,-68.30864783715083,-13.890251527368036,54.314918811825805,5.275703620573211,82.47972103836963,-37.88217765528964,26668.849216420906,1588.1083416657057,8.037961469071192,-19.66187353338505,56.03142683083911,-13.88304860507526,15.990803757618352
2015-12-31,-16.762380902755144,1.3942145042253793,-268.6982531564057,-152.377879174558,-2032.9504858887728,5.058445811817996,-103.6993039990688,-207.195045479022,6522.0973084369125,48.19979003838972,3.90541399067428,344.39559734158263,-95.80356733159395,65.42147381285079,-331.1220529882888,130.24048067436527,-74.50538948335772,552.0995959635284,1.582645133446416,238.80140022390287,35.322178761030045,27.210509872488046,12.701723887703936,69.35704753026874,19.02222637848854,-23322.71021588007,-130853.0363634585,58.97149280285046,-8.956269025051206,917.899262273042,119.09251717464542,10.520093593694254
2016-01-29,-31.604288912231286,-5.497822434883676,226.66656455632065,-274.23039054812216,-1663.3876114458658,-14.111673348655184,250.07774623929495,-104.46588241339748,6580.484136112298,48.00791945377316,3.953961555405023,347.9676957233264,-90.26219380127446,66.96296970130379,-338.83071997367165,132.01612483345534,-78.08736038751725,557.8229301846466,0.0220936739247434,-74.93297660237408,25.420914091578823,2.779494344000227,1.0139970450174758,0.4289171194951677,33.94176864857275,5992.541396082612,10097.587964567589,-2.6395431335534454,0.0626951066951093,-3.29184694337647,32.62248340079634,-16.762380902755144
2016-02-29,7.5019925015187825,-14.811490532399407,140.39669705743756,221.4263627732826,-1783.6961878974307,72.15249331511806,18.50179396495514,247.3040651329681,9178.744507815636,49.30224029025822,3.701163814149232,121.76580684299353,-60.566525423385926,42.55528439066695,-296.3067966754276,43.55165040646192,-76.42002055018312,869.8504494911907,-0.3787648975350599,-249.9722072518616,-22.97127132040788,26.8258120325695,3.105730609976725,-7.777177246954011,-0.938442502084854,59162.2485627057,92701.2945098912,-22.32905004383754,-6.4506084243339465,45.97012031831287,-5.820975920544015,-31.604288912231286
2016-03-31,17.376029700813916,-0.1974913412830962,-215.45588156551096,135.959931958375,-2125.9839300359013,-13.913417280017333,-71.31327009891022,18.154069457705457,14742.135623754211,4.832810828351791,-23.441520481005693,115.95655749150804,-56.74120098011707,20.99267682374637,-242.1364953740747,7.441839099828982,-54.26443970131409,704.5077708429636,-0.5652546872204738,-478.21331624516665,-11.895134722899629,44.54532552705496,1.8945635461382864,-30.107127609342346,-57.93397136666272,-63133.98171684123,38339.833838167135,36.95131925381098,-42.54990318629781,175.96138595985732,-23.18577413791104,7.5019925015187825
2016-04-29,5.828779600937956,16.63072399438902,-398.3881934191737,-218.03722523203916,-1860.2760994169048,26.73391119176575,-193.93240206367437,-71.58944067552807,29943.94604215107,6.67275650498644,-32.5894630105454,1272.1298108424614,-113.76774064990592,-253.7326986335532,456.0462216029702,276.9767075127451,-62.5212931744796,1148.944611124905,0.1053783908071004,217.6268129300149,-9.335005145258208,5.65104835751788,-4.582633012626005,18.61228502518759,-4.403949120956668,-13924.240716586122,-20273.324670773694,89.19611687080817,-13.13677020245937,-38.77390071587148,-308.27959692836487,17.376029700813916
2016-05-31,-7.501261156269225,2.2756423616698327,112.38119342066472,-405.51282352182426,-1741.4352034831782,-41.151784752635294,-2.638263769883587,-195.9309656160299,27506.825030007745,11.572160168778504,-0.7973628019110333,1128.896455852608,-86.07434894581591,-271.9499334668286,338.4392848940223,328.233932294259,-75.23539835167229,1060.0460127077558,0.494438398400721,-2.566508539149254,57.45126758997287,12.54037673151538,-10.540186157828613,-18.081013257551376,63.86626071283968,-4809.8929399792105,68268.5756539721,-139.3571975387506,28.54985990269697,-123.18648620555074,30.80965562019105,5.828779600937956
2016-06-30,-10.626225962699417,4.395649785066163,241.8784444578801,111.00347269140798,-1686.9530878720864,30.343283880264327,222.7251617308661,-2.649259583355856,32989.057084971864,-1.0032066639890194,24.75749270191187,107.90738486755517,-131.56808079731928,-48.647988249811625,97.01416999407267,147.257384950954,-98.10084210141402,827.3272390429001,0.2470486985864397,-85.73331779037335,16.955062541474717,4.708460550206837,-13.712862137667486,-12.559370158125772,-17.837891283794534,19488.37542408146,-211025.5310320994,-140.17370433701672,35.7062036877548,178.1089695786303,-15.963981885759496,-7.501261156269225
2016-07-29,25.003834663742797,-0.1242754777262849,68.17213151527014,236.53099749387889,-1664.0244656249342,20.21587555356558,30.17925002003553,221.71073447295856,32267.516165743324,-0.6399395006810178,24.593398770136236,109.23898035483982,-128.49660008296502,-46.992069404381056,89.38092584471505,140.6108396131868,-95.47595187191308,731.1081420244466,-0.6941146981848156,-708.2288484320883,-20.306506003118216,4.919960526785872,-0.5313256522041385,-1.7092448303642414,-18.361037097753297,1749.260351285804,-2308.9431780306622,-1.5589151067932503,-0.3054404775683821,0.3632625639958036,-19.916975683611213,-10.626225962699417
2016-08-31,11.054980365238654,9.583628373270146,-87.82364049463304,67.77215345474625,-1896.853869667881,0.4225746280645574,57.66028744789076,29.928920261143148,33330.93954402306,3.54261394120942,0.8873183226949664,322.5886689310641,-155.05500339561598,-46.416871211814815,221.8027133442352,91.08608425973102,-93.8449873980824,712.4264620339669,-0.4725758396355637,245.50972964928891,-31.126870675370355,4.874323306658198,5.666261755718651,46.69981094264023,-15.188579939107171,43652.65506628039,86488.45341770397,-0.4044819652298734,-15.298562994588554,-44.33553380222919,-8.15586265322213,25.003834663742797
2016-09-30,0.852324908065457,1.243943518869606,-132.9393670450113,-89.4607271370298,-1558.285071826246,-16.42054646954456,-1.659672855810742,58.55356887828846,35598.51723763354,23.940109284680624,-15.972151780585078,253.38298913557009,-107.39606893399394,-67.07902001614606,305.2710054503688,98.35520157717008,-84.43638999600907,1421.7608140812165,0.1582193597665018,-4.060739035572851,48.57181272663093,11.53770702669408,7.660434533149143,39.22357411949395,28.240854834466177,-38311.17683558981,-141656.80613537878,31.318265109505763,-2.5623556881224125,-110.64725119676542,-177.5698482810664,11.054980365238654
2016-10-31,-20.056530652996734,0.6253689478671894,335.8452212286801,-136.80751372519148,-1728.6841160014635,43.596065489230384,129.49804570167123,-1.6718604857722346,34329.0857000819,35.1213834824837,-16.413924451769695,252.56474026889916,-71.6413550496557,-4.082607110538554,289.1412715509017,95.02815343998884,-76.85887688811894,1864.938322561086,0.2976913078090817,47.54377843669522,18.689194394095693,20.649418085610705,0.0192319582353128,19.130240422262432,-7.903779277371427,5563.040151865687,6417.60419447301,-47.21681159136248,-0.9047082570733808,18.90130999690787,0.3146890927041568,0.852324908065457
2016-11-30,43.26088037485484,-5.113773501375066,139.9094092569919,337.2855826248706,-1648.5814746592848,-16.718545941582136,16.700198202535546,129.7166593932946,32512.10698656505,26.77738705998403,7.016465434584374,95.63123598965193,-99.38111677346068,-37.75497934261548,421.77418910185145,102.26558555216428,-75.75183781587141,1292.159721620064,-0.390144889781741,-474.0319993748508,9.110207230148603,-5.373536703051741,2.1671833523437414,-20.887942747102784,5.464389464900592,33334.77270550467,-13682.252831054386,45.81038724793643,19.455733367961884,-35.54399303930471,6.41473843826077,-20.056530652996734
2016-12-30,1.7581939527773192,11.807093620990136,27.43204309090484,138.35670704415938,-1989.3121197299909,-43.415291639594734,8.244792995285136,16.469120965043423,40934.17429753636,28.356421677507647,13.619487296289469,20.61003502337905,-159.87954991741006,-91.36620161719613,350.3577402895995,272.7730799133503,-45.5401166310522,794.3480397781258,-0.3767664315671695,-216.4225737191395,-104.36214023373287,15.063429518940213,1.9562631889210105,-37.92211146004775,-44.74414094760414,-15579.890999065246,2585.5024120099843,111.0130334083985,-0.9974467439721196,-116.1604859613977,-3.1120973015900404,43.26088037485484
2017-01-31,1.3860832325076506,4.5519325612095045,-258.2060734060679,20.973634771176314,-1689.6350392519028,1.3225159738249177,-69.14497245940386,8.460193433209348,41235.5310671566,29.51987404522759,13.857125289635622,19.2383523809114,-162.36352199567122,-95.823912549669,361.0983769104036,274.1195360779552,-46.21031753598896,697.705008379484,2.016620216027004,364.9046430038035,107.16267387905992,128.7777571393117,0.865446838986994,18.89180495838889,60.85301520823396,16576.77627443848,21716.71375958621,5.349053422008737,0.793959531281196,-22.54145424694744,11.072341868055844,1.7581939527773192
2017-02-28,-2.1555006472831675,4.851367165308984,554.6975044693402,-256.69537959759225,-1435.932706843405,32.06268707547272,160.99177106501148,-69.2218728873369,45017.69961159285,28.642557078511366,11.744296433168614,66.30089136115534,-174.2406293745237,-95.82144126971612,92.71662991809384,289.26114361674416,-47.00143161539616,914.5035013826996,0.1858833251043847,67.58737775448867,15.011611384671369,-10.997409788945106,-0.4645526156080599,-4.706473528706056,-28.47980853756394,24470.077891147692,-784.8597764060833,6.300082023848759,0.2852178072382827,86.6977254291863,-6.517124616966783,1.3860832325076506
2017-03-31,5.311809582539116,8.883729726833852,23.86505782438811,553.1357927779553,-896.2589295117383,-54.856508598980575,61.624303440540885,162.17405850890103,54198.33540821363,21.502774240803177,16.884935632087586,267.7205538915454,-205.32698743582,-51.91419834968492,47.61947613133913,324.2376020208376,-35.07591580084433,663.7627350234225,0.1679652528433557,18.948102826178456,14.686197388546134,-15.464360317183264,8.416457753003737,-44.73998457579376,-3.732674831026316,38199.81712405686,39330.11914593284,-11.251930746080404,18.413188111570392,98.27097192779128,16.08850254569097,-2.1555006472831675
2017-04-28,9.43967961436541,0.4305327483852935,36.23782592851751,22.632933471918587,-696.4489814404061,11.205847013610825,65.7357207283132,61.71223825305505,38604.571699573295,31.913123173664868,9.067536985429593,326.68705044094406,-145.32507348709825,-35.423511811864046,-25.014484189166893,449.34022342647074,-11.087432356728382,995.4112481901004,0.2036112198297992,-378.6837292858037,2.6924342030063144,20.80539439998301,8.483887284071379,-25.511395083891443,-28.697857967031386,11834.359138228698,9610.374366846634,-20.761330319259528,-0.5082335306145112,71.3953470709855,-24.69642365744221,5.311809582539116
2017-05-31,-10.115706792267012,2.7523671543161994,-19.256178510040375,35.4486659532663,-983.3482651170948,-14.526392453629787,120.46356912982016,65.98532009427954,40301.41188303577,57.011156813003566,-7.4958115633099744,90.16535168815328,-123.50104798860944,-45.458756113770775,102.79263290184706,392.103000464619,-15.57912649216631,700.5340887111671,0.0313436426806816,640.102631111283,-27.461180087573325,-5.454445055233236,-12.598690895008248,16.942952338202986,30.39175302702074,25160.49951564753,8956.853828042746,68.52430601669836,-34.79355337747316,-36.00195270854006,-0.4176877204739639,9.43967961436541
2017-06-30,13.195128195903491,2.684673059906172,83.65142185441117,-18.569966880287115,-609.4078457798378,-2.810335478436638,5.868089587131814,121.17573649634298,38918.093193453824,17.441416728429694,-1.13001256812641,744.9151765579214,-76.19112439108241,-2.973886411957776,100.0915131585732,206.64822891262315,-10.60368673881656,694.6501235689697,0.1092726583673382,68.29810320218542,-6.836959205269977,32.64547993127826,-23.715982176211742,2.9715878580675508,3.0953538678488712,213401.4888956598,656503.3898948429,-96.26120675630229,4.097615322182115,207.35861501390696,17.612345323494992,-10.115706792267012
2017-07-31,-6.474322328610452,1.971754823322176,136.08920032357182,84.3704876743954,-236.21214775572307,-11.68117704074739,37.22140513731439,5.832863150227006,38011.19629893458,18.06076402589474,-1.1808307091198569,743.4539578923512,-76.0392044165343,-2.975401949385377,95.82412767894058,196.74156608928848,-10.876921702384289,637.452813520142,0.0726023838192517,87.96636210288648,2.0813185124684423,-27.69024925296003,-0.5364131185635888,-7.671138816950531,-10.746860422243572,-7896.492410857929,-12177.208555451129,-1.517795735782009,-0.6041420569224023,5.884341623756484,-14.406181139581292,13.195128195903491
2017-08-31,-10.159340556458083,4.723304287480817,-116.6448955328802,138.51483851775208,588.5301391685986,-20.22421500695019,36.53205720259225,37.56434426919889,34236.71191759306,16.02250232508775,-2.3087084801139968,1147.857360909917,-103.47007494937662,-37.98064239814705,133.25209081807884,141.47256090380174,-6.051403560944626,839.9102377560325,-0.0988239648374289,-218.82558730444725,20.58377608224509,-7.434871436438698,4.844725528125354,28.76182611324185,39.86687711897389,50390.66960701416,13548.500306720844,40.03665304845212,4.868123934717886,-292.7854555947687,26.67234680192001,-6.474322328610452
2017-09-29,16.551185798937517,0.4065888332011329,182.63413370440813,-116.72434846096456,27.069071812869797,25.14954757832063,26.830752543425827,36.411932925946886,39332.88266727942,59.74426415578397,9.084034343433231,1256.3728612377572,-85.36511126952124,-40.261309536977066,6.933277700168288,97.13761840439108,-15.375097926050394,1153.1042463567042,0.0113294712840747,312.0732951107225,-44.55217302483948,-28.378071915275317,3.0780810007591324,72.79649748002942,9.226693631074909,59990.294775029644,-71795.0817335057,54.9371879440793,14.250088208894136,24.512555383743944,-38.6701488751512,-10.159340556458083
2017-10-31,-0.6410217061660024,6.287662313241766,-63.302192934928655,183.30607950613316,-129.59390496635152,23.33244453303874,63.64220176106116,26.69172131262988,38257.16566286899,66.98958256928394,8.830231426350261,1196.0936477875812,-87.28320502913189,-48.42593538347548,-19.68840179637173,90.64642453093713,-23.65525211537418,1597.0989628946918,-0.0623301058061862,-12.648064922668482,-36.3632868494318,-34.213309923373345,-0.0026363082751075,-1.963628114170888,6.578120255500949,-3908.197702883044,-11612.713992864825,-4.426041360316219,-1.3745916074927962,-91.80179121099503,0.0072007317441489,16.551185798937517
