date,excess_log_return,turn,RF,log_Mkt-RF,size,rev1,rev3,mom1m,max,log_Mkt-RF_lag1,log_Mkt-RF_lag3,cashpr,lev,agr,noa,pctacc,ibq_adj,chinvest,currat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roavol,salecash,salerec,gma,quick,sp,cfp,invest,sfe,first_lag_excess_return
2015-02-27,-2.986220833704466,546.410856630111,0.0,-1.7733658039107438,790.8826376031568,-12.19727809143533,32.684206054302805,-48.48865276406557,77.95547533187154,-0.4746719984058372,19.68326208470909,-16025.367989569646,1404.6739994752206,-8.008471788742334,1307747.5092593066,-2.425375903861648,-13.176046453295807,-34.627420253113826,967.0398697223932,22.552381207550656,1.140072489785311,-1.7072181136902995,8.514086064505697,4332.919359047992,7653.913725075222,-0.4908038491501187,5.415953781266808,-6.7981774215489565,3.8255744302566015,0.0254341368821204,0.0245630776314476,-6.195484263814622
2015-03-31,-5.101924866808627,1248.399775723552,0.0,3.3189687646936363,778.7581511038574,-82.41025572985043,16.96278135206323,-113.06437075603677,76.64285076239075,-24.60398502655893,19.60936272769828,-72117.72371363713,1309.0140851194888,-15.66176197026827,1317783.8940856964,-3.8128330914124535,-9.943689404176736,-13.349372958255252,949.5255782145769,-15.362079925020058,-16.561568707829508,-145.7267859120711,9.314347664755438,25507.180160554944,6911.863055513655,-1.3487134587684435,-20.672518498844624,-2.556532269480158,6.361780374573826,-1.1032915609723537,-0.2502780728071405,-2.986220833704466
2015-04-30,3.6365566978747914,811.4214348574585,0.0,-0.6268299989928517,777.541505213703,-32.76955307448225,-8.205294234564771,-182.9891869322672,74.87039058970521,46.33275856808546,-0.4666649166073409,-74872.3773381695,1303.7321211952478,-15.442140523046458,1323330.35896001,-3.746420310782749,-8.017682674739508,-13.97602064526104,947.5593601955378,-16.70253636435502,-10.970367215033905,-142.48824776052987,9.130028831473926,26427.373797110577,6844.416159185458,-0.9776341154760928,-2.5558718707832213,-0.8022383198953662,-0.9194580988655048,0.0304007996760024,-5.327757115973808,-5.101924866808627
2015-05-29,-4.594627932294731,359.51719931682635,0.0,0.3252130062519373,768.1173945003118,-57.73945755844913,-72.88033732476622,-110.17681665968472,72.79396992702661,-8.651453906879292,-24.26780232879353,-74499.42433642199,1225.7895778598486,-5.902653251942866,1298121.0418404548,-5.67329269576045,-27.462664173888527,-20.075249834183783,942.6093454680243,7.397633935717463,-57.80955530312781,-2.9734179785904478,8.873644101204455,26442.173539204035,7376.547311953704,-1.410402187866694,-0.3196547810108541,-5.779288562085696,-2.142259138293312,0.0046944236991665,0.3784008596966588,3.6365566978747914
2015-06-30,-2.2272205930112268,487.0953063256987,0.0,0.7475126805309086,769.7183433836717,49.41756694667784,-29.95092582457684,-100.96089650633078,78.77725796094165,4.5279937407796105,45.866585809616105,-67837.32022831774,2061.8423509981203,-7.900797118760362,1310356.779854179,-2.776985729401964,4.620425473568627,-7.123812047647015,834.5468439982595,4.6806283297838895,18.934396418422796,7.468459481396469,9.459433011189756,35154.934452418136,7566.819994894939,1.2596468536486327,-104.30612534214788,97.5473452019292,-42.05288473224224,1.2593536114003523,19.19792251298658,-4.594627932294731
2015-07-31,-2.813546476454913,545.0124069631511,0.0,-0.8475559894036716,760.5277122589316,-54.683383752448286,-54.84593151322278,-89.68310702625021,73.84759322721283,10.27347454074817,-8.565969856460312,-68431.7417122496,1985.239701076508,-7.356426106064026,1309069.6573573882,-2.7734214505053814,4.2440620519674574,-7.175879153716679,829.2239818824252,4.462201196867975,17.558776475039767,8.877437006735732,9.182254554695238,35410.83115433074,7452.264803993905,-1.3396088075563028,-4.728804279457108,-9.143909673992027,0.2570787406917425,0.0166884942191183,-0.9124672967114088,-2.2272205930112268
2015-08-31,0.2640613080867728,330.3038285991573,0.0,0.8374172842833284,756.092300116874,-26.894414272020377,46.59155228646462,-67.97011226145125,73.24718728904278,-11.657622169184556,4.447836318062587,-67819.47757064067,1907.5299554628284,-8.608133760290022,1311715.3822125867,-2.809757553209491,9.555634508745054,-0.3248083461698199,776.7434548422007,1.216850892876831,36.72647041676068,-46.9742407081163,9.09462513334512,35276.24232011406,7717.801594376874,-0.6091019370270487,-49.25303768704055,-6.459945244069672,2.872699988570716,-0.0132013769505978,-0.2704866024747723,-2.813546476454913
2015-09-30,0.8903344930016144,746.9895394458988,0.0,-3.3992764776627715,750.2952340995362,-33.22443222161524,-51.10949432393459,-115.03822578607124,72.49329498267186,11.466479599964446,10.135250644150016,-41390.26169220838,2282.2166790194087,-12.506883751336115,1304762.847959651,-8.933451847022743,9.473430166003862,20.04812251762033,714.176550164276,7.55557393685701,46.04136150461197,-6.298871284212936,8.358095138423995,19559.002232859635,7582.752000194012,0.584967583981296,-49.07702133681767,48.40458984586763,28.89778431725294,0.459823376560911,-5.717952539772266,0.2640613080867728
2015-10-30,14.918913685331429,479.755425259384,0.0,-1.7019592006277515,750.0277685311462,2.9356625973531862,-27.309299154453807,-50.91582617904109,80.61068345364501,-46.72749965602088,-11.56411768851656,-40993.55720816639,2378.0212361858817,-13.20192005081867,1303460.9093671555,-8.550722591090151,10.63480906668073,19.7866118420993,701.0269729810891,7.002509779657905,48.99914287073395,-1.5925422238715754,8.372980182107678,19417.740810947693,7528.612946235114,0.8041344060547289,-8.084858245152873,6.96155336062759,-0.0848718232761172,-0.0203146553948014,-1.114015680564323,0.8903344930016144
2015-11-30,8.588444061893675,994.5878162165076,0.0,4.079872569852355,751.6492524253513,9.477953745874297,-35.3590829681001,171.85704067815942,88.85163590776503,-23.437263646315973,11.487172552292163,-42434.53187390986,2458.911564120493,-22.57219130053379,1295365.3339656268,-3.672160671458186,11.012826218205204,18.20260189910637,703.247743342197,10.715477282074584,5.083529229616786,100.48674228548803,8.14146807600203,19662.43699775727,7825.886261829239,-0.4948022388015971,-11.08417741727601,29.34086037444297,-10.019454855137807,-0.0237857423627274,-0.1350581557687409,14.918913685331429
2015-12-31,-5.515939587612775,642.6127914198769,0.0,0.311013022899184,779.271283209534,217.1526395965687,10.905104240155891,361.2101941318091,148.73844443161306,58.16756953361636,-48.54940063010256,-73656.12452449049,2319.030397423955,-7.297642883212254,1314265.5944705475,-4.629185117645608,-5.898598595520132,-6.385360823733967,713.3240093847417,16.33381039864941,-6.853175444010979,75.6801473573232,8.306867523455127,26414.04964519329,7867.874043640536,-1.0918224682087612,14.062870222326636,-37.1026101777436,20.05464622647024,-1.242996713703107,-6.036231532795582,8.588444061893675
2016-01-29,-9.867877055389137,2175.5306588486715,0.5640774030609467,-1.2373993726884165,799.0576904207544,132.2477133311151,11.586313352336706,297.47445846379753,185.9953364503017,4.462240421960006,-24.915511721163405,-74393.66289260388,2457.125568868096,-6.598508673206895,1325505.1251864026,-4.671601520021319,-6.300488489650087,-6.665096600797545,726.1446097618456,16.881975096622124,-3.0590142878769058,76.89052679296029,8.665802565952768,26732.97969497358,8047.456535039014,1.9847460579539629,11.997318106878083,13.942872672564704,2.815204324229427,0.0153363797508423,0.1241750769542964,-5.515939587612775
2016-02-29,-3.0128346903824683,1665.976118120878,0.5600644472596703,-3.3282090815940024,787.7544406357162,-77.97501386600858,228.3216857835186,140.87964579157543,180.6497332328348,-17.280728591246707,58.80078245969743,-74106.85674506532,2408.5683358640727,-10.636679591261078,1311041.9419866344,-2.423065408767453,-11.931929782837036,-5.621733548527176,703.9464206190482,17.68201090533448,16.184477333424326,49.4556047177398,8.483573482151021,26778.389583600965,7489.527235820615,-0.965485245958014,-29.490303486511834,-9.59516384708354,-0.9820316774003855,-0.0047570221023063,-0.0257046668052218,-9.867877055389137
2016-03-31,5.0652756817200775,2275.133516383596,1.1060810858837615,-0.0442532021488071,768.1437727910985,-129.43914593573498,120.87035633506036,-124.28422115874878,172.52745479359817,-45.64730171825903,4.289605411369525,-41215.91115396689,1254.339749147954,-3.853504091388851,1306238.8319469255,-2.8038788286348315,-18.60263986205352,-5.382558567829816,744.0374944037962,-7.399593434126988,-196.9121739751872,-94.32132498439172,8.352873936303835,21106.58043059627,6852.612591053529,-2.768568875128516,31.995795874234204,-113.88504591311712,-16.617785850601003,0.3019574626414292,0.2650301214812787,-3.0128346903824683
2016-04-29,-0.2255761563458447,671.5174283042636,1.1007148778496307,3.7023488842778174,760.9194563553954,-39.692012113452805,-74.95491778832397,-173.38301731586063,166.344938287511,-0.6088725853973149,-16.692057736247317,-40550.39870561847,1242.3624936738702,-3.8666132808294646,1298047.184373795,-2.764268995972841,-18.392815346330256,-5.283602754441267,737.2585613442536,-7.360521184646236,-194.6642547630852,-93.25774819218364,8.280510103103182,20755.659288877392,6798.380646126991,-0.3565369792894799,-5.382084320795912,-1.732159242760872,-0.5666780778161851,-0.0280099615000521,-2.2641792925214164,5.0652756817200775
2016-05-31,1.4770756293569174,578.560001298838,0.5540063367332885,0.5073047805124407,770.931938993715,70.682757076082,-131.47383773194662,-103.57777232580172,171.2481215232995,51.86191377304956,-45.81298979437145,-32405.66892150524,1311.041835882046,-1.1150940677111207,1275867.213174746,-4.497903304379249,-29.29041118189823,-16.141498385800077,776.6175075111537,15.59345806638859,-261.22676589496666,-17.578325222725084,8.369513849910291,13502.206121861418,7775.893515443178,1.3535062211116298,34.59904789191944,0.5047643409135958,-21.37308783135828,-0.7974258720181333,-0.1815022086844449,-0.2255761563458447
2016-06-30,-4.292475020577218,612.2677142746134,0.5535616637344888,0.9765758549015436,769.8258730704315,-1.1972823463901356,-40.23553182668008,49.91478302436707,174.6739478386771,7.049311888264673,-0.6159993225659031,-32241.50304854228,1484.3315790203224,-21.897438145309486,1269548.0898419702,-4.386279832404127,-5.091663818267883,-14.833464212207316,748.2904854897648,-4.260595052626227,8.954173914179083,-26.086212325658188,8.340240921755443,13971.531263269491,8131.15747999791,5.633096562446212,-29.51707296262464,26.466502224898505,1.5191222190866078,0.014393510397706,9.20983510559449,1.4770756293569174
2016-07-29,2.0813930139646137,711.2449229055588,1.1091875097928705,-0.0277321839159585,772.8440912704854,22.064442160545603,70.94490198415761,31.81474046779873,176.33238915946788,13.634269288923988,51.99054753626896,-32026.66102894716,1495.7489387064916,-22.265811264068795,1274697.3263086958,-4.378497279204726,-5.132566460251873,-14.728634891361867,748.2530495721587,-4.3636305425688064,9.40765907177245,-27.719619487539063,8.40412674446859,13911.481025438685,8160.5447552511905,0.4618893408247189,0.6351366601562631,0.6280671166159948,0.1424064856059104,-0.0043758046689177,0.1709500723910828,-4.292475020577218
2016-08-31,-3.7859477958855727,479.7510882630192,1.10281412176673,2.1357214078602915,764.1200816176838,-57.59154909941724,-0.6737154712289133,-8.872678053949624,171.6662264957796,-0.3820944330910472,6.997063834611462,-27310.908112947018,1412.7214507222557,-14.758826771999496,1291373.4906122,-5.0404232372143705,-3.3973599671250096,20.522107963343927,709.100291277306,-1.4289791392560345,17.58518447343912,-75.07427979793721,8.267000179372479,13667.326065655365,8158.383456342808,-1.591762732553576,-36.72211279979376,-9.478267400377916,6.463061675094842,2.0502289909862847,-0.5758488622369633,2.0813930139646137
2016-09-30,-0.0285177501405183,420.0656946844538,1.1058798620345744,0.2757249722491579,768.2946925720116,28.637185467773914,20.973510409645243,-60.49802039736363,173.61388967862743,29.75775137595792,13.554010246177471,-27513.930726434195,1561.872865584539,2.4796094317056623,1299770.575886082,-2.602939645494458,18.988853362770364,22.81671886754338,721.0744332952614,-6.340088301460826,12.319544560299224,50.27681530742792,7.975848830239016,13700.749780602531,8054.676922824579,3.089495423758088,10.984386476848158,44.58220470593312,10.340807407980217,0.0117736584206444,1.031798772021503,-3.7859477958855727
2016-10-31,-0.488873766178156,268.45783523712606,1.1002130386995868,0.1373264762067289,760.5355435204845,-51.57450824182688,-56.87108581973344,-80.10140854091856,157.8391344647584,3.792430784405183,-0.3803020027059655,-27384.99804617536,1543.9061674727914,2.507706920831499,1289931.473620432,-2.5790539377688595,18.5545077431805,22.665129478811917,713.7853604408526,-6.132522554667686,12.118682262050694,49.11229549386404,7.866591083155569,13614.08564788456,7965.570551129427,-0.6483010577601078,-5.448970705345232,-3.2981332029684154,-0.5208057092216904,-0.0158987139927884,0.169925654863567,-0.0285177501405183
