date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chinv,depr,ep,quick,acc,chcshoq,invest,currat,pchsale_pchinvt,pchsaleinv,roeq,rsup,chfeps,bm,cashpr,lev,oa,ol,noa,operprof,salerec,sfe,first_lag_excess_return
2016-08-31,5.843467492070024,0.5288238908050527,2.691903354303799,5.213168301170546,0.2019175294155903,52.122947223624216,62.90580622010332,32.493784168386085,16.86609481850575,14.093082577329204,70.68960425946402,8.541913317150192,2995.3593024100437,-61.626685549501865,255.05300223548093,13.954859728014013,5163.430593127287,-19.08607730833205,0.8292095964359589,38.56868520128515,2.581919649559108,296.3437999879685,28.20370047340793,-107176.84662053964,57.07529101811758,56194.15054007247,25595.832376908045,30598.318163164426,19.55511959001201,171.60765996045393,-0.9691638984090076,3.316308353597333
2016-09-30,1.6357908465112965,1.0215871425384235,2.696691866049966,0.672356297874163,0.0033527226227238,-55.283733674412574,85.25109180283371,-0.9245522330983272,32.61837576770707,21.009812036648253,70.39068592877524,10.227186119311993,3028.614022760532,-53.132789478795225,254.2435193102892,10.7113786603099,5255.235926282484,-35.35756323999505,-9.26087996695214,43.305190837319984,9.21712651480736,26.352390074926237,-0.6085926851020531,-2933.1200894032227,35.62182238348373,82049.87439170107,32538.80127125548,49511.07312044594,8.353464151922239,75.2765770352753,3.546967100952632,5.843467492070024
2016-10-31,-11.631719825924032,1.879334532263262,2.706473558097154,0.3378168260207781,0.0008433129346587,15.918811715536744,157.95325858232698,72.08203645332566,-0.930601754083102,23.5614370495403,70.91713155295022,22.38867214572104,3093.732207295897,-42.697375851133,255.8132713104207,10.676020499870768,5364.798672815698,-24.19688803690017,3.984484169662778,52.16753953515006,-2.41066366564238,37.324478728220754,-6.026269682931229,-6612.457144090062,-27.651476709339136,10446.53171943035,1163.682312340592,9282.849407089874,6.747782767420929,30.204582241570733,2.1766471408275123,1.6357908465112965
2016-11-30,9.26437417778946,0.4933138825326584,2.7097038636918502,-2.764264742402816,0.0563984844873747,50.844346791998106,-21.571086386912206,9.296466685998158,72.20911919989332,-3.031023974615713,71.94710100996892,20.830343630240645,3263.784448204929,-44.50004484714956,5.769062177146944,11.777511045170424,5435.995512384657,129.91817786326365,148.28282103800467,67.83954647427738,-3.817704891763952,141.8953999028395,-67.95375048331812,7446.996590962808,-132.21817236606944,43810.12818450388,19505.39791448647,24304.73027001694,14.19169374374701,-91.37417341844277,0.4345457346043062,-11.631719825924032
2016-12-30,2.8666793861513096,1.9723665094686995,1.3465034812871703,6.389334314370469,0.3031822312242868,73.66557893294399,60.91786582743847,4.596466852852461,9.181524466985318,-2.760750992816816,70.9479238433292,20.545202099923014,3241.167597417441,-55.01876032406818,5.522485189571996,13.987597199754898,5391.10317665286,106.33584235209037,124.32721211501328,66.98278285933907,-6.11599193146564,-20.836806353404263,-10.404817973826423,6388.216136412171,-24.04710721363256,-30244.887232786044,4306.612208635546,-34551.49944142159,-2.994989739744568,-66.95021901867858,-3.660887076592779,9.26437417778946
2017-01-31,-10.717641979836223,1.130420518337898,4.05887573131214,2.4395137499988078,0.0439867667580059,15.91499692346842,26.648125947202004,-37.945391757039296,4.6427866371910005,-6.04521573239123,71.27271170169716,15.548106658107546,3110.834249283648,-63.53081560987419,2.643013638856284,14.106436394669505,5287.200707762751,114.18421329376956,131.722144271775,61.80077708971402,-45.55804223508408,-13.362657305950265,-5.187394071468589,5267.250678418699,-9.657984101624493,39573.514068342745,6924.456910385285,32649.05715795746,-0.5689511376497478,109.15183920710297,0.4996833477771574,2.8666793861513096
2017-02-28,1.6922399533480563,0.4629122286839385,5.421022519672662,2.6029757424334137,0.0499941307464263,-161.36197484342242,-137.8941355304121,88.52198302126457,-38.06192959985831,-4.035980402879408,71.48918437762681,13.215532028293826,3147.201264128119,-79.04562966334916,2.419285777370681,9.543357173338856,5421.173680409379,-14.32125380661375,-15.239420946109137,53.47598052743581,-45.90192860150852,-218.4616797729008,-3.6633751600139695,-10213.409326229012,-1.2080834163905363,-5708.037629349157,24387.04959473363,-30095.087224081624,-8.78719266855353,-11.259946827898602,-1.2223607140951565,-10.717641979836223
2017-03-31,0.5094471169846857,1.1399304215521715,5.390620496511492,4.725372683167,0.1656888813395104,134.47952806956664,52.74271505402308,33.257386012731644,87.52204834714004,-1.6681731276142842,70.6994470182689,10.849047524742218,3005.720729098474,-107.6406123036135,1.5507849685732855,7.174213686946141,5176.264937395139,5.759331208579658,6.4986780407833535,46.74813392296592,-41.55893202988229,-321.0418972784918,-29.248836557751247,-2320.363280341829,-9.96371309965889,-63825.01067355834,-18877.868824813748,-44947.14184874622,-6.630689610210354,-123.41563434577483,-3.1527584869383105,1.6922399533480563
2017-04-28,3.2792056388104176,2.8975394455840324,4.046707085016225,0.2290439801805081,0.0003889172882157,37.35168719085914,-72.60446475158088,35.496402736390976,33.32377645706792,-7.415026492973029,70.23424821213581,4.474766654072683,3013.9521918782234,-120.11191462881663,1.636992464693675,3.15898311734942,5168.109935376527,19.9367172595005,22.240188417011986,41.71046489342369,-37.47955608452634,-333.7956914390219,58.241900538307846,36603.5204645782,84.19753926711087,13742.523300008848,3320.007912990288,10422.515387018211,-9.121473029825864,45.53856484263679,-3.7886263962327353,0.5094471169846857
2017-05-31,0.8976993325161111,0.964450033963195,6.744983739910357,1.4617067299121125,0.0158383373975213,-144.1960564530851,-61.76681842177788,64.81537591137416,35.503375480549025,0.372174960015726,69.12675300663665,7.235719782659328,2938.6750647375543,-51.284809232456645,-0.6569171710204871,9.389233763462048,5143.827697555193,-14.03089764541577,-5.272986729373837,33.8326756729448,-5.432414110258349,-143.08487251773025,16.830693275052226,-6686.899430160156,-4.765782134169854,131040.08607980888,3932.355994482059,127107.73008532728,-27.82768167820778,-92.88627546933776,0.3406935649680154,3.2792056388104176
