date,excess_log_return,log_Mkt-RF,rev1,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,log_Mkt-RF_lag4,bm,quick,chcapx,grnoa,chcshoq,pchdepr,roeq,tang,sue,size,rev3,mom,chmom,depr,stdacc,stdcf,ol,dy,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,chfeps,sfe,first_lag_excess_return
2009-11-30,-2.110400468557033,-1.747280428019089,8.129341792465999,166.39662628989532,-18.42877479126493,35.80669459824593,66.5865406834233,3.84195102018253,661.1373571327529,1942.0137876436047,1020.3667538643222,-37.63883092869784,-1.2570058109160889,-11.039151576094104,18.185506140040328,469.3017274700255,-0.2256241836984106,-0.3389283691383298,103.8003690355279,0.0,0.0,0.4956039413629156,-0.0022481402222409,-0.1340599615603679,2787.522160099703,-0.0100417508661223,-7.8245149169942465,-5.848153040822218,-8.085742110219371,5.333135934097854,0.7179537702513166,-4.890012808034416
2009-12-31,3.74907844443701,3.582025303174853,-61.826474882817934,164.36892565452595,1.4080530915685343,-23.241639468212085,29.010154356283916,65.85798032918288,650.5623868747962,2007.760312501949,2121.397320882409,-41.92944881651341,0.318022075098678,-8.085992793539301,19.91824068857956,466.6818170113356,-0.2316270943838163,-9.798020751870697,-133.11848377951367,0.0,0.0,-0.7327109223524033,-0.0050426130285883,0.4139859146106488,-21032.555166115635,0.5346661881420918,-125.47447500951264,3.219959047410136,-120.81395615493572,-29.74719472517644,-1.5714745029196404,-2.110400468557033
2010-01-29,-7.048120746928747,1.7931585340001424,-30.574459051416884,164.04823987497127,-10.454991039590944,47.77925341144213,35.307925112317164,28.92251461216594,629.0245483962058,1960.7191423657955,1572.8489129366174,-49.626606306720376,0.4821147370668395,24.549350931990347,-0.9630224926745924,465.163181506168,-1.4935126278820563,-2.675668399677079,48.52726137650741,0.0,0.0,0.0285294988803528,0.3342055444641156,14.644954297620927,-3254.6066000884166,0.714279840899688,-178.1779449222136,-148.3821509425093,-165.8434139691445,126.4252220378697,1.875130328848432,3.74907844443701
2010-02-26,-0.7738866611198345,-2.2676188664945984,57.647640846068064,116.43965277009646,2.666659011585951,24.155400262767603,-23.36760660631037,35.6068585989174,632.1033044828717,1978.2436149189111,1580.7987578898535,-49.62351733496073,0.4872823301459623,25.09052136480683,-0.5240391987344335,468.2890962310699,-1.4759806426544062,7.476005437454205,-69.92458721015146,0.0,0.0,0.4847682340425407,0.022436291755528,1.3039200040791172,8126.790702040656,0.0866607656427946,-2.751830582899544,-1.5825848860803973,-2.288536693086286,-1.7048629715603436,0.0413334113712462,-7.048120746928747
2010-03-31,3.603170915781852,2.2006110346763026,-93.8842521139854,113.13684462411643,-13.927863186976662,-29.953499221630445,47.42201534100579,-22.99817725802032,687.1774799558023,1900.8611984036213,672.6951155654035,9.120966115540242,13.147993588623695,80.82353750901616,13.135112355582429,458.6044718262874,-0.4053279599687414,-14.07815887707875,31.16624980396824,-246.58271901087292,0.0,1.7342837383629115,-0.0294289976593298,-5.613062867475335,18935.56631355837,-3.524835901396578,550.5799444638701,361.7580564475703,517.488719744296,-31.145216124740337,-2.711801755115806,-0.7738866611198345
2010-04-30,6.169736438484988,4.0228307624322905,-7.647094627260808,112.90538873438534,-7.812734491439729,29.255822401207315,23.73555708121901,47.3462964817123,679.5122533989922,1905.7061491777945,422.2870550003074,35.006225080360565,12.272575801273051,98.71557500674794,11.887230053720556,454.2022563521798,-0.4067270941036162,-1.399368008897909,87.83780611701953,-73.9951830445246,0.0,1.4116107461522205,0.0043051888497391,0.1324213809975987,-2216.1468651004834,0.580380320444644,-34.23649796021499,-26.480482367403653,-33.6957305613484,-17.57225338859167,0.5014643621328538,3.603170915781852
2010-05-31,-7.752409866411894,1.3074866463378612,45.783236662532126,101.45458234692192,-19.700015011892077,53.96250271762135,-30.143895368801765,23.92463007923431,703.647368127211,1937.5811497517489,90.49730512166514,78.38903386612532,11.794508996391835,66.9345131549378,8.843236933118208,454.23803692486615,-0.4416068355761471,6.970179673753592,-151.723817557901,-65.77489678834706,0.0,-2.1037909079791604,-0.0044304647134707,-0.568916632339878,-21406.78892270673,0.0192714312899435,-29.80622918043872,-40.550917150998345,-29.322542671844644,-0.6327351123008071,0.0710871156788375,6.169736438484988
2010-06-30,-8.164510046836913,-5.4657251653618335,84.20112667604792,101.24730667938778,0.0,17.715416490461102,29.913696441946087,-30.57815956999147,725.4322411887981,2102.4739808664926,-612.3781518825414,35.340782644942884,1.7587056870138242,-75.06254989009855,-4.983078125607845,459.9477601966117,-1.6560398146733943,12.706160883812458,86.1566266895366,13.994850107884474,0.0,-2.304823704770641,0.0106835463627872,2.4457408098154616,-17049.079498229083,-1.8619875212371249,-169.6333890935964,-129.297343520959,-128.97484462316197,83.26427551550839,2.4139800779481675,-7.752409866411894
2010-07-30,5.616666097679369,-3.775697989496989,-96.23712098176564,99.11631983800405,-3.2425436537181547,-72.23918088327268,53.7834984149958,29.39104838317468,711.0306393069027,2074.7307338036635,-599.8247287538144,34.77341329890774,1.7422331659775598,-75.78187943309263,-4.573698866156347,450.7513989946931,-1.5938454443232757,-15.631869566686078,53.44730195750414,-152.21252716680812,0.0,-1.4459716500253208,-0.0155930727585886,-0.94430519584553,-6798.920083445031,-0.0318728739169957,-0.4610189488326881,-0.6966785710007599,-0.8375514748469755,-1.718888532917248,-0.3524696757850094,-8.164510046836913
2010-08-31,-8.237653491711571,4.369656231040976,-93.97797527624066,91.11860513368278,-10.227585736181847,-49.46329757438232,17.090968064722517,52.81038676779281,708.6551684941857,2044.4817183862244,-562.428139754575,12.905643407884355,1.4951238826436322,-46.23987262552512,-3.706149506114971,442.8294496412906,-1.4918074477172245,-15.904875770403578,35.606586713208955,-48.605458844233226,0.0,-0.1817625230961681,-0.0278694721858074,-1.7576682708468354,-16531.796343478025,-0.0265502273342337,-11.927724021377344,0.1210672776449399,-9.843317393950656,3.575810758066318,0.106650267218388,5.616666097679369
