date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,chinv,pchquick,stdacc,agr,chcapx,ol,chcshoq,chinvest,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,salecash,sue,turn,baspread,first_lag_excess_return
2013-09-30,0.0415303264618518,0.0295773609824645,-0.027473977000755,0.000754819412238,12.349359845138828,0.0543199076225104,0.1912702884708748,0.1066028059579197,0.2015816936241271,0.3920541663580098,-0.0144805,0.0549615580739743,-0.0120725812342692,0.0276151670329733,-204.4048496240601,0.0016354351044621,0.0066805024511,0.0002937173789596,-0.012156788962057,-0.8806978862100369,71.76100000000001,0.0,-0.0071785527858876,-0.0166409951750297,0.0001674820655299,-0.8665380082113889,-0.0163776785926281,447.6015037593984,0.0005935360003097,-1.180948809300582,-1.2810023012017258,0.0398611643067047
2013-10-31,-0.0694495009005804,0.0151100235368021,0.0370067256290957,0.0013694977417871,12.389220194432037,0.0398611643067047,0.0543199076225104,0.1912702884708748,0.1066028059579197,0.3269816868619419,-0.0015925,-0.027473977000755,0.0549615580739743,-0.0120725812342692,-204.4048496240601,0.0016354351044621,0.0066805024511,0.0002937173789596,-0.012156788962057,-0.8806978862100369,71.76100000000001,0.0,-0.0071785527858876,-0.0166409951750297,0.0001674820655299,-0.8665380082113889,-0.0163776785926281,447.6015037593984,0.0005935360003097,-1.451265704106507,1.2383022244950097,0.0415303264618518
2013-11-29,0.1584316447771658,0.0101762533692667,0.0409499863289541,0.0016769013803415,12.430752416254874,0.0415303264618518,0.0398611643067047,0.0543199076225104,0.1912702884708748,0.0662618974904866,-0.051507,0.0370067256290957,-0.027473977000755,0.0549615580739743,-91.51660714285704,-0.0026878135891462,-0.0331588943097125,0.0003219946724427,-0.0287267731392482,0.998160637645616,68.931,0.0,-0.0053752363142451,-0.0422366237803432,0.0481543855352817,0.2095418476425716,-0.0433209287467378,396.675,0.0003594473855893,1.914757172323271,1.3237023779084718,-0.0694495009005804
2013-12-31,-0.0647212010094924,0.0150620685286975,0.0308201423398863,0.0009498811738508,12.361303027983002,-0.0694495009005804,0.0415303264618518,0.0398611643067047,0.0543199076225104,0.1703736346451419,-0.0072365,0.0409499863289541,0.0370067256290957,-0.027473977000755,-91.51660714285704,-0.0026878135891462,-0.0331588943097125,0.0003219946724427,-0.0287267731392482,0.998160637645616,68.931,0.0,-0.0053752363142451,-0.0422366237803432,0.0481543855352817,0.2095418476425716,-0.0433209287467378,396.675,0.0003594473855893,-1.6142883930245646,-1.1956021477883236,0.1584316447771658
2014-01-31,-0.0847226302396334,0.0178548580224627,0.0277124385665358,0.000767979251304,12.51779929137198,0.1584316447771658,-0.0694495009005804,0.0415303264618518,0.0398611643067047,0.0657912693289448,0.0009194999999999,0.0308201423398863,0.0409499863289541,0.0370067256290957,-91.51660714285704,-0.0026878135891462,-0.0331588943097125,0.0003219946724427,-0.0287267731392482,0.998160637645616,68.931,0.0,-0.0053752363142451,-0.0422366237803432,0.0481543855352817,0.2095418476425716,-0.0433209287467378,396.675,0.0003594473855893,-0.1608475529720605,-0.8967016108411895,-0.0647212010094924
2014-02-28,0.0928946532005704,0.0298751319940469,-0.0337636301528091,0.0011399827210956,12.45307853314345,-0.0647212010094924,0.1584316447771658,-0.0694495009005804,0.0415303264618518,-0.0604616873725405,0.0108639999999999,0.0277124385665358,0.0308201423398863,0.0409499863289541,-91.51660714285704,-0.0026878135891462,-0.0331588943097125,0.0003219946724427,-0.0287267731392482,0.998160637645616,68.931,0.0,-0.0053752363142451,-0.0422366237803432,0.0481543855352817,0.2095418476425716,-0.0433209287467378,396.675,0.0003594473855893,1.4914682167635471,-0.2989005369470734,-0.0847226302396334
2014-03-31,0.0871844327186148,0.0270575628319527,0.0454512629039173,0.002065817299561,12.36835572471745,-0.0847226302396334,-0.0647212010094924,0.1584316447771658,-0.0694495009005804,0.1018824667286103,0.005315,-0.0337636301528091,0.0277124385665358,0.0308201423398863,-155.83486363636376,-0.002491268733789,-0.1017012424228097,0.0003840409185314,-0.0050671038285655,0.7742065086380074,78.681,0.0,0.0017242999268731,0.125112684453552,0.0046321456335729,-1.409581734050104,0.1281227638676201,556.1363636363636,-3.905680472452985e-05,-1.236854380883364,1.836103298389156,0.0928946532005704
2014-04-30,0.1700706480356492,0.01520851457207,0.0042907814171562,1.841080516981336e-05,12.4609741326163,0.0928946532005704,-0.0847226302396334,-0.0647212010094924,0.1584316447771658,0.0306352546700594,0.0228905,0.0454512629039173,-0.0337636301528091,0.0277124385665358,-155.83486363636376,-0.002491268733789,-0.1017012424228097,0.0003840409185314,-0.0050671038285655,0.7742065086380074,78.681,0.0,0.0017242999268731,0.125112684453552,0.0046321456335729,-1.409581734050104,0.1281227638676201,556.1363636363636,-3.905680472452985e-05,0.2408250010598218,-1.409102531321904,0.0871844327186148
2014-05-30,-0.0075720717529047,0.007118414001804,-0.0019018072895963,3.616870966761744e-06,12.55058816235838,0.0871844327186148,0.0928946532005704,-0.0847226302396334,-0.0647212010094924,0.265427103715201,0.0108444999999999,0.0042907814171562,0.0454512629039173,-0.0337636301528091,-155.83486363636376,-0.002491268733789,-0.1017012424228097,0.0003840409185314,-0.0050671038285655,0.7742065086380074,78.681,0.0,0.0017242999268731,0.125112684453552,0.0046321456335729,-1.409581734050104,0.1281227638676201,556.1363636363636,-3.905680472452985e-05,1.5585138162808063,2.135003835336198,0.1700706480356492
2014-06-30,0.1273744217480058,0.0093547559755937,0.0203906896477339,0.0004157802243102,12.720659148316544,0.1700706480356492,0.0871844327186148,0.0928946532005704,-0.0847226302396334,0.3425776622019297,0.003195,-0.0019018072895963,0.0042907814171562,0.0454512629039173,-39.652100840335976,0.0029639677648478,-0.0336660825320098,0.0003578241707625,-0.0158489891703391,-0.7364222154034981,78.44,0.0043127695480966,0.0013454790683701,-0.0522710957222531,0.0455019949665661,0.6747328947456572,-0.0508291951104479,334.4789915966387,0.0037199586765733,0.0898431665421952,-2.305804142163124,-0.0075720717529047
