date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,rev3,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,cfp,chatq,ibq_adj,chinvest,egr,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,roavol,roeq,chsaleq,sue,disp,bm,chatoia,lev,sp,ol,noa,dy,first_lag_excess_return
2015-10-30,-8.626750992214282,0.0,-3.3234338323005392,0.1036283807738406,41.00596281281456,-115.09995356129726,203.6747292829155,28.13607163437078,-90.25752403681425,-22.33692446459296,19.569986266320573,95.13360224289976,17.464043784314132,123.69372809189144,-79.44549688245742,-1.0631903880732692,47.62273094489912,-14.684237480348177,-2.600161738130625,-5.90926834844298,16.319821878406994,50.41215965870388,2.2936425712907766,0.6441025698072563,60.4804670893674,4.549269434014036,0.0337436360175962,-7.912700244850157,14.009076215487369,-8312.900389863877,-35384.935619649244,0.0051921511664643,-10.08985728155916
2015-11-30,-13.332325739305492,0.0,7.900042550358345,0.5896871657760492,45.25451625786239,-276.0821196794489,200.87501725131287,-10.70922453509314,-44.53538152488395,21.8278729112185,-22.02158944647267,103.55762766658331,16.525635070441446,86.60722280294814,-73.68466007149088,3.456273292428662,40.63694818331953,2.9000641179051243,20.98195042117673,48.37501762203894,15.130135635229,55.76152937896045,82.84237048164003,0.3049077959569197,59.70542332370371,62.28206584851989,26.246499890039985,58.0934714069648,44.81929974817638,-543.0221618835349,10355.462896600133,2.2751968397411604,-8.626750992214282
2015-12-31,-3.162308678423293,0.0,0.5876624808169101,0.0032817296020138,-63.2252673054093,-505.98988221943046,191.53650715970693,-17.29636326365484,105.3580642639942,-87.93681621180048,21.57115763126889,110.63181798498462,28.14995126373037,21.334760756135832,-1.7982518147826716,9.45865496500726,42.091829313578174,25.15805245582959,57.23397727098008,86.86189720873512,15.146354995527831,59.34665932980072,180.28484225499184,0.3396696181922935,68.36740347099911,124.84435083306867,30.76622472132909,237.18333813810847,43.07329046921694,-39649.74301918689,4907.659313067794,1.961717880200613,-13.332325739305492
2016-01-29,-2.4403810822892726,1.043239568436651,-2.288522781700171,0.0502026253682864,-132.0695784717929,-469.5503646082916,171.3454191165189,5.25015202615599,7.739599326150225,-43.215080204733226,-86.34532887973563,107.09770624311652,33.95196982096969,6.710392506092224,-14.472243681280272,9.36795782368934,38.90112597424743,23.221275762678207,53.44089747201631,72.57907010219132,14.700042215618044,55.860595670820565,184.69157641784116,-0.2342258948116314,87.44608475838615,-78.25580687642571,2.158985044673443,-108.89863203537686,-53.025257539108566,-11333.150781316392,-52957.464189761085,-0.2483914808435869,-3.162308678423293
2016-02-29,11.508620300815233,1.040724270197835,-6.184552482228498,0.3675199137824196,-120.6164947669624,-361.6304171651626,169.03137140325268,49.10129783176956,-30.249582513988205,102.92963699474228,-42.99716994753074,106.54901071693284,33.66230503767595,6.725875418151762,-14.532314444183458,9.338641380820487,38.70680265854328,23.195568188793324,53.23901097412457,71.88210433571459,14.634049937795464,55.52408733340529,183.5027852115998,-0.2349989240890156,110.15256939354076,-3.337662496498752,-0.3951014016358343,-4.747892916870228,-2.0509897838610414,-3297.364863917639,-7958.064780560322,-0.0400232029803415,-2.4403810822892726
2016-03-31,-1.767032599674959,2.0767250412918314,-0.0830876996566193,6.648512149625012e-05,-172.09612409718804,-87.87594751534759,166.78553803269642,15.673048325605857,-81.65781808252768,7.67361498143769,102.56930667206184,80.6331200826579,113.88384263113132,-33.494105782435355,-55.538967610484434,14.323942287045789,9.712522187810189,24.252444284773645,110.3694626417906,-84.49901505882879,14.07929280516136,34.80696170900413,21.82271538565393,-0.304207342551762,72.84235588410706,94.69070281280663,-65.23593371247445,25.0888078569584,40.42627511264431,-12141.80316153809,-19045.77366798604,3.0526468010331627,11.508620300815233
2016-04-29,0.1236624312438545,2.0944089061110924,7.044723963312539,0.4739106635238613,-44.07196924993254,62.908055115154205,176.2643159881621,1.9469847591965608,-1.118085473502903,-30.651975019685597,7.803008931597549,53.28645729102611,202.32560224541703,-44.72063400159758,-494.27568961857696,17.22796311994901,-50.83447677971722,-11.270391352475071,66.51193925911758,-137.57703491111383,18.00143274862492,-21.739514012651934,-97.4714671385668,0.1361556571141962,82.56798388096342,112.34503952192485,-48.41860891173779,444.0019034241983,24.702973513202096,-4202.505908545572,-34999.73891322897,0.9046772273394978,-1.767032599674959
2016-05-31,-4.649548598767246,1.045420989095929,0.9572942225600032,0.0087659635506196,-25.189720449957864,108.81457183550162,160.8749665666217,-20.69947266681975,93.687569635212,-82.76030248979858,-30.55066457350897,82.26488843662571,146.3953140670447,-23.197884041983,-454.5863618223842,-0.5510755423573029,-30.077073017240927,6.089101002311587,-59.21480566823266,-7.519787472412474,18.164679113776675,-11.582542990165551,39.66188928115311,0.2453323893499688,254.3780133377878,-31.383042429642277,54.79941597864571,-25.708648055917596,-17.523900109376257,-30182.479576475627,39967.63332504104,-3.724085254817025,0.1236624312438545
2016-06-30,-1.3242222729672923,1.0455092370626426,1.8444540940639165,0.0325392716248606,155.6375369685727,73.82109134699205,162.3024246370847,10.830839289767884,12.754803594205898,-1.114569832918277,-82.77365823046988,105.10007627231934,24.864862740779564,-24.187929036340805,691.6193601646584,-0.0234632103884466,40.72578806915513,19.52552969100729,-161.22376803693297,99.9346678695096,18.088349864039756,41.84258518946295,-63.61070184126777,0.3441019402968307,290.5966579442229,-25.585874054510555,-9.041244174878624,-181.9374713484401,-44.64874312997279,-36133.42296861543,16313.0876481866,-6.157482794030572,-4.649548598767246
2016-07-29,3.468391220566013,2.083580372632731,-0.0520941983094658,2.604944386261323e-05,-22.953278514500187,-95.46723391460009,153.94409945687624,-5.56243724633912,24.40668091150914,93.0681855582234,-1.1070225769713515,104.5692454274426,24.64912319933114,-24.06628297645133,681.109776533098,-0.0159004142250636,40.424330403503056,19.42684496995057,-160.0630051937004,98.9437756699538,17.920393599292005,41.58946186919802,-62.76874781151206,0.3377345486871554,266.87047795437496,-8.724150032171337,0.0605269406581676,-14.28408701330045,-3.2380723724316454,-2635.4019354840857,-9875.222041195026,-0.0238590775390052,-1.3242222729672923
2016-08-31,0.93520569685739,2.081838710604564,4.031710706449323,0.1561570657486432,2.297152901567639,-34.87206285951776,150.11864529148465,-12.495307369645944,-0.6909005984237712,12.652044028577755,92.94776948724456,85.63733945243955,53.2727704648504,4.550304627399498,653.3349833423839,-1.8292469082363247,34.1620429364522,24.97455068328675,-31.50939513636629,21.27621609047968,17.774262296338115,36.33211356856903,-90.48434309471575,-0.1458988265035774,266.6039618452429,14.432904012847189,-15.013037590404693,12.615730901117558,7.698317343614235,48568.302802595776,-45541.35576572479,1.9368080762774085,3.468391220566013
2016-09-30,-2.366710737262111,2.088561385875381,0.5207333544366034,0.0025966507688654,-60.59562911768318,-22.82377570778024,145.5557703189296,-12.865708659714825,53.79163809685733,24.500924304130315,12.717352657759672,75.29482955279028,103.3078099551512,62.522212953374,-20.746150490860728,-0.8913948108536713,21.513056112303083,-4.7158511297846495,7.47179648307177,-41.20929268492859,18.033941945316315,33.60402856500225,-46.45901535340214,-0.4614625739343247,219.5792255235062,52.1708620100419,3.792454085274709,84.4025359020552,1.952589312049895,46222.88133364462,-3553.129779614508,1.6433106836019746,0.93520569685739
2016-10-31,-6.789153659580203,2.091535652438293,0.2610614589239738,0.0006517037876553,-14.174804011995768,6.284278252716803,134.11180123024596,29.83188348180735,6.942834792181835,-0.6962220607376313,24.56284456617849,75.3199714624282,104.11930053816155,62.51811708205098,-21.037822917003844,-0.9524475678315092,21.853987698542504,-4.721399027244852,8.181032891069675,-41.083672935847794,18.23049972016064,33.7114151287232,-46.00211568201604,-0.4484415622339502,242.044340942074,8.533243386343884,0.1001164516882546,26.04353387492461,0.622265373601806,1165.0056046152022,10032.017437484814,-0.0728347890610905,-2.366710737262111
2016-11-30,12.826853118165138,2.087165042091661,-2.1291908738577106,0.043441258222446,40.69566529955041,-62.95332060857457,135.25004516592418,-0.8704422016892441,3.4613489571546388,53.70443829309075,-0.6933411836936545,85.8229430343233,111.60529775121378,52.628474726500414,-3.96190282155557,-7.009706385941087,25.06123419400214,-6.153194823663529,38.947154773283074,45.72994180107319,18.007315996096224,38.65623475212354,8.528762700655076,0.2146301748561651,329.15781105458143,30.29945940185144,20.68015174250609,13.596373010895377,34.53546400086208,-31866.350681775017,-349.8180859279819,1.9605004426578976,-6.789153659580203
2016-12-30,1.7147115156610186,1.037782592157119,4.924413504365585,0.2336698316703545,11.084596477232484,64.04179616853597,128.18909728076574,22.04678468561861,-28.01044829024768,6.845897740376029,53.17463748992248,114.49176110467316,119.3049646599716,20.151328080032005,40.149461950505575,-10.357043202734214,48.39982683790068,19.79884565906197,79.17817020726993,150.81321764720113,17.581773050271806,52.42283334279061,171.1147567168515,0.2227232907368968,301.28517290543954,-43.91231326068237,55.42731709966012,-222.76802419644943,31.72002419832802,-32285.54369811696,-582.8165940144099,1.910342856569443,12.826853118165138
2017-01-31,0.6338312277890961,3.143203852980156,1.889165750811363,0.0340634658231351,-31.95907940265409,80.5092338588815,167.6842146743712,5.919028808721128,66.34971905784064,3.4905867884172803,6.9725093268322285,117.89357161203228,116.60908558449684,11.321338950845254,42.503160516535246,-10.815027373188268,50.039434075876365,16.32440392458063,64.7144091304964,139.19889549004594,18.013121282060393,54.09725204093391,178.47256427469958,0.2803153039476179,314.5850067412043,4.927893330593179,3.4678744489448263,6.520612156407651,-1.0962910730559088,7498.135337645479,19104.45548087824,0.1720150980000117,1.7147115156610186
2017-02-28,-4.761411099169811,4.195488658682248,2.014519431818155,0.0386919271753873,-82.78603467163707,124.16415309387494,172.7270201743031,19.843536374999225,25.27826385354981,-28.60330862732137,3.4997414158925384,118.15259959612334,117.09305110581298,11.342615484216983,42.625266133889625,-10.885589327397128,50.12822353092479,16.64648948962813,64.91246150173792,140.45906633386306,18.005578817505032,54.141311479906,179.35582178418736,0.2780244397062771,312.02901998969134,5.881797332284805,0.2425311845405602,6.342936845755958,1.555743700468497,941.9583900004508,4292.567277616356,0.1221530440476872,0.6338312277890961
2017-03-31,1.14129990258861,4.197189813050687,3.679221362641188,0.1290069826551506,169.30577228785234,153.16436177379296,173.0485501031607,-38.55203134730616,26.953468212810893,66.59074701868528,-28.63212321416617,37.4395297911756,176.39259786272078,-64.48789990968349,-956.6107618333336,2.9449711436487203,-77.53988004515176,10.599482626516815,152.02359764902437,-89.18183365903886,21.05840426049626,-49.757994506508496,43.84854272377317,0.9757220387759328,350.95439843701945,-155.27696622350254,-60.23011119069645,-166.67549985237008,-21.911693689191,9175.194494528812,-125151.90885655233,1.596782222629031,-4.761411099169811
2017-04-28,-0.0700777689844835,3.134960934015712,0.1774390671111504,0.0003012920084169,26.307776289366725,-2.1079992021415634,145.81771219323662,7.306098930962245,48.86264127970933,25.126870982206253,66.12531772867301,38.79837495456631,183.2757830280005,-31.013382909291277,-934.2409263242674,9.190270189673154,-88.70210309973842,-20.80083799628756,77.62365418553242,-195.5953202200664,21.16037870165161,-56.86292369579793,-71.4137949012378,0.8543542894551884,270.9370804179139,-50.63275422306333,-40.05063131786786,-26.9618459198457,-48.16846799860241,19234.498715149588,28779.934345682617,-0.6910990790058626,1.14129990258861
2017-05-31,-1.1566410990516187,5.22887899335947,1.133151377262058,0.0122782726988071,10.823551172076304,-31.89365138638772,143.00451127417637,-10.582599640603616,2.368540295595498,26.79114726281672,25.15134305424165,77.9468412880747,124.3091178282858,-42.45777741143088,-884.0371431212351,6.836743026939399,-78.40623669455086,23.81137238231217,-30.68481858784021,3.548586283133204,21.343595323410344,-44.71125234937953,125.61819295599145,1.101153288646799,403.6845599847321,-6.525010945579652,71.61235765156644,-28.136288405341705,7.07277198412288,-30806.64919163607,54680.63147783233,-3.7058852956121537,-0.0700777689844835
2017-06-30,4.6828172986749,6.275880650319087,1.1022271040598155,0.0116149875048493,-51.58816138378006,-53.43459118169292,153.34288143150434,9.383159895811806,15.115399649890213,48.91337049775595,26.79286719212396,97.49339602143856,22.78323521594976,-52.80969742735793,856.6640203682599,-18.98636407052066,18.27579425167097,21.36460560915972,-39.41767304051278,100.11290232528232,21.181931850572404,30.501582194547264,8.384538360772254,0.3482754777472423,371.32282727197486,43.2179439832031,-38.1397613896319,21.934406573807337,-25.145083842227905,-27048.44816102792,7471.628953763051,-4.955792599253661,-1.1566410990516187
2017-07-31,-0.2692464967653981,6.268754390547662,0.8112725557687627,0.0062994635176902,13.1308058947428,70.30121327615694,153.3764448551516,4.927132296862292,14.67118021733971,2.364045103322093,48.8174050944654,97.5824264981672,22.55103010036608,-52.55263863385462,836.1850383321001,-18.719830540376808,18.32774023560546,21.35418668167398,-41.75110642265388,99.20108000914436,21.01364263134632,30.487682057689312,8.283178553893322,0.3362670456529306,185.9216934134089,-3.271299026421844,-0.0212759604842283,-12.25915622177422,-0.6439647787829017,85.45953111205017,-3207.3974997731857,-0.0061088488817375,4.6828172986749
2017-08-31,-4.684334016106965,7.334496223486962,1.939892411106478,0.0359155927878463,-3.630087725462913,51.64257978720845,160.15241317554592,-16.25958145831533,10.881657911172686,15.184749508997058,2.3795599744208658,78.03693267913232,28.54856646351009,-23.892296747969755,824.5694583801226,-12.870594139284572,13.47659272681864,-12.48572448503494,16.96817274869891,-24.002151343939783,21.22490828822559,25.334911717166563,-94.64806008228194,0.4883137803519887,191.23905272224712,-28.234783679334782,-33.57093015807908,17.010309839693946,-25.387789209683035,33882.50283954904,244.0106407981366,0.8990293900206812,-0.2692464967653981
2017-09-29,4.560985691491967,9.43054151736531,0.1673271667892689,0.0002672014393314,-11.169953555596244,-6.583085908584891,142.80295696007238,13.1880805005413,25.93854720430335,14.763451914574864,15.180623068812604,91.87557386403486,61.15107872951839,66.7148327870571,-43.77242320564129,2.3329113241734256,54.43986597750788,-10.597047008126085,-60.04217818762716,31.84280260680961,21.46235484346403,28.653287210385937,34.05215326751038,1.1649866661175343,215.49253186468695,54.86509841445684,49.048143235807146,0.3913637088468249,36.303001651884585,72498.45529156743,-78882.49121833732,2.257232413845445,-4.684334016106965
2017-10-31,-13.309188955034156,9.398052116150993,2.586317497141816,0.064057256780615,70.93971357895242,64.02056175303127,137.73002418528978,9.852440570612124,2.2218836152336885,10.804029247885252,14.662115334530842,91.70894364676286,60.60396591381063,66.98599404609901,-42.28821736104321,2.2375975929666985,53.54303771697368,-10.59512933996434,-59.925085422044425,32.307522156979786,21.228605330004772,28.74428369884704,34.26271027666713,1.1556568052642526,189.58683375781328,-8.806097538741255,0.1499269061685098,-15.368635188508732,-2.462343064888671,-3483.1823180123465,-10669.999495411292,-0.0471712357538081,4.560985691491967
2017-11-30,8.985113907109698,9.430711039964851,2.3294293632455085,0.0517841870227926,-5.163732346284405,-176.51597951338422,148.5222435013244,-39.62574025910524,34.683930635291915,25.926697791219556,10.873731154025212,127.46124358158671,60.61964323290171,59.232087029679306,-13.620715537249673,-3.2191026979468758,72.47752909836623,8.954649582587637,-68.11781978457859,193.50401580623316,21.361416204845685,40.87957730195121,201.50408909435373,1.2769237530662805,246.0850765684868,28.494989078003183,50.64734500074064,19.29683902265981,39.89376487076936,-4220.261891937465,39537.49156476604,2.3533157567576044,-13.309188955034156
2017-12-29,0.598206902380191,8.300467840630027,3.1851662334564668,0.0977803577296297,-56.43455053578394,-7.267090651904411,169.01125111112063,14.741113923235227,30.578694745758543,2.196562992228082,25.46693744090483,135.49064442727783,56.059790656319926,1.3175121213663823,-1.560234997590331,-9.355327946624335,69.21236063310825,0.4337290631019121,14.152631996426289,183.8005500607542,19.82583627052723,47.574372914161096,204.78609950374093,1.206560586240948,231.52436684774864,-20.48344690856402,5.433821060965933,-126.34798135411016,12.44311206542369,-55250.16543542,-11101.160576646917,1.062173088141952,8.985113907109698
