date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev2,rev3,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chatoia,lgr,agr,chtx,pchdepr,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,RF,size,aeavol,stdacc,salerec,tang,chnanalyst,first_lag_excess_return
2016-07-29,7.6774918321158685,-0.0798323572222464,95.09791149233268,3.991977178585592e-05,22.245870105440734,341.51121817797844,291.456697802125,42.0402193086168,38.07946311651999,19.765375194000324,145.20559154008583,-76.53267170135254,97.94496893920278,41.39233596739007,-661.9904930988866,-146.20107615249125,-521.1335402163957,-218.9414689316175,-139.6916508833796,-409.2928091836808,3.8360016650908633,12.645024608331694,-232.62155086304384,-0.927977669868353,1.5977919363354485,0.3703860559298846,16.08820102985237,0.0001190994113457,0.803095297051641,-0.4044557820418504,108.44803250572318,-1.9166318766376655
2016-08-31,0.0940430295696068,6.178864971515631,112.33322567184842,0.2393210956494214,-38.61070412769564,21.877853524453904,60.88654779500697,-26.55317445662129,-1.077040998886117,37.99820795539378,19.72319921212804,-19.65415655816657,128.3393412840169,63.1063682313391,-574.621666534054,43.50220683248857,-155.69139838086772,-178.43765530054597,-135.93797281984658,124.7305324884737,2.360846468001121,12.215746379837306,-8.80527833505706,-1.014958407354003,-0.0024504885933356,-4.605862612134388,-271.7153055757583,-0.0001887450758524,-30.438965445540816,5.800560079562729,-1675.137468582806,7.6774918321158685
2016-09-30,5.987600609104659,0.7983689460125969,76.5696887483153,0.0039810880556035,-31.285560132915144,-39.40716855198474,43.64408248519984,-20.349260679123702,84.04867379518413,-1.0850948046231033,38.28234772866409,116.1150226331034,116.51528711898683,68.10350680758847,2126.2251814565216,117.96890029042734,179.33288509727583,136.53980776739647,283.6475476212651,112.9299504924129,18.86501989260094,54.876637105017934,272.70946069506044,-0.2311084244012063,0.011548002565358,16.106161629453254,2079.2796088972677,-0.0111701825979488,192.5806656242057,11.113741521623524,-2081.950055579558,0.0940430295696068
2016-10-31,-2.828541274273721,0.399724882666008,69.01693261461376,0.0009978578267633,111.29820223768068,-31.84554773924078,162.3214453124215,12.368134606610932,10.825999605700703,84.0895710585882,-1.0856228011522475,116.9552917931968,117.52514670168682,68.39750241043379,2259.7434694665226,118.38604777801416,180.07423328231724,138.47588786483715,285.2476161660474,114.66301525835904,18.89298463258126,54.828233561019424,276.142931864852,-0.2274324675705021,0.0003554854931424,1.0558980084588256,5.969838915202217,0.0007139607840251,-2.0222746103509053,0.9107716839193928,-491.4886695877549,5.987600609104659
2016-11-30,15.503918403586365,-3.276585857226168,180.97829929792076,0.0668512222456993,8.181204652248965,112.18668892478608,160.22194137745137,-5.385363423037883,5.448704966668,10.883885289807065,84.53919072644537,100.85311470393202,37.59146557984143,44.48877960274468,1892.9464457906877,104.31824071341738,172.461723784619,158.1338385749606,146.09173364342297,123.88465333405524,22.998112871143007,63.40978898196129,210.89412869677903,-0.3049057663480859,0.0094529572331056,11.60841758929837,192.67704264955591,0.0021868203602337,82.40719080759845,3.822387219409052,22.50981177105677,-2.828541274273721
2016-12-30,4.116603286062216,7.609932196219921,158.0004331443116,0.3611011897634311,77.42902814180772,8.298540376408848,289.7380785307444,-16.476123683705783,-44.41635312811129,5.434537403021976,10.855585328898432,65.70909165524554,115.3244599401428,104.33556193992555,133.90105685205447,36.31977633311011,237.63844695310496,109.80250036778718,400.3698794103229,247.83098448848503,17.317696442047332,46.64182657062543,289.2884401149697,-0.2357780808795888,-1.6081776409538808,-5.675285160051317,-510.1774305569447,0.0074578436191306,-45.29214986074294,3.7792132708386816,1800.0203023118854,15.503918403586365
2017-01-31,5.94753251845886,2.911794859875685,158.6972963266584,0.0525024469932071,-35.649831830373856,78.52268091480848,338.7987570923493,-2.068027595261565,104.97546023584464,-45.13645583662122,5.522645156761394,67.68452934834076,119.30161846921548,105.9479349165422,157.32193486343346,37.46785025444192,232.7769891623275,101.26467154115218,398.03028079757865,242.9920322562646,18.044457370338264,48.05923504292211,284.26897334931874,-0.2193763355177331,3.2409243345358245,35.294468391045484,42.06226214279786,0.0049650978455478,58.26749873613926,16.030921256715487,1149.928870640019,4.116603286062216
2017-02-28,-8.622613191889847,3.109434488975017,153.8606223933977,0.0597214456727658,252.2274684396436,-36.53095275482679,337.37115994420026,-11.204198549669655,40.02924214283963,105.3432541205672,-45.29459672400065,67.46366420796454,118.15366793937984,106.12040891118116,159.63241755574398,37.09955636412065,237.8405044795665,106.48138930143276,403.3303080128869,248.14684392290496,17.9312619997519,48.02565498259784,290.2375432424378,-0.2300862683991138,1.6311266875488428,7.750975638592081,2.521474304665844,0.0005973525038009,5.914294398286529,2.5700178986140827,63.5985417978298,5.94753251845886
2017-03-31,-0.2125743205259844,5.692453151560673,202.83623245834528,0.1995982662107259,41.44389544399218,254.14764832899573,257.2602146857441,-70.74585286607618,42.87082491817139,40.24683280479629,105.91587821159962,12.520349527587674,44.63077832393235,-3.6385959995932105,-6887.710643144682,1213.810124569081,159.22092756465167,32.576354796688854,134.7072487427478,835.2105528137354,17.522473296493633,40.49799015375698,104.65693999562824,-0.1229916292814523,0.0180623698893338,12.067616031765738,1959.8174363628077,17.594953022462867,78.65232998419924,79.56277024862788,-133.47130792457244,-8.622613191889847
2017-04-28,-0.1202886930601394,0.274596849939098,152.78520126416376,0.0004662661823582,80.51136297296725,41.768227941482046,-5.885736875291773,-16.300856571430522,77.64976193544744,42.533559594547526,39.930210460424455,-41.61161471244391,-48.69764203716564,-55.62812812781345,-6334.197900363861,1265.100040880306,207.5827622212367,-39.86303569459743,1.5379072722534204,897.0078802121081,6.043592869364911,9.84115045790433,-9.407704964901749,-0.0002667987658677,-1.6423217250749549,-17.559930396820164,-160.04722378729912,0.5395159341686977,-139.88146670064816,-9.48986512389149,220.12826521994748,-0.2125743205259844
2017-05-31,-16.56976715192879,1.7535263588022918,179.56966219560564,0.0190003518064309,-112.90634748364106,79.39806842728359,-37.95271150746531,-87.59922715648165,3.760753677598419,77.65936254000859,42.53881843728016,-52.32809842793465,-80.84601609445863,-62.99334859964863,-6562.053142245122,1284.6678776958872,179.71160025546504,-3.7862794572503926,-44.53271123385845,945.2999870150568,12.343590996203952,37.0440275512806,-44.10429430702549,0.0686546417460878,3.240046203057548,0.2738049419394883,224.6777536585096,1.6268047092331663,-14.621077026053626,-2.451192428871764,458.8540722314091,-0.1202886930601394
2017-06-30,12.1518455733961,1.7058718835106612,151.45037008545546,0.0179760419054028,-8.148145780900743,-110.43262799159784,-336.8335097979636,-9.46534982558132,24.02040575719105,3.764171155756893,77.72993328141673,-76.64100688899124,-70.77761102644565,-70.76034394188233,0.0,1108.1441008018976,-45.6630285570703,-73.04562502623082,-595.4594924316531,706.9571266546973,4.104907113756813,22.36774484141373,-134.9433908370069,-0.2866446250605577,1.6213511832067926,2.0126459360758417,-402.2595966690051,-0.0957309508628441,-165.79107108718426,-96.77299872705372,-224.8140647813313,-16.56976715192879
2017-07-31,0.1310384204321244,1.2479224195813317,150.19074108448345,0.0096900131764114,9.543502063633984,-8.83865576652309,-53.62627007308627,21.37365231150648,23.02557272393569,23.676206790128997,3.710232690405681,-75.54434214136435,-69.4145750400916,-69.54869603650943,0.0,1089.1708387537888,-45.477812130786205,-72.38412816742645,-586.7530719307689,695.1296086057956,4.114254460933688,22.168669323101053,-133.35444011771352,-0.2739837770179009,-0.0701487023000027,-31.76583084169124,-99.0771652180738,-0.3233426792398042,-51.72701093587284,-12.937915661624402,-783.8850522995278,12.1518455733961
2017-08-31,-5.686143912523305,2.9909246280110238,157.19392160992268,0.0553746333475854,-221.29745699086564,9.306495328882908,-41.45058064117946,0.91372893122075,17.143916778875155,23.265957480323145,23.92338410335638,-78.32194083429688,-53.7662124749493,-33.02480949956568,0.0,-207.17297457082628,-48.39844438194756,-187.2347616863609,-857.0226517649088,-208.98701493256303,-1.2900561582685934,14.210016780388612,-237.48262017398903,-0.4749397096922887,1.6655451110525252,22.811784668921064,-2077.407340065368,-1.3319583751086697,8.233096736868902,8.309368964068767,-505.0994804629904,0.1310384204321244
