date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,mom,mom1m,rd_mve,chatoia,agr,pctacc,chatq,chinvest,egr,operprof,pchsale_pchinvt,pchsaleinv,chsaleq,sue,sfe,chnanalyst,turn,beta,aeavol,gma,ol,noa,cfpq,saleinv,roavol,rsup,disp,first_lag_excess_return
2009-05-29,1.7653876696446962,1.2959197197889274,6.186503414089561,0.5996946630260349,-166.81406467311345,267.5119520614626,20.946523665169384,13.600079586448429,-62.49994308823953,-0.3612345836044288,-62.49994308823953,-92.6060616793965,-72.35859648346664,38.32327747905077,-153.36075127041144,-52.07066140622927,27.17419030365025,-0.2056617459205494,6.833108939432025,641.7431710284176,251.88454164763905,-2.516009899297416,-425.94522018883873,3.76806345183104,8306.134263008193,22795.35058280255,-23.575032183250315,42002.33128830185,-0.151888528883596,-0.2038594959004669,36.05522146545978,7.40581271269795
2009-06-30,0.792715943540342,1.0041626807822264,3.2815793154620327,0.1666653977464686,-241.6240861303692,236.3206193115585,22.06488083391073,6.282060389204105,-27.263154664567804,3.951665128227365,-27.263154664567818,-51.83947868629436,-16.17466899528774,36.58672069958276,-118.27936577697426,-62.359949324981386,-2.576510827215845,0.2289367403660853,9.305464205639758,1943.5095830003795,-485.5539981084736,7.581716072319779,142.8879662413853,0.0437657173308423,-3945.318388946064,-53004.352947619045,-88.54873994947641,-103299.354242465,0.1126546229095808,-12.774617883823703,-70.72376218073943,1.7653876696446962
2009-07-31,9.887470126917009,1.126025022027121,0.2772909199468141,0.0011896746273577,-198.12873034716185,236.46864000876485,20.98310175469795,5.901013148019992,-27.233282375272093,3.518734900905739,-27.233282375272108,-52.06191550931133,-15.719737539403782,36.83771717839278,-115.41627967855791,-60.90394057643843,-3.641774593548432,0.2161942100105392,-5.747070994722053,2939.242368060686,775.811834496181,-1.359909901351486,3.308872021045204,-0.3225500948135789,3051.7395136407577,16846.08839169657,4.367222187518919,36037.07944339514,0.0367298247121699,0.4475627754527016,53.80795477065068,0.792715943540342
2009-08-31,10.19482528518435,0.4499095335083208,4.806368285453487,0.3573915048088931,-278.50578141039443,229.3239412271149,23.28251748662685,-0.6092862334570317,-43.30020647669316,2.854096084036854,-43.300206476693184,-43.598857698097504,-28.69596313126967,47.8270905869477,37.94617409055645,27.994209694808045,-16.25366527441196,0.2123588620985721,-5.449470324462077,2863.285763446119,-697.0026840814344,-0.8008856976621743,-18.83601550770163,4.903611923107178,-1914.8935958317304,4505.020914691966,8.326397390396316,-9224.981367967092,0.2585810214963322,0.7786214759796852,7.079994782585743,9.887470126917009
2009-09-30,1.332939776844326,0.0273411751727946,2.1486489651260587,0.070377572021145,-295.18058693324053,273.91645929964307,27.656071183330173,23.41275713010524,-18.619351580894897,1.8061627378207856,-18.619351580894904,34.531812517543415,-12.105381155289145,52.89112143604317,100.79788546974216,134.77554515128006,112.1304531337389,0.2386804911484233,-10.599679345239087,1238.9400895771428,32.64145353427887,6.816506735679543,-392.830684717611,7.6000875042981875,-716.4992874710006,-6975.3551673924085,-13.5087988844612,205372.84442641583,0.3841989158960084,10.38811042234681,35.31291211354181,10.19482528518435
2009-10-30,0.7012812989445796,0.0474615034242189,2.666036472456722,0.1066033973333017,-284.0251044013755,298.04744542522155,26.936598558461604,21.760066449855923,-22.56879034972166,14.066277443412178,-22.568790349721667,32.57712335083797,-13.293066355385369,51.933257874504285,84.28046439067055,117.76301433179992,97.13791680353658,-0.3547373013494423,-14.605084002244286,918.6666776369532,-35.05425939518591,5.941672540572892,-103.79140557897242,0.6290177341325887,-756.9168708330835,2022.4798351051288,-4.733442774172325,52713.14512220724,0.0716050871674784,-0.9627742420351346,24.409170997874558,1.332939776844326
2009-11-30,2.268568780116969,0.0487628236081012,-1.7489354470933662,0.0458943593450248,-285.32854824669283,288.58053145948884,28.771451691231157,22.97389346342889,-46.282154100436834,11.890040202791036,-46.28215410043686,36.33555451212894,-60.886903248699625,52.03216393854012,89.37247194307001,123.24669555671652,97.61287987316528,-0.3427191267354174,-23.27251335975474,13.535828845561014,-32.552027981728315,17.784108820491305,218.48956433644943,15.194378194639924,-382.86916050562286,9152.40732879308,8.276462639065954,39722.76190450275,0.2549125471843618,0.4274009879014411,6.058511569453287,0.7012812989445796
2009-12-31,2.908079851757141,1.094770440784084,3.6099814465903823,0.195333661673299,-329.6195655530893,207.6260471665748,11.757024727745826,-3.675074969324157,-54.60226401282448,-11.23176774862303,-54.60226401282451,21.01249731491129,-70.20720159291702,47.091029276098325,27.209046684745644,22.201622728846964,-22.990328024296087,0.0465747986483459,-5.571529283504504,503.0940909688941,-142.98704418314207,-0.0031443138937987,430.77086824767,-2.144606144344067,-4103.337400869059,-4211.968986660941,76.94659092390202,-139879.33623512043,0.0761683337729195,-1.778817228802346,-18.311966473724056,2.268568780116969
2010-01-29,1.8603510202410125,0.1217353733358101,1.811314057300856,0.0491336802192777,-209.05390494983635,121.57350179937052,11.869823426715964,-4.079390679002399,-54.61988942234254,-11.073542490523124,-54.61988942234258,20.70785061569352,-70.37144434954273,48.44143870768933,25.07359390142762,19.785978562245774,-25.282649580232256,0.0434767009145687,-3.917256021442471,90.13155050188016,-198.1023903092696,16.58694137410651,9.138995013747376,1.342626553266058,2987.167845954711,10491.953322068788,1.0096598724027714,27272.159612559717,0.1246048977520599,0.1899305937826465,-9.499419821593364,2.908079851757141
2010-02-26,6.33257626573069,0.0220158045167069,-2.289038753530233,0.0782335116707385,-92.22096488751409,115.29384324204776,13.316738669892938,-3.6563883921171634,67.50699012420822,-11.403845506451288,67.50699012420819,23.82868298729519,-38.29829841846908,67.68910119870228,-4.369881687714432,-7.681800952059647,-21.65336876266062,0.0440245333655646,-4.040275191114562,1110.4089650608385,1408.2713439980448,2.0174501701565504,199.480574992422,-13.09524371417602,6584.041717519984,11576.902553012362,4.982228650338442,24207.85843894677,0.498232174769873,-0.2483948368238415,11.615204595509397,1.8603510202410125
2010-03-31,7.805040322101429,0.0239761467257742,2.2454958149075366,0.0750776497740144,115.73072396076807,196.6877100286877,15.61052418873628,14.07409213202286,83.32792512230101,-28.487075645026223,83.32792512230097,13.513582953600489,-35.78839660734772,71.34480322326033,8.642896076817184,71.47618387938107,79.72168973446549,-0.0282112397739798,4.41943029902269,73.1959950016983,-605.6140775692477,-0.7023183601237832,-3.3369877764030207,5.348956479813779,20765.82050749345,-29304.01407341869,20.196525332222336,469960.5586643638,63.85189248472268,12.86958872246166,-7.304008755318563,6.33257626573069
2010-04-30,6.7615316191659565,0.0381193301902052,4.1378324272139615,0.2531659465450765,110.00959753588243,254.43330592055207,15.817535381490435,14.246562441906876,83.99858437425056,-29.049121084663785,83.99858437425051,13.688377805139028,-36.00968942084969,72.02113795457826,8.669688614417877,72.63602697806786,81.11136819604971,-0.0283597301171332,4.056782533040614,199.05150124002884,-463.5261571935012,1.6018631187815655,12.18673539891995,1.1317812426842266,4028.977331201837,16015.709352577222,0.932076540377551,64334.39879727084,0.8390340418619502,0.3628828225333329,-122.9047040513163,7.805040322101429
2010-05-31,-4.412941703973184,0.0271286920435057,1.3496713747679066,0.0267243863065004,66.31303954685089,318.44164932322013,9.300366454521434,24.57917666133264,-13.658097999504148,-26.446183393645807,-13.658097999504138,5.060660173118496,-64.45953924675953,89.25538911191038,-59.87560331853943,30.994536615802605,95.79391908807789,-0.0305831740045351,4.185155779628678,-39.6981220926819,810.5034030940662,0.2646781928370671,168.45102088491024,10.589988915812128,8687.15495495929,13026.945073312265,-20.315598662760934,33624.79405764816,2.5466958384271976,-0.2881980941147084,-16.62181267422161,6.7615316191659565
2010-06-30,-1.1118254624679988,0.0825528024530245,-5.641805064622079,0.46363288304176,127.003308128217,250.6199687889347,4.679031204159074,21.880997765931667,8.142688570200114,9.731527054232664,8.14268857020016,-23.496452167319987,-62.208844991564085,94.01809687867284,-50.24795172843648,-27.263978052714883,23.79514011678661,-0.0192524845265035,6.146507290310407,243.0226962572688,48.51250517225776,1.4885438905581907,558.8500860998079,-0.2015403394153878,8778.628471289936,24629.97610540688,-43.33298427300333,-155387.49475920992,1.7821303718191783,-3.129477144887911,26.16417704884864,-4.412941703973184
2010-07-30,3.034752394614843,0.0596874496680188,-3.913060355486196,0.2242397775647862,109.58428768403778,134.51414042425654,4.671008287244682,22.154631093929805,8.183239078701241,9.290498101803587,8.18323907870129,-23.30716289355293,-62.74609018220442,95.41070307735384,-52.04808767305035,-28.617904895217837,24.50460507826728,-0.0179778221962684,5.655399824367594,-144.87918914355367,-246.4291566070931,-0.6104423646598889,3.7895454992617488,0.4336851919957638,-2062.249844029371,-10115.854891888332,0.2324375895196446,-17220.659759127535,-2.881538535532769,-0.108718776780563,3.2942738673656464,-1.1118254624679988
2010-08-31,-1.007869193052728,0.1472977768629042,4.572179534789638,0.306325711856351,213.55240525437864,73.79167797069823,6.846015988270295,13.971360044318502,18.98099966310131,9.02779950675834,18.98099966310129,-15.570511967375795,50.64022475629356,156.88817713958727,-111.53340492137232,-36.4837884226228,30.92761470202037,-0.0165295252705666,3.548700376657916,-369.0410447172211,423.429831475853,0.3166983077493484,-964.7443283992802,3.4191597123863176,719.768459853949,-17047.42049758602,11.918039847980433,113491.57057447406,3.340919388263828,-1.989523688572966,17.957565599119988,3.034752394614843
2010-09-30,9.067066474513364,0.1612863081729122,-3.3448466785925035,0.1634632069733528,449.6203429858628,-26.887486892778107,6.87660153057544,-3.595059774012237,-4.580049682553332,7.882871167315741,-4.580049682553364,1.397889088620266,41.849089288196566,143.420865877217,-168.0909503714247,-102.39906963381029,-21.33630771220673,-0.0231549396154602,2.435189600332249,167.26104099096463,-420.83339321827793,-1.2728910598918477,-72.35343756767031,-5.615975380862551,-1319.8719050698564,20615.984751517182,9.411129147206337,64538.91774842423,2.105812699623812,-14.633794697842816,9.657493014333056,-1.007869193052728
2010-10-29,1.7185541210741646,0.1059396273590712,6.22570571119128,0.5672295263000147,553.3603866304405,156.74042182661233,7.209804131115538,0.5119136543388767,-2.939420267925061,16.70694358481317,-2.9394202679250894,1.4238954500986616,44.13270777027856,145.94528560480845,-154.23648932994172,-86.2385881582274,3.597285908372573,-0.0187059219893193,2.618113306215052,235.89178232647623,1694.8276842583036,-0.7655670869897904,63.13108751690629,3.6239362081355466,1627.1945473967353,81.65124040632509,-1.1079186923388562,-9315.06900150748,-65.80202491315828,1.175261265292876,-1.3881635425052252,9.067066474513364
2010-11-30,5.682223959628021,0.0490576859702634,2.6247816407598386,0.0999056490825812,467.33366655000447,215.6795495128724,7.850715920224119,2.2878868474141827,12.239366920008957,16.490271024553362,12.239366920008994,7.481380705349947,19.73810558944676,113.4355479116532,-107.76566258018713,-67.41541201587842,6.472341371571947,-0.0221055060836279,3.341919022887665,407.0665349869286,-508.8620904207269,-1.0940188002861078,-240.7129878977744,-4.559940088054859,20579.015270846317,18809.90959495353,-0.3035853813728906,167245.79819362843,-0.0332322142204901,-0.7693633101653341,85.40048891128916,1.7185541210741646
2010-12-31,-2.2173759573981906,0.0733721019465404,0.4130573626279914,0.00247069035331,439.4298126615099,253.3085191801076,7.207702156175229,13.801524216631025,22.946457516271398,-6.249652949281132,22.94645751627145,9.658373938241809,24.272099216858173,121.23315518305628,-102.17585054339418,-55.81907396886186,35.580426873585964,0.0512950424508481,4.900132029582164,-542.3632016864934,-130.88608745825377,-0.222931990604053,-100.79916706012364,3.184481013652132,-2406.344986486889,15833.390360422316,9.8611058457925,2485.8290329882875,-0.06041127344157,8.02004729882382,21.598384516875456,5.682223959628021
2011-01-31,2.187354607727669,0.0583145797123618,4.584103362007221,0.3024068809080311,511.373229969088,224.195151206082,7.331958952261944,14.045726835546295,23.281457615602488,-6.397949008520508,23.281457615602545,9.713349440184338,24.440419214307955,123.46208065911264,-104.5720125321619,-57.36613184830914,36.01562549611437,0.0524350263214387,4.733261303354015,-344.11756156253455,-946.079376087232,0.4360460422023493,3.516441801305348,1.954961840895038,2553.3241344338167,5452.295442693052,0.1857502308284537,36719.52986761322,0.1686010880247259,0.0897125102890541,14.412345789662735,-2.2173759573981906
2011-02-28,1.0698682600409697,0.070441619502545,1.3652612943340654,0.0268992344441594,587.5368354743752,119.197649011848,8.27260658064989,13.87936986568192,65.73156524111579,-6.281560305267986,65.7315652411158,11.933693825882564,133.94644309800188,125.70720447485668,-53.46437424006712,-28.32909707984445,39.1693483228142,0.0519626579221997,4.416300624600621,-470.671602293164,2060.3713874868363,-2.889074156721051,93.3317136748974,-17.832109362438203,28309.822740700503,5598.643857104005,2.330665623647881,53963.63850871148,-0.2313892930965071,0.1814445469919157,-22.519459986880577,2.187354607727669
2011-03-31,1.0731202081627662,0.0731206328454538,2.3852303709256466,0.0818168047722601,844.8778498772057,102.1734189378903,8.143962104883338,13.566770599677476,108.3594075968868,50.45194934139594,108.35940759688675,24.18817626780257,162.56461478400485,127.9301176237398,-145.27523912944102,-113.09809330869147,23.40392806491331,0.0776998017159521,4.539414766208253,-1123.0886242145589,-516.5261048735615,1.2081276107526548,343.46886303440084,-1.8548436304209872,10579.26568975614,28973.006473124027,10.745384354478825,48078.85734081688,0.9332164884009392,-8.579221537647307,-55.69029386467787,1.0698682600409697
2011-04-29,-5.182821862769927,0.0625483105854842,0.3198442183648684,0.0014677617552763,832.9312492316893,38.339899581951286,8.104761521763772,13.519856767492156,108.16500427285558,50.42927785214115,108.16500427285555,24.51837507221622,162.05008943278094,127.4653226196197,-146.43373668497262,-114.0847576782589,23.192660055942355,0.0778662467521941,3.4981108053567125,-1019.0481268734663,-1017.7858021826004,-1.8203614271119333,1.4166711124053109,0.0281582079671665,2921.1336145853857,8803.794594283681,0.6360854837828427,-18064.463490956,0.0433921944015871,-0.0393188275797937,35.82157096462683,1.0731202081627662
2011-05-31,6.098377108931648,0.083333141248545,1.9927636646565747,0.0569680452794249,950.1587923515236,2.030783788198235,4.551025574197552,32.13011979840769,65.13173176094843,51.18859957882274,65.13173176094843,23.867161528703758,14.258860404327102,112.2540792164036,-155.72781414862544,-115.27621374031996,57.88054829456195,0.0768923796320379,3.380968844460929,-642.4715596806467,1423.7006149979602,0.1480791778723613,98.85931035520434,13.564322822638973,33843.12115444429,-5502.41576693533,-5.52274137737254,-16147.626976861618,-0.6298143681850963,0.5258500309238432,-8.483458842132961,-5.182821862769927
2011-06-30,-3.5411896889289904,0.055708621290356,-0.885649895733871,0.0113197874474651,892.6477163201348,63.94126923381576,2.847701282021256,29.279982363815027,100.82956222276506,7.92528804161626,100.82956222276506,0.2852191237823369,25.754248227812568,111.5524407014362,-42.31285141672193,3.423982823346077,69.83947651914721,0.0015047777338975,8.30256661530241,1285.0562504745046,-1245.3684598874934,-2.134356464816221,257.52844875221626,-0.7986384423943775,3967.792319698492,173254.78718897933,-34.7505543917835,258994.86438610216,-0.1863576806597766,-4.105375813150539,-75.6139820780605,6.098377108931648
2011-07-29,-0.2537705401217295,0.0825528030308647,-1.2306050904879475,0.0217262531770032,1016.5559022153888,8.713485192633975,2.898672966792362,29.845443265600714,103.22222967868709,7.957265301301793,103.22222967868709,0.2928121681910953,26.251619101826336,113.6171269002154,-43.50034804543672,3.159936491970869,71.25648959449205,0.0016697977427315,8.217910779538984,833.40311504553,-650.3882585979743,-1.2519096900697375,22.59700632924023,1.5991833016999095,5604.703578364453,19289.2562619315,0.1165671863208466,84551.15238226019,0.1648533399040506,0.087305996042589,-24.667399293497027,-3.5411896889289904
2011-08-31,-1.1612864061185584,0.048260498744194,-1.6499258387888625,0.0392361087051034,1098.9621449901083,-22.212935283320903,3.9061270819553098,11.363572728980808,192.47146644150664,7.619656386262836,192.47146644150664,-2.8727166007622627,96.55604098211056,131.7473626118943,-183.6188251847623,-61.23870698101939,41.5248029465618,0.0019421799266479,8.076536452261573,1314.4930699862043,1165.949826607262,-22.514890596120324,-78.518674770291,-19.57993437453769,112320.57047980397,1144.92927248287,1.4799833857124725,-10581.636920219287,-0.0407860276359777,0.4257458934495104,-0.0074545528660365,-0.2537705401217295
