date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cashdebt,cashpr,chinv,ep,lgr,stdacc,stdcf,cfp,agr,grnoa,pctacc,chatq,cfpq,chcshoq,chtx,chinvest,pchdepr,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,saleinv,roaq,roavol,roeq,salecash,sue,chfeps,sfe,chnanalyst,disp,illiq,turn,baspread,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,cash,rd_mve,chatoia,depr,gma,lev,quick,pchquick,sp,acc,chcapx,oa,ol,noa,ibq_adj,invest,currat,dy,egr,operprof,pchcurrat,pchsale_pchinvt,pchsaleinv,rd_sale,rsup,salerec,chsaleq,tang,O-score
2013-09-30,15.293716959017067,0.0,-4.862608983695659,0.1335952073817166,721.3355641363489,246.5779398339121,10.703214862852349,59.692880396994084,-55.60437710929934,136.7454876309421,-27.438225609941803,144.95714978283382,-31.840563251245644,72.83301354901393,40.56654851360574,1166.309389389629,1688.6778065629048,76.7455944851283,-6613.370049677215,-1.1875774183982217,54.71775010910315,49.262718807392865,0.24652420587621887,87.65953240172047,409.02269405307044,59.63821675017446,144.67409188039784,-3.5691767699707593,59.63821675017438,409.02269405307044,5.6739861628070685,18.963623680804943,-8.157357064447439,17.692611549422534,-152.95686544040407,137.94959970044556,122.07523708387929,2353418.0066132485,21.892761544459077,23.698027363811384,1281.7223863871748,4706.420272569369,-0.1595825555447119,283.7255290502783,79.24437300620633,-732.6508808891567,304.31643552475344,0.033888817867887285,3.1932660079364723,-33.86001225661525,10.291087933208814,0.3105050959219753,34.66556231666618,-71.5693893191144,326.45527755566934,32.50265957047765,12.10205055536153,-0.06624485075865927,7.369637741247743,0.0,9.957378336328588,1.7230192434755054,4.70796662330568,165.11685548334935,45.19282205707623,-40.18255561996134,62.630430468035456,-13.308692569075248,74.62433573556768,512317.86088712513,370130.2312816195,142187.62960550748,26.564002019608964,-6.096586269464311,45.30448816845501,0.6926874271840475,69.07133886061501,77.34734506727591,16.07074886419501,79.85457684056414,38.15476462276979,0.0,-8.897950903054792,988.4904556281181,67.2079413193265,13.385251781766556,-349.2041753976155
2013-10-31,8.490123722282693,0.0,6.534775508789089,0.2418306443014799,907.5555066631127,-177.87953698382688,246.9937116788192,11.864008296562005,60.062217907609465,311.1509727494281,-24.823959539865097,-72.09450537530495,144.2247092181225,-31.679679016398257,72.46500235637261,1524.7814128602768,1663.4327605730746,79.17070243737764,-6346.219897530145,-1.1908055081466253,54.798757948097695,38.27060712090785,0.2521976144944676,87.38376889843325,365.23232225875296,43.570962975924694,136.38513892852345,-3.3674715668437805,43.570962975924644,365.23232225875296,3.7469806782444266,139.43855534459516,-9.946295976126457,18.32946105850837,-129.73623574413463,120.54325456194614,107.72059308324079,2484645.1098175547,22.727293699011568,23.699521751502424,1251.1581991782841,4626.436003932692,-0.1730551758886809,443.06306645513985,77.05218730112449,-418.56276513009084,294.7495000348122,-0.026075369918766897,-144.5463912211967,12.645496357177024,21.163803405353406,0.0020509797759942217,-13.32641559625199,259.0055049266166,251.4603073596021,-15.900377130643392,-63.53476947656429,-0.23592422279875658,1.7893600335810333,0.0,-7.8848033922507526,0.9114401778235646,-3.6986927689679874,-82.34568826491886,60.00944650016845,6.638798023603712,-30.461944445283734,37.25784974085876,-461.18335564872814,-394307.7185398787,-327819.3227730952,-66488.3957667835,5.23507529561445,0.18487780768356288,58.99948610748197,-1.3058487797110185,-98.40905896030972,-94.66790208269958,8.613735265230765,-25.917688487663554,-25.10081482603539,0.0,0.3903804587511246,-174.0828233430966,-24.245461304764717,-2.6258997869493896,42.92893932415609
2013-11-29,17.87685297950588,0.0,7.2709700324104345,0.29774612342543727,835.1575450732726,234.0396741088224,-180.1966017620763,249.07393793383113,12.003969538732678,448.03756169940044,-63.569630106307784,98.1986050706103,-72.90313237264643,145.84236361425687,-32.035004898536094,1444.7578584188652,1685.2335949715125,96.32162864768316,-5751.641371182354,3.134278723563244,83.98892780027168,-18.415236570208474,0.2520558678174057,94.19110589813462,413.99376669114224,-1.9127716761403202,241.13774205810273,-3.33732055734785,-1.9127716761402882,413.99376669114224,-12.469830345390976,1340.6069090548517,-64.19319157243716,34.9142645257825,-66.10446997821066,321.3200167902271,9.727566219194017,2462609.9799101576,35.37749838621076,25.512570674254036,-149.12834729457097,4815.785093723247,-0.22898869087358906,404.93077621849335,77.8954295919034,-786.5381860244838,235.0891819295308,-0.014118971137357696,707.8397026497523,-12.556378776389721,7.923152990616643,0.09506051721215059,29.432469762904475,-326.53194085267126,365.60506303632854,13.051428580525794,-76.86075217343478,0.28365306188866857,-11.681951497714294,0.0,-18.005694403411237,-0.7560604809040683,12.328868216583686,-476.10610095060747,-0.4365746268881594,-9.781641713939123,-45.483709298083795,-23.710596220810245,7203.1130450487235,558381.5141953677,-197904.24276706204,756285.7569624409,-15.796550209459085,-6.55537488847758,28.330873133175828,2.0907674890428067,-3169.316731946076,-3474.305608687829,44.892541546703875,-337.13553075036236,-381.95702860579536,0.0,23.674789769645756,1751.879847273014,-87.45155510868355,7.807030913053609,2373.806615741343
2013-12-31,-0.2790403049314035,0.0,5.489431379028673,0.16918505646669277,803.0578335312291,149.65943354509776,236.60004157368033,-182.42546545595022,251.74418546405832,471.779055973069,-13.786192682329759,109.42386209553445,98.88694001790829,-73.41415565799247,146.86466322431804,1759.7230219742462,1680.1777955158584,115.96462941296232,-5648.434593723718,3.1204905607024234,94.30534570092681,43.78587429318966,0.2450123998707767,93.68294758028763,470.96004218032215,146.299257016599,654.6726227691771,-2.2292026047346236,146.299257016599,470.96004218032215,103.64948002296123,1977.332352593355,45.644760629630944,172.02279928682995,-71.22634585156308,187.62783985205425,1.7696314277289105,3460561.8833029037,41.417350234209025,25.10038365384386,-139.16155293496732,5545.366756279721,-0.08883387962370676,-832.5710768160477,34.73068746619764,3075.0327461541647,2710.440696995841,0.04648341348086909,-518.2114725263739,82.27609763775234,6.075362104952717,-0.1025820821078085,18.60026618396114,-267.8102303013569,444.78972269080026,10.985897719757759,4.132805709484501,-0.45550143151598466,-62.50120859338807,0.0,2.7366220759743634,17.870545869496794,2.971865558435354,-51.279797666868035,-434.30423504225746,-26.802721869813865,-24.226803910766648,-12.088261546652575,2439.74691816615,632179.189310208,363308.7295543328,268870.4597558696,17.138019344788674,11.391357185360803,-471.60523006209223,0.3284087408838685,265.0940180220708,6.57932764282333,-49.01990180062341,-28.01159904024756,20.644771783129293,0.0,16.323288176941475,-3.8265140472140047,27.725699645350147,-53.58102106601632,-89.66382048908599
2014-01-31,-2.356370745284326,0.0,4.970449950094722,0.13774328889003723,758.843479225804,272.52058120853076,151.7117308539929,239.56688086174196,-185.51060129150395,654.8035998002282,15.478876311428904,83.4924611784333,110.93443716523043,100.25205493387752,-74.42762375513314,1386.9996763171885,1670.3732044192168,117.70508285370963,-4934.539181858628,3.2778032200048615,94.7502681351702,47.75160403886902,0.24937385560036918,94.86219706375101,481.0231803069728,147.66502827420925,686.7898947791655,-2.232844568933142,147.66502827420925,481.0231803069728,103.06774027662269,2039.2904137770915,70.27800713997117,159.72130153755597,-80.34513951100827,186.09083185326176,2.8290318778394656,3548260.4223944796,41.973778960665996,25.41866609000841,-139.93959978829645,5848.256556099458,-0.0909468034238138,-870.1109008406117,35.87180951022113,3448.362324467623,1061.431281020948,-0.04514222723927231,-692.5335032389657,-110.42889019295677,6.577264982512986,0.14249356546148917,36.88829240531186,220.3177816522906,35.16706233203763,19.694009758928473,0.856860047980831,-0.23130658464201082,-4.938205610528371,0.0,7.87717658808814,1.361741356986471,3.3126290522823467,47.93249175069377,15.778457864598295,-33.01812791837578,5.021629572970824,-7.928122678814617,212.27961760166,780038.5602655262,303499.72877025977,476538.83149526455,-3.7854205299174737,10.65208050271118,24.469321205594497,0.321744434515586,-0.7917030751166294,2.104219899896634,-31.038434296787422,11.935944126010853,13.486967161221827,0.0,1.9179049528682128,237.05231316512072,24.87342467022674,7.861333148703125,-78.75508326133604
2014-02-28,9.622858513323806,0.0,-6.5861477008710985,0.22237225510397007,768.1398890764751,-1.0441934697981843,272.3684349502786,150.68235411192032,238.5252132115645,475.75412496978936,-27.02201453246764,81.89092029165768,91.07425944034031,121.00819126247137,109.35576136583755,2346.8076145667824,1630.8621347790365,139.8212994708039,-5686.131909001218,1.7161748026613513,67.26522801568198,170.9895099475748,0.24622658890979612,172.19853490697238,487.97257936445794,404.9416619394607,555.9848074885354,-3.9974858871529015,404.94166193946074,487.97257936445794,63.57186920081542,0.0,258.135692858906,93.95209606789605,-13.73626962414831,-133.41663647734464,-221.92910995168756,3625874.9612427717,52.204617813401796,41.54526839291378,17975.66348276659,6099.571180040653,-0.08614248137253452,-860.6208906518183,44.4995909391508,6145.647622940843,536.6159568176433,0.017808280573070608,3330.6749343129677,32.31879951237923,16.223059032002595,5.888751598184026,246.0014031828432,-1003.6388112871184,1200.0372130768064,-0.8136319358334276,200.37160545237919,-0.3172242964409451,39.41403782667442,0.0,-30.97193685016401,3.8479757575046563,-8.738795441308099,846.3884388756596,327.8732269659022,34.97168476762228,-9.475982950901425,-18.047283682688715,-4010.592046769184,9851035.399918482,4841812.788354356,5009222.61156413,76.1562439857543,68.17750648405038,199.01482840206245,0.6290677711938644,24468.31862797067,2986.445257742806,-6.507730281992664,-153.70740127365306,-54.30650135029648,0.0,56.32420484963646,1252.8924273461744,-122.41478494533536,168.26294777422152,-893.607390500003
2014-03-31,9.846350739146338,0.0,8.881901852219448,0.40369365617201447,796.2148937942738,65.07776098309958,-1.2230020248657034,272.8229189590788,153.5272880094363,482.70541713456805,-24.15267698849852,-100.26335118612029,82.29393426136646,91.5224678461637,121.60371505624826,2176.133873652373,1615.1626644371665,136.11789899832522,-4309.777746961088,1.9596702565583755,59.12973289918783,152.3963839915495,0.23656296938803567,172.639985922429,521.8997673479724,285.5112619074821,119.59363038530932,-6.193998301034912,285.51126190748215,521.8997673479724,-51.99466762819473,0.0,110.68851908634821,-110.66593279463177,0.4371861715933676,-121.74661290118506,-231.52191361442266,4766526.47026529,50.672103804291645,41.59114791840418,18209.64700777258,7542.093921601634,0.013255424311453884,-799.9092145620697,10.08830464350386,2951.2060219081627,563.189198592205,-0.001262101712375563,-1211.7587234284151,38.79141902417305,-9.458334053719597,0.6744131203788903,14.542710441780855,275.62002812550526,737.3521283174837,22.57281742209517,-13.03122613083633,0.44731700049730083,-8.428824971960978,0.0,0.7368733071534015,-9.545574122600499,4.031609006616634,163.92766787099936,117.10261269893363,-5.662458890394689,29.990809639137296,-8.881682227120763,-1478.1408578947544,986022.0123422444,801607.2057341263,184414.80660810694,-18.69026443042432,-2.176903380549575,-90.07351881880459,0.5088702475013287,46.47104501548529,41.466341173324054,113.34847892701946,-18.1114743545956,-51.21814991696189,0.0,10.898428805542636,-147.29820182016556,2.4873871247805113,88.43363754291818,-69.26499406610492
2014-04-30,-2.9351768153674094,0.0,0.8445521130282951,0.003623788512401888,833.9219382231996,154.01930621465144,68.86961573508702,1.3936532681769194,276.51437811637044,362.3432189935606,75.69142328977087,136.8981024216426,-101.69523580800984,83.46919339194253,92.82952184661335,2351.3503164184003,1621.0478023552007,121.16067367026335,-2671.743706118738,1.9793120451438992,39.1962486951618,179.5894021196207,0.2550514992682337,186.72787859537357,541.8212163210984,287.2106280200593,90.27541285672243,-5.588861596392725,287.21062802005935,541.8212163210984,-66.67731701832128,0.0,108.30305683879746,-107.10082126275475,9.092030478342835,-102.57223688600686,-245.9477778901757,5261628.956726952,40.89811804534994,43.998765100371486,18342.443500538284,7459.275861152402,0.011389508168417248,-598.7730001067857,9.493923787750251,3323.516717940838,664.9953210545162,-0.022914110220207215,-983.1183588837894,-28.34517345404015,5.412504601676517,0.21764914866988505,42.40908383989199,205.7359738356862,-80.05559401538449,20.501339330692986,63.85215199665129,-0.37935705718418955,1.2719481111559503,0.0,-0.5439662860488514,4.0385843110737625,2.8534797846066056,87.17616446883221,53.018173844949615,14.944867494724349,34.087424703510806,-24.88987202441143,1278.8865985039843,604319.0603490695,374660.1374810487,229658.92286802456,-59.25271283262677,-1.4434673832085565,56.35787845319055,0.5393795347685248,185.31729570330572,20.829955592652368,10.323724669482713,6.814724433947504,15.278853805082804,0.0,13.180596135980153,214.19958223429785,10.583147450663127,12.157622365356929,-73.96780302309526
2014-05-30,13.146855502082746,0.0,-0.3761497428766792,0.0007153643229826659,636.5846634682574,141.19212817283326,155.37822810127494,70.39602901736887,1.8412809463165143,325.8923245539664,11.593418661577875,13.044568675276235,138.17812251110553,-102.64610322351278,84.24964427112187,1655.4045456517351,1609.2274779856584,72.66157049778542,-1085.6067918793456,-1.3867765136081576,0.33885759939856896,134.75919852017032,0.2614876551048945,191.6336461929868,283.56143810042386,63.78468500399949,247.62587387214646,-5.47143905653245,63.784685003999506,283.56143810042386,417.9069871584289,0.0,-189.20805047889067,49.31085740528859,38.806645506997974,-256.1562591864023,-20.21134107444941,5215872.7176075755,8.843137842082445,45.10218173266668,-83.02223503942359,7386.101591866229,0.04412316532421834,-624.4875041448238,7.069233168984513,2337.2826099242425,526.9110710779271,0.005140239247100414,724.1811410808382,15.287896644926889,-19.636242913104667,-0.5143175145585275,28.162475752738374,238.31165169600587,390.60170470766934,-6.597107056648667,7.481625559997042,0.4401622332242341,13.985367687974986,0.0,42.39674641011042,1.638518039838175,0.015610552893804197,-1764.3956631426718,-41.47817064910714,-124.0928925190845,-343.90170240808584,81.91644138171009,-3828.62971014061,1036189.6886236221,378982.7349362895,657206.9536873363,-364.1887842999664,-63.84480208950714,-27.53195487063431,2.375980373625037,-25296.067634337964,-2925.0107968948982,-78.8157642799035,490.89827393799817,397.41238278874266,0.0,-60.06786595607235,-1268.0268045027697,178.40404064920403,7.080906840511943,684.6290074524641
2014-06-30,2.200223775276802,0.0,4.03203286766218,0.08221593085396156,733.6792997063217,-40.12604483335308,141.61266109524738,156.14371390686028,70.81027339941394,464.8232492841978,-17.583899718364155,-5.78042098981329,13.041554263731626,138.1461915413603,-102.62238319058044,2170.0298381705343,1711.5998754544362,75.42925229291345,-3096.8341432411735,-1.1468260586465793,3.9031501805826068,197.60270140619303,0.26258477884601766,192.28084665036715,151.60191074140909,228.46395788430883,342.606286245567,-5.1069593316321855,228.4639578843088,151.60191074140909,563.2830763043586,0.0,64.76097363905504,13.017437620607874,72.9357908805956,-640.6661753167992,-64.55278527125738,37041.15827306258,10.354223845537305,44.977463984926956,-72.66927524189497,5685.263558672893,0.029215863901961802,2082.1542331331357,61.10330652513147,4145.701932991038,311.275096779317,0.0062350807850014706,-914.320252885535,-40.39188569848241,-2.097558392027139,-0.1573055887980388,-0.7025320685306724,26.934548763678436,-40.70053604080658,-0.07594213771511704,0.003721367738535264,0.07747390045445401,5.348304270767926,0.0,-23.12660111675336,-9.21931116895577,-11.35357806472257,229.52688467381995,-742.4169878849611,80.36144546956314,-13.179546911061607,27.7819244951895,-1059.3300701799553,293894.5652210191,99358.17390418053,194536.3913168311,89.15734442172365,-4.48347602174276,-83.43767955074782,-2.0058308990937146,217.886619267308,-6.429597628376101,-50.23606081550531,-91.36998556726556,-102.43492810020652,0.0,-20.270433421745736,-606.1208867683563,-133.23577855667736,-240.13664102110158,-157.37322641431092
2014-07-31,-3.965230947055977,0.0,5.116401357382163,0.1318251446012878,1751.454204411672,210.85706951599172,-40.59592883869722,143.16934237821437,156.77946895104313,348.28079574093704,-20.61317479789026,62.51237134352765,-5.83042974832801,13.15438202125671,139.3413500851229,2428.6518130226773,1718.831549893412,81.88599464169545,-2932.532556118027,-1.1786707258074798,6.563044430763654,173.99215050828303,0.26226278956301124,194.62526988444375,165.20024207466378,238.20596762236497,342.7608396670191,-5.18292706685966,238.20596762236497,165.20024207466378,576.6539682631245,0.0,66.65635961209006,9.05552426939683,54.63372707890421,-649.247740427897,-42.89139480579471,37692.54356443555,13.931676947249386,45.434060402164725,-65.51439560776825,5852.465591468563,0.033308455991516404,1801.2768001603301,62.59172523667993,-2455.903456543524,359.0573323752318,-0.016000073517194402,547.1157748720793,19.539417598433005,-25.685512830495583,-0.00763928534530578,26.29538691343123,83.33176706434563,-109.85774865751682,17.125634368967383,17.34001730978673,0.30141380426018216,1.855977006916362,0.0,5.998317166883179,0.10148183824922796,6.093477173094556,41.408193575173755,-18.21856175773928,-9.857684996473338,10.618328445835687,-13.075996667780103,-739.8149804527009,685493.467030488,432207.96743953973,253285.49959095195,11.948039009115831,0.11607782270010603,-16.54400504230398,0.29195788245479903,31.890200786152207,13.963943156240376,-10.228316972093083,19.921903892329084,20.21481532960874,0.0,1.1354844212580844,158.32684360637722,17.748467605597355,9.06791301159285,-166.83797669344494
2014-08-29,6.869184393912644,0.0,-4.095432022296402,0.0844107606290184,2916.1905413943296,36.85669893046755,210.7351475381396,-41.285702088309435,142.01747266398374,149.11660099449563,-64.09655695490272,79.09205914921814,62.59377525094919,-5.838022161689717,13.171511720118419,2453.703287265535,1736.4694065960389,128.18879401503955,-2423.2778522789167,1.397017670346769,75.10826447389222,145.89282541189095,0.24910428014564404,199.62534746698185,304.78955831786044,146.5064785346395,371.99773721864625,-1.6575805346016999,146.50647853463946,304.78955831786044,18.033703520778072,0.0,3.466515089331849,119.08317005519552,-174.31216567416186,389.17236448867834,324.46874452720283,39985.83554996839,52.65572484989479,45.81028660250813,450.412392210208,6625.3697116632065,-0.012924394309020476,1973.9952466935213,66.06666051625672,-790.9379945201295,303.32384671339435,0.012903176131217754,156.23036065252654,-22.37548212760069,-35.27612825829391,-0.12656637586854558,3.992209622521841,183.74867074889175,-241.70174702681697,-0.1735906594979042,8.577379894453543,0.4569136800442659,15.672653020995142,0.0,75.62753275281631,20.082814917649117,38.31327376061512,-199.69097790179967,160.42534262506797,227.97495390415318,87.8032143886146,-44.11100172507432,520.4656466396915,652789.460028261,-214357.95314211398,867147.4131703861,406.84852659593344,13.34001543253698,174.44023752128123,1.4674741816895196,1213.6848626803283,898.0790329002316,222.33238864118482,40.0650504574987,-43.91408625021083,0.0,64.50550195715003,1268.7071915099223,388.9397821202143,34.231642073482135,-2186.327218578739
2014-09-30,-6.663950697213438,0.0,8.237428893642019,0.342065386755128,1813.6522015384737,-54.97409196123852,36.467207337749294,209.77078501611877,-41.39433749293336,302.58589997620265,-6.570099615154114,-63.07034298978833,78.84256624579194,62.396325558884605,-5.819606342010039,2492.5836107522364,1733.1777237626368,129.78823622710425,-2561.3747198680067,0.8648876213091159,77.82171329956032,152.12327338587207,0.24983570951078607,199.02528865027426,332.9350025372423,151.29286268030737,371.9015871071102,-2.2420445397457405,151.29286268030734,332.9350025372423,15.469857709233303,0.0,60.65515037063666,131.78578588474076,-208.93186046046,439.8843653003038,343.20374363904654,40204.566980447365,53.33207650981315,45.65765712786715,450.7132181465892,6835.164637156995,-0.06909072722128133,70.81124918857496,89.71835365591858,-2813.5206748311084,299.78545846286227,-0.003093909422029646,-1294.884622535347,41.19532569049443,-29.757300732150284,-5.149221602863022,-9.6833258450647,603.4518640779575,-867.6287871283755,-29.757849100398403,37.51874578040531,-0.9613376425613374,-5.2832348280871315,0.0,6.881443518057154,0.6128482152617636,2.6431013436114768,27.30378370406197,-49.83114617076444,-6.818855923848858,17.46045478248834,-7.180046131195041,403.2525912938446,-104275.87305265665,-59627.21165511757,-44648.66139755398,-47.582438548949284,6.470023947588608,-51.70504425111949,0.578342071083755,-6.602762595769036,-4.796411907718493,-10.67380550500367,86.32257648095032,81.05714257399498,0.0,5.440967804118429,60.92661774020962,41.191086380736294,-2.247849962458531,143.26080828327576
2014-10-31,25.511959079979377,0.0,-3.9547677703333384,0.07868655784252111,2024.6338630230118,113.86899295791795,-54.29067727946845,36.06244052107053,211.6802779899475,0.07366449535568975,-5.041803474873943,127.60479548751938,-63.33556308091525,79.1741108611078,62.65871130733996,2858.6538963827024,1728.84768455898,129.64591290632762,-2164.428361106832,1.023984464060169,77.9558406176844,142.32051807578983,0.25072667078682903,200.33502549720896,310.88009329157336,144.5739475056214,375.45275984303646,-2.2187597254925717,144.5739475056214,310.88009329157336,19.50100903204881,0.0,48.59217367618589,139.9570056199533,-190.34297584444994,436.21892148412275,339.36940899383217,40039.76217938496,52.94219988781174,45.94710035624698,450.71438459490673,7096.715708299315,-0.06543291058182536,228.75897175428102,89.02008102523564,2864.5911975062586,278.36496281960683,0.0003595696027679854,810.2634231333375,-42.90471658124264,1.7115437744785567,-0.02500258207368944,12.867919280234673,192.72166678492135,283.93758391335246,5.820701341094036,-39.99822916838991,0.34078543194738264,-1.7994263615050272,0.0,-6.08482907410766,0.3345959841839772,-0.15177190380995853,-0.37840674923882034,-6.096368076202907,15.476098103245462,-0.8244505984152966,28.736522947253178,-571.9885027702792,216999.8949796483,34481.10008625686,182518.79489340633,-9.924301977163111,-4.362102951662386,-2.430625156091992,-0.9447709327743627,-2.7328222032638223,0.3609864658818651,16.310476525335304,-28.000113573549186,-27.709682074556497,0.0,2.613834843215585,102.37533446554153,-16.683038323140636,1.9145966644744021,15.576598357314651
2014-11-28,23.31406744938099,0.0,4.934180727610343,0.12280048621272457,1894.5893055749639,-91.21339786369158,113.25100978612333,-52.53545624885539,37.033447148571405,345.33910141461445,72.34933673498978,-60.85526295820275,127.00944959180671,-63.04006817111336,78.80472049636663,3545.3598569154074,1972.793235620594,122.13314224198051,-1711.432702718502,0.643292600099904,86.47059817644713,-58.818417105092294,0.25242630579135744,201.0753262729184,438.40559761615737,-28.399417763682536,215.29312614349146,-4.061688839580258,-28.399417763682557,438.40559761615737,215.90176159903393,0.0,-279.07481957019013,252.95733801328393,12.651896092947311,380.5183258898752,120.63255866676585,39494.10296097046,42.64216626964206,46.30867088121875,241.52550260466256,7295.043166989813,0.07631879265537977,54.53520538375736,82.95042030881571,1408.4523314063338,279.7169914911265,0.003291014000227313,517.6791764422742,5.631085048104296,-0.6521076410038518,-0.6867455470063994,-14.3367896108266,561.5426855847352,-484.14710675536685,-18.538848115097096,-72.3514063461513,-0.17201337445545883,-49.176433690911495,0.0,-48.636769816828036,1.4011443270546806,2.105371167473379,398.1187912563437,-161.2444117471,-200.75020135430452,146.74104419758396,-52.44813943210198,9441.927741230906,-50477.18068873882,-1041878.7394476011,991401.5587588549,-173.70694789975337,-13.933659275804011,-153.60797553069324,4.042504812780058,-858.9249218398166,-439.3485007086563,-180.47403049831104,-237.50109222191392,-209.97874381858847,0.0,2.1728216813598067,1414.6087214329236,-245.1111008621105,-35.24006271493727,1661.8366637299114
2014-12-31,13.7159504832278,0.0,5.039671526372018,0.12690043352868297,2138.62883257165,386.0349354748316,-94.10915250260562,113.51178239303054,-54.416455770246955,777.6803546515048,126.93553055348838,77.50062191269332,-61.95833166592743,129.31163583864424,-64.18273888112482,2868.7073582878083,2076.4284626613635,122.64625218206187,-2333.0370320878183,1.1686550807654932,90.56108508727681,299.30837191461677,0.2533276111620851,203.5980707661443,491.03995427342556,198.56158879829925,367.7162580946214,-5.228772827159062,198.56158879829923,491.03995427342556,266.3693885065769,0.0,-111.66705377125751,-101.9576934209079,-5.901346295393102,171.74097414329506,36.08299293359997,39535.07796736276,43.55707107004851,46.677092716470504,245.75475405234752,6151.571851863887,0.09824247916316926,-628.139041420043,45.90686952440749,2553.8869795391333,326.4783643169719,-0.005076638185896792,-367.8395255390478,29.220120334808627,34.30417683244178,-0.1773701152119216,55.43997212971453,-344.5900836967912,757.2156546856822,41.09319703597993,-82.86968308331166,0.27989479900427305,45.44277870776875,0.0,-42.27222618226232,-20.495403731900026,-2.4442648955063646,278.2769084647325,23.25481972971511,-21.84834414012201,38.12182972127289,-16.18335938226241,4808.514638392433,821936.7725311294,414115.8426846117,407820.9298465289,-16.810413903729643,10.5994230936411,423.4941776745072,0.28502138035384306,84.71551374525856,13.498602563609325,189.51614667621925,-79.47945593866297,-64.9573133016952,0.0,-16.596199648845356,511.4854201292328,-218.02948788015527,18.73703993360209,-56.87102012468495
2015-01-30,-3.2584813280725657,0.0,-0.12102196235023878,7.263497008088338e-05,1911.1382093230345,380.30344462739043,392.08928376587767,-96.86186344808766,115.89365932794718,883.459524184881,18.593923958907773,79.6024598177772,78.67751731697848,-62.89920767434127,131.27531388642223,2913.0749436690608,2093.485979679899,124.55937930829751,-1138.2878438702505,0.9624470420390463,91.37056894144357,302.6797440529824,0.2542063577213884,206.89478346599788,505.77280185567605,206.16350191394952,374.95226277909126,-5.285114269745471,206.1635019139494,505.77280185567605,273.43958013302773,0.0,-93.37938291414855,-112.07780986566013,-11.654413973223972,181.2375768557332,23.256674843200493,40334.20467726393,44.46896333329637,47.457137904019916,250.41001849120772,6369.623262209051,0.09907122046672127,-710.7807917469478,48.31921618319791,1060.8853060809383,368.98339751330775,0.007937431476788173,-825.2720187656575,-2.7488818623654367,11.838986997041303,0.4222206097404744,47.28820545691724,701.3440950102417,508.579522736489,34.99203861915237,-87.45234522587054,0.20614337649324055,5.157324722057467,0.0,4.098848373058635,0.5043552652422676,3.5337170898024794,69.49354168328045,27.909609867796462,3.534806340640529,11.863239553995754,-14.31560092420105,185.52767470457366,1057750.5715119615,510410.40737472475,547340.1641372368,1.4597737870695369,5.943428961901468,39.17799928863906,0.45902387549034884,14.813057393141293,10.93049004458419,1.5192271807011934,26.477572250449228,25.54199533927899,0.0,0.5838077599478027,356.61480671678146,12.03492166009164,13.870885068200323,-172.5800109758602
2015-02-27,2.2950580632503796,0.0,-6.405794344114128,0.20238384394742323,1475.2757820371553,211.67971733262925,384.070489374952,396.92885564816885,-98.22275394354631,947.395910855152,-176.2962063928067,-1.9172300522315369,80.43656781700568,79.5019333802981,-63.558291983876465,2857.674915744948,1779.8787683605112,96.54876850627937,2243.4626260537893,-3.1044372136921563,44.596301087940056,440.40131046299126,0.2564074461323233,212.2439484402125,441.5564707829402,227.74130668456195,48.658702499876235,-15.359614803615916,227.7413066845618,441.5564707829402,49.924795684298566,-376.8152943506071,-7.669044388775006,-123.6879747192176,24.137155495361277,-176.221891579497,-81.13374167353824,48626.2144219345,22.38714055161634,48.65770516238092,86.37593125493015,6667.185332387986,0.1251919484475608,-674.7515719966759,48.81133201380738,580.0454969993004,376.79878184951923,0.017721901586143125,1989.7503808789672,48.48670714563468,-10.563243445733008,0.1898513411642071,33.125421377544626,-9.929743321658407,215.8889986724621,12.396977768662111,-4.550084349803683,0.14913719207693177,-31.21467990495978,0.0,-44.625587780784436,1.329492761670224,-16.554006904727515,-810.9472218060946,90.04494299864473,16.625695105682837,-322.6830906391208,-64.80389794811731,-6027.296315712069,1716893.2035197392,2973297.4309959635,-1256404.227476228,-59.76072616357545,-5.419995305178297,-36.72776113473583,-0.5943260492922509,-588.0199274307063,-140.1104231905685,-18.547102330224973,47.34720346801262,88.19797008728165,0.0,-54.956901237045116,530.0909625742752,-190.53639789806834,117.8426984846908,-217.89970579172223
