date,excess_log_return,illiq,turn,log_Mkt-RF,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,O-score,sue,chnanalyst,RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,pchcurrat,saleinv,rd_sale,roaq,roavol,roeq,rsup,salecash,salerec,chsaleq,tang,chfeps,sfe,disp
2015-07-31,1.7166004106469153,0.18614447046539254,1129.8476095760748,-2.3917829396431656,-19.554337564495373,-78.31933849864744,44.98334584151475,170.67476599985687,-86.60437267752579,16.568315630990714,30.093236886541984,13.10510725715582,-25.091585035909905,132.7489747039862,3367.5795556202065,1.238821458854404,30.839768357423452,74.21865222894395,320.41268455666017,53.35262675901601,56.541868307702494,-5.0365310644111805,53.35262675901605,-6.628518791603624,2184.4990172031075,6249.031947468744,-0.1550139460339095,-192.28286218770816,61.48750249705228,1.0932656591206662,-175.04217323212004,0.0,-88.96085438488896,33.157387330814664,-32.125213569559165,-3233.7082308303243,-0.22849243783229978,1833.618660467552,0.0,15.941732970889646,1.017087511553882,-0.18326562745044406,0.00854875007014546,97.17360621966654,-3.9957976242185396,-44.9910620081057,-96.97104102792252,-9.618936423536411,-24.01877822197889,-0.08947762800339687,-7.217967706221771,10.006688728075204,0.0,8.279584987052601,-7642.634399246235,-14.19655048120182,0.17095666670660137,8.088677219333874,-23.756225156959772,31.02521358150716,-7.051330492910154,-17.695047327403987,-0.9742525562523952,-67.85920571722454,9.034875763757348,576.6896221335837,-67821.60061083548,-23873.01234188117,-43948.58826895058,9.034875763757348,23.646961750971514,0.45723666135493524,4.673049864649556,39.84382796351261,-336974.18153858185,0.0,3.7126795798363474,0.636717742035696,3.9269056059287664,-4.7008715513363,-4148.32896176264,-508.7965627273288,-661.705913602707,8.188787357449996,-1632.5080054410091,-14.010515587168626,-0.21211297651495897
2015-08-31,-1.6729272493170304,0.190806408924496,1609.1422778901697,2.3688366114156714,-33.024240596705745,-19.148282696823774,-78.18726257880971,45.4780823600214,-107.77853347293875,-0.2255120699975508,-34.274190413695436,30.028549218962443,13.076936847138409,-25.037648793758017,3100.3920796738453,1.3239159826761902,34.33044576828158,72.75765454558223,270.7834206355423,49.29314777129279,-144.7095334238795,-6.991437702938889,49.2931477712927,-14.46097121646736,2209.9199545939423,6074.0660397890915,-0.15486097663500353,-188.5583399137708,98.31697475031783,142.2767873670395,-184.28685895500044,0.0,-62.81886934356011,116.91302340825384,98.11709386886977,-3369.028634081229,-0.2711302551363647,1554.211361710878,0.0,-21.648825318404803,-7.337355818459201,-0.034896172447654195,-0.000675075695768794,57.40932739733853,-4.788717160926808,84.77546562995508,-90.26057045535583,-6.164649964646173,29.21285506940876,-0.5436121513351417,-10.542600853865224,12.91985658722757,0.0,4.901322972203062,-15330.977726306839,33.31923939666035,5.094220921149258,9.83453382286315,57.60386897077433,36.60326343462475,20.021241913615654,-50.05947281586183,0.546251452733884,38.91419392930402,31.98188307764459,-46.505087418243534,-270329.25775817595,40973.09195616376,-311302.3497143388,31.98188307764459,-23.797276217757826,4.320452873437574,11.604100150625698,-30.05397519727194,5336957.153404474,0.0,7.048733138957786,-0.6423055167918577,5.407320304273853,1.946960943030712,-1212.9820597850685,-615.9499438429393,118.83913757279134,81.45575597520087,-10.46151475271472,-0.2155429172129555,12.899703101330203
2015-09-30,-9.831212840627366,0.2288567149307956,1318.6165170416275,-9.663336350227087,23.36959641563768,-33.046242180555446,-19.011390482748645,-77.9534410326586,-56.429544054938056,-29.899390511967148,34.01287351493081,-34.31472867224044,30.06406588842353,13.092403769638619,3460.0008804844897,1.4967085271933322,22.917266809369753,38.54349051509885,-82.26161903838641,31.59286319272911,-138.21927335813248,-6.584545375248909,31.59286319272898,23.39114931504001,-4272.954309960943,0.0,1.2728616400017927,1074.385218856079,190.5646521328383,161.47163657608687,-260.3379553200507,159.9299047707816,80.21819706916348,282.8707182731412,270.28021715118683,-3455.4645324531753,-0.14477941368934105,564.0185774589612,0.0,-0.8705592524047461,0.33590641591999315,0.055757997004846516,0.5658337329705028,103.89175534731928,2.629238167200583,119.97287410344256,-253.28118646966863,5.914777555932005,5.21632776394506,0.08306830140766652,18.406430671132398,-3.275714353729512,0.0,-14.348515136830528,-964.8328408251909,8.027874015919046,-0.9110015373413205,6.434164084166952,9.474358910121964,-225.17171997797095,10.905125040159248,-11.293432436394056,2.2960925328302437,-507.2092413367209,15.456203786700058,447.4557948447831,34756.92712568678,9537.587898471393,25219.339227212593,15.456203786700058,-229.19947028936622,0.824410510919666,10.962012009961924,-347.96093237995143,-395271.0654693097,0.0,-8.73853103224986,0.1807998732913596,-8.217515923251526,1.2718600601781844,160.21349917158477,329.1738377025795,214.4097982021875,-1.157034179125958,-91.79986855104119,7.571445150151428,135.8744796565369
2015-10-30,5.785983498249542,0.2232845693880851,1331.537115712848,-4.832595895000306,-26.74445618350056,23.45269204991466,-32.90626736209434,-19.066006993094106,-182.02841467760322,50.201007122187825,-138.39863694835577,33.949589514080174,-34.250883042804574,30.008128998221615,3978.72843927588,1.4646408741331522,10.295801638762006,24.819346462118204,-153.8256491438742,10.510745470385096,-113.24406944312537,-8.186532365513125,10.510745470384984,23.852698861371216,-4560.1072915177165,0.0,16.633095483918623,1247.0476751747951,131.7513160400353,113.02648791389197,22.410979534692693,-96.30260460592908,40.195887667746646,78.5823886365554,36.188122829354924,-2866.2903686287436,-0.14493028237006508,-674.7591171901474,0.0,-7.579684551845077,-23.414146433388424,-0.028068408947495627,-0.45135003075694713,971.7331265352209,-4.140912109862256,-114.30577618095504,-37.24228047611291,-34.79935941146064,-37.140645559552695,-0.09398561359386193,-13.78430908900043,-11.27134652524137,0.0,-27.775168894931006,19162.46528248395,-52.77648062345379,-1.10190959801065,-27.985115714896196,-5.818283976438352,2.7774291525010995,-29.064698253540257,-20.99275932677729,-0.8863096316988504,-62.05805623809283,-4.7723750490931565,280.59221316225853,14507.018303174525,-20279.40102498047,34786.419328154996,-4.7723750490931565,33.78725137133915,0.7531357186346739,-0.8695419048706867,5.704691315188711,-330655.77071246505,0.0,-19.98626522388182,0.048989922528672736,-53.58626056075779,-3.6640045016552563,3265.072984391256,-804.9092072800304,-204.77405707732186,-9.291666884411256,-149.91560962535186,1.527171904549963,64.51064988384485
2015-11-30,-0.9044152879684463,0.17602523056928934,1899.4079561013107,11.516037763116332,-142.66027627347458,-26.841944805040082,23.281732117113286,-32.49798572362656,-29.141777666807748,6.5267564602895805,-68.61796198188881,-137.1012263847298,33.6313309167591,-33.92979998553549,3212.0636816367896,1.212959612294476,11.787376244727056,36.53944519530209,-76.43936443263537,-6.477721507151162,38.88751006271347,-8.671175454724395,-6.477721507151224,-20.065044103568844,-4500.269212404805,0.0,15.94922143526087,1272.0010425042053,50.10575253778184,-48.08230772094213,16.487224756946887,-82.89269900679946,-50.597119643990766,14.94119720553359,-34.72840767247814,-2622.5021261426086,-0.13770456651813234,-953.7642993897352,0.0,5.692638359720945,16.14531319150379,0.03930935631944443,0.7089121195594001,289.0682908816473,-20.824866664564524,-78.93861574731818,-353.61932078914924,-12.834856627353815,32.09480702811004,0.5785258760013707,-18.963935681089538,-25.476497940626246,0.21345231268264842,-0.5570082592394456,9682.430287045412,-28.776863863774846,-0.37545025179315417,2.3764957551501737,37.4544432309508,-27.548813319560395,12.658668564530387,-37.702891079838295,-5.285309416733298,-367.21193489205325,23.985135730930168,2538.658447612039,-125293.84828627855,-87756.26023549028,-37537.58805078268,23.985135730930168,-24.132912903860415,4.20055219684637,-4.991667342831789,85.9919292937993,-3778174.0110103935,1.1389372033125413,0.632049341740565,-0.07687408089258341,6.376782557152623,-1.4929008452205252,3298.3371164781383,-21.871449834439773,-103.20560397791218,-26.390667002510895,1319.9164958215813,0.47516313228821616,-43.846735984721875
2015-12-31,-2.007188161873872,0.25958888088793414,1042.160076797361,0.8626816601051988,134.07247786748184,-143.50360842995505,-26.432329103892496,24.854873203355595,-57.587174179975364,-3.145992418502133,165.123354973564,-68.97757694868235,-137.81975039141355,33.80758695237329,2317.0695661304985,0.6348180145596072,13.460623487483742,18.029114255130622,-124.8836296098391,-15.584789813495775,28.179119397744845,-14.920420918251816,-15.584789813495835,-21.17087527155674,-268.20080444342386,0.0,17.15204430374196,241.51668948829106,46.019835180507144,-21.426728181907333,0.0,585.166766934635,161.8169165406055,540.7243055842135,13874.683834748026,-2502.884915292224,-0.31737988072738416,-1182.7498401087914,0.0,7.44334227916255,-12.418671065883302,0.7210739726044277,-0.8547803191747942,-944.7606831473922,11.53310066526592,84.74734759845592,-227.65644885957363,48.55724902667026,44.97224442761467,-0.02954340909060793,1.3244737817918804,-8.7769667811896,0.003060497606695717,4.311473916947598,2559.4866110428993,-3.2459401117309596,0.7597751795074146,1.9779443415663565,22.185459937523547,-155.2624622746721,10.838549900094108,-10.801113919650675,-39.019917184762164,-2792.0892879841376,30.921942626147796,-3176.8939628871244,272315.0428070035,84540.73707671836,187774.3057302814,30.921942626147796,-154.79015610090073,0.8224543404713778,2.3844966775959477,-50.21027035668985,1507825.2819729,0.016330179519287613,2.499088250653447,0.024751213946938577,-2.1041524184315428,0.5365438823097257,262.6001989871038,180.32165339403673,418.6581190847281,-11.805469676308007,-409.90761883998243,-13.46040203782853,-91.2385760971568
2016-01-29,-13.024189726841968,0.20158627277696317,1030.5142374257655,-3.38419367726664,-20.376943822965334,132.08729929324227,-143.77913256979426,-25.544858328418783,-68.07180384324533,-13.380070435894332,12.31389779785698,164.59360583141802,-68.75628292142787,-137.37759673875604,2155.445639467795,-2.1950127874313394,13.280651060019585,47.41789522995326,-255.46198753646775,-22.466331396130755,-25.222882412676224,-17.305135060602975,-22.46633139613082,-23.62044496549494,34.056833462302926,0.0,7.31926609966623,99.09299356856849,16.1078958798036,22.05367249812945,0.0,760.4134119556696,405.1158361844516,705.2520719124155,14241.725430289876,-2660.117201713594,-0.34172504342726234,-154.9746633268902,1.5427090259310523,-26.043271981040803,-2.991093143037517,0.10388134983276487,0.06942048245924694,25.580416306076472,-7.097052482838535,-14.592262897276669,208.8417290493005,-10.680171714943185,-16.846050994710367,-0.3344431559380676,-13.40311570435324,-0.3881359315685984,-0.0018584979749768638,-6.725117373228819,-4611.005925195321,16.806504488418106,-0.05836403286549796,-3.315517734553694,-2.3233601380873097,-93.28418017007289,-3.698152129579171,16.67749317511135,4.381541234687461,298.10871299905193,-12.803292193639834,0.0,-91623.72213362902,-17591.528168264776,-74032.19396536425,-12.803292193639834,-104.99601944499909,-2.9889450542644553,-5.5084860087189895,-145.0442709059873,-981905.100935027,-0.009916559157310267,-1.4194101061468132,-0.38181564187075523,-2.895084882861024,-0.09700517374621853,-2357.8854965321007,265.7899811654588,165.35595189542357,3.1079479701054424,1102.8218157266822,7.8147061639720405,-69.71706873905117
2016-02-29,9.601626020391235,0.322134710261844,1528.1619874875712,-9.16070135755005,-32.08489895438714,-19.66580600501936,125.08007844095486,-143.37973349156132,-115.83842909912701,76.9452090810203,-48.270146974759655,12.288029979525914,164.24784386684792,-68.61184652403949,2134.2547713690806,-2.130192065350867,12.721688964479819,47.10393729339043,-257.75580241723776,-22.872298494023706,-24.666205351571666,-16.996468963331214,-22.872298494023767,-23.4370142052096,35.000725087078,0.0,7.318533299923743,104.04868027815044,16.460689548113322,22.802775337602995,0.0,805.7942876205645,430.6679878168141,744.2134873149105,15132.128140663535,-2571.9515916337386,-0.3611186395684419,632.8757169431416,-0.001164304266524585,22.545486276378313,0.06963678279979035,0.04961802212949351,0.47014092463971224,-167.9537551157648,-4.63217514460348,-145.53114712557272,-188.9509231969762,7.507598688443267,21.75107873078946,-0.05649582079233184,-7.592805051084611,-0.16790600379516718,-0.0011802853759328436,-0.9838785834156241,-436.95747103942267,0.34737337812087965,-0.4785749883513688,-0.8782187850312511,-1.8821103522057,-12.851800006191752,-2.987209806070382,1.6178586234489956,17.591088460576714,1211.1757452523598,-1.713076859655672,0.0,-35603.267694626,-20067.271870239638,-15535.995824385434,-1.713076859655672,-13.900223272623407,-0.16093393517654064,-0.3547212226344527,-2.0669077905033646,-853335.8711761236,-0.006297757603471066,-1.0092151351796836,0.09168908249287,0.5394274824196046,-0.15476883859068735,-218.36051422755554,-29.310160580619595,38.6804981072554,-0.4113085795920597,39.50964983615938,1.6022479302202832,170.9218999931971
2016-03-31,10.205080647203092,0.45493580651511517,1494.920071755274,-0.12263329625613596,-184.81501588653245,-30.794438052709257,-18.32859365052382,121.83849448434611,-95.40482052495351,15.658572171022842,-129.24030398713674,-47.70858802716488,12.145075097144389,162.33703869787246,1736.9699076261093,-1.3332476146762615,-12.919891034897683,2.7330424722955575,-394.29609566866145,-43.27771603872941,-113.47789924355223,-10.045138483457327,-43.27771603872938,-11.381672679321824,-121.53806532516909,0.0,17.095714300772052,171.90172512696034,-84.20265054372537,-1.4682751699565522,0.0,722.8943009465515,519.6744185705431,407.6497839538222,15154.628003325151,-2845.6094472368677,-0.2490728163480907,-1738.9544897894787,1.5235977516954051,32.041678177954225,10.155311234081239,0.09550193118830386,-0.5442808191163651,-400.43170912891895,-25.59906848317587,-213.71523650173174,-255.14050071328393,-2.5620590248060466,22.08046041155751,-0.8298196367702453,-30.28443657741741,-26.506410671653697,-0.0011755541829465144,-21.779689748055365,-332.1006641430431,-13.268084736699407,-1.5772588072434104,-13.448893992005125,-95.4428447585808,-490.51994794364373,-17.945721837123074,-44.299519269372894,2.750532381398102,176.88939059123732,-2.991712062223229,0.0,-529766.0312743057,30425.257036107592,-560191.2883104123,-2.991712062223229,-492.68094892449085,3.1454339660403328,-19.898846132861507,-130.6108228837476,1675907.4675303996,-1.1390530660710476,-15.986039552349872,-1.3066500318875747,-40.75354531489736,6.46730297973674,-27.121716538495093,471.4804040514073,-92.20332985959737,-24.013905762791296,273.56958587643396,-0.7652324275868878,12.912724661816753
2016-04-29,-0.13359421220058154,0.25826927179248005,1426.3052384178532,10.342746886938578,142.65886476202905,-187.6365967745005,-32.69961622990638,-19.650054089429446,67.85110212540704,18.12852662364053,-1.751770763375316,-130.09545941693324,-48.02426554292973,12.225436459615672,1667.4888968730272,-0.611914878703936,-8.095278139050164,-21.72195442721124,831.9309158572692,-26.292641992389665,-102.8874445800694,-9.772032125013284,-26.292641992389637,-10.04543812793965,-7778.879650457298,0.0,15.239797464733828,-579.3691038992795,-14.466078571993318,0.7703567173576644,-375.83817929074337,1348.550012244014,348.3419486522976,189.09328770818007,583.3861410194021,-3658.2687713693113,-0.4728891756720679,-2232.1846782636635,0.009774486689577255,-49.34868373818489,-3.810019150906811,0.6332995557865697,0.6956761933649803,-249.47730216794224,14.390386582344945,91.15051426599484,270.20493666153743,13.277535409558453,-33.87831881796819,-1.0681426021411817,-16.51717219905038,0.9300074785187746,0.0022566596435126263,26.53251131954325,2903.355684059061,51.44524980370344,1.435012383331042,28.138161764676454,33.56880539793406,235.56840242162912,22.83298882591589,10.617754644420813,-0.9303290126197794,-521.4807605458154,12.41402953027233,0.0,26398.51971015334,41871.39019852318,-15472.8704883717,12.41402953027233,229.29406255236768,-0.9700040945426558,1.1559603452871414,1164.9156410022683,1417970.1450257003,0.0,14.665313694204617,0.28150491955492996,54.484338791743546,1.1982477573857295,1136.7428690955821,786.3027283510646,-209.96450616440342,5.553300509941664,-761.451441080929,1.860738194752372,-99.35059715909739
2016-05-31,-3.364996254184322,0.39041516739230475,1468.3870935247512,1.4145362706243878,147.21951096396924,143.98356405270266,-189.68723804443385,-32.82796161238383,85.87822109325259,-16.818463561758648,148.63586118186805,-1.76798605333258,-131.2996898109286,-48.46880281175754,1575.070304320267,-1.2447005364254582,-10.526369969917923,4.802953445084347,922.6012963945983,-10.218690366979208,-30.950116385458298,-10.06813053018986,-10.218690366979178,-12.368693828003414,-7893.553570586092,0.0,15.52743161052309,-570.604443422312,-32.47637466238985,-26.00707723225298,-382.8577376364135,606.694805806511,289.8852221573891,244.4502772041722,622.7013182411214,-3626.201223747646,-0.4563942918055939,-2523.7439182491125,-1.5301610508436299,-2.5980984413389905,0.671663329883927,0.06181252586734942,-0.682821383377877,6.4679783874530585,20.26455109795279,-148.69214424608322,105.1139966892049,9.159469599948693,7.066268271712374,0.32421031606655326,4.341198669442406,6.154069857519403,-0.21455513239900054,-1.8416189137063341,686.4926296115591,-3.9608769139601954,-0.004278596642038224,0.73924514553363,20.42063403135876,52.83520895906463,-4.7775557402202935,64.09342162756975,4.178216791774048,279.8087235461171,-34.21420492760457,0.0,216264.3772048019,141900.93349844497,74363.44370635785,-34.21420492760457,40.22867416693498,-6.469723711430962,6.607105640324704,53.573347689667344,2446638.287485674,0.0,-0.8796212471085845,0.03172145925225678,-12.159218097616236,0.47014022033411607,-530.4413446011713,164.10702360365394,-12.243706050054755,14.019468914961635,13.22852271652323,1.038419301504753,-71.97390326740242
2016-06-30,4.945859124319604,0.4781441010902525,901.0534174028558,2.725764556609768,-13.69465117178721,147.12336562430727,141.80340956942808,-188.37523109737933,227.98175967097671,-8.261435105034394,20.22036993142514,148.5481934055668,-1.7669432672606669,-131.22224718205536,1792.9328249676123,-1.1230008989509046,3.624077563855753,74.42187426915382,172.0245610667527,59.58382429351043,101.08388927012616,-4.843154909553391,59.583824293510425,-7.5590449024497595,-2713.5184754481456,-6.773118970727367,5.524538141821402,-530.851530643988,27.713410546134025,-31.72971174165193,-898.7240053271719,552.7956254533065,752.6981591369123,955.5204216421706,1076.7859194427335,-2983.932967368068,-1.006176848003982,-849.7295595508452,0.0003148145194433738,57.03038001296737,-2.897517065286536,0.06488466803497595,0.03513413137975985,41.3026763357031,-1.3031892549693112,27.480491883246373,-66.70090019053646,9.390063408074326,14.646073812741292,-0.11963861995084368,-27.216561980081224,-7.681647938989926,0.0,8.387338945344794,1901.7788664617547,13.723055896434552,-0.5473866377705718,-6.055071745597147,61.86099130694902,-28.5588903483615,-1.5800033978837291,75.5258107148505,21.52114131188972,-4963.497038223028,-79.51598442799957,-1571.0756761659807,44411.229090459645,-37422.06869579293,81833.29778624792,-79.51598442799957,29.357087169042643,-4.65680157783367,5.124722567526106,-752.4346574885506,-313606.4424787611,0.0,-0.5278193535355484,0.5733674033152774,44.33446926829882,4.752832949344725,18.49860212990825,86.48913202722724,527.013919652238,-84.00231223180424,326.61082075911924,12.882226971338607,23.852173252753687
2016-07-29,6.524471466247234,0.3831806493370134,1998.5138284139834,-0.07715783973071401,-46.39982267832095,-13.53103196634441,146.9789923052226,140.6949768599928,162.14673978644154,39.036264760829795,38.84842380644977,20.164508881872774,148.13781228885708,-1.762061887456865,1975.5282621693182,0.7412287830705051,6.0652593196892335,58.30372196087183,304.1526456000157,64.22612590105496,108.10526178416006,-5.671600601194473,64.22612590105493,-8.740147550505663,-2734.68946952479,-299.0285231734772,4.3471953579106835,-540.0648849289815,44.649871808882224,-30.435447440662045,-497.7795878524458,-7.300581653567171,214.19938568289032,403.3162000356305,393.59582427614544,-2842.1477406825766,-1.0026819964185105,-1525.293605130757,1.5409650667217258,-54.39002604110314,-6.529823824098486,-0.0489625381476646,-0.048048487694032326,120.04204849694742,-6.100351626358588,-205.84605494599123,70.70150778358743,-0.6760026636893031,22.076610664020336,-0.03830296091787133,6.941549651328728,0.7644544594799356,0.0,14.733768766330968,-1723.806077746296,-23.577476148260338,0.051409094820755286,8.451184503359158,-10.840438814553181,80.11372107921875,0.12540376628618333,-18.175166832809992,-3.53454550945105,-166.70291458064457,9.984761001362571,726.8135316581224,22087.4927620776,-12197.084435267374,34284.57719734963,9.984761001362571,93.55870245905271,1.0980696168219737,4.9309543021864215,131.31901223891145,-812338.5861926228,0.0,5.887327027817509,0.5657123352034041,10.316891213844158,-2.325930936379514,-207.14611342085846,-528.7036817654052,-539.8788371166859,-1.1926369289589047,-1688.1671248440955,-11.251262980015579,-23.17412500398899
2016-08-31,1.0687056270280118,0.2634351633621246,1280.341207680572,5.990060517852396,76.71762210429556,-46.79354142235353,-13.692862289639415,147.3074645119188,107.0720214466577,-6.473124519651647,-1.106408326983568,39.03429278530767,20.260985297330908,148.84657267608802,2083.041681292237,0.6509586818055987,10.081320324274845,44.025558626711266,351.21866950543097,71.72804493399147,-2.032387686638545,-6.05084114011148,71.72804493399143,-5.551600202526325,-2708.604919097515,83.90870499247524,4.292063861227618,-545.0422361482131,39.68175730535027,-14.730351192119167,-517.9777796935028,48.44272979343968,219.5246019128178,395.07213444852107,423.857505243166,-3072.3070372474317,-1.021007720794088,-2067.16728343505,0.007028363432088014,15.746544328045829,0.3685825660959665,0.052058871375423976,0.23196969950820182,-65.24433116410503,10.535785894848232,231.8324587914409,-51.814237562820836,11.599900822271962,-3.496178085481006,0.6593312944802161,-8.39755197462216,26.70851355440189,0.0,4.740829972606463,-38307.81811697342,10.61963384012926,0.4202595699213276,4.51842737879204,25.755950316954113,34.49018259981813,13.464412216333074,-31.09007712523298,0.16945396477723307,7.752984724900671,28.491482384811725,104.74809644630966,-78513.72810464725,12911.265150371008,-91424.99325502012,28.491482384811725,37.59484364433183,4.134872669181126,31.358755827338257,84.11140480470641,3717684.691917494,0.0,3.730357538753072,0.2909186372370307,22.022908699145646,-0.28209005006366894,-8278.88486893223,-587.2800580666744,57.36353534919783,22.443272808339884,-1.0243175429779967,0.3633567497742227,-104.8751863390423
2016-09-30,2.191401508225076,0.28028621394742054,904.3607794774832,0.7735027523749944,92.1494377505481,76.469445220293,-47.02558415149345,-13.054224351490134,139.00679367516227,-13.843961888379507,86.18603977647234,-1.112688871455445,39.25587156936724,20.375997102738104,1519.215611507415,0.6609947844181965,33.42181461611955,-4.563043813933097,867.144812841344,77.66062972510358,-107.15237001153588,-4.707295290810615,77.66062972510353,7.874609018792439,4178.956403756627,-817.6679734285324,4.656384039087634,-137.91331598137756,58.09334802826068,65.15950149269067,-629.8112009479656,106.0573021159539,-147.80198628734524,178.231606760058,212.16776907846005,-3675.2038509455047,-0.19480044386070253,-1711.1622929004911,0.00930669814090379,-15.303483183376272,-0.16007911830129729,0.02958167464698569,-0.22815118978344645,0.9407139279057333,12.559958321377962,27.618272946316438,-50.57082077686778,7.35999294691598,-15.378867381741088,0.19627307466080213,31.020795140768712,20.115298698590408,0.0,22.609684175451534,-5578.260031709593,13.108708685745341,1.6489057332432537,11.91714591815716,-29.91114365640533,521.1314249154316,9.335215095924866,-2.9627589636820773,-120.67956821282112,-1036.9849210383982,31.57596059386411,203.75902188687235,117079.73043711297,25975.048601800576,91104.68183531426,31.57596059386411,522.6300892814579,1.8522394774658295,-4.997258239699107,512.6842749118817,1764268.6975862384,0.0,20.08677683196121,0.3790645697562738,13.01552866639463,-8.334076232805568,-178.9394306968279,114.17048341550071,-220.43052505697216,23.173477001610195,-229.68343554328476,4.726987759414769,490.834243655601
2016-10-31,2.514421700637617,0.31959346220005164,1348.0444351031958,0.38720030235331354,19.36236506294198,92.40633919480567,76.60800237398048,-47.17774530171906,210.22232880447396,15.830982122128441,11.09554523775859,86.18323237449368,-1.112652627013219,39.25459285866417,2078.8380999597844,4.145246244840562,22.521143463634367,56.06344692540427,587.6644462075428,80.5088639543565,-125.15804132067113,-6.043614592870386,80.50886395435651,8.793037966381625,3939.162590040773,-797.4172898705948,0.196372826937405,-83.5128588222349,-4.404830165584124,46.241888390904485,-3.247934627938412,-139.76803403127474,-195.3263800639123,7.005621723506344,-24.523515685830915,-3166.307453623749,-0.2049593328942498,-1843.8301538148057,-0.0002536710895384431,5.602825946382822,-3.8867960142211757,-0.15461216852062165,-0.002890500171348966,55.77856810263633,-0.07248235973429473,62.08777520549722,-28.2632598940786,3.050379582467542,-0.6680274687643077,-0.6414205888902353,-16.051193391701474,3.019364624148807,0.0,-33.440789520120575,-4255.595836882399,-36.39515708013862,-0.3121940196252524,-32.73216652574183,-3.2280747462257295,-56.54115203465835,-24.419930465218954,-33.351874699274376,3.7902002020804844,266.3166256050081,0.7454576026701432,84.07893755702463,-3653.2511066012084,1848.2526547228917,-5501.503761322238,0.7454576026701432,-62.38124185216566,0.6889124943190197,3.27504286406338,-229.5126308201004,-70060.97965365648,0.0,-20.155515193447403,0.4152754466328332,-58.9000916105263,2.717409319996733,-3481.9235957043693,-753.9818351785907,-172.43718460230033,5.339336751640644,-64.42293065765193,-0.26079321645503484,-65.00694138961614
2016-11-30,13.944564834508295,0.26796412181434076,1107.3776308328258,-3.177663805816511,23.68858038352973,17.71139097002268,93.83851168467733,76.32658753703896,168.57990321783075,25.264540774256528,5.602220194669023,11.190534694027505,86.92105085996046,-1.1221780956397178,2349.042202325992,4.404659629220544,26.319339795837177,36.217422516795054,606.7407794813813,66.09584228309997,-113.33186591366768,-6.416555334738064,66.09584228309998,10.927973296617713,3908.0790801861435,-794.9415382758577,0.35618474494063035,-83.41415859832557,6.349363860486159,12.367763865582637,35.83874530841535,-136.09078297473505,-79.99447838802718,51.15862019079283,-34.3591382722086,-3248.217113415257,-0.19266159348817533,-492.00214546748225,0.01282610219733371,95.75638578229447,3.0325117130223305,0.1872687412928915,0.06386635263747067,-35.28280077046777,19.049222480015942,-204.09207614183254,143.0130940319557,11.186952480228115,-10.12350875747859,0.13908565070418133,-5.516904308292794,-4.134980567278319,0.0,6.18597668098117,1938.2785033512628,0.18578780467467593,0.5346161001338885,7.186908996373489,8.056368872890516,1.5395321615396824,13.708896227068806,-18.23721398912933,-1.0265851584559016,-71.29407179671398,13.273457834826843,1829.9921625073137,112060.44139890373,8996.54746787902,103063.89393102285,13.273457834826843,8.105192644844465,3.8205796990067817,28.92534490967816,23.669000454465618,5400930.911167994,0.0,4.298556876713558,0.052177220725830864,12.588702012573734,3.524494601517219,1106.8131877472224,268.2050493098377,-2.023645946126969,2.8524782742257457,1449.3787334515748,1.027282815955484,18.9038388601856
2016-12-30,9.40796311361135,0.15591759765484942,1658.3284629404484,7.424510635040223,34.66914283117768,22.414941091250576,18.964290413759386,94.53119788566777,269.2598843810902,-4.528947774282466,-46.18851255832051,5.651368953325341,11.288710215481535,87.68361670036332,5245.170850135734,4.338309023595154,29.292764383089494,324.57291310848666,-347.2962807170468,845.358761343485,17930.817057374406,-5.835133046578319,845.3587613434852,160.1059225025845,282.2820958284292,2491.921516277677,0.438747746546051,318.7722000199334,-755.3990180890463,-200.85799972663852,67.24425751435736,-99.93057016337397,-224.51383171735344,13.586330313446028,-48.19656957150136,-3220.5779900537223,-0.05096773227667391,13.502882703296336,-1.5502842865794177,-64.63851556841577,-3.9577045660954866,0.13882009731414513,0.28746975070933073,-27.87625478074594,19.688157230576053,-0.5867682355145689,125.13785318883504,-31.474620309569076,16.96871762886076,0.1010335255705348,134.44638881346606,-47.244345568226805,0.0,-0.9606614604889643,-1917.8224385269423,-3.8188590629597248,-7.044713331609522,-10.992495929802928,-29.87204027626808,-779.1702668820758,-21.507172793353277,6.024320138766797,0.44674103880601024,-168.07612718833298,21.5585652508192,3431.7890772871824,5976331.983986305,1481766.1538050724,4494565.830181233,21.5585652508192,-781.22987793313,1.2675649796677746,3.3511862485366635,-947.2370404505044,1514900.0844088197,0.0,-3.7863534789273245,1.2529385758765805,18.35002156274126,8.637030454118744,-212.15545479212597,-251.1087543958074,-19.771281793502215,-66.25708036772221,-410.2227731824169,-16.019151046701147,-429.9115599206132
