date,excess_log_return,illiq,log_Mkt-RF,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,chinv,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,chsaleq,sue,chfeps,chnanalyst,disp,turn,RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,mom1m,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,egr,operprof,saleinv,rd_sale,roavol,roeq,rsup,salecash,salerec,tang,O-score,sfe
2014-11-28,4.711991385271028,0.6154915392616108,5.69194802303433,-189.594486649192,127.711486489732,-199.3134226743885,90.19681070632261,-1007.6934356510217,63.94535981516174,-66.03717852862121,137.82449191414617,-68.40802313403084,85.51505890116604,-3.831942008028448,69.69501560061582,1.5894489618864718,-155.59265326941468,-27.45342442593435,4488.184123777478,14.349615828761626,-20.74881912789583,-27.453424425934422,-9.347411447454048,71.90951884364088,-39583.36167422345,-0.9154893850087014,-137.58533164568692,-140.91540633449407,12.906242274051271,-12.865179781789326,128.46989274996199,46.46730568574387,150.6668523811624,136.6612018019084,51.856069753595854,107.79144042435567,0.5218709460665373,307.7296734307613,1777.8941455638032,151.15849904529867,415.0760456496314,0.0,47.56370934376028,5.683220565384431,-0.23167750396494213,0.05061383190881165,52.04799283164431,-34.48068008328892,370.16892238842934,96.9589672749402,-25.77762515649141,-121.87008042527964,0.9671262436457884,-561.662344137033,40.94888826805186,-7.409391189306689,-0.2855315341216471,22.051220153831395,3844.389753207004,-11.052123714814634,-0.4206928823314655,3.3792576416627185,15.809355000782944,-202.2110507808784,28.35635478052768,-46.35267107538628,-0.007448654865201965,2.779625900574331,69.49015763614352,-365323.55502840877,77280.3078379985,-115619.15518844314,69.49015763614352,-317.55016278192943,10.303299828972577,-6.11604698055986,18.983240668159908,-9.437062477200016,-0.8421148018005695,0.30828230710817905,41.10758505561088,-4.536160911377721,7182.408103974678,-110.97503371939638,-6.35995906225844,451.84602876793906,-3.221039921477889
2014-12-31,9.21848099621998,2.303891923424384,5.77711215774239,186.1210632287003,-190.99426664592667,129.44355616860122,-201.5088447306958,-703.4605482186447,-17.797502122655477,83.16932919925189,-66.49021331422333,138.77000912939164,-68.87732262235708,-7.441800345142781,84.70382713507357,-43.14421142636412,-155.3272230903458,-49.28334496108451,8494.35415249598,-9.027495856964226,-21.85363377608842,-49.28334496108455,36.82921312549961,86.35806766395417,-39789.72867483966,-20.196505183083865,-170.87971041776098,-178.3896846381412,194.5570123517561,-22.69265680630917,184.52637655978367,63.41602215315405,107.79568202318686,244.0388136242231,59.61565500684647,82.84385731996001,1.1883250439518387,-252.29939452275744,2977.832494980824,163.5648540996197,-877.230028692326,0.0,52.17318598303146,6.723278616150253,0.09192705320259265,0.0038098256926245855,-11.36293348719397,22.76942108110552,-254.62066321211796,278.7769118243706,-10.905456502437687,-91.35543570558161,0.6043719210926184,-24.752052391285815,267.7621151331234,-5.099555346758194,6.670820583822936,16.927748538014413,1028.392277040588,4.328810659367456,9.479383528565677,8.652097754868947,154.61420331000863,-142.7641257945661,111.70538405771595,-45.46597525927652,0.1229389455784693,-1.0680524757344187,128.52789782844968,-365467.3008989468,-68230.36327401921,-297236.9376249295,128.52789782844968,-207.33650129762736,8.157321991400757,-56.59421268323427,11.008378316245114,551.7071007517379,-5.552806142584252,-0.5806505778348381,19.06146054904505,-14.300816276120003,-614.8575521120329,248.5518564529002,-9.960668483565769,264.3207779846198,-9.550550146860814
2015-01-30,-9.478272489435804,8.903370492520041,-0.13782872125357432,77.85538852346643,185.62326320876232,-190.36068576765936,130.1889510394256,-647.0729122424834,-17.711822055890597,84.31984550507087,83.34008923941079,-66.62672844071317,139.05492632855544,-7.377656542691902,84.51476658733344,-42.36826411181188,-155.96412466928564,-49.32214667719743,8509.985478963472,-9.172038682614783,-22.218144535291426,-49.32214667719749,36.335748522220584,86.589211763017,-39733.471714267456,-20.198013145043184,-170.42747693993118,-178.4284065333013,192.53234190595606,-22.92236042587485,183.46172384830606,63.67759198479821,108.52616610737581,242.01587014869418,59.70594630813681,82.85983260483357,1.1890810612205616,-272.2429976275702,1327.1397019800543,200.52731891500974,-270.2471101736868,0.0,-63.17096181618999,4.510746195576928,-0.01333262169351812,-0.14538668672310925,1.4998117044910941,6.8612179412571095,-334.24404809282805,8.499923371910796,2.3317598916242446,33.820785243980936,2.034636717580326,6.377739163959632,-10.45032082316493,0.7389829861083683,0.14238137306594467,1.352035311636456,70.93493631372621,-0.03210255448782107,0.19573188086235405,0.4344515461957883,0.40624249866414175,20.159757923425786,-1.6388273657503305,-0.1588001296392747,0.03490422346266242,0.8632329187513506,-2.428471997240763,90947.33667951077,37125.22017000988,53822.11650949344,-2.428471997240763,27.40765991911394,0.07303442818925987,-0.39781888841731927,0.6788124003455778,4.6049763223818445,0.5388462985320359,0.1454854261460241,0.2624340273878545,-0.17018326549067808,46.12587351919501,-8.616161782178096,1.5470669731842008,-27.64454051573739,-0.23569710041486758
2015-02-27,15.06395927553814,67.59945966009636,-7.278952179271256,138.86831460219443,77.11792282605819,187.24609338332118,-192.17387115574775,-696.4062626190025,-42.78600400945548,-2.0228850862346683,84.86927963367535,83.88313920629341,-67.06087295631703,-13.19635650810598,75.1329034428231,-65.46734844855604,-174.32093672463637,-109.80312974957344,6679.9323803505895,-110.3825258636957,-8.893577193392112,-109.80312974957349,32.772666164117155,18.36699888010502,-41299.85562834561,-37.437453620468396,-84.15682885343195,-166.82291332115253,165.03186964120044,3.690686103495486,127.64578316466213,31.60900236919713,17.456280165475135,191.32196483110863,47.01415688684663,-8.089816097994445,1.1008527001449844,-354.29120631168763,139.94418232853943,241.37753377112344,919.2847154446825,0.0,8.479055726367875,-11.924185488502133,0.21999827570326147,0.22988755841835662,-505.0006009584504,21.820000582732973,127.67362952602411,60.377702870432046,12.413075864351526,-25.426026582733357,0.8301149421780303,904.708339918096,-72.29990449992715,-8.227143906924482,-1.1414859247684568,-2.3162703679571734,11955.921961235112,-23.53131526816849,0.09005565367372981,2.57606967063694,-20.214429048889542,47.518565260921605,-17.534116306184387,-43.47256061211644,-0.012380810072338155,6.810906727576338,21.03828367625465,-1087724.9036179595,309774.86584871635,-1397499.7694666702,21.03828367625465,115.42680106970965,7.234655531440183,-310.90352701194274,-8.927084619128209,92.1971342054785,27.951543245907047,1.840591051507488,-51.48900079216,-30.027320709137733,396.9883530590196,136.7792782115448,17.46421885716245,36.96001515861644,-1.3882908916577108
2015-03-31,5.380957500029741,0.5433975602835542,13.687871338627447,-131.2144439017595,138.27359975261587,77.17293579635744,186.2141113121282,-809.0283603083884,-21.997275020235215,-105.89131923917407,-2.0115882102375315,84.3953240271448,83.41469073716758,-16.037567688202714,44.483766008462275,27.799550343564817,82.96788942314794,-93.03942041259202,5165.3129014512215,-204.01671028106577,-10.014959220739438,-93.03942041259205,-1.2267995119154413,-98.65821814587923,-3449.5959087009983,-45.480014248395534,-28.411746680445475,69.71269679168942,-168.45737834220898,42.27694096919176,23.546862300951005,255.7911541405883,-164.7886133391785,81.39834621067897,36.78820788185901,-116.63648760570048,1.0575196352781742,-189.71688804469179,-720.4443065575157,264.3486271606696,-348.83701758662596,0.0,41.05848709839802,-29.13771550860156,-0.14716489460505677,0.5856734295968646,2323.477047782718,-18.82247765888269,-394.45264342615974,41.18930709016951,-20.401855350041444,24.71547581324694,-0.5197408886026502,944.3460164819921,-167.29744511775993,22.117810939831884,9.040968779298314,-24.330348017181393,4804.57601686057,-29.309221404829756,-10.910927875086827,-9.41242338429251,-183.51567080151926,103.01819886918929,-105.18571599182224,-86.73989824188169,-0.045142923548931124,-7.555899629098207,65.07980103236503,-188413.38942342997,49607.93688908592,-206254.63839727268,65.07980103236503,196.78472297111603,4.786181902433114,-106.30005407022401,-35.37044879436161,-123.53507737986183,32.99791199229227,-1.806690888039327,-28.041226216770397,-16.05599798321593,-9456.717138917647,458.34499136161867,-15.204314090004118,1303.4513664941733,-4.841083581253052
2015-04-30,-8.439502301583259,1.1639647283014456,-2.597550402304264,232.65491694156373,-133.52116578080125,139.70559696907884,77.28304377420221,-810.1936879030965,9.065836076220402,201.37916886960804,-106.77087840986142,-2.0282969534156643,85.09633220935041,-10.862789902976619,45.24577272392021,43.02655685231722,61.92608350626169,-91.8462295478273,4093.6004057250852,-185.30552779236058,-9.951082772215528,-91.84622954782729,-8.974706109579937,-99.98444030203088,-3962.0229891559316,-31.74600390092464,21.94300605702795,98.50338652403978,-169.77438633451843,37.768297043598324,-95.74798374053589,237.77392213162264,-329.28149416511667,-81.97134407792542,38.55653641826045,-162.2216753200153,0.8777788543232543,-106.44505139257842,-1104.9665309742995,263.0091370747259,89.27932878804677,0.0,-54.33300300271853,-0.8839625756441478,0.2499466882066148,-0.786387000432278,-564.9916902071268,27.839550089611294,62.63304153078229,-27.26309205073329,29.587544753504744,6.898770331012884,-0.5927652383637372,258.53999190110244,143.10904588398375,-2.0652380614126287,0.9001514272739399,1.58185659569844,-439.86414902250544,-9.918991451395875,1.0936561031933394,-0.444643361390888,101.66312311269576,42.29214443382716,-8.558320580593545,14.59512547328302,0.009749892824602036,1.2808165544919348,-11.771507702235112,139253.11342253536,-57764.01316653192,-128888.38489032537,-11.771507702235112,86.76035582366785,-5.436151239455313,-8.221069721538356,-4.339582187341364,-181.4835338109533,1.364439075507974,0.15199448233507695,6.028166769685839,-22.20167310946342,1011.2551857478356,-122.44841466827893,10.052628625698162,368.52219631620846,0.44696022923907464
2015-05-29,-4.537282412317589,0.44789376819027205,1.3598541669635693,54.72275839493689,231.50566933204786,-134.43640975364474,138.9746883694828,-1006.8726415872584,-3.2193938888860805,-38.17280727825075,201.95619449741505,-107.07681637500343,-2.0341087726296045,0.9899236682015928,50.751189835478456,-41.790583220428324,96.6243921123947,-53.88088726472919,-356.40203054676573,-58.474745298269376,-13.985299848528651,-53.880887264729154,-0.40873380196894793,55.15030516586628,-857.2708704920964,-19.077205758794353,-75.6017275389182,153.36580837291731,-173.014947941735,-1.492216211035133,-293.76730736054213,-33.92275174698386,-65.0126467229216,-261.0146724690219,53.98501289961356,-216.06669872031887,0.3732988113617164,-69.82540450264719,587.5566030006139,227.91185049921836,131.0338928390911,0.0,0.6773960199233784,-9.41320545703877,0.6370885105927275,-0.021257145626332474,50.01215977173865,9.68345915628197,48.527666272529586,-252.0435327847386,28.00255089124289,-9.870820599958051,0.035260737888977545,-1960.2509799578002,-296.5469460489014,-2.7236450144835374,1.4177154338245224,-16.12615948924727,8725.035161087013,-12.457301114450189,7.444812024368488,-1.4734375475022432,-172.97697997770456,197.04269927931,-110.39384521671627,199.69423356382916,0.009948991487951586,3.0217374840912328,-309.84497497280097,-375772.38782327995,-326763.60262209736,-50256.58363541588,-309.84497497280097,346.72603745753077,-29.61325080239883,164.5885510540864,385.93542415625785,-498.78161117153286,-2.639698327890031,0.5051285251478319,237.51081853854038,-13.012729597164107,2737.331980664574,-354.2156030049373,15.112456943589677,-1025.7186266088984,0.6440392005654374
2015-06-30,-4.901386827948768,4.715940468223367,3.1150613641005296,-119.1983177969187,54.06454281728303,230.16932292560986,-134.05295538264252,-1173.2076090381631,-46.81997259398575,19.844887260497615,-37.99584898116185,201.01998291611017,-106.5804386539387,1.9559142082850336,44.779234795872114,-60.2179775224526,47.05677734953199,-61.77161098436247,-2237.6799708063813,-7.461210870884412,-9.28837173053779,-61.77161098436238,-0.5295692014111522,25.397620736632756,-22.561502426845767,-25.188174606062073,-133.9436342136999,113.23652408607003,-21.380632442978246,-20.854838027553914,-219.80081834468268,-228.25385757193345,-44.70604701833983,-184.60000044172102,46.76107004126539,-155.36747568013374,0.3103452302257457,116.99542140672781,-965.0018445595902,268.9894659129532,-353.038894565849,0.0,-22.45955996056668,7.076582072073677,-0.01998541448565483,0.03407977524651465,177.81043902053898,-15.711202713228431,270.5791504281917,77.7506936951994,-1.3195629825758033,-50.98884757664564,-0.6867739594420976,-140.09895546625103,-42.36758563507237,-7.500241414115351,-23.07860531487561,-12.870996360455877,3668.5835122767166,14.589358617708783,-0.08088556305627037,0.6257117887115555,-43.119204654758505,-9.803568777188048,-15.513459326184034,89.91120188068851,-0.022069939337359123,-0.7928820438594926,-81.0067295046266,-72836.72723453492,-31438.40005542524,-40532.997361280024,-81.0067295046266,-16.182131756107083,-12.075704856512118,-5.7742151003102435,1.3762339279783191,20.004749320217343,-48.60454784770357,-0.23688725092589635,-16.788132353242474,-18.487873270873653,138.5059922798173,-170.37547813883066,-11.731020578680273,219.77571382462702,3.689988298424616
2015-07-31,-4.688971000467731,0.88322258860033,-3.5491679466640225,-54.944324830813905,-118.90390005498253,51.9542554637832,230.2803356683559,-1344.3580924027892,-19.72800185175176,45.431609896242165,19.78471517704294,-37.88064100009277,200.41046616606235,0.8507479660970203,43.40917885379684,-56.466705894203564,50.09239456767644,-57.71491793394817,-2219.828646517236,-11.752335203526126,-9.320123389939754,-57.714917933948094,-0.7099227508522175,18.804424207554668,-120.64948605089427,-27.186853968715074,-137.71428701298717,102.01497105517092,2.750586709978193,-31.96437848814027,-178.43566028647726,-210.67449974933442,-12.556882709802228,-143.45200208575204,46.24266656427943,-125.19518378413953,0.3121863090899985,64.7237276129828,-930.1861918189815,414.0711698394032,764.3251325679785,0.0,-24.167306596262335,-3.115033300471339,-0.014119575275396201,0.0126426291221544,488.6656342583608,-10.228714756725822,241.36810956078534,-307.902698962999,-2.121124707583533,-182.0455429275446,-0.5284003940727073,-179.26593896209897,-28.764874674396196,-0.15661267594455808,-1.0840456001777872,-1.1294519568673422,1059.6003047434788,8.833072843882999,0.06640293437800437,1.409226917781666,-30.97346197328625,-6.485753039465635,-9.3053306803655,-2.421589042189456,-0.007602111823605817,-0.08018298546164715,3.848475008345069,-52844.33154952526,-26839.26980967261,-23144.16333086975,3.848475008345069,-16.490645416396546,2.191278281672421,3.11699506896764,5.1682168942710405,8.888460483196468,-5.317403479679427,-0.0441485607955201,-1.6716347886777498,-4.066917058542565,-550.7042571671773,-28.02422382935856,-4.863083222390969,113.90726259558323,2.3571290670998906
2015-08-31,-14.34689869863013,0.660253191548666,3.5124316455400946,-75.63582818077387,-54.67210660918553,-118.02338473981753,52.81692932862219,-1573.9171807938774,-10.264833969712429,-51.681029032078705,45.279153358390786,19.718322874741602,-37.753523528542566,0.6502341984478988,37.1941176101764,29.682370949925282,-48.50253842192892,4.201023902175346,-1675.0344554507617,45.145647716760145,-5.948136236323615,4.201023902175278,-5.116188833151858,-75.95949127730833,-596.409843858364,21.818813788320075,-17.995310418661866,-42.080497786884145,21.701088847894898,-19.539697658946647,-13.393064244462835,-61.310221289234605,13.034985682733456,19.29107877723162,29.417437598435196,40.92068681215662,0.5981660808145722,43.956508942345074,-1420.1507044841692,415.053115510009,-414.96639460507436,0.0,33.758790336630625,2.195143954628975,-0.006473302430073602,-0.001042797859434931,-22.882727336721928,-11.286096197654388,90.30334642624916,-97.89130254826824,0.7864322976387257,57.20598319366741,-0.0011016480082830515,-21.182465875148864,84.71612397166655,4.16283722281716,3.2373619640122335,14.115430849002166,-9934.507447965632,38.372205727877464,-0.9029528684860395,1.7631660303619867,111.10808395050663,-206.3108518054587,47.15364217104252,-73.89446266124904,0.012452649874780564,6.800046724191617,57.79913909628178,45754.01736345142,-194184.30800429545,243804.97629227303,57.79913909628178,-306.26125857412626,14.335543925149825,820.847975244146,1156.829385430005,8.806852788661672,0.6569926240152668,1.8095532547539506,-695.1952854773316,-10.830356044492959,-1934.2044717886201,-7.66289618416431,-5.400998539101693,1157.0451387422218,0.3590950663528858
2015-09-30,-15.902174666700866,1.4510276215275764,-14.292048381101408,-43.896164794058606,-76.763429996785,-53.75416132620311,-118.18494107949779,-1755.507084659838,4.098311954529649,51.08457423205426,-51.5379361682089,45.15378581349087,19.663727381120435,5.134301864020804,49.66802479286717,27.873608966080266,-20.05230842353766,35.62595460741541,-1582.304380781204,48.677647886093716,-8.171816793396331,35.62595460741532,-5.526889342992162,-35.99754396077964,-1268.0498272890047,29.520979331306528,87.16371352198443,-64.52662275476357,-12.881698774808378,-30.521845537092993,90.42619544890903,38.15760277230484,124.4119210960202,119.72621642307585,32.9853717239476,117.87923051147456,1.2457243111785121,414.5378995176039,-531.7607661731724,349.66965825623873,173.3672046157635,0.0,19.796413630977895,-0.6405846262841237,0.1750596271027085,0.8367301100875065,428.45501221973973,-9.28074447803192,-24.323071687540505,-95.90059856062703,6.541819076295781,10.884293710199472,0.039826691694904603,463.49617258516764,116.39457205115582,1.355959974163909,3.282818531752259,11.403730219430827,-3666.65353848449,9.922619818794235,-0.16965260907268487,1.5571293373039907,38.46988954242124,-10.439818148453014,72.98575772934862,-19.76545949200471,0.009853189443925547,1.067427275004377,45.40353395667596,71124.646904625,30241.901242572814,39776.697412159294,45.40353395667596,-24.139619131899963,4.269159439500648,75.64878058628881,25.042208450942326,177.4056652988629,-2.686046830906349,0.16180991528401023,3.636741871609445,10.051580894093249,328.5295428678364,215.76406235645027,1.703620401425269,-166.11750185385154,16.506406448381455
2015-10-30,24.207721109120317,48.987108298786964,-7.121757544766431,-213.98615791159204,-43.049116331232376,-75.98554033956538,-53.8691044428578,-1891.2636624293575,11.44397893800563,-206.33250266623858,50.61396501719576,-51.063150422410715,44.73781312488534,4.435020223987523,49.20355282794361,30.479512720064385,-16.2575257476768,39.308793389608475,-1243.194229811874,48.91747750178047,-8.52371735444507,39.30879338960839,-5.532146333168736,-35.81943238306568,-1224.8100739575295,33.746915209259,95.65241934052794,-63.90802288211309,-36.26432774774989,-21.30368708766303,99.63251761168794,39.29853620956173,140.31192092386357,130.80277770246477,32.08701514251573,119.83018850200551,1.3016616566548982,378.21274995964626,-556.5404560844474,360.6143963488547,4.825841059903041,0.0,-23.238114074635348,-10.331142060597983,-0.004436037332132159,-0.668344921912325,-875.9134317906316,-30.793745190350364,-140.22339834340482,-169.95627158420353,-7.87724099789682,106.29749916587389,0.6205700259731537,460.5973394138596,42.297925766407616,-0.3885270750074312,-0.2503584545726092,-2.0416473300372786,-1153.5689691972657,0.20661478985594783,-1.625647316356293,-2.4794889981579615,53.20284561567678,-37.32265866402304,25.664449798237797,-5.146905578661801,-0.007808809187943799,-1.0833178460405861,11.294689601956208,-212235.31998296082,-90711.46552631911,-119512.78975184634,11.294689601956208,-70.53813136377812,4.147594139595327,-2.2173568702862667,-16.074866098321536,-3.7707485653172625,-0.9207818311493838,-0.26601186570567137,1.0646538509223546,-8.901495679547942,-1007.83610398788,-22.303557357371574,-11.074068633435218,100.4758281111126,-1.2321886238245412
2015-11-30,-1.7605256134098708,7.850528872611654,16.962298530092347,-224.68280967326916,-211.51889848092796,-42.134967918925724,-75.5606354157382,-2218.7781178779032,-1.3377027579912402,-102.2366331351796,-204.2725749852269,50.10865874582594,-50.553359693002776,5.367534105886946,58.20205507524288,81.99139452844364,-109.41209446209422,23.17990582692744,4578.347891251353,-41.37297741899176,-9.290385606136574,23.179905826927477,-30.909519838598186,83.31816102156768,-790.5231035600544,2.8428434034578944,-5.942535816521005,-131.87485218728654,18.60790875514784,-19.898508526836018,71.47694816895452,94.87036002870266,179.68354221893887,102.08062125808955,49.34241026165821,81.63107802658921,1.2654705898112018,321.33888415536234,-763.5916093144413,352.3586873772784,-343.38470448517955,0.0,56.75883113462038,5.730906263559405,0.12626679873951652,1.0440617009450799,-67.12776714690949,-33.06410514789195,-259.74298532790544,427.570785482641,-1.2164713771232982,54.74102623053932,-0.5601144518976371,-503.6287793451738,34.770100143355194,-20.263982975172354,-0.2193426176883726,15.721200078962738,-10805.142749374838,-8.404294940398618,-0.031210821549549905,1.2258556573410146,301.10260575996426,-168.05991045989867,71.56946805789403,-45.20553278218324,-0.008906799257319964,-38.890430314703565,76.80476295358937,771197.1761335246,1252136.8534098333,-480871.0480958801,76.80476295358937,-268.53280887135315,16.385196392453018,-1012.0201820572572,-950.5151982014545,-41.64596629022799,-0.888995316118752,-6.134117913459601,800.3037691433298,-14.852122545970474,1241.9607667445307,1.075236025940285,-40.060870285724604,-1479.4414898033665,-2.2345993368142203
2015-12-31,-12.542887645096327,8.527882674069854,1.2785668633179534,349.0525610897653,-228.12688301676184,-213.62284694805908,-43.03298384547844,-2378.2169381464087,11.45639627658481,248.32168650790857,-103.73231722349699,-207.2610071226687,50.84172986989122,-2.011646352766317,35.61512966310311,87.41437004820536,-82.44448966223497,7.180158658512384,7581.649890825329,-43.53068292773587,116.25445601789787,7.180158658512352,-4.36200157537786,11.285414901172935,77.82300850855061,-6.003075437254047,-23.798401480486774,-117.18547502417977,146.01330113826845,-19.968893220687324,41.69634052315501,23.80407220478077,40.97721038996349,60.278182428289554,39.92509222255879,30.84194860115151,0.409450401694615,-180.83848250654967,-229.10410400674252,352.7065385960231,-354.86984777614384,0.0,-3.141536981959007,12.0266988026911,-0.09812187730302391,-1.2589860585991428,2.961885886735672,47.96762300469982,-3.7768922119537365,19.665913400880342,41.66505283209443,89.54548284259226,-0.8910893502040067,-1063.852077600773,145.0410473488173,-16.429282766173486,12.825959976274955,-45.59677065042405,9549.798033372714,1.9370730127993578,3.294888977214569,8.76190388885584,215.75314560012293,-116.70734876317783,78.81218311242128,-40.861716847155094,0.0018627472353676122,10.071208688770554,57.316670413388294,287795.88725944236,134707.53149509244,150347.8050488457,57.316670413388294,-145.0339249888566,8.918567628393212,-72.78948345634575,22.376166582089354,86.91114551641931,-1.5621414381845753,2.5014141626611313,-13.679569708236727,-45.45763502591225,7879.841179951749,-43.54613365239402,10.297720878829978,-25.86703804466015,-6.250550303567437
2016-01-29,-26.832864236889442,91.73546750237631,-5.015626650105427,-20.745091045386836,347.7222475395306,-226.81598360162764,-214.62065682687225,-1924.2377843950692,-30.298126063550082,18.531962197674954,247.70730854836987,-103.47567089393058,-206.7482182622245,-2.6986341952629,35.458401024961496,80.7603445709893,-90.99881131343858,1.7525956250706014,7464.122025971289,-47.89607295910294,115.62549053903032,1.7525956250705623,-3.8953389781440926,14.396791775622086,-35.37026137165189,-11.201249308044996,-30.551505738689457,-121.76440937516205,173.80362460897223,-24.644351921664704,35.09195454106729,33.30032726631086,12.880485736004147,53.21569155735044,39.91486832472506,16.561501571228032,0.408321250667534,-220.0821268287828,1013.0079950450843,353.94040713768607,-155.9423160009103,2.286409479397039,-51.40861492641079,-5.176944305990219,-0.08990157854195324,0.10288626905816708,-1.3288615606415988,-8.23082526473263,-104.12838785038161,46.71484101615221,-15.604816185505967,-38.7242615653679,-0.12005612592211501,-450.3840432605525,-33.95176676062283,0.6653511667764178,0.11925326689787497,-0.27158590950311634,315.0388928439206,-4.067033816930506,0.11063753353981554,-0.4994500251427496,-35.856288712067,6.151852882585445,-18.92325141988681,-7.042278341643112,-0.008362991580891599,-0.29484528756378836,13.537682373249027,-81596.19884862006,-31119.99193187803,-46191.71190930344,13.537682373249027,-2.9731329585010826,2.5705358737769473,-1.3682141110814428,-2.4839269669929536,10.815431127284683,0.11955989481260332,-0.04901496559618579,-0.20781335260465994,4.2042674877302915,-278.33173966468894,-17.78294457260199,-4.945105644410205,-46.4623471001305,-0.5579568048262402
2016-02-29,8.179851968863971,1.0641629018277612,-13.526372861099679,-165.32330730104357,-20.81192571420742,344.7528205217691,-225.155187936708,-1866.0403187896059,116.28912548843279,-72.20109386742614,18.380080890605466,245.6771884028781,-102.62762145493299,-4.3857722112965405,32.121813246398396,63.0256812210122,-101.8087584135719,0.21495432617591392,6576.147563808449,-28.898686944819914,-3.712663833408682,0.21495432617584287,-5.645547418598169,-47.634520371176336,52.124167822268646,-4.7373302535312725,-5.486671831267394,-126.53410699851189,180.2396742622576,-17.27052862158972,2.965864519406388,-12.918441732861401,-12.841412742658491,18.88168356711472,34.80147553288784,-29.113772416185892,0.3222893326376196,-227.62691650794827,770.5164122053523,355.16640418292053,1395.6507661135593,-0.010218184272111852,9.32412043665451,6.015354559373691,-0.22184638139382606,0.693784741610842,-188.0585296373033,-27.197531950043413,-347.6411203733619,-142.38012635945972,-15.011324321126324,10.127980413687055,-0.6843717108759133,338.5724396706207,-38.161426876836686,-3.7743506589897606,-2.9495271812241306,-12.96381320281509,4725.955558366957,-11.76417610206308,-0.6298119226893704,-4.9788906697529285,-56.88543847191022,-71.2715705520377,-26.798497096161555,-28.831303743052786,-0.030052390521179362,0.1323627599453232,7.867048365642404,-194198.5938040428,-110551.17429982498,-80752.1100643836,7.867048365642404,-56.32476647443764,2.4389189503838367,-1040.4634606780191,5045.865542171295,-138.9870034153464,25.202692635483167,-0.08852175377558069,1606.2147513453588,0.9048738388096922,-306.6318003076376,-120.53117409904098,-5.194451993955454,719.5965636370929,-0.6311409822178149
2016-03-31,24.048743465569494,11.911952450613427,-0.18056762691289063,-360.4130806870131,-161.85161052850913,-19.627851588536068,339.24444037944306,-2115.5340436191464,56.78407976188714,-192.42970279118316,-71.03472470606442,18.083160741812424,241.70840786432655,-7.319055311160931,47.28629129904455,-94.67683524125066,-251.6392044748863,-66.30012208902623,4245.958399791232,15.366332659565185,-9.75988488494852,-66.30012208902622,-9.78081512518163,-7.206250533563522,1706.4404550434833,5.400268791891694,64.1324361614237,-53.17452724367691,112.42650842687101,-16.269387189495507,-55.29059701751979,132.56472940952605,-536.9025296445596,-46.62343314828516,41.0785304851144,-110.53015740119201,0.2952091181429321,-118.36233294090297,-2031.0073254983733,539.7697925065984,-541.5358910677712,2.236983506998346,-21.934447809798343,12.866821151088118,-0.0860273838480925,-0.8036665250911128,-778.0984016794638,-53.169777039880046,-450.1732349467293,-217.07530976586565,-10.23188298609847,51.011369736370625,1.5429250937996826,1459.6503279757187,-81.94948010294502,-20.287066821799897,12.517785299703508,16.302790040810066,11782.384440537193,-27.146430183739014,-2.7527852769155317,-0.7869242808128263,-173.38882055397517,-550.837603266481,-55.04554338333037,-90.6646768654686,-0.0673854777766858,-12.260476486169765,113.3338697532181,-723079.6509966217,-363622.9730393365,-352038.62602546066,113.3338697532181,-472.62102882672025,11.157645939913195,259.64534711774377,65.37648859400724,-49.02705006414544,38.15138861660691,-2.468648658026833,58.76530393765279,17.170052841783203,9582.198389895078,217.84030212533617,-37.06540869137052,308.26547801875495,-4.687587932862648
