date,excess_log_return,RF,coskew,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashdebt,chatoia,chinv,ep,pchquick,stdcf,chcapx,grnoa,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,illiq,turn,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,rev1,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashpr,depr,gma,lev,lgr,quick,sp,acc,stdacc,cfp,agr,oa,ol,noa,pctacc,chatq,cfpq,chcshoq,currat,dy,saleinv,rd_sale,roavol,salecash,salerec,tang,O-score,disp
2017-01-31,72.81318049794423,72.424637073888,-577.7466539024965,-1345.552067390111,506.0626556215801,471.7209930797314,1522.7706044978247,-12890.29391581511,-184.0085398099164,1611.562081337158,-692.9257614000946,84.7825339686196,169.35462278441474,4.235555637349142,520.7972769862567,48.336233567554025,23.714788968467694,-183.32303846807898,-460.8788120697063,120596.17420472477,0.0,2585.7950047932786,0.0,0.0,64.91980524936723,-4807.556599284296,721.6796250024163,1939.9523075460686,-640.8949554347599,1334.811635401773,0.0,0.0,0.0,0.0,0.0,118.08961746706083,417.1928819715828,131.50298082475072,0.0,-238.31228686380305,-2443.674072988938,-997.5480265784371,-802.8092037616541,-8.992681715390184,-2769.0345626201797,-70.49404194064181,-23.71759222672199,67.66502074956952,3.227133062828898,-4.625687463002867,291.52858122591715,3342.3959087165067,326.0539404064201,343.2022374119265,90.29147104889853,-2291.0081933734837,194.30171309477555,2.902713158806364,19.180949753136247,1992.8069623666815,7141.240523216196,27.27504309362348,460.39952734357576,-593.4062076194815,-317.63130229983653,121.58500590623316,27.12736212308255,29.398021563782095,18.347458352410285,-145.4254466558034,4294890.917341739,-37515.44413623214,4222322.825752363,12.514696814687795,-145.4254466558035,18.347458352410285,-188.51432624140054,133.48967593340785,19.72699985223744,12442547.678569555,547.2247362559137,7.716917695946222,3340.9624773825926,0.0,-69.58259928938242,-143.65884821058717,-29.657207873072366
2017-02-28,26.12403471466049,96.67861049617694,-1885.4614392007993,2029.0808637023708,-1354.1245670808078,493.392385458711,2139.0141476423028,-9900.900365372045,71.6594494103294,613.4341271961941,1614.348503448156,-694.1238434877819,84.92912461505655,4.803676360804476,638.0607305387517,75.75981571663687,13.582756324496874,-182.18550606852287,-564.349910945629,119852.89919960714,0.0,4342.258862158483,0.0,0.0,56.25676426555389,-4735.8454701805595,403.92732882145225,2061.831933180342,-701.2349171053293,1596.0837619301562,0.0,0.0,0.0,0.0,0.0,192.71722066457295,640.026186662016,124.58127490958653,0.0,-242.4174469724423,-2784.3854673127857,-1008.025065906322,611.2151762288964,100.73074844308229,4119.578771761482,2.8919984824035936,202.63106152355385,-17.00359120017083,-0.11131533610935662,0.10671737683489957,58.72172104621859,-1616.5353699479735,-694.4341755336108,49.13963655635598,-75.07936347497707,-3317.0781749929665,-7.809704695202527,-108.60054934123764,20.803255565252925,8233.644776124449,57.88497794744217,35.60643314981371,-174.12555681191225,169.7480814633774,-674.4952824038191,-155.85352189546757,-116.00189199912393,2.063106701146353,30.92595238681315,54.29443520422433,14090245.406047672,5453891.1880642325,11956591.381560922,115.78344059080905,54.29443520422444,30.92595238681315,27.297585711315065,-712.9820934037125,6.365110126069396,5046595.861577511,-1657.8566878511192,-1.0207275080017553,158.43087653905968,0.0,53.52471072243134,-406.52933276395197,1723.5083326647964
2017-03-31,37.335475096254555,96.89925420109378,-2814.958198569412,390.99743497113303,2031.1780285932978,-1362.3763451647667,4086.923957389893,-4680.795412959972,-431.0413147734006,656.3692337788417,616.1948798636748,1621.6138588295223,-697.2477392208565,5.089555438994647,716.7142968888411,249.84607501639874,-0.08261827818046803,-133.11959232350117,526.3462413173739,118440.76704068939,0.0,320.1713151445332,0.0,0.0,83.91731407304384,-1939.428636272274,-583.6088518508882,1872.2735768693344,275.85346903106034,521.9552026875862,0.0,0.0,0.0,0.0,0.0,225.88595121093815,421.8100997993092,152.39971200626752,0.0,4.284236519115149,-7949.033772616738,-880.7761704258849,-2943.0457867765504,-66.68653120061703,463.7115985161836,38.51955799789774,-120.6161351875885,34.76178570909451,0.4046358792097635,2.0867490622590212,153.1118240564756,713.3351744837762,1194.2796370030464,174.21066227112806,44.00750214231266,6737.730364798706,-383.72084865842953,83.7204459789209,119.69935270969518,-6336.701275471714,5.98615413875541,52.107146289569755,-283.91242883746963,220.67691295857549,1790.3960922519182,-59.51662036687867,-386.4791344446346,-37.00452948786915,417.0429317745245,-223.8795814375294,5055173.177598804,8610652.757924452,-675539.6903828382,118.70317233607966,-223.87958143752928,417.0429317745245,-286.16128197453986,751.000890738098,37.73125285098888,6911669.825918913,-20950.096681270283,-19.01930746611788,-25285.672646922903,0.0,389.11548401497384,-782.2678593505116,-1016.3165817487943
2017-04-28,26.79020760311725,72.73221872906133,-2206.8667120628515,1113.0471348520355,398.78303732831546,2031.2325789617207,2660.7998431459155,-3495.512595160066,21.96271930076591,1200.686809172211,657.6901548618904,617.4349514060191,1624.8773023677875,3.5269639910621398,407.3706323192267,214.62416576002113,-11.8844261692761,-176.96923022072173,305.389461279058,116751.86893328023,0.0,-553.701847702742,0.0,0.0,51.80990445166307,14588.719436989843,-11510.272188884739,1954.4672747149232,-23.521034509443254,1067.8497451631765,0.0,1740.9662321331514,-1729.3961354539238,0.0,0.0,164.8583608913023,-11733.293638122119,105.80100823021078,0.0,33.87837428477146,-3086.4374148533198,-1158.5099801331085,-10506.209683297871,121.88436300458676,3594.622272677603,-80.82442291103554,62.5188905967625,-61.82317888595935,1.808841442573737,-2.9713551822812883,68.77458384633792,-510.4388900309136,-2571.493799197818,-7.77164039876061,30.36657339368685,4116.317949503602,-399.83972723152874,7.710121935300776,99.30339945141077,-73.87371719855582,58.59488558673638,25.91785956540116,-1145.4339110537148,326.2495727534763,-2026.72514566475,-196.3426446522235,-17.34330518494562,-679.3522453169603,247.79547179385804,-20.732040560431756,1402685.6072549522,1326789.0458613038,1117618.3075302541,-709.7629137482986,-20.732040560432438,247.79547179385804,197.99582097908723,-1784.615998560752,-90.066469981664,13291579.77680564,17131.79177713937,-2.107513702258643,6551.612791735912,0.0,-57.00425305624958,6713.913953439289,2368.431924314871
2017-05-31,-0.71124994051837,120.72359586974237,-2579.8383544877843,690.8335707962814,1108.5197645352457,385.7875021339839,2838.037439715271,-4869.1353262077355,-82.8455462608415,57.98925760620403,1197.4750717366792,655.9308883527441,615.7833642208445,1.4723740361843962,171.11755430866367,58.76564697516493,3.320980199649348,-273.29419778910153,1263.130641334932,122259.8156012816,0.0,-2327.3401236997843,0.0,0.0,80.38629500527217,17308.75245039957,-11849.791366862042,1885.472600391529,1103.19481449096,597.0209086504358,0.0,-38.07435835172421,-1671.3771690161302,0.0,0.0,41.964298091405716,-12369.661136219065,212.03553558766163,0.0,33.88842670316202,-2181.2658031429596,-1282.0200560667045,-17072.857191415806,-54.950824883743735,-819.9479571028896,22.045383758305537,-77.05280056245465,-17.579287213402495,-0.8872459026679564,0.27648888727410165,-91.59731311279756,0.904432145727128,2830.6648763444227,-212.60976475144344,-28.432338562606674,-3099.1312363503384,-466.59299213814484,-28.11304229293819,-112.95586003819403,7709.792179559707,-138.75520927560592,-59.78291282967848,-932.2424825630078,-296.36983999422137,786.1802512938448,-143.692164346171,780.6892811515029,299.8163241198313,-699.4536795921381,-180.204369607241,91043.32060852647,-2277834.8384506553,2441298.3376163095,186.5811849218228,-180.2043696072409,-699.4536795921381,45.416636502825966,719.9348204469425,-97.59295104548352,-10516426.124130726,772.7625834990758,23.242724744135103,-1951.425143712986,0.0,-3.826549499830435,857.3089450761036,-2577.3698070736145
2017-06-30,19.4228744337967,145.04993245126292,-2632.3659940085404,611.278920214956,697.2310870619154,1119.7167130742987,2014.9046893076502,-1734.2839913416606,41.46929235997873,371.04453771535236,58.14536026108352,1200.6985832208168,657.6966042338596,-4.418961879152971,454.9427259198688,-121.89858092559847,21.825776166087532,-18.883196048909486,1122.1239009086596,400163.3226716203,0.0,20786.542322977213,0.0,0.0,79.48476168274388,23878.551843102494,1998.4255867680263,2954.132223572659,1135.1617739961214,395.1094711127797,-7496.179616994131,0.0,4356.415548656454,7272.015889873586,4802.5296769661645,184.37143436721362,2364.520155668545,-59.106591857509684,7326.619375327671,-11.567475375477272,4403.588809578401,-999.7764669311736,-425.7606086333664,-57.63701117296905,-3894.147893190642,-0.6870485450189712,-57.915739512515756,51.03479325850367,0.5593548934715216,-0.015030086584334856,91.93310370536346,-116.31609397739726,1875.7153330616568,-22.915592794701297,178.7863939541221,-12468.77597601786,-10.25477827380928,-15.86366550769344,-473.08319329630945,1941.1730968976626,169.86041758394276,46.89434234813643,-1510.7620398238942,-1219.4972910167585,-45.2076201687305,-360.839639400986,372.30389359323397,1111.0843933489432,-597.9602273264823,-78.26387104347458,2820671.8884880543,1417980.7460746616,114678.57434535027,1414.6452966304505,-78.26387104347435,-597.9602273264823,218.9741156248759,538.0041272501403,-123.93066932726889,59019003.61972356,-19429.714594153294,-19.26192876545656,-24448.93771736711,0.0,-250.14244501639405,-3805.6153547243885,-1207.153182391894
2017-07-31,16.050244156782213,145.01947263533071,-2649.2610249667027,497.83094302493924,620.1126147674411,710.5172664771811,1687.7938978308025,2458.772086237786,46.07099654324205,361.00471682640057,371.20563428629754,58.17060525784896,1201.2198910554143,-3.7935773771405534,-9705.252842249292,-68.9832421982128,31.1454038300904,-328.3835988582395,1153.2976193051675,393390.28795320535,0.0,20489.046637234667,0.0,0.0,33.03044499768337,4871.294519483015,8946.73690397995,3009.3578230984785,1192.04010220194,0.0,-7744.995068535844,0.0,4508.786207361392,7213.706565945596,4856.222066302013,-1407.779603812782,9521.31047293466,-43.92237894574204,7317.29778525438,-67.56836667956907,2579.3329040675612,-916.8115445752385,1796.5212584721646,201.56957064242317,907.8892944882136,-6.707250724253587,242.71037611457814,-50.151688038069096,1.743467126923548,-0.12271899509432901,14.867465947128949,-160.7967316454928,846.6802371726972,35.75142798504112,-124.42271816754874,2713.7080603785143,-269.49479039158905,38.52621369986991,166.8959116711377,7165.698076212255,9.876926684034515,20.204768882776534,-578.7196163443332,-180.87542736094764,-1310.9719254250813,47.60681014894999,-2036.8027426265312,-55.74634292456631,-14.419022211504739,-61.23551911929769,1700153.6309494376,-2234424.623431042,-1128654.9404557347,44.37513644823068,-61.235519119297976,-14.419022211504739,-23.391595964282203,-388.7224418775586,4.806923065651205,1651536.589811802,1425518.435404432,1.0590513588527983,-4093.2503022209276,0.0,-116.60558031244364,17590.09273179852,-188.64046304805743
2017-08-31,-33.37929292078845,169.35285149836267,-2522.3967568105886,315.8968202291953,492.5505426339297,620.2706376106391,1463.8552633041452,6948.286695253704,192.45490786211946,266.44296730003583,361.5889430688482,371.806369021292,58.264744731785655,-4.640908767847581,-10167.454374883897,135.9238204673758,33.24761712465389,-352.17456637370015,985.7711268783567,413223.5734666369,0.0,18227.908185724857,0.0,0.0,43.578738530080116,5485.265165043303,9283.279964981892,3074.6181563657487,1066.0117334203592,0.0,-7656.166985478156,0.0,5085.583216882188,8095.465624537058,5709.464483339628,-1486.9484061083017,9806.856152606813,-39.49245839377642,8162.531832236275,-69.29841361417125,2564.284130363221,-968.5850899940847,-8436.859159944572,-190.41944965031837,3041.1709801743928,26.02420501851551,-28.93128141690886,-10.459268096053165,-1.5763628811423587,0.683557886404141,55.44129936078389,-43.87635141825797,-591.0422354690108,25.30672100456559,-38.580878446719,-1483.653142693307,-95.76711800531484,19.88217997639549,44.821713798258656,-13752.534710185428,29.94574172839657,27.133441119397958,-98.20409698469302,323.65770102017524,603.8549674657988,-80.72034721257387,-383.7010405181268,70.84333572857486,169.88927731389708,218.9235182287876,7113699.346075773,4339240.75450401,2023073.1753856689,-28.51730469566931,218.92351822878788,169.88927731389708,-15.386575172183484,861.0845152478869,28.81353924325323,23874114.19709301,60164.029334871564,-0.38663058282600105,-467.4234118727909,0.0,-1.9713209930268931,-2637.309790591258,-51.28716892011471
2017-09-29,111.24710710596179,217.8588184322212,-2763.5837763746713,274.9528859657663,313.69561082123295,494.86967147903715,616.3709005990468,4644.636813068433,249.23979158261542,636.246962576793,266.8437945447953,362.132904507405,372.36570118903177,-4.0858482127855,-10023.536881978995,105.95150843914602,26.417173062807315,-285.0081257894195,190.87483161253155,410281.12009757967,0.0,508.82974083404827,0.0,0.0,171.36053530401367,568.2382909151374,8967.95619465592,1640.9337751644055,541.2646364281103,0.0,19.3661117954604,-23.383254002663364,-763.261043562224,665.7464936374874,13007.189140820497,-1537.1848181040561,7996.235333769118,47.34703396418751,1668.9889113098986,-49.85393220282151,9817.105842188972,-635.5302014225111,-6327.329073105484,513.0142004620067,-7761.172630450068,-40.92644584032834,-224.27490546322133,26.714142245546554,-0.6391134513113741,-0.8231150443695107,51.620291531937255,126.06944350292275,1703.4299646104291,-181.31354711158247,-45.66639507239961,-2483.4333284384265,9.242984207261543,-70.11774095536748,108.67077817970358,-915.4102721208474,73.27703508994546,-50.90982048867863,-178.90097327273907,1300.1731574819878,765.2101231934939,-14.4852806161216,-58.11465198741416,-110.05725593524494,-109.91184949475974,1107.3041243272742,7280233.481893301,2367314.1594228595,4865858.897305459,-310.5649549651739,1107.3041243272742,-109.91184949475974,341.57053826405655,441.58330583501083,14.199995759438906,86645013.85172105,-29496.315426688874,5.367153743066524,-7082.865250562783,0.0,166.14529879859583,16752.739060806824,1637.3145494079445
2017-10-31,50.3553026875208,217.66529153762508,-1934.8142026343285,407.46908786771866,270.6008731874686,326.33194702538395,1775.9922688434085,4711.186227226379,135.65935206362678,54.79329634752106,635.2731313422693,266.4353669417553,361.5786286456707,-4.7727491044038555,124.13510746681985,84.0239736482028,17.641133070750328,-70.66955570837119,310.75511985322834,421449.5607966431,0.0,2185.7861089678117,0.0,0.0,201.271482993429,-6405.62607053549,2138.2325663502847,1730.3054784048363,642.0272387069358,0.0362697655148132,123.04804962712194,-239.35212200213434,-635.1590338085189,488.54977520748787,12868.916181104265,84.60769943013048,883.4029565875117,-16.56348009561221,1377.8351360083723,-2.064265662288163,11204.957384062447,-802.5360154955677,-16551.405769147772,-495.18312629740154,4074.2304724946644,56.035382039080645,-75.25647014739525,12.407675852769444,0.42596048503264683,1.4774369900383781,-52.59909902392974,-737.2224784215368,-410.3850260348945,-79.98172553631775,-74.30775728628214,1092.8603651574158,202.24442767373512,-35.259687442206996,-67.87726895195158,3469.087200115202,-9.420215249865578,-18.780652300514703,31.20717295736904,-168.21673020074377,-190.1376471005933,178.0943692434339,2134.536987469682,568.341535419193,-112.13040929659132,-180.1881974575988,-626821.6399098933,376426.7907239944,-1177442.73573035,-239.624284983501,-180.18819745759902,-112.13040929659132,-33.8060014260966,-197.3712730894913,-4.194735874379376,4493407.678916454,-1458918.126181502,-13.045998421141235,1246.5578301351925,0.0,-14.616801772752297,-21836.11335827793,2600.8525281739567
2017-11-30,45.04688381620885,218.51881692604792,-2426.715245665448,-335.64470265351935,410.8638476604776,273.0188511483427,2447.9154694867498,5153.259927743585,385.46184646025654,855.7213953675354,55.17193653670595,639.6630833011716,268.27652534012094,-7.244028600126903,171.5173863139786,11.106606845484183,45.892610846292605,-61.81018140917422,56.182528395835405,450608.1512135049,0.0,4099.05911884139,0.0,0.0,241.3967644231295,-6453.027175234802,3203.6828651445717,1658.703233032793,205.70546026141952,182.43363920814,630.0668282417671,-1965.5400673537347,-1809.2196830586208,638.8378923942008,12076.876598602443,80.21315979110898,874.3383701060137,54.42211620952091,1229.297726584863,-1.0514509908164094,11194.94233003171,-830.3624453058289,8043.62580582024,217.46562369639184,3372.5185757708714,-5.925714546383865,216.5149466724065,47.39717268433105,1.4034820754740736,-0.2837193583860398,237.11245810414403,1841.7554413282048,1819.7467093553678,220.181099738184,-115.3458151680079,1114.5238071953281,-97.11506267454206,-12.870338682711008,95.4093591986948,65913.90693638026,59.65423603025556,-20.246734135601855,854.6416788252645,128.10216042199113,224.75150594627485,249.5389259991107,-176.5062432871266,203.01349031592144,165.56587411685075,73.3286040424764,15346365.454330415,-2408473.295632407,17458555.626716167,-135.28755570226883,73.32860404247594,165.56587411685075,-18.92403506660753,64.54915581228852,34.4084741583182,36140732.20764518,2458.7174512837955,-2.121585986255468,66756.82141212324,0.0,52.172104763149036,3321.355241765821,-1952.6063060708666
2017-12-29,-1.2627673403010389,194.52477771717417,-3295.5591398876045,1516.3865069088563,-322.7506551926351,409.7952508178694,2768.23337187809,7786.860813412874,109.79446565100102,770.621149205371,858.5780972419338,55.35612005177505,641.7985058101125,-9.57935676560263,325.4371787795728,110.14256623951735,67.44663566508308,-1.3957228377890183,354.0218325245645,493858.9552569881,0.0,1810.3332672994059,0.0,0.0,176.03253628134854,-4550.0527610326235,5442.100851838783,-479.7789333864928,401.18800803358835,414.4764157003338,814.5832993981436,0.0,-2261.156055877245,-20.647438964005858,-756.8605846942647,129.96195092519696,8990.541892783152,84.39692720019048,542.5574729746082,2.5991376764241423,-2684.8479587585725,-602.9023837975595,10683.983664767959,-279.31916092423364,-1987.2991878794383,20.67048112883537,-62.47620542702407,-36.79940079576272,0.25997719893533144,1.091631359140205,115.33959481250349,-593.8103110067842,-945.0521199547848,139.14676035703815,101.14321445067617,4337.678460377028,-314.9976975845784,-83.84952894380604,19.290160325091847,42236.08926074614,-110.06447688672506,-48.75543518466657,-507.9239940517109,-134.22211117928373,-812.9079038063646,-110.99329520655829,155.22922601891946,314.5438010605012,253.793208208853,-454.6108141181269,3146972.4080176353,856533.2291960567,2150347.222506106,408.4754584370972,-454.610814118126,253.793208208853,-332.72610893598363,-925.1348342839192,-0.07560721292054495,56703381.59191489,7190.090293771034,87.71081989105107,19001.035755499237,0.0,63.5917920900356,-26330.217471121505,-1440.4503251728993
2018-01-31,84.76469500099942,219.30697707747427,-2958.560008294952,907.9206938845414,1517.6152172159327,-324.4826835476036,3114.8718603309712,8129.554563156787,-173.65459203549693,1068.2575522730076,773.5779283151548,861.8723564050276,55.568514714881,-9.487707979284092,287.90584496065844,124.96797066082293,61.563791320137376,-13.640611012135277,458.41648765656856,500141.0089600882,0.0,2723.057536902648,0.0,0.0,168.62904858634687,-4592.941035125405,5716.070771535451,-577.4859067875295,506.2700531378369,542.3239098474592,772.4479475972056,0.0,-2494.377549335419,-95.9983988165228,-690.5349892116014,133.09726638597473,9237.09564317205,111.0815510042213,637.7083449981517,-8.632112896843907,-2282.7244237940245,-598.735824327295,25716.75967877113,10.609399294219465,-2163.2943617627207,-48.97605885225707,-123.15184092887239,12.3476000331666,2.4734025153303207,-2.021108635357156,133.0060096517409,-186.90399228911258,208.04519745422658,-221.46687518885165,-120.90087777404187,5397.514810777873,-68.15140337153935,32.1962846180968,12.277606047886934,3936.122475404525,16.668847639800333,-7.49506788028566,283.8448029719839,207.27249790019528,869.0954557116929,29.891469736541694,24.528012271237003,141.34429412060217,1.2334508826800175,150.95579994657965,1006854.2309263349,-408203.9806405455,1395782.6145179868,285.8065610817943,150.95579994657896,1.2334508826800175,-41.47526015878361,1227.0833141319017,3.535271473655172,12787761.575948715,654.5258712651412,1.7910546069950897,2208.993927529984,0.0,-48.91916470249089,-330.1197887938324,-192.33837907858833
2018-02-28,-68.73361714376325,268.08051083038237,-2882.4628871245072,734.7940914388312,906.1795848568077,1521.090884853696,3099.0214076301286,7359.811153404539,-58.44691596384035,366.55055306983894,1068.1801800712426,773.5218992916081,861.8099323559637,-10.42766587429786,361.74879588921385,140.0494450039689,49.19220953065481,25.19591392835517,234.39763416003993,488296.62435989996,0.0,-937.4520753334955,0.0,0.0,142.77691272300626,-6943.419567635589,5549.289081054336,-793.3976510177602,235.9075755038501,780.8155716369654,314.55370798936457,0.0,-1857.3232880622472,-287.558131232672,76.28767886565731,-16.365647080894764,9132.17880433138,93.9043563077185,898.443017839807,-9.507755317651226,-2785.8808512837686,-155.31162290301148,11489.555575569844,35.13170984179742,2583.588830487959,106.5187109278472,139.541356275231,-2.839763712266631,-0.06426052227058676,6.899492564730671,-2.5203765888436465,-728.3227082953149,-670.465005277305,-31.558079331337012,-36.99101139753839,-431.2275582818038,33.88604931117334,24.102531940077824,-29.17909234180547,3939.5682403095416,94.29961107548843,-4.160181199705676,-121.5390141899079,1725.9047690929765,-1239.0825678107067,-117.21665069860501,-100.06269432757404,-111.31647191755383,55.878287108721224,526.9087695570586,5405401.452240109,9882221.480519384,-4475842.891404182,47.31549490190758,526.9087695570593,55.878287108721224,-2.3080860872119615,-1501.0549642892147,4.7307431671462155,10365411.108808279,27492.800992890785,61.227293528604264,-1393.4918259298138,0.0,25.964409458341834,9595.447781476032,-101.72767508466222
2018-03-30,-18.652384564792243,268.68896440148137,-3999.7259977943004,-0.14643297830661117,736.6284974454031,915.7714609746512,1383.2687002949096,9036.967122199356,-211.00281913179904,1897.1429223536343,368.45842437605404,1073.739987029268,777.5480294502668,-8.167573138313246,160.3977209987479,277.06989742127206,10.56052215108617,121.81118575943971,900.9195238785123,486503.9819564912,0.0,4517.121087323804,0.0,0.0,37.33987719920413,-2987.4443807185744,5057.532957845098,-760.7805036965983,765.1023512897166,693.875311857332,0.0,0.0,0.0,0.0,0.0,-81.63877905410419,9032.756604353115,89.45893085708326,0.0,-25.473287801094408,-7520.124134502635,-124.09664455188383,-4533.0982419695065,-44.42071027560769,-1950.0159792147897,-222.91178603011463,397.70582338288386,-71.22420491247931,0.1085493814132974,-3.800274468559486,181.109067285317,1493.0563781584294,2934.885068426286,93.1245409421108,100.4042313132868,497.31228085040493,470.3006690715756,128.3899773682242,96.55732529107718,175034.330590492,2.2041509521786793,74.82468987793436,-662.8331589534464,1106.6208460285688,-740.8551702588302,-6.679277957538943,-622.4592214437005,31.443950295750255,412.1484451417723,85.85564569453231,10958873.842587829,19455660.23900938,-899580.1990771294,-64.56192337804703,85.8556456945314,412.1484451417723,436.63031928586975,-1059.061433046154,27.371883686091195,9671013.509987116,-55071.27199251889,45.2034442101135,68205.19250971262,0.0,419.135265048817,-207.0853910207079,-83.24637104358953
2018-04-30,19.23681521826679,292.4750565490947,-2933.7639300102337,1497.0321477463983,-1.3345893929977053,725.7820623838911,440.1900637826529,8293.768431063772,0.0,-1294.208311649539,1890.0009146104069,367.071321227976,1069.6977721749117,-6.80072897952132,-103.69174378183018,300.63924070427146,-9.926753750118628,-12.125294136745275,1279.1501920353055,488677.84893897973,0.0,5475.629300133953,-50772.925950818186,0.0,12.343777915957652,15681.055479640238,-1075.081442841494,1439.2859759392186,1229.5823804652196,858.1182809086791,0.0,0.0,0.0,0.0,0.0,-26.81196121446865,-169.93219812390703,230.24403113543366,0.0,-29.844703367379093,-1923.4255171923755,-18.40875767281041,-11939.34289971757,11.771351254348353,3281.773848392033,32.83194295788858,-112.86819981340386,-38.624414024079215,1.7366628928816965,-1.9945677024668342,-131.67395335237234,-2281.1325437676987,-1678.1208015089233,-83.31835368670545,-538.0153958450483,-235.58882489085227,-140.18595121601174,-32.32900052965306,-47.67402850079873,-11282.540608243551,100.11232211832521,-163.57394447324668,-54.70030294480239,-1108.0492227547365,-106.4297026952845,-3.2211613103809213,-81.51179265933888,101.1739130034357,145.67493442609884,-649.5404461703029,217390.45469087362,3913184.730083883,-3073389.1216928065,353.0312267081152,-649.5404461703029,145.67493442609884,-109.40514280232048,82.8075021787663,24.61078236693507,30556452.0110569,-16205.677327316356,7.475690103275269,-9024.837581903266,0.0,-27.957057740999517,10956.798976961582,664.5857659868489
2018-05-31,102.50877042899754,341.1642493484424,-4012.7325645367773,-789.2496251873629,1489.2930626795894,-5.924728729129328,830.7549083206957,8660.297695977846,-79.69761022936461,-827.2102631045123,-1293.5134414068702,1888.9861588076833,366.8742378560314,-7.1561443195239365,61.74203191599304,185.6447239246275,-8.174074173479362,-61.13483066570876,1023.5951122886484,481367.1566407832,0.0,12197.572341252824,-56707.224797646035,0.0,42.158391164182895,17259.36660416204,-867.0602112961035,1713.8350880155447,1074.9565415984966,959.75702350026,0.0,0.0,0.0,0.0,0.0,-61.17929822551681,88.83462650854636,173.149169687155,0.0,-31.747171546918846,-916.9988792435526,-116.40387237692032,-15025.028385874632,13.492325772997852,-2700.197307334787,64.9360577596615,52.32379914184321,-47.33567820796998,-1.9743362222478424,-1.3546993435289238,-18.70859190243209,554.9773536666173,845.2649126436672,-71.7223958287259,6.68291658369526,-5237.059742334197,-128.0465069206166,-173.50416672796382,-95.35697740213106,31049.39132416644,89.15474020489819,-26.17038248933295,-65.46598807704504,-1178.0768081774245,-437.62229286835645,-116.86500107501342,724.7720062396975,-36.78853985155547,-532.9321685382367,-551.069521203041,2648082.4412395954,-4870999.459257454,7470069.445945531,-494.16733180577074,-551.0695212030411,-532.9321685382367,-222.49594769331873,-701.6858829070552,-56.60735877627906,-6285611.484932184,5620.411921913292,4.008807930499643,1063.6524834394804,0.0,26.110084628193363,447344.3799365484,1090.4777792657424
2018-06-29,44.90389575190414,341.48259113089847,-6218.864120958266,-229.69813265301067,-789.7694540820021,1485.2761198634043,870.2035700315719,5762.7891219201265,81.74695865066893,100.87875662387626,-828.8807363960999,-1296.1255700911413,1892.8007886148891,-9.60179426322447,1026.7520433743766,-24.476604982468892,11.464461643307674,96.06337549619096,1788.0978355914808,502866.96324398246,0.0,16040.01565436111,0.0,0.0,70.4830661178911,68844.07535823325,740.191177562524,1901.4548354690419,1792.098516232017,939.7218002324759,-419.0431094190248,-505.6548681966106,0.0,0.0,0.0,148.50673249119822,252.23401880453974,313.1166650974425,0.0,1.2082864430824931,6235.32716336898,-33.832171017245486,-12456.29133000094,-56.76887421705642,73.15091153973844,56.661229474804934,-298.9370195785914,16.71194413236526,-0.9910756154648368,1.6434950836875712,70.32859741256834,638.9861703280405,-70.72643117943244,17.242273900532382,-95.11189875044147,-2052.8925141616855,613.4818056268286,52.1763536146118,-343.724765044435,47403.19391371147,1359.2765017035717,66.03814890352169,108.23236816435747,867.7697674307342,4740.510162524792,-83.280322662059,453.19050025543766,742.4581701300885,-618.09805042042,-258.89099451422504,716874.0644742846,-593873.1389168799,169014.4532674551,-421.7763301552845,-258.8909945142246,-618.09805042042,183.41470967746193,5197.358507925062,-68.89375769972733,74052133.09601784,86880.1953312209,53.49822985063736,59923.33484702627,70110.064980682,200.34428689451852,-20392.14897812286,11690.460025090626
