date,excess_log_return,illiq,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,gammaps,cashdebt,cashpr,chatoia,ep,lgr,pchquick,cfp,chcapx,grnoa,pctacc,cfpq,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,chnanalyst,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,r_sq,aeavol,bm,cash,rd_mve,chinv,depr,gma,lev,quick,sp,acc,stdacc,stdcf,agr,oa,ol,noa,chatq,chcshoq,ibq_adj,currat,dy,operprof,saleinv,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,sfe,disp
2013-09-30,-12.737626613366245,0.29776881952142265,210.45392602755118,-388.73690705674875,114.82939236403121,-393.4959046347883,-547.2232442598174,92.93929745606343,-2527.1269531158114,-40.653225258100946,-1.489105155979822,-251.1521882019521,-12170.040621830905,4.890430791625671,-81.41414944104054,783.6033707238961,-183.7122074335649,85.52660660081352,-731.5331424981141,382.61238530865035,8.114486861164597,85.52660660081352,-3266.5795671635533,32.91926285353145,-76223.71610417766,-39.23849859148005,-184.47788826401552,5.570985094685138,1488.6409763734512,129.64346362420156,125.90084689722849,81.8123419604815,21.104888501677824,-69.14054091049402,28.033824294629653,-71.30926860796211,3.561777117693204,230.5279752200666,2748.4912988177043,-1847.8297398611712,0.0,-15.651313536560647,-42.45016977688512,13.145950589420067,-1.3237140742056859,-0.42837134407033095,354.5754096264364,31.2644802733721,34.09024244151243,178.145231088178,-104.83147092284466,33.06216119436884,-63.02158749898606,18.763267090760337,-242.75979409196265,290.7829939557414,-15.80056951328612,4.2931851331223925,-0.8891409712308054,-0.6194069155434576,-5.0459199039711145,297.52430399075,-2719.790270990199,35.063420239035395,0.46498366482747144,163.62246809782027,43860.443018776976,80.94749618990225,334752.70956704766,93325.03272664454,241427.676840391,80.94749618990224,169.51867507875673,0.0,-2728.474559988763,2.501380220477408,0.850075793448358,-334323.9786011686,-0.09429540370913436,-21.45038769326042,1.6600891310069272,-57.507097410117694,111.13126695211031,23.152217969141248,-146.7825307605217,127.76381494525671,151.42051525261718
2013-10-31,4.623956828675219,0.1869239329410986,162.8552605704272,212.59935412923645,-396.231824630888,114.04814070819701,-1035.1204861633605,-190.53354685911958,-1800.7303628884438,-33.75231073447889,-2.201522610405705,-254.80976497611294,-12413.36888736582,4.862496452905164,-84.28266842339676,790.5401340380873,-188.06143765070547,86.26484791246779,-746.7675409326644,384.7835745621089,8.370526834466153,86.26484791246779,-3280.5412041409973,33.14431150732586,-73296.81214435586,-40.77271045926034,-188.38243086398546,2.241372220685336,1373.9492630563172,126.96051928029094,122.05131031462824,174.3464048017743,126.49889452753654,-70.60838208546787,28.15524046708825,34.01629127836996,3.6135229314768242,185.91736792382832,3310.6187832428154,-407.1515861334956,0.0,12.328607338938593,12.549741978878615,-32.90217137911674,0.5219627330506071,0.11845087201431459,-137.16290175395454,26.169564056961917,-30.685055778087644,-220.258045401728,179.96099408071285,-106.01077895573599,33.30395591572273,7.580377848912008,-3.7908499941247555,33.38022546014554,2.5235349294630396,0.009548071782873535,-0.05535821563812959,0.26151930378738086,-0.02606627460897215,21.676164473896733,147.65187218119354,3.039791899910824,-1.874191475221778,30.433389104341586,9581.929444817302,0.6334887571613024,253886.72479783744,64949.065252280794,188937.65954556316,0.6334887571613024,0.7903410909934081,0.0,167.51003767716065,0.23318909781286123,-0.12563662806377884,20898.480264547514,0.004967257990423413,-1.169551027180738,0.6417652077368317,26.022762321904338,76.97335947270221,13.255841755992606,-93.53813775582239,-16.20890678308919,-337.786701905599
2013-11-29,-7.194356183723496,0.6339914398457169,-163.9810527215948,161.24826166806602,208.1165190080749,-390.2664914489667,-1262.218121165112,275.71746447335636,-1382.208650097713,-31.904130665008132,-2.6612168802165894,-155.97828530002036,-10596.462662493594,14.277375272805449,-36.02609999608684,697.1993900693028,-238.5982889936374,123.56467031774592,3206.5055595675753,186.4302200278406,11.544821242134237,123.56467031774592,-2256.013157249955,38.72052979283816,12723.736877617748,13.599604120653538,-212.62666671063803,37.70401131056862,325.75537862424835,71.82861292368129,-56.58744825198625,207.52091360477266,61.024520409603646,-17.73048193811561,43.11570817108048,88.92208305611925,3.7258559275303456,209.15273306873794,3194.79304834388,381.0052465546055,0.0,0.7143017971972361,12.179895295158005,-8.155413985402163,-0.3141898632060318,0.05720827942664253,-89.84024486522804,-25.93946621027044,-54.78120188693367,172.44995945345164,-220.9837051183425,178.85125479013217,-106.42029952535202,-60.840459499320446,43.72299930819719,-138.47853542171924,-16.542221412033484,0.11516941406786962,11.217805175691488,0.3980352391809916,36.20918249192741,-204.6011687406085,-578.0500262367095,-13.184846844852586,13.448472915416104,-69.82645627095462,-4822.956022459257,-78.85853844803319,484470.8350343257,-248607.85601058323,733078.6910449155,-78.85853844803317,-28.74216424923074,0.0,-619.4334707924936,16.457960459085577,79.25245281837388,-30202.976272281026,0.05991536357185279,23.02577955792868,-0.6307918892836071,374.022971938698,482.57888847014146,-12.04249390651944,235.33007546907174,4.415319142197603,-108.1691865464262
2013-12-31,7.674890784757846,0.14144891407088087,76.2818179447858,-162.7085174512079,161.40676003402663,207.07127608829077,-1838.0170734586115,-46.03276140880518,-698.0772511726926,68.73606613321941,-3.1555943887514135,51.28276280527767,-9789.926203507417,26.879135982018475,38.268065675307824,25.00791366642471,60.46857492989324,139.75735743385675,8240.036983587475,55.122229032704894,41.79451531438749,139.75735743385675,-35827.86391718028,22.115193472781947,-87258.35836704598,67.21020457296476,81.49491117242677,83.733497912201,0.0,212.10105380821278,-36.25570022360346,0.0,0.0,40.42788163032614,93.54917300356344,0.0,-5.209569562707749,-39995.36408512062,1725.3266817619672,-384.6843207312013,0.0,-1.9189753983171585,6.725758709137864,-4.948878411748581,0.06631616193853063,-0.13819922911168328,46.616534369460794,10.5674852594625,11.243998267820416,10.935181973817947,172.12836718296523,-219.84836248679306,179.11890393191894,-10.155524091239954,361.51739569293136,-47.87087010784762,-11.692020796506824,2.721321240192296,-0.03692490551622907,0.7811272840111485,12.33333457160414,-23.942021341170857,1157.4214215170032,58.26222778420106,37.4060122696343,-34.93995177251418,9795.181601071265,-112.56657845893247,317678.82980397716,83140.67796738911,234538.1518365778,-112.56657845893244,-58.78852390458068,0.0,1103.775037242911,-2.1583491826396966,26.256996706673903,-3730.3779556290247,-1.6499401798504376,34.035126647460636,0.2931680122675573,125.39072008194307,-12141.011687882514,15.682579236883385,-145.29593513365398,-4106.644728909545,-28.420797966991813
2014-01-31,-5.704297658865549,0.2210607944378023,-114.38290002097844,75.8562161442609,-163.25919035128632,159.66402344821293,-2013.6338741113734,-92.85996950471225,-822.7335384532704,17.862186417695526,-3.231092704611638,38.697944585134664,-10122.604364683686,24.36265097130255,35.533514009863424,-119.66957237465775,23.239929823644395,146.17469465423838,8082.641479594153,59.27927880286085,36.028026885240514,146.17469465423838,-35544.73129183207,22.942610423851818,-85288.37868969719,74.2694042071017,54.33310731855822,178.84745732799465,0.0,13.192978425310848,-199.70487839150712,0.0,0.0,36.30090088767018,94.93665114244446,0.0,-5.390404348996507,-42608.46030064936,1098.333254866029,25.502203965050285,0.0,-0.6052339329485958,-14.822348557718556,-3.327467893194296,-0.15137512827586264,-0.03506229007410713,36.6256764030847,-14.648834838796574,14.104252359537782,-27.53825770869014,9.944244359847673,171.8765926182743,-220.02670619012798,97.79744164838098,11.971158992549363,-3.2541981222834693,-1.1007039083691552,-0.08699669170674262,1.2799973225208507,0.4257755334717501,-0.9601409926792428,-12.278700326470698,-173.87563833556123,-4.845080801595941,-26.231609244963522,34.636707638942426,-7285.139855580113,-11.12179986463791,-262755.21423686296,-62300.25809215382,-200454.95614471287,-11.121799864637879,5.16718241080684,0.0,-183.55273140467216,-0.33961394625134034,-1.43214067698068,-9037.676145516802,-0.02108620447577092,-1.811375368409056,-2.3543633825642445,-38.127886497997224,0.0,-5.955837501959195,93.02923283801283,-270.74177303487977,73.60793071167654
2014-02-28,17.971448291848954,0.22873971940949797,111.59033679023426,-116.04394485870095,78.00042262395264,-161.79869140265234,-2166.1095079242295,-23.39599117238099,-419.06514167445283,-18.626524255462048,-3.0646875713786965,39.67051041323843,-9848.19297773854,14.056163220539032,34.326439438660145,-110.53377138640744,1.3217162643686802,166.0602929604462,7531.143423183185,45.18146184648713,35.08598976734224,166.0602929604462,-35926.496451279076,19.612998308703236,-88027.43880329194,73.97207170107843,6.661574920703977,15.709405592167677,0.0,-148.9552792681696,-305.47834521213645,0.0,0.0,34.8004302294064,91.79594120071872,0.0,-5.527503386940591,-41957.86714018765,-1289.2224477460568,1276.168642941785,0.0,-11.730635155750566,-9.542949163319165,6.649112797690179,-0.136992964533178,0.07147086785189441,-98.79768782581772,14.568032086078347,-0.8410349902433154,-7.860629788890236,-26.489399299801363,11.082910486277584,172.0132460331907,-43.73987935679611,389.7352107571537,6.459290932184103,3.067042214879905,0.24011823601359517,1.2679374862064545,1.1738443036092363,0.8241726161007961,-24.61178460593146,1069.6981524364055,-2.8769627523599297,-16.258468822220216,-15.516974249992927,107.87944728694856,6.5007411283169585,510326.688525714,231761.5971227605,278565.09140295535,6.500741128316955,0.15336936584137817,0.0,1068.0415247381097,1.616624857135406,2.2690772498239227,-75982.47555543226,0.05819970993852852,-0.4304998353808589,-0.338062910586018,79.19974924714734,0.0,9.027091255510186,10.697413355372191,49.990352376787996,59.11636983596122
2014-03-31,-15.286200347226698,0.10594003052874565,-88.13305839291482,109.51790262997028,-115.60980369131006,74.36149530228572,-2049.658751908173,146.5962803080962,-1135.1140083617313,-14.107702731503405,-3.037353184465402,-77.96345480836143,-7463.870781212163,15.621637303508965,-98.37120652044756,-167.7215497869065,234.64332490178407,201.66237677881793,5553.427696494207,-32.96484485372038,35.699009679357886,201.66237677881793,-7527.369598636883,-23.837727062532856,-88023.10695924635,-2.331724190019255,207.76114246547235,362.2010697094096,0.0,-70.04212611680151,-169.86615907904104,0.0,0.0,-47.46932327482301,91.58669737734394,0.0,-5.434673358404994,-42935.346386937075,-3244.143734923128,-417.44632532897685,0.0,15.11835886350405,-7.1453082875175795,-13.57922460471957,0.36122519406762166,0.17616769095950183,2.7002630396947325,-11.466701798564372,2.3978706460467833,-163.99230788946744,-8.62738888054868,-27.43936539616682,10.074234038022851,-26.596059672285946,255.87795412489027,-128.48269319950032,-5.3882964671076365,-0.20538663997425388,-8.513481499390863,4.540829346034364,-77.1969154069872,-136.4516074015164,109.17033317208188,-23.267593394114044,-78.92703323189544,25.28844005694009,5767.869536033715,-71.47564850873151,-1139971.5305552632,-356308.51070033386,-783663.019854933,-71.47564850873154,4.852675134153005,0.0,113.46829452589736,5.522134918138775,-125.25431660318196,29192.2221803586,-0.0497814871131812,-43.45487885735224,7.371254877859116,-160.9043906041902,0.0,-7.675799137554577,44.7413582506706,-87.19621441590789,319.0815927867154
2014-04-30,-1.2494930613601136,0.1150584171495748,249.11003746001182,-85.9047778668621,110.21714624572576,-115.109561591936,-2199.346703910497,74.32904105183596,-1515.740821295888,-22.06414470733451,-2.3100274251501167,-178.16559405635715,-4909.045897308562,14.923938384380442,-113.51555867296862,26.864048035125023,-112.20003665081306,210.22602051668633,4177.296945852017,-64.69621798614395,15.676848098925113,210.22602051668633,-7426.986233788413,-32.820364523432815,-177177.062535161,-63.94515893407221,-127.14941275481584,328.6805033559958,0.0,-202.73226682699405,-243.86343229025937,-81.69557827393969,-178.05814567340948,-78.46743320542004,131.86811255550066,-166.70957812298371,-373.080503407093,-41389.789485402434,-1983.2968748191126,-597.2558208230444,0.0,-7.8426131034172695,5.095130405726266,12.153848262721738,0.5276693974578528,-0.39042150960295646,21.246990582742285,41.271399048906915,48.55452399570413,212.77840895391165,-165.06800987369024,-7.130252388250085,-25.69781372102385,37.75464902002625,1351.6948333128655,-36.54820213248149,-6.041357141078208,1.9947338469310996,1.345159670957493,0.7019629858843146,-13.811927293285205,43.514849670938474,-250.77199487182224,27.250174787594517,-6.065295834621708,9.607996361870391,16794.30818324478,-3.755677579289454,143283.63845272362,31026.011130297557,112257.62732243165,-3.7556775792894754,-14.607552247745703,0.0,-219.92003978480716,0.313708543051483,-27.009190087355357,44678.46068017138,-0.5300888545238407,-24.228671614075637,2.242071924296269,26.646887167042678,0.0,-2.1481543421141396,448.0935283375911,855.1301591010542,3466.75634800927
2014-05-30,2.034767063237312,0.13553990807604865,-191.3891243448901,246.39476129991644,-87.96992229453573,110.55943584733005,-2176.62757499807,-36.19433329234771,-1064.5663617510295,7.224871721719254,-1.5333255234340923,-150.87530727402884,-6519.6438923645555,-17.36344728553094,-80.9216455472842,49.476433904234035,-234.44149683266744,57.26679738135451,2057.4731136082373,-35.140036946113796,14.847418480823166,57.26679738135451,-6685.383288699585,-25.553203945490132,-171370.04605640104,-51.183499916166966,-126.5061520090816,-56.190712790850434,1336.2240907500411,-510.79348531133843,-146.28017273542918,-51.2865604158041,-491.86900749079666,-52.79524779057354,85.10776001224122,-318.29959580645755,-363.3827508246648,-1130.337592986241,-491.1103924060693,-231.81650777290497,0.0,-1.1887550099999895,4.000175593171164,15.360173256575195,-0.17470843839761585,-0.0028492224414221456,158.46208226747507,-28.909141003810873,-5.202353298899482,-111.40889608511473,212.8579242391973,-165.23566343949994,-9.203385575583127,-20.989667306765796,-632.5997048791155,76.43602416517388,-10.12816910959458,0.09862138798407827,14.944329824709163,-4.143745654047841,18.5244061556553,138.0107506824654,-358.66914440825167,-53.58115484005566,108.0224840703786,-150.75939173369488,-10181.083175350446,23.436150650617904,405562.48884614557,-21431.804995313287,426994.29384145886,23.436150650617854,2.2208777575249017,0.0,-327.0849044452116,-37.33174501213968,39.078211732625945,-11952.78782528406,0.016200190457869024,12.00130207961945,-1.743070967289718,-468.63794950122747,0.0,-18.722452846659962,-73.18468988302993,-528.6301410718934,-3225.031309528612
2014-06-30,13.858146238168978,0.16682876028038102,1.9478214139469472,-189.67031632296795,244.55321103512836,-86.88550304116316,-1963.782008017679,56.18073336228623,-737.4483610539253,4.96123229620189,0.3154350968742291,19.38651305264392,-6519.173272447576,-50.5190676870169,11.95260315837135,73.28854255959544,693.2956334242626,23.561021291173862,-1702.1896526116527,39.612746557480484,-16.33941340176943,23.561021291173862,-1847.6876600628138,36.75346171379135,-22364.90528116602,57.3881474609397,788.3752142754371,-261.49660553324003,-370.42471986955684,-562.5047507499808,-106.09242052190167,-196.61755045717294,-525.5302547783667,-0.690089141517328,-8.770973548420052,-410.9604249237524,-0.4811096512370592,141.14610922967213,1887.8735291823573,9.18862005709616,0.0,4.258541682519679,-5.980535470077498,39.93152983911614,-0.42855878795721125,0.07872962513201967,-585.9595069564705,-2.1777049678007643,9.934647171886127,-16.559626680686414,-110.104283173032,211.7828672532906,-164.36099342030576,-8.084955065656459,-2016.5203000268239,-13.029131656652226,32.33837583855018,-7.580414794240736,6.988866541427216,-2.4280156380957365,59.13402302885993,106.06665992147714,487.3257999932066,-95.15062610644469,24.38416748825793,-59.029661546808256,4548.746067619941,102.61401639038358,97133.92378493398,19531.28117172327,77602.64261321351,102.6140163903836,33.57801968217725,0.0,519.3354548047828,-0.7650767645658174,67.73034227885003,107854.04054729966,4.091263669082715,43.84576757774264,-0.02497336930476024,119.39906747245232,0.0,5.1928936738611355,-979.9262960334036,-250.68392178358408,-390.89825492172486
2014-07-31,-3.247668300758628,0.17517067617520218,14.008646942567296,2.7393329275340292,-191.1543741563533,245.66981937263571,-1857.1751374047162,22.307200273211336,-600.0458985459363,39.74621032245335,1.2555859892056034,40.08111195262962,-7166.472042847999,-51.85754086644415,9.258825316200273,163.81685093152336,1296.7892171445699,9.623747445622108,-1423.8325754562559,39.0902051949446,-14.481081112543082,9.623747445622108,-1677.5117233221333,36.95850020202157,-15772.400568864441,54.36207440228102,1361.308078474367,-299.5599608312431,-361.67089439085476,-570.8729982678885,-107.02954573473605,-204.99842504217975,-532.8387175556545,-2.624142321852073,-7.9138473657990005,-416.3604372930295,-0.503548497282336,85.74785767936964,470.4836963002863,224.2337012065359,0.0,1.0347411711991534,17.407516825754257,-56.444881686184885,0.30052709783019793,0.04759389517383837,1494.5265115155844,4.567567698088169,11.723098084062144,59.6719553433058,-16.558969258222472,-109.98570529741278,211.91694174845304,-59.96365847975517,-135.63466343287044,13.75478586396548,13.22524535625837,0.415817633627257,0.10699617384666738,0.017610523265709332,-1.3999912188194514,36.34305492295971,573.2072075818305,8.166420781411944,12.381159984591022,6.503475658338175,1395.7506963258493,19.491408485906334,-153082.97979383916,-33763.197030694224,-119319.78276313841,19.491408485906334,1.034079447546226,0.0,634.1433198218037,-0.08250178797067242,-1.6988309914674886,-9113.538652502932,0.4722049789244256,-1.2611926178062927,-0.15404259705891832,-10.428705232621724,4808.744579440245,6.385409466456167,91.51029106577153,-7.927404112226213,-115.11380543510438
2014-08-29,-1.4633768244157075,0.14054002152266218,206.93687905463167,5.884952390764852,1.8046147711681257,-195.38446714457032,-1481.875067382026,175.5811523761788,-186.82989543164425,-45.0611317889481,1.6121465127457049,41.766481977945794,-5874.081759583166,-15.887187593855217,10.875975005173336,159.50723531306073,1157.6025725142133,27.972237780265107,-1249.6552622123384,19.328208788445075,-9.699991097638863,27.972237780265107,1908.7941584560863,33.07967473796848,-15555.858337897269,34.595199332276266,1119.7271026848446,91.43122090066275,-169.26617391445217,-140.88583647690274,-65.01813097332527,-229.94420797593898,-177.68269774050646,-1.540369519372769,-31.014484027312733,-79.96441279451653,-0.48854289923200744,40.524405661440625,-733.8245454206083,-251.96592678929574,0.0,-8.893067206074978,-16.854833916310128,-31.838442510984066,0.4685663554622046,-0.04532636800187631,63.309756400304195,27.840963642839597,48.075608606090384,15.105788139507823,60.24833842598471,-16.63151584042837,-110.07384752825558,6.4598585620790345,20.120411005695587,94.82522842799654,-5.270742174381496,-0.22759225896401958,-8.346325240516547,1.2839836668763311,1.5166561797585416,74.73588333825501,-149.15645078966554,18.19950190142731,-19.168810415138807,-62.530181045688096,7063.815850960731,-7.738258187984513,371115.79435744137,161086.38409068156,210029.4102667533,-7.738258187984556,-2.3092261910253455,0.0,-176.4696277619114,7.827381599757905,3.93520280096142,33899.13419354521,-0.25845512348763044,-0.21051424850670486,-0.9714560495726801,121.32934576304615,-65.91306189808893,12.809340504352349,-529.0334737277699,25.565200207884118,3593.7016835042914
2014-09-30,-43.00505441487882,0.1629754550068108,-31.616326013098075,207.46185336926257,3.8200852246889383,-2.660089423522784,-1748.331074757357,161.9838532877837,95.36098772443135,25.05984887745535,1.2140268415868787,-115.33197344672537,-3831.451127471454,14.90645495963613,-24.93669631121955,55.897199415886945,587.0599875492967,35.42861122053427,-475.9158041399524,12.94243862965499,-133.48622268032452,35.42861122053427,1751.2384079234962,-23.997585687114714,1307.9685528931586,-40.26383221627559,547.0210092485343,145.87756202759275,2393.8350964139654,95.78601697370587,7.782060142689335,-99.02286166483873,168.16728813685762,-29.624922692245462,-45.510832421754685,204.08074786553823,21.80931937742183,86.77733389556002,986.687687001647,-421.2270112288584,0.0,11.93862490453785,-5.363425389898595,-10.110041722384437,0.3912754644701124,0.24949029120258223,112.25026418185735,-5.885914197804141,-22.178507339590396,-125.32637466971468,14.386439887467105,60.18126872388944,-16.739781455335468,-26.80193331175144,-143.91102292701981,-216.2400746078033,-4.338340250932561,2.675109903565728,-15.107807093066334,0.09722974635962345,-27.160305418690527,-189.07836195861273,1182.7814634188762,-43.47569294304839,-31.528170054681468,53.947480428083054,97.38491442264058,-88.88823249344195,63107.58277425915,2996.56779422611,60111.01498003304,-88.88823249344193,-28.969455663103364,0.0,1167.1991901380898,0.4016887811962633,-24.690032203539424,304099.01442077896,1.4655911153523773,-23.345845054704775,1.077559687685472,-93.30647770549376,105.98638603243216,-12.66310584162511,613.602671825427,-107.79303944038475,-3337.993507698503
2014-10-31,-31.10909162638485,0.2287128215875493,-12.43245591721572,-35.530350504865226,206.14990340971588,3.40079390463913,-1681.1856285182478,-432.37818867974386,689.9386117256722,-60.41560038882345,1.5867668327306081,-110.76687437296604,-3749.633415367472,15.038381838908585,-23.965619842766326,52.54636805951194,564.6208177315132,37.71989285432058,-464.98428437550933,14.603643832020882,-133.43022193158225,37.71989285432058,1737.705957857071,-23.47752377975455,2148.821184884633,-38.57454751838561,525.4205487595486,143.57650454035453,2353.022531086198,96.31171382416177,12.205643787840518,-102.48544489832089,168.96704607194576,-28.164815999248738,-43.125100280567324,204.06130649558267,22.411234910532198,209.39276876250744,1731.447823194784,886.4311195672317,0.0,-11.791698202229043,9.205215529487447,-12.027533925522675,-0.09277371276063207,-0.25524475264469304,-481.13052363349516,-5.8530629550086815,-10.26759270728104,167.4712209420658,-125.05408565604533,14.355652353361933,60.0507268591579,4.231505445896801,5.352922338143742,-7.909329557091951,1.8665921451536747,0.3082057239166609,-0.06884098199851807,0.09342393296529394,0.8767236847207087,-0.8997319734617122,-1.6322030840565276,2.6703590609465664,-0.712900624671228,-53.30088465664585,-6671.089570547803,0.4594751518032787,-36799.96099692583,-9514.636718836613,-27285.324278093874,0.45947515180327514,0.059263767952002055,0.0,-6.325800563627126,-0.11822510937217245,1.536133606640668,5997.429466527421,0.292016511489976,1.0378573338951327,-0.1593485539443975,-8.802131366825051,3.3799764429759307,-2.954784328717551,-4.007310427472476,-72.5266744718183,-84.26629280359361
2014-11-28,2.723083962474636,0.18050548295258703,-566.8114192235424,-12.509484830982935,-32.33987793148776,197.40797674315243,-837.3540786919269,-1014.4142885255817,447.5988734199746,-60.11578243472624,2.2338917338354336,-114.67189341580324,-1681.7489707268146,15.657837985541054,-60.23649229325017,-65.97967633819329,-169.5189582699249,95.87951995156921,2093.1471457627877,-137.0095419185211,-125.2280023232662,95.87951995156921,156.61577360913282,-173.20144388684082,6790.9613175547465,-284.37408919064865,-83.41087254156817,615.6166950557441,2213.463352783851,79.73850077012999,299.0393472676206,33.16579515916788,116.24794513400037,-41.776967263957644,-59.989812500235885,106.29052491041477,21.700378751878844,283.1640911800037,1795.6905898327768,1159.4849621768972,0.0,8.51115075322095,-0.8367618773296357,9.246294502278829,-0.35851242708895015,0.040906689611732105,-438.8059981848727,-85.00110715466826,-16.506219441474798,-163.73548925672316,163.82084927545537,-123.15132637087514,12.284929147183718,-74.59364881810882,670.2952732121637,-612.965376846867,-20.589368124088423,-0.3272859278145219,-4.185438195148793,2.8089889568482747,-5.165089232872752,60.4900420434883,35.46503732630663,58.06534869085584,-20.66625005332635,-252.16093072308877,-11372.438105508394,-150.56571543062023,-1933809.5130719244,-194127.6078155376,-1739681.9052563906,-150.56571543062012,-3.7692091574809012,0.0,-36.020514105286566,10.457749783278018,-18.417619769150903,-70381.54017505096,-0.3100944839233426,-2.611044307802395,-4.1205808473704835,1827.432192542492,521.6618860522494,-52.67526052337735,938.9307480348562,177.03494963165213,2026.3425857182272
2014-12-31,-6.968555159417504,0.22927177090099443,-385.0123405604521,-551.8149911086451,-13.68267962129027,-31.00969718065572,-1086.4539137442232,-919.2900100369017,648.7916698682798,-136.03222291062164,2.7055420145030062,42.14500199150882,-8602.237663581214,19.75577573750524,-17.507093497361208,-49.17201106860559,-370.43928695609134,123.289589804364,0.0,-83.22924109997854,-179.5319529143794,123.289589804364,998.2977733971151,-141.3825431997557,1727.9652356612446,-244.67472360848194,-278.2952391794118,727.5968139045262,0.0,150.2082223752164,309.5723358960446,0.0,0.0,-10.008419974945918,-72.99112137883643,0.0,-2.5448486148748,251.96115634361627,298.8574646290108,-1304.4944668899748,0.0,-0.005100342692031745,0.08625373360368371,-5.0180520540437215,0.2349975874528809,0.0012451668959186923,635.7603178870971,-61.241163121102545,-34.07885308944378,115.28523051780982,-158.98726193249078,159.52581033884132,-119.69901638436869,-182.75486792250643,806.7802386821182,555.7967391622155,-26.680857580949578,7.337836957497938,2.050499130821047,1.039760097021194,27.81934320009612,323.09000377002485,-1110.0707289621478,121.00095046584966,27.118268546462602,-219.75435406289535,-40416.24503704283,18.952146541085625,-481065.8933366947,-147808.86866093334,-333257.02467575297,18.952146541085654,5.514302861531187,0.0,-1135.456808879564,0.23191016534826403,31.48017944857952,-17801.06923142029,-5.39570832149395,22.161285008877194,-3.407440066479495,24.038592734285885,-5373.859766069813,-34.56906729640218,517.2559026166664,-827.245665624122,-2098.3046880779157
2015-01-30,-3.329530582607661,0.3785499141649801,44.37896395185208,-388.7650021420649,-551.4169331878744,-14.019253240940877,-1123.2984806824177,-994.3122429009572,1017.8170878710241,4.413753724521536,3.478763568089411,33.37061313641837,-8033.354272549436,19.490949838881757,-20.37451109073439,-47.60038355970776,-397.2950563207953,132.57597881436675,0.0,-77.24619288216113,-169.74378457074081,132.57597881436675,0.0,-137.541921628114,6528.894377838492,-240.5568524712093,-297.69404327874025,697.5776952461187,0.0,148.7594460211904,307.6882063940617,0.0,0.0,-15.97393945901433,-69.23600683934956,0.0,-2.3889323298962486,-123.00730766479516,240.47764590135375,-296.567785743126,0.0,-4.801555835363673,-6.576317137375128,9.384384748832417,0.5193689205496987,-0.11801881290749583,-108.63763424277295,7.099635042272439,22.279690771687967,0.9239864557898372,114.24343134656543,-156.58543572098426,158.55838919605748,-22.125789938694595,-55.983275179488146,20.365986516287194,-5.624795681905255,0.18434712494614303,0.2721680834319349,-0.33774968897649416,0.32055506053291793,6.087157435567406,-72.55822016958882,-1.4654438081998933,-33.43122137142271,164.964815587688,5176.973300721642,2.702581536154014,-134101.1887911223,-42409.158557052724,-91692.03023407236,2.7025815361540424,0.4293331271183227,0.0,-40.49920748058503,-0.42889400137478617,-4.9286865123735595,12803.949450133136,0.029452401634094905,-3.2942986738620554,0.37526583736951125,-55.9548057061038,0.0,0.122503467394381,118.8856056310733,-538.3989944844216,68.3802898175719
2015-02-27,4.220400745000853,0.2057721117798361,-92.87201142901682,47.92540586176749,-389.00721754913377,-549.7818328128595,-885.6842204496114,-470.3544136214837,931.076921480121,34.15734121228485,4.090515976754105,-6.309107293108486,-12686.821382124936,15.546906170158016,-59.52951660072465,-59.68016707578293,-284.2386429669229,161.89866724703256,0.0,-99.22551332279662,-167.11115482184877,161.89866724703256,0.0,-133.14607500422164,6469.47842290004,-283.1229572256705,-253.1539338321382,733.5783350915876,0.0,128.6375213684173,133.24145836324726,0.0,0.0,-64.22349676026596,-71.02578136018145,0.0,-2.366062439282165,-135.56954431096406,876.6620136836889,883.3256736904355,0.0,-5.7697887987066565,-4.4463883230367856,-5.537990517445678,0.16426566688122435,0.18575931568188686,-156.9108081164843,-10.115511498274827,-10.625364038030682,-65.84041855549702,0.492581159335451,114.13293819792382,-156.67898876143988,3.139632054596177,-158.90728008352357,53.5454080410982,-1.5012009317936759,-0.1365240976609492,-1.0292859680550652,0.003488728992486756,-18.49170148524108,94.2976921829968,542.5831581193834,9.167290640654983,-27.06626207350054,-0.7691615168291719,-3378.8215325454075,-21.601692387288722,-1760687.8160813004,-358232.4071785575,-1402455.408902742,-21.60169238728878,-0.12505628370421995,0.0,588.9332768250097,7.408554189432941,-48.82507923359739,-184914.80393829686,-0.021811908150004555,-17.458627259043315,3.416322572509813,683.7412306631059,0.0,-1.147422349107046,247.25947197767346,-69.38359001088884,-24.57344588376236
