date,excess_log_return,illiq,RF,log_Mkt-RF,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashpr,chatoia,chinv,lgr,agr,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,chnanalyst,disp,turn,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,ep,gma,lev,quick,pchquick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,grnoa,cfpq,currat,dy,pchcurrat,saleinv,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,sfe
2011-01-31,4.965739402534088,3.502735663103215,3.3300940156956447,21.96816399829335,213.50297841794261,314.55343610435847,522.057775206154,-223.95982847907032,1062.3760093603673,-43.813799959194476,27.338997098925734,173.96885021327535,416.4327421055861,-223.36669938417833,40272.10279726005,-10.939333637692116,9.998937081368615,85.15266849942873,67.6550148688037,-147.44165981817503,67.65501486880373,-30.39178958144719,-59.877322222526985,-521.0962694838719,34.135839640867026,83.18503172580667,142.32114554349684,629.7767416221916,262.49811250311717,28.035909609091124,-266.99150878984534,-855.186942638963,-161.89683626795443,-207.9835593370082,262.65247707928904,77.74479592292592,5.987215678215631,-1.160238083074329,8.283661183651688,3338.4586887996156,605.6253088184279,-1469.6700172900478,-3.5681415954136355,2.342243306057071,0.1384013085894651,1.4373294847397602,-13.64776658761292,28.542521216106252,625.2332175913643,0.0,2.1058061674709734,-31.409840061191517,0.3025469692979135,-223.41290419802408,-62.314054034311766,3.4961223861953385,0.0011473918327855326,-29.129096327576235,0.7134210866389594,-15.146027058104245,-7.346021866383808,-6.6973680823216455,-46.3465577230545,-37.93373648017237,-36.56020309104383,-22.641155411183888,-0.15849313288361522,1.6687057613576712,11.082239720030998,-343.8559787193408,85251.20759828575,-601377.0506346589,-696423.70014452,-49.66654813426425,11.082239720030998,-45.55607998844425,2.1614060675256113,-30.30354363096913,-658.547952549503,0.007670853387384491,-10.427328796968496,-0.1611372406579079,3559.4134422684,-1883.670216808663,7.31260091202671,1470.5781477927667,-5.434876013885365
2011-02-28,12.410826826506735,1.5861811583678165,3.3363663196827105,6.573518212023516,13.814977129866826,210.5100021395412,311.5238825394268,522.6390552171013,575.4304192474087,23.629568426366653,302.10043816296576,27.39189256877229,174.30544500632493,417.2384558438574,41256.09863140631,-7.883269884605498,11.179199473740592,78.00597568324433,72.51819102505142,-146.93593377688381,72.51819102505141,-31.98074040384223,-65.4424440709742,-635.7336262876685,20.687906592188128,19.353915366546527,152.84584356989615,637.1468114938785,308.0450643362159,14.82451312329157,-281.8673479041127,-1202.2483892428513,-291.0304420961439,-218.93553406158645,264.7060556614312,75.01058718857416,-1.669932998858529,-1.497124964294444,185.24138431548326,4822.1252196453825,603.4801787052921,2235.2475750114572,-11.8172443111755,-6.791454476172191,0.19694227353990357,-1.3196934435161474,-110.41820809523196,8.843221992799954,93.53987604382269,0.0,-6.804205945566764,2.322997209672394,2.021983698976762,604.8045643120604,-15.399417925218813,5.7207906149237715,0.0008783303119247188,3.32468852364093,1.2446274637398176,-0.5513838157413034,5.490447915895459,13.886280927923508,63.866209207392785,60.38893862585971,10.109275097919863,24.793672217239873,0.07769846043149053,0.7014919186047166,-3.895946353041097,-758.9245785563653,261208.79909033515,-85722.53182316618,354718.73807651736,-6.748642227759834,-3.895946353041097,69.61470871539223,2.321924895241885,52.002000696871704,-1721.859537119919,0.005872050729273215,1.289671045440116,0.5873203853161613,720.1844980540773,-1988.3995725828863,16.17173593471557,76.67791194646486,3.5270744797901585
2011-03-31,10.036330389523616,2.090978962729104,3.3431207986991938,11.467381308376982,51.46983708633746,11.267428156892016,209.49970669695352,307.8966273370912,448.19204405870164,7.149563767237478,90.44729667153338,302.8368472270963,27.45866386541123,174.73033717268692,41579.257940729454,26.646748494454073,6.513920754717616,116.4389679714577,99.96794619173572,-115.83287592426225,99.96794619173565,-53.60812522863858,14.653636040420867,455.78048201828284,25.84896369647559,64.46475524505459,242.38049717037262,588.4413524618774,113.57387604600761,27.843555205718463,-234.55612702994648,-1128.3806320684198,-83.89144052897892,-144.43635496514577,257.3170633400994,76.14508706159624,87.87452930654376,-4.13629123125055,305.76972048835347,6171.897954153825,528.385190088878,338.3218457862631,34.47265962782956,3.6551758801967935,0.09541368358532054,0.2638319602328661,-56.96250501754406,11.163023991241062,635.2173435690277,0.0,-5.4286793458401235,15.522917122636045,0.4871309746872785,935.5253872553376,-45.170611578803346,29.022783169780496,0.272881309137528,-11.502793932058637,-7.708027531578722,12.43561645629341,-6.533278732935344,-274.0390053134106,-21.968192306589117,193.87004846564042,-116.28735336846944,-83.83322580061241,0.06633282934983997,1.3340513181937297,29.635932032733876,-3296.7703071520955,-25966.48625811562,68886.1929012523,-92037.30221282318,30.79786815326736,29.635932032733876,-44.68712695573777,-11.281478659572901,-28.766733162598598,-1062.9385650012991,1.7312296129658589,4.187629008599757,-0.22199858526190042,-6730.491313608763,-8429.099240144547,28.848464134060578,-15950.192702648743,0.7185731165735731
2011-04-29,-2.0565935615128743,6.523875436921586,3.351126357833316,1.5378283622794902,180.71327946730688,48.53478081091914,12.369105013426132,210.57247571410974,404.1151262656546,25.421484814837854,158.25297666506412,90.89999210345603,304.35256812094934,27.59609651576134,28881.821008922896,105.74930453034816,6.144828043395846,108.59173181970189,98.93363622832355,-151.3490161468893,98.93363622832345,-52.00065409447394,4.719080840694922,122.38189903683454,23.239005537807053,9.706067859831268,105.54102047762943,588.8062441593355,220.28209107868426,-7.599221551774778,-7.64161642259954,-1093.044486559889,-122.27425670171282,45.01919420814721,103.9722275229287,55.194169850928375,210.43764294383445,-3.901946039897594,205.3123897408242,4050.208887917484,457.08139160556766,-1417.9550639122913,-78.51139089290481,-12.204466487737648,-0.38166970417644563,-0.38629046140301776,-15.624421272167638,22.97639929525667,552.5385872949626,4026.7650770480254,-19.73057765765111,19.590678402716094,-0.6958644868931583,-319.7684202985283,65.95757713082912,6.888858639514751,0.48619158898680487,-1.5662683265284727,-0.1235549292354392,-9.670246655475054,21.455584952363324,-88.87802812913469,-20.65708442781761,27.20058461220026,10.917146660357048,-48.143710977631486,0.0025646404047758864,2.603059255907226,42.858878217034544,6.177264819634729,70131.5254125148,92356.48769537779,-29347.98212224804,-45.73407672400133,42.858878217034544,-22.302233282401176,3.4616363176738822,-20.57645385033834,1753.3713540821336,1.2473427868137348,2.8432582470589978,0.5134510821407119,1992.6692776523123,-457.8425081468595,10.555858966660253,-203.80981223068738,-0.28205348275885456
2011-05-31,19.318040017137903,29.164649568084496,0.0,9.595196363003138,166.77645819499494,183.212303125355,45.2029813821708,13.234193234240777,371.90414251180675,12.02682252658446,21.257773112432787,158.89597236896162,91.26932673234292,305.58917926025265,33978.38291425665,45.57990308712947,8.895181975871111,-52.828023371310046,16.309729662351707,-95.8778555222237,16.30972966235168,-59.44662617663165,-1.8677641770105429,524.9502046363303,36.39946509495265,-47.536296937794845,91.85838875273731,576.0457082445402,-104.32681168872185,8.74333555909675,-192.94174366034662,136.50870668258764,192.54413338485134,-135.02811604480493,101.41580848736186,57.600032647476205,46.90114630281051,-3.653347683740923,70.40989579450599,1041.4295836960807,435.2643945771585,777.860531397987,-24.82375591872531,0.022577179744473597,-0.44110513991304146,0.2672451838269856,-72.6536607065878,18.745450712479396,172.96920007324525,500.8424904798617,-58.85340287705617,-5.776552307710972,-0.09036904198099704,-976.0397240048787,-22.680982880041256,-17.376100517507098,-0.003330581983720937,2.692655351944836,-5.134322441296945,0.964928439242442,-8.177808644345419,-37.958658049161386,17.816303312247328,-218.47236669657872,-18.721616426997116,224.2835309937696,-0.01589605138867567,-1.5483171571412697,-111.06452080597842,-2806.632119292043,286051.0214928016,-112003.56500957906,318213.42326185666,91.8245811806277,-111.06452080597842,74.40632543607444,-10.162201878014415,-143.18849514667545,-3509.5504270066594,-0.0045073338916834516,-3.4866730102834964,-0.38692350429336386,3452.040795885361,8872.347418361627,3.40523601114387,192.7403055893701,-0.0030326857207043645
2011-06-30,5.421482161615346,4.609202077942799,0.0,-4.287109395513065,-20.206769804748618,167.83137888921422,183.7180848245508,42.47957702018863,606.0035934762404,3.2562155060617215,132.27635461705594,21.23360618420492,158.71533126701613,91.16556707431663,42447.023728709246,-79.82397424921002,6.67618428176799,-112.712700559552,-40.34874604694447,-89.79698808226154,-40.34874604694448,-34.45532602593437,50.40972341053722,-319.07851510873917,23.56365777465049,-53.371552486081235,221.96657344156912,636.8032816552108,-129.34736818800303,-15.50935214595162,-169.90214690379014,350.0337105488333,119.59008881430152,-120.77141396831067,336.4418730321403,-10.988037357833505,-100.88999323349792,-2.3151361540915008,42.65519699784507,-2334.040526056379,375.2305605574098,35.80194953386081,11.877237897769675,-3.3599419945081195,0.0032336905332996935,-0.21950728337072217,36.61981911002784,-5.266285377404529,-71.4956255305915,-389.21947822586844,-8.433070686040992,23.673877870308843,1.357501775705821,546.939087364387,-35.59517176763984,-13.294823940643028,-0.8926911643866052,19.444390226332985,-4.081675412732125,9.397323539333414,-17.151683324667545,-377.7395658598962,-124.56892952219096,-385.56482384455705,-220.33366267729025,130.43160724092806,-0.02073834264905594,0.4688852208797698,-139.88888726417818,-2124.9415087387647,-17142.244620073587,-8324.394800371025,-5240.7579631675035,-27.28739937435204,-139.88888726417818,-130.6945040186738,-2.54582464084228,-231.1128069878908,-1019.4906933365855,-3.889632447883171,2.903133397106103,-0.3479212611995379,-4136.3322736220725,3130.23293816582,-4.85583990449004,-474.3455282454088,0.3758821436706157
2011-07-29,-5.333290724589983,21.819978918372904,0.0,-5.946027977853314,281.9300204530146,-20.259663683650224,170.7124291837868,186.10791906733073,509.49985662024073,24.241935911958386,-59.63247131247943,133.3773651460223,21.410345436238405,160.03640827536927,47524.54914611753,-80.92690771320355,4.398060941098937,-119.02612008285342,-31.888699347799648,-44.26463764228857,-31.88869934779972,-30.726182697733293,51.27379994238702,636.3353146936813,22.459885601634717,-42.89827962723154,234.00031367275028,641.1569276217654,-146.03655114582983,-3.0754929505527873,-181.8147166895028,408.4455082341991,125.37425032178584,-126.91754205291375,341.5903841286459,-4.221465316294797,-103.5991271861133,-2.002533027089516,229.1653845325104,-1026.9161367876713,365.25628956455944,224.67403381531813,-28.83929890493971,0.9451482260373041,-0.15775404586367614,0.05018176023437544,-125.67965800639212,38.5137626851465,170.60538455432425,-103.74715634601625,32.9809332033243,33.38111263494284,-2.9485800836114207,534.472255675787,10.01280312341214,4.0226384925671255,0.0,13.533640207334145,1.0926566948069762,3.3606190224061194,5.190532487455414,22.17957299263253,0.06217040226874815,17.178104012847,21.22073005979314,-18.50314986184125,0.050540264055742856,1.6545884342334034,18.722969644977184,19.875390359526023,104698.53578523174,20231.800506042317,79599.04436620884,-9.3661465311196,18.722969644977184,4.7580944775454554,1.3735576737702182,12.80418930990723,488.7979212412465,0.0,3.602672217675419,0.6105076055427574,540.6267363795632,172.37968542696035,11.380833491140038,9956.041279678688,1.5186731876596298
2011-08-31,-19.028459934727202,11.856218290922891,0.0,-8.015760659727777,80.53804917305888,282.842323010953,-19.892635313976974,171.84184756570897,271.4460995516725,-2.457116306387402,-82.51289368294971,-59.73541501587936,133.60761486761956,21.447306175945617,54119.12660000609,35.856024395387124,1.801778964213178,-20.95918822185255,-10.389620932052285,-51.98825283859077,-10.389620932052287,-32.51600202712104,85.07465714281426,178.98824765416362,18.758894181168394,-56.23597899848265,231.46629763372434,644.4781072016821,64.11859184698244,-8.54721359275381,113.94130868295281,372.4594007618325,-9.245624055268545,147.48161082689774,361.05674251552585,-7.331837631966081,162.16898679994694,-1.927771520293052,285.66334780501904,-1575.7734820851192,349.51622825963335,-872.2994800451556,50.838220870502994,-38.24547572681951,-1.4114575517311039,0.08564228726703119,1425.8604481413252,8.05422191942489,957.5240941123541,-309.64782143010825,10.18660769215603,-101.38563923962965,-0.2751536253006722,-130.1750313946004,35.44244690395544,-20.073092353515563,0.0,17.680437871520155,1.685945785663705,2.993545647495715,12.066639912800042,-114.73203936225082,-27.27507701261038,-55.27261129634337,-24.42385146239849,-106.76556941788954,0.03929865821022194,-0.4477713895814759,42.14170080378162,1002.9556265091986,393691.102725666,36649.92449756479,330237.22835824266,-6.815970340059586,42.14170080378162,-8.816795837332393,4.595192959820867,-63.7553019159283,3761.600133675631,0.0,9.267095388975278,0.02140813344105652,6.88352120709169,3749.0260862150462,-14.539294295358559,-227.72567693590645,0.3257459812923571
2011-09-30,-22.159957847398207,37.348892579469826,3.365723621525628,-20.787604500997915,-70.3324767440001,80.1992415423301,282.3085744410484,-20.63530434562827,51.32625949497246,-2.123034248888611,-110.81038449120794,-82.26689109801751,-59.55732083144353,133.20927932080969,54682.689898732846,59.48590806791935,2.8325455849389636,58.881059215749204,57.52859894287289,247.63696804504397,57.52859894287291,-32.8229037475376,30.326062006268252,86.32959397342984,22.78738988339847,-6.825103602761548,99.42127953808904,573.4958550792766,30.366162407676853,-13.733414523003752,46.306511255561084,-318.21401731679197,-50.752286085305805,59.4517586099452,247.48980329111774,-10.336476831241953,204.97437915073849,2.345013779527924,83.13412415014476,499.9853195806047,480.3920073577984,354.07766291553935,-60.664449314622516,-38.48605049732197,-1.5103571746453923,1.0932787310169139,451.2759896819873,-13.933927346995915,297.6406562952161,-1108.0215121255374,-33.748251242824495,23.20818988949486,1.4015350655406498,-151.05985925619643,-8.229680615277175,2.8618784068655714,0.0,23.890090524779225,-1.9620462197830477,10.076535421772725,8.001121645113528,23.14131367866503,125.37690781465153,542.8169768314389,1.5900180412177178,-37.04851522139671,0.011810046799460405,-1.2861163936898663,51.907172731601236,2435.8252000168422,12462.004735719413,301.80805716942996,12725.724361319095,62.99206332835284,51.907172731601236,130.97185359677496,4.021658273474966,460.1100267819231,-490.9334247509105,0.0,13.07042360434616,-0.461374879933075,-2018.2771742320401,-6051.598248970302,0.6844619992969001,-441.8695772924584,-1.1794848969506049
2011-10-31,32.302479869834805,12.102005708868976,0.0,-26.44662932892757,-235.78065211314063,-69.61485204771124,80.42932395092215,280.760667932112,-532.2237171352382,-106.1682267312007,-285.4206405120997,-109.89574737073968,-81.5878540860149,-59.06573029434545,52364.03345863861,71.2608732737526,9.942946478659792,80.10764422325727,68.38686320870752,223.9067556537275,68.38686320870758,-33.48844849956424,32.69785260399226,-120.37796872893442,28.258103777840812,-4.498153399116802,97.73317925659438,572.7920182057281,16.800966822311878,-19.700313353869895,-14.304153802862242,-516.3725095560982,-11.562802512369956,0.73591956038943,242.47461612801985,-9.16687266364336,226.79871928749762,2.158684618903394,-32.28479550237805,1243.4115230621467,440.98348938125093,841.6080100204749,82.64983598851498,-3.0522000677626124,-2.2162669416606775,0.8036666138898332,344.5672880916163,-38.46159744122633,-138.71804292950287,-1095.7550359134661,-6.144009929604863,0.7582038621949323,-0.4436949377421462,-827.8220465368886,-16.948228837615716,-2.0391687280110773,0.0,-6.803305693400546,-0.5365667899218636,-1.7080073137748855,-4.502698216589636,-1.1330580831959196,-35.27897994704472,-19.65107439031067,-13.800118980263505,22.844414368090327,-0.09575817737690162,-2.510680715077484,-18.173310540775446,-868.2731846310635,35442.490910060704,8249.601344426628,35115.652495143935,1.8629240530417377,-18.173310540775446,-37.9992917331856,-3.0588074609302396,-5.788818572158561,-1027.5602197337284,0.0,-2.3221087790081754,-1.23972374075678,-1082.4970139405996,-4300.939134947606,-14.816246082096995,65.94364157355176,-1.738522193536646
2011-11-30,8.129549376403478,3.914230370169623,0.0,35.81652396580972,-300.4196720002563,-231.68346132290608,-68.55975262211922,80.99890130392379,-152.43270712077086,-71.20449534909909,-360.71017299439063,-282.23757872432435,-108.6701704346526,-80.67797181463526,48253.908078326785,28.90558676590186,7.990544295115704,84.63021037206073,27.208828298232117,204.62096256436232,27.20882829823216,-46.04903741653839,-9.241784352090809,161.35366391705745,-1.3255603674004306,-37.82851662055044,35.23629450515636,570.7252772944029,35.78300923882921,-7.924290266202194,-69.42505069151007,-428.51187674236286,99.76642578698785,-59.33656099125306,225.68675286453575,-3.7056230340747476,108.37183197634315,2.1400203463682512,-81.87186227929068,3043.1679602412864,536.1836072693106,-911.5011185045478,13.532772402176874,1.3902560949118197,-1.2830290027443425,1.7630059271053669,-28.500034784558466,-51.53699286214942,723.5103998477487,-168.54255374514173,-90.6309782637968,3.8560949132697715,-0.934161986522559,-701.750610171352,40.49918084633373,-15.655666671829067,0.0,-16.19212778969512,1.1889508302710965,-7.83747100842173,-5.812024792029376,46.028865250651506,-196.58827619560088,-135.173300413421,34.1630213946853,-78.67053176878863,-0.012371074733871001,-3.7390009545820817,22.865432861228044,5475.039177996624,-388356.2463896312,294294.5462630531,-674200.1919161603,-85.1417736199145,22.865432861228044,-205.05153353848254,0.682051886048022,-128.6137154328328,-732.4399895564275,0.0,-8.731610211112226,-1.4200058128921214,3642.804686077907,14031.200630895968,-36.902642528491015,789.3606934023237,-2.367635154939954
2011-12-30,9.420692332632132,4.4713485901495,0.0,-0.9404492657749385,457.0922064244119,-303.9560320459211,-235.3024261001572,-70.04655078637236,25.050888517430533,141.63175570706096,497.9345061885252,-365.59491735511483,-286.05964564750906,-110.1417840512108,40601.62493299237,43.47948185428943,8.566896508235626,75.27959006721171,15.818716091950053,211.99373297130268,15.818716091950066,-66.41088051647726,14.294663075023985,-9835.978647808928,-6.165215917239559,9.971987677783286,-11.203407324408545,596.2431236280564,112.66313781502981,8.245675596654628,15.155705708985554,-80.65112754788548,176.65159199128624,64.31304334037408,272.78749493866076,-18.701835692613457,112.40545298328466,2.369664052469914,-37.38097660808189,4140.8584792830325,471.5268488402322,-601.9285645723503,-37.12430803621615,25.133238840817626,-0.585785574893098,-3.8479333467544032,-945.4791825730247,61.883132930479405,1393.158463886054,1240.8633225162878,28.431997142203272,-217.15850720957224,-0.9689816797359059,-795.503343803779,136.84062717855636,13.941685666087551,0.16094096293277316,20.157268809873244,4.366320956153743,11.042239464319351,7.6651413646468995,444.26635288773105,98.45946859708783,-144.3704348022603,175.04366909258465,-57.35184639642989,-0.09574248208640856,1.2713671600747034,89.4558854403183,3130.79679788277,214241.09808104858,52027.4011752177,87225.72033468448,-61.38858283427008,89.4558854403183,125.18242453513449,0.33744286360901654,-93.76009784873047,2805.5087719985167,1.4743852943000668,5.841926564289906,0.175602619644188,2752.5984562293015,2527.35712997496,9.254332378894105,-271.2780588622445,-3.1405704837815307
2012-01-31,17.626218802197638,2.0686559928328867,0.0,2.4770531507945943,110.54830416102408,458.9344412367,-304.01970734468586,-235.3852501126657,406.39172898210506,-3.3936009133529335,-13.026863915144645,499.4761366737904,-366.7268177613888,-286.9453008187283,44697.952562024184,-27.210968241710148,9.905213821960867,100.08892282613013,16.245695369382197,-89.92723783749366,16.245695369382204,-70.01511856575057,-13.054090017383746,-8855.707610294587,15.917440870585747,28.152968118223626,-45.484597850693476,584.773075145398,84.32837673332766,13.698686999550203,-180.5670802517919,238.6226532076476,88.17612095398405,-99.49019234593891,255.30586981428186,-49.867257684166916,-32.212311430400916,0.700738283360669,-73.75779260573137,3215.8622190456626,473.95666944066744,-1021.4895840435317,-45.44849045225976,-19.220341326175514,-0.6195334515885271,0.015625752940351213,-311.023918530798,14.339653855524375,780.5190922285433,377.27444124852354,-25.540004951143885,-39.53302657468703,1.1403172030301751,40.27746886449404,34.100174785346326,3.8171762102592766,0.0005874694524077573,-19.632625776186444,0.9818841063017487,-9.058084429854702,-4.9457182932025034,70.23955691419815,-13.615907831610457,-281.6548791409905,-14.269885112218844,-17.165374382434436,-0.10110697944596003,0.40041370220572503,20.398617306135066,-865.6149052094588,113992.01872011647,-3403.704211514443,111264.81287659891,3.723367696427104,20.398617306135066,-8.765088462160747,5.4370492910527695,-232.19008789634984,-2181.4103724574816,0.005381826389607713,-7.998417820941327,0.2500763115274083,-4065.5992001565464,-152.51522623242636,13.041801976252827,482.152826227938,0.8067190986382968
2012-02-29,12.505126389926076,4.114049429669843,0.0,16.57421505707268,144.42989942767636,111.1777574121674,459.69702834922924,-305.2865837942066,944.3443363813644,-9.144326604504165,34.363709295004,-13.068839600690193,501.0855687970623,-367.9084996829736,48282.02260502114,-12.50995512975604,11.602477834030168,68.53020685759552,52.162685708362616,-91.20272544885663,52.16268570836266,-60.049483774378494,-20.191700057231568,-8975.197350439634,39.444610370650345,105.18504553455814,65.43372365252867,610.1208713926741,43.92513087149193,2.301982681274231,-178.4506324537645,-194.5718882674237,27.58386510724181,-99.07645953294328,266.8652574397573,-50.42969965031071,-11.605127827948403,0.7333732837324299,221.96435051362687,983.2553323681798,641.2914931840578,880.556175827762,27.770010915838412,-69.07435609695392,-3.478764165242289,0.7982865740664774,-1472.5386196983582,14.970318615433825,-906.2810001851253,-264.0305190997865,10.669444232658122,-34.31672851485132,0.41002678017163974,683.5176952769775,-17.82143828660628,6.670517819413703,0.0011535567111083944,2.4366479075590632,0.2561154895128368,-0.6465585050509617,4.899121218142113,-35.04270054355766,189.9094997455477,291.0047995328924,-22.470871595103972,16.81151016035625,-0.003091363188957086,-4.262085467092845,-0.3046576407388102,-869.7833992517808,419911.1628136784,-75864.1441348875,407386.7267259639,27.17979196283906,-0.3046576407388102,210.76550441612744,-0.7034855785014855,275.6353820070738,-1052.486165621609,0.010567769820724937,1.9406962331993043,-1.0932727695114437,-292.721007867789,-2566.268983107846,22.395580000165864,-134.16489931560682,4.848733431637385
2012-03-30,11.85227628831801,14.981657404043716,0.0,14.60844081535709,233.90196995586683,144.55604620973614,111.09585368384082,463.4578641503723,674.2625758750019,-15.854403594539162,231.29048537550432,34.61290900841072,-13.163612579215071,504.71935521588256,58741.13703330599,68.20444321471447,10.411148575244814,219.40973959010364,187.74945453383683,-168.86762885644183,187.7494545338368,-38.982701460056695,97.0969985796633,-43553.487291884594,31.391422640096216,94.64815463693607,-127.48783756430589,599.8269848374292,124.00749083435849,-12.891895812181101,-251.71488978901158,-1135.2575179898959,-237.075276679139,-149.77511372390586,96.05956258325637,-56.7330192109721,140.04926002042697,-1.4588577706115828,337.4510962033722,-1383.231432134956,630.6406815920161,989.2954119464212,35.91015985865121,10.689592475007771,-0.9395933758046517,-0.18471899123174218,-36.68027613842628,33.80008369633924,-1.8767512375948172,-381.66870704792746,15.49081993886523,34.92216588615406,-0.6116272116908291,3564.2937698698706,-42.841030545014746,9.272987574775584,0.7563139791774706,23.063254921939915,12.293594495277318,26.526585994094148,14.813024768088269,-222.4304515380163,-47.28361584114555,348.776478631084,-97.7253031673149,-84.02261117857097,-0.05543211168930373,1.2120253460410026,13.433275145272432,-4485.113123821677,169700.51328271255,143014.94816170167,12626.877562966198,194.37479927813237,13.433275145272432,-69.98470689068199,-3.810688184028283,176.66603067967756,-1099.5954278309946,2.114701642824129,49.16861641585402,5.870329645958947,-3963.8793157141117,-11715.902213782829,13.454301154977884,-1185.6317318332804,1.9615659965515206
2012-04-30,7.622389412382428,8.394738373198514,0.0,10.366025935174685,188.76969899733766,234.44289936018478,144.895792005355,110.74399189710654,743.6831408905457,6.578825389866751,203.98344224396232,232.35272548374283,34.771874562708604,-13.224068664247074,54232.893577491166,107.76554502800442,9.069421711947859,171.07216006473715,172.38711067148074,-164.60215599190818,172.3871106714807,-27.097469522652467,119.87345223971704,-43683.21901701624,23.29908453895956,20.28315408909825,-11.361632225613883,616.5700562021406,185.20363161083515,-41.15822410488617,-101.9217216203461,-1045.446999272438,-273.0166549110248,-27.346987516407058,145.840005325803,-51.6922393725792,230.0589558067926,-1.4806768099338752,319.85702293825875,-537.0519682293298,644.596099432556,-710.6435244043091,-59.81823963032397,-2.706425097131387,-0.3805070199465881,-0.31435837062690053,-189.60231387068814,21.56121677128249,620.9031292894206,-823.148945629634,8.399605476313923,24.17674304312459,-0.5731916032395006,479.5451186067312,3.294646137511563,2.8181823122263268,0.007061456378663289,11.085712158016634,1.0803656962121977,7.405409720553578,9.484466211962399,-70.98500034459221,-17.699297750580627,3.1775099585955786,3.652997347650171,-19.562538839164972,-0.025888394361244238,-9.913164377834903,25.174730694575487,76.04802744906465,50468.21142790839,66362.49722751696,-18504.345365449786,-34.58993252142304,25.174730694575487,-8.920208635110612,1.973409820271339,10.479206869276538,-7.923663934619981,0.023598825836891102,6.140270065818299,-0.8494915495195627,92.73524993960018,4053.1680137723597,12.286090942916417,-239.92973802527194,-0.8656782510724312
2012-05-31,-7.642130880635371,2.420743703227707,0.0,-2.8954096960844997,181.99760657685903,188.88019210368824,236.2460378276437,146.79307543230112,662.869317841172,-16.695850959298095,145.1179020347384,204.9389672429566,233.4411414617351,34.934757368494516,67280.09645554482,0.8568068551937753,4.266835635355445,25.31994661711871,63.18353313450537,-104.92120074603763,63.18353313450537,-15.52122706976763,-92.50831547180033,-2476.236640629072,24.981363229471587,-35.47628072913602,31.54088397631921,313.46089741282583,-56.66599789228121,-64.72625780862452,-200.35703357362922,-1072.1878606824137,-230.56636681897646,-139.3284124159478,228.06908636042633,-72.1746013253539,-42.508479614742164,-1.3848375540971878,181.18177814196866,-3035.6657331075794,496.6770172476219,2555.9465749642804,27.620376611718882,12.746514500621856,-0.3237311635186195,-0.29275574093862733,135.60937445699187,22.09253129947774,-643.9035513447752,-600.506538767144,20.29882869406856,-83.6049124095025,-0.8084597100634902,-318.7360962452776,-63.15967427611167,-12.084135863428514,0.009284922351148639,-29.842441243681776,-5.832386023937715,-38.536337763200144,-5.767655081746284,-60.60773413213792,391.34742162940984,-107.46643725974695,-70.38568937184345,271.17476854964656,0.0007627564359617978,-1.681376330290476,-154.9951557198409,-3847.7888730337663,429178.2672150247,-30771.790503311902,371008.5349961445,-27.50387177508874,-154.9951557198409,442.2324514560487,-12.092334859474871,-44.97672152150324,-537.337159128263,0.03360895388238294,-50.38993985209416,-1.5499035562320884,430.10117552508746,-10090.991424163469,-25.433387803158894,163.18400976933845,2.96062514728834
2012-06-29,1.5428197846765852,2.9049762570784883,3.402419114792767,-21.738781490274366,94.5723974648002,174.91785103262131,190.94259021965578,237.43928568462115,373.97588159986407,15.453666062392516,-40.60619023274177,145.6847254183008,205.73944876320783,234.35295107178806,66403.76651637565,-66.22277353717624,2.5121059638326715,101.2906028015669,112.61746588617973,-256.64095411229823,112.61746588617976,12.084647639191232,-104.67274003411747,-1157.2854835844184,33.8843217974378,88.85301531769719,61.12911877572504,302.3522869211072,-185.5190915578137,-68.87484014934188,-44.94523679071767,-866.9731327280275,-71.95722574591859,-10.114277371554028,202.15721154097702,11.419129170325427,-86.08026658706547,-4.786740923389862,70.09531953806184,-1875.020388561103,461.07523812239725,-2452.028939472622,-3.4350063748884168,4.3198554457687806,1.3154431897731804,1.3642209445318474,-231.34582341786518,18.507797346394,-1221.8922730730574,-59.38395549485733,39.461004176199594,-226.20097062090986,0.16580699450853897,-1042.8576896717404,-64.6214470023915,32.48212678628329,-0.9353423470035718,-8.448417963911481,-3.1981680006258557,-8.8542041057731,-21.25495826993904,-196.75634778097583,-170.7013615569822,-338.6381071337588,-49.044214507824336,101.15781231284748,0.13914045842304512,1.7965340173259392,-92.91881504619317,657.8027362107882,-1320.651362579316,31955.622762647457,-41235.19708180241,-304.22657838054266,-92.91881504619317,-210.4636263518496,0.36595867868878074,-255.82543531497333,1607.6902093895624,-3.6622443130538027,-7.694738589443972,0.7618322101928072,-277.75127290365344,299.3889116811697,57.25304672839707,-429.7513001704774,5.627036041185946
