date,excess_log_return,illiq,log_Mkt-RF,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchrect,roeq,turn,RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,mom1m,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,pchsale_pchinvt,pchsale_pchxsga,saleinv,pchsaleinv,rd_sale,roaq,roavol,rsup,salecash,salerec,chsaleq,tang,O-score,sue,chfeps,sfe,chnanalyst,disp
2015-09-30,-5.319386022009148,0.7948568074055983,-13.842115044286631,-23.070070062384076,85.97337666522873,125.89017541665152,-34.49673446358762,-477.15272790367635,7.751001228643366,47.54590093555186,-47.96785809245096,42.025943436487594,18.301603725607762,-10.482642390497853,-144.65090827245348,50.46945557106782,106.97042919068063,-0.9363112140160833,50.469455571067776,-1.9841111219851006,4.255191397305172,822.4130501404451,21.517000684054047,-11.542976901102747,156.43002774172913,419.38545632124703,-81.24749659018157,16.666029160211146,-64.13760169029158,-14.717480481144833,187.2110542355866,2.8183511748993624,0.0,53.0737153582393,1.876024963125019,0.008756101020580331,0.8104467148711602,559.5806943479615,-4.310069305064189,53.15533551275121,-91.13077228907414,11.389887114128499,-68.43303350396604,-0.24994012826164513,204.09916122323193,-29.17297398822643,-17.095927985383753,1.9835945053270088,-5.273847793746484,5609.8279237880415,-9.073395988553921,16.788664413492167,0.4823436115859181,-2.844839537187738,-4.131219515670352,-15.087004692043365,-136.88805200973275,-23.937030826257683,28.892754631855425,-0.008714797593297963,-1.1170927622785456,-20.66516850429501,-694.7175709233932,8999.50306308223,-606.0487509749364,9605.551814057864,-20.66516850429501,-129.4757254490287,-2.0252216379550276,-87.02137984896183,-36.813697369393246,-160.7123742932581,-77.44623548686693,5.25489077710742,-2.9324264589562574,-0.5287350520590408,-0.7715756361635329,5254.039298993881,78.32688091690216,-5.02755643119189,-11.402407181713443,78.21967712690457,-0.3847979680562023,276.2845275760086,11.918723579212191,-744.3720769246218,-23.462291301932623
2015-10-30,18.74233526204972,0.45015199953595053,-6.905363893500525,-126.33578821631019,-22.827870496696356,84.89479105653214,124.97634625814642,-904.9933142825105,48.71931322558249,-192.60750477097068,47.247182981619524,-47.66648909655549,41.76190587302991,157.08247115707053,-79.19626083420467,126.27360389565689,95.11965222779433,-0.0004557119203161125,126.2736038956568,-2.514827393407087,62.22973930394259,1904.0339369359135,24.283749035168942,-13.310145749648466,248.81142992639133,538.7939034143765,-185.9552719352653,140.04316020283736,-120.93573953149021,-142.39828359470056,282.88117715688713,357.37721413100167,0.0,-93.08062130882263,-13.105029553913397,-0.09590282935664263,-0.6470610091711751,1991.3241451953368,-19.546248281476437,-210.65651009776047,-203.88812578654762,-17.72295814076375,31.183531824581564,-1.0430849937363504,560.5404545274778,35.73295444817222,10.97265634538843,-1.3159138034430633,63.60251325392238,3072.3571364409217,102.92118742408746,-16.271065083599748,2.2059680083094264,41.72327292098127,38.57144018794958,60.64903177729593,-206.70315397414834,136.69088603009993,59.76236140394593,-0.004085536663197109,4.174125588664836,-30.4409698090398,-668.2474415456027,19683.7850956521,33829.53907625028,-14145.753980597481,-30.4409698090398,-427.6521077170073,-4.154397545374451,434.46728004476824,339.6126367234681,470.34190941334964,406.73084646125733,-4.56982662876781,38.93376903185427,4.1060281383938175,49.38711081431469,17.721874782488158,-277.4150675973542,365.44657286508584,10.421855794502562,-560.1282942934158,-0.030712286673814086,69.74913499844911,4.067235575283021,-2424.184901976705,21.95396867724571
2015-11-30,5.045156584862868,0.3810724401168858,16.502748032385597,-77.95574888292379,-125.83428542581706,-23.164932406637185,84.80503758339208,-1271.244550316367,31.85145062356218,-96.04214855013726,-191.89576563529653,47.072591294663376,-47.490347955063896,103.67290030319118,33.06722738067481,96.07646506014534,85.74701452862091,-2.3227357145197116,96.07646506014532,-2.069500857414188,53.88777072375596,1917.4799235095254,20.46915014532412,-1.4234120065892135,183.64004204288892,537.7070502963869,-71.33185251652503,67.19691101778969,-91.67437530284353,-73.60349207615351,272.3705853098666,74.29496978169209,0.0,49.44812938498589,-7.262222710612207,-0.0935106624299813,1.0165066194736019,-243.03685583173012,-11.424196022378965,5.806518928616697,161.83627548911744,-0.4118962055958377,0.787632746018744,-0.7855336717670828,-55.304938046229836,82.1241936072953,-7.648036225624367,-6.70111295597896,2.588683699913247,-18827.975647267405,-0.6784253715795217,-17.421392876621614,-0.8384686063179174,3.708731371126021,-0.4888792213840816,43.67073277686859,-25.55758430036849,78.82227431997558,-61.62167351518707,-0.0091756046115119,0.05968677134410427,44.53009641542462,3412.8492193247894,54890.652662422974,32300.575137709267,22590.077524712775,44.53009641542462,14.682008756512914,8.52509574513455,113.66377945305598,46.27191103315624,383.470613071353,122.74814771633521,-21.58976097923347,-2.5099413380473976,-0.138725504339412,7.958153917277798,-3071.1592136205654,227.67134010518203,-12.986304774137523,-11.018842079384058,-102.46118582053714,0.2526008338901223,-465.4506043008795,3.342747982395707,961.5735613342817,-3.5111092750854596
2015-12-31,-25.192645902690373,1.08837418040616,1.2425479992519919,253.70548066911184,-78.08552022757007,-128.69638693948733,-23.616327957474766,-1537.8766076798138,-34.43732644094203,232.666844506981,-97.19276339168849,-194.19473665275075,47.63653559403147,191.62853816329095,25.08767393846113,150.15833889247241,68.8351569713017,-2.36149814326841,150.15833889247241,-1.8318037404414382,85.66595870314555,1849.9862849927067,20.140749293591192,-0.7357638623746396,213.64371241119392,568.9988405335954,-120.58516189838153,67.93748674852527,-87.18987524682112,-2.62048131722414,294.2009215759569,-835.1427660861473,0.0,43.08556948001339,5.259781851876113,0.500838225810444,-1.2248847242275045,410.6458210792879,36.901013639338544,11.143143399558994,104.35530146749667,-6.533195227793954,73.7943248042651,-0.5202099298182272,52.485729264134534,28.7467897013139,0.6232503166829133,-0.9900450358172517,17.169766128871288,-982.7842753069635,85.57773104556138,-7.27397651941043,1.3010065581175354,6.264730843542466,19.4497822888693,42.58243298759112,-12.043261034557872,48.86339114116822,-22.99842838360759,0.023598552400333483,0.4574187018353939,19.052950016184724,582.7523770902851,42195.722424676176,23601.421170122456,18594.30125455279,19.052950016184724,-3.235573177691549,-0.040188694379992285,204.90612786063713,77.32438918156345,265.61218088236274,178.9240427332373,-5.730322211922241,11.425303061979704,-0.33915165068512465,6.740800852117928,799.032140488278,246.95560857328928,162.1496264360706,22.73755494996749,-312.31481595040896,0.03818230294333652,-294.31887340238404,-6.500327553814898,402.56916170514523,66.00568130722468
2016-01-29,-5.535818271393523,0.37808079299998043,-4.887849374678335,77.0268868384147,253.1393493063467,-78.6764993238106,-130.05418020994458,-864.8312443560781,-31.32700223341063,17.459913244438326,233.37777571176284,-97.48974325798851,-194.7881134116241,-12.91101431412642,38.937107917384644,50.997881233223495,-23.659187318253736,-8.50862337540254,50.99788123322348,-2.4566701542591867,7.246977323330626,1755.3439648622616,-6.061600307429359,-0.7365942045583012,183.61376852320024,521.0144550173037,27.524562306763613,-2.6544407003432173,16.321632518960808,202.3713006016528,261.38225264791697,217.3742851203083,2.22816128945613,-59.70192318447013,-5.876775167321,-0.038671347670891976,0.10028440095179199,-62.14649115153122,9.524349679144052,-151.5461339867561,-227.15774269862158,0.6160253468744941,-53.00636507334889,0.5213810035057922,-679.2344298469925,-12.42984323592691,21.191388758708058,0.03210767155125227,-8.372177997394317,4277.643147569324,-94.16832518252833,-24.49816129319759,0.7247861865391485,-13.309047348773902,-3.735479551080516,-183.6688582366712,164.86080393457132,-67.56271745437243,-85.88434241164353,-0.013229942112017223,2.0835627968493924,103.49336401605558,1591.460550126165,14175.230387250893,8706.495817055926,5468.734570195898,103.49336401605558,175.91346919500756,7.301030363815386,-282.8120906135458,-332.5610283579608,43.71155431366424,-253.55627949252283,0.035306045601393166,-14.982503390899794,0.8494569906199416,-37.642101949415746,-342.09673136286074,262.7909238734828,-346.0854117099751,-15.125109979915806,103.92474981699706,-0.055222028956109115,-253.07963600497064,-29.91949032973853,2102.213903447492,39.09078743899204
2016-02-29,4.864751389457245,0.8431099652754135,-13.131529868162206,-347.9708157227586,76.1100331454,248.87698638048312,-77.1821950919957,-1275.544271685822,98.19192178712753,-67.45332008776364,17.171450086746372,229.5220354698471,-95.87907092594043,-21.486330288247174,-9.358866688147693,41.47504283764692,-25.86114893439636,-10.245103304586097,41.475042837646896,-7.5725004637605675,9.205255651127514,1445.4661565143238,-2.060237694861563,0.5763685647683232,173.91267605481812,515.4752815872074,9.15669157239357,35.001097347892255,19.00407254034971,207.03144120865844,260.0930511013905,708.1496809597556,-0.01841339291960198,-9.380729798547492,22.731316721041964,0.01777928865047329,0.6731240237942459,-324.37571132630524,-51.65537549757664,-218.15266019799492,-0.7602031822019484,-18.555416089499147,78.23909511842146,0.40532031299587834,626.3467926266994,-42.01686282851256,-6.836390826794286,-0.054394639280889834,2.1045922761056204,-132.9580974262135,-5.638304070057231,-2.1306050625675894,-1.209518510202031,-0.18503634068473218,-4.324458374283267,-38.89568151414687,-84.62730612264022,-27.13744481372214,-10.269615968064926,-0.014186486267312226,-7.692690087254448,7.402332260837653,544.8728369437003,-55761.95583348116,-25032.835772587918,-30729.12006089324,7.402332260837653,-108.82767322105974,0.729738056400123,-16.0376292650742,7.738058611920849,-139.92756003983595,-18.7449140876206,-0.06744172146388161,0.07663962055356421,-2.5969370740028097,-9.43932682882199,-297.0418831828356,779.0805069204634,-20.143415306227894,-18.92160712011355,141.79677414788603,-0.061816951570037915,-62.86546175018947,-9.025961221981284,-403.3487132221421,127.43288402670339
2016-03-31,18.09371980381315,6.135054601106503,-0.17647765646374824,-78.98715854423344,-346.4946176893623,76.302681091328,247.96260895037628,-1397.8482481758294,6.440952900209922,-181.97528326649962,-67.17551377279459,17.10072951635685,228.57674959221924,-106.89312758238259,133.63701956491911,-41.72189102343175,-66.72897924308141,-16.343398731530776,-41.72189102343178,-10.856273499918146,-90.3125553429272,1297.3509953576781,-22.82337838639933,-16.757945561203638,61.18065373045578,395.09475980180775,135.4252197270445,72.07161985896752,33.337256050532325,-160.03393306009934,146.02450303526774,-421.52708839062166,2.20120065446919,9.03369418780801,-16.553658503325778,0.1465503631063072,-0.7802060689183291,659.8718224362665,-12.664000658188343,-315.4355691861965,-173.64779890642984,5.833552808644754,-66.10701726562115,0.63988424835654,57.19214958188695,-0.03864119126683363,-9.711846087746551,10.84965638972264,-49.47621939477199,3065.078555643886,-148.40366791801983,-4.1703080847089105,0.5417700385949189,-17.30174530273431,-43.81675591435442,5.872576125861087,71.66390533565573,-32.589298614200516,-96.72080706866757,-0.019896898607059788,4.7238949480750705,45.03066687115998,-1258.6143464010047,-111032.59813931119,-46770.999721990665,-64261.598417320754,45.03066687115998,94.89301603470267,4.33049619223921,-242.5978979053952,-229.05756436835244,-440.8973480212062,-234.3520100414015,33.34620958253806,-33.84199187263752,1.403234628401556,-36.09020105516967,6675.917946068006,-2069.7920248233477,-279.2326409827647,7.9096627042231376,1012.3986289158402,-0.14985986690361253,-105.77907730228759,-8.105932306112653,600.3100747677112,-398.6108367049437
2016-04-29,1.6519710223459825,1.2345105473224431,14.863081787049202,72.22788259991869,-78.41162511796873,-346.9642854070424,76.27658500631853,-1316.4777779103747,4.882383426066969,-2.459076671675633,-182.6236149338925,-67.41484304911454,17.161655067794168,-216.80955509605025,238.99878657501986,-84.97590157553803,6.345425911977061,-14.310326082926013,-84.97590157553805,-16.924054661663916,-94.96033271905519,-854.6763651235458,-22.046003877097064,4.270060039424829,52.29448062977983,354.71419811045126,278.0017083456591,4.530830804142424,50.164412228995815,-107.82438561585447,139.2847647086816,102.46755653230889,0.007871977544262165,7.2687817994113,4.769638314830615,-0.09701315979091873,0.9997237898056404,72.08767402754921,10.909997179787297,232.54820278779061,182.55879886005698,3.504579494971665,-30.853423425844426,-1.0469660784156205,-1486.6368202371114,65.28350567731582,-4.287859102449033,4.262277421651456,1.440680034489219,-1830.6653301792176,-24.014435305516614,-2.409186045550392,-2.113905575135135,3.016177583409174,-18.06007086780869,56.84640568885402,334.8646765205549,36.64563487624355,-13.460146930618919,0.012867529375333087,0.5636475874770781,12.645475138595344,932.0305124629685,6898.152463803999,-25077.731456458336,31975.883920262568,12.645475138595344,481.24643614843444,8.505199376795716,-26.80410874342224,-34.710247157341854,-130.62946206137622,-30.24656459239778,8.585709572587426,-6.672079491378497,0.009955830247996289,-13.31500414553887,-152.06152173309238,234.92802669078264,-54.8002874886609,-2.581393560456945,0.021999803715516464,0.08162827077257075,21.660096064320157,4.32730855966723,-29.09937745856712,150.73547403849545
2016-05-31,1.795616215742326,0.4001798539423895,2.0341901801614926,260.7197630457469,72.70523057666821,-80.440423051387,-351.756546760147,-1251.5888523795597,43.06941110183678,209.02931371401456,-2.486350928002971,-184.64914075116516,-68.16255853548685,-145.83390397589747,90.88856035119736,-23.198064987728475,67.52851266459456,-14.603197308277078,-23.198064987728483,-22.55516278220767,-53.18581344135833,-1531.9320501818117,21.837795153321853,-9.743640680381024,16.312733259420927,328.4229567186008,185.57603360171456,35.18691966191667,10.199878549236013,227.244413837702,165.34982692428997,479.8178564584541,-2.197366496928725,0.2318184841276434,11.822150234756037,0.059436780447178705,-0.9812378809774344,221.9246583250818,34.08514818178719,-139.81478455563183,379.56648737208,35.90919172253007,67.60056898927064,-0.2654080468432184,35.73817047519469,-14.01955706944841,13.24197978685197,-0.953140645258685,14.824814174218773,8189.152551088795,24.52507445106781,34.94140473407983,3.1006419692864426,-19.397237377048846,12.419062914948938,-2.1119705132800846,73.03644551054913,-103.63986170421992,140.54001760687845,-0.08304326347241131,-3.915892699905598,-90.81203242407886,-1706.8619952227127,43364.35038336553,-24844.218432445778,68208.56881581154,-90.81203242407886,245.9134829704908,-77.15062485749013,-143.9241613989561,150.2438634941439,-231.32419115200264,-135.50614563521344,-0.1560043957731594,5.564101003038914,-1.033428950919287,-3.5476506458581962,-6902.987969548034,1934.7981525413452,32.07603659728426,10.910934751088007,1951.5576875911447,-0.1482218167156649,276.38401447629474,-0.2519411443871,136.71508351353577,13.550815342633655
2016-06-30,-5.739886847799742,1.2643970446153094,3.919805634449885,34.370682020457494,261.3735465323846,71.26216269145289,-82.0020716385403,-1162.4134498739927,-16.133742841445585,28.473163660527607,209.1770346762546,-2.488108031564309,-184.7796322514428,-140.0445996924945,77.40439428163768,-21.800286392509264,64.25357189698364,-15.080434906359836,-21.80028639250925,-23.009518477586404,-54.38638582924318,-1495.3362039649157,21.814050331109936,-9.466990401498785,15.080343150595077,328.57891851148366,173.56745223576553,7.9769491085907855,7.7744325105826135,244.13201983310117,164.82500306749318,-823.0593262920415,0.00044621056798277436,-3.1174068789995886,-10.98065496146262,0.16902124689802278,0.05052483971932462,25.51528592446641,2.195885179789002,-192.8000994323652,107.84740691047278,-0.8906665671952396,35.17936428731457,0.6673847674642848,4.459422792956957,-9.974130325697843,-1.1645667920112146,-11.076247096768821,-2.512736189207942,343.7919682858774,3.5648074471274924,0.28555022504430827,0.1120397337660961,-0.6234298649112588,2.305788269146376,-0.14677401147673663,-42.19597539142251,-4.147865865160611,-2.665263929395792,0.0012869973352416242,-0.013779429595402348,0.7039871644894617,-300.5476070607883,12320.073931371793,6018.96043773531,6301.1134936362505,0.7039871644894617,-59.30521357697671,-0.1308497051964892,8.13929585214305,-22.949096081578666,5.178260844939359,8.735067151045087,-32.56806589418849,-0.4757065403161107,0.07695024233868253,-0.829062018302821,210.93417874728402,133.70352304120388,9.540156624286212,-1.15981497847406,54.35728603456664,-0.018019762510191176,244.12380996227625,6.4031544536072005,-734.8308832974021,2229.164519765479
2016-07-29,14.388823443162071,0.35189974988367456,-0.11112689083921698,25.164119557753075,34.136202147628694,262.5389596750376,71.34805983333379,-1389.5552734902228,12.873575035714769,54.865291170218825,28.47816057146533,209.21374429605507,-2.488544683226393,434.91074819698787,46.19586157646151,99.45360092538026,254.64801301599118,-7.376406952892976,99.45360092538026,-7.929557958239901,13.095815499058173,583.6804724269343,77.77906311576878,-2.3645089952168306,26.584796265108686,342.16786019304675,97.71619910044957,276.0071705883801,14.091182259347821,221.43620769021985,159.49315423943952,955.199097969753,2.222775290560445,-23.2814073274737,-7.150800318192751,-0.029469128913383713,-0.06909639400426189,74.4496051533871,0.5456917478272771,-224.70174251750927,-149.65380444741902,-14.272987528913347,-42.42444271898228,0.4419577943659789,1080.4636852704089,-24.24708127202757,-30.36886403491218,8.191870899574194,-23.682484757347652,-233.51131465657818,127.21740801880755,26.568730081378696,9.89253135230635,-1.9326468425314332,7.003978413956304,35.14027247490708,-429.30478814444723,4.710345303158533,38.20077941977479,0.016725689842148506,-0.1602981198906548,-79.37180453048704,-1218.2478733726107,17323.925092011224,-13514.755499256775,30838.680591268,-79.37180453048704,-607.7514295322144,-6.234995982887352,179.2764697032406,77.41244645354386,171.13482902246778,159.6225669438978,26.37795434274396,-2.571073376448936,-0.1973838970936228,40.14826675527384,-72.4267832889418,-26.479623487961362,322.95628598924975,-11.88234800846908,-2150.1544675025543,-0.11115721569424342,37.59007801543194,18.587729275359557,-626.9968574649478,-1897.60749231709
2016-08-31,5.7524322265223695,0.31121229039188164,8.590686793921883,-78.07422171112364,25.568021716847237,35.23614782778224,260.5343334574028,-1681.139248254577,-5.040582037688357,-1.5488389330525503,54.643327346319516,28.36294890880506,208.36734611414855,510.66318538949105,-14.18340038783957,93.60560788632753,247.928655510453,-205.82593734464325,93.60560788632756,-4.668817819860707,-31.253417894031777,-181.110981843604,80.03784999736118,0.36678598620151637,-135.3983894910741,371.3942910044792,31.694901438016004,411.3476230788067,-4.177294268196425,89.70434749339213,145.43852420353727,-296.5709022480755,-0.008736146112347853,3.3856993121493275,18.169289251027465,-0.4004845534935413,0.33268071651461995,142.7382502364912,-12.581783896239813,-50.897307777321316,-57.87117706909646,-9.36883963183385,14.491611974672423,-0.16692682807477588,-600.1213708157611,-34.294812819853405,-39.9522297205736,-3.2464091734558416,-51.65406180187236,70126.28549281065,43.094267819380136,0.09863792019223183,4.274129750872788,-3.5745889817465226,-3.400345375530378,4.55647908926494,236.2504733225942,12.209355318977373,-58.62357576880075,0.04078287937535263,0.8891507497079374,31.10735725766071,-320.4785282183842,37343.437221966684,24109.5478254552,13233.88939651195,31.10735725766071,387.1096114226566,34.57899502447003,99.48729036186754,-181.5102726329334,-43.42919353639627,67.83552184870284,-8.27207979374965,-6.9480719177448975,0.38766774294583684,32.03218759978327,40944.56878017713,76.04868055709812,83.60109905826559,-17.378657284379187,235.95556588705585,-0.07482999439951965,-36.72107401739385,-2.0538636895745483,41.385095056594594,-274.91506368771763
2016-09-30,-26.87378050852634,0.31669826737436846,1.1112067597349748,205.32490672676192,-79.47805568249255,25.743237233545557,35.500019815179925,-1870.047300916524,-10.78706801543342,121.0934622857707,-1.563354671369513,55.15544531004092,28.62876682923024,532.0482159446825,-27.32134802061958,94.79863262927161,249.18058836430632,-205.12163984243352,94.79863262927162,-2.881751881417379,-40.18892279366663,-267.6427643083583,80.02718929344383,3.0996473586739137,-142.27557823017958,369.90940366651614,19.797532741495537,380.0879454123376,4.826817320332532,49.625784939041694,141.61797051651888,-882.9960093359955,0.020897323231454656,24.069178047330183,-4.506487579657005,-0.07262092307612988,-0.32719522279922314,101.29175448321277,29.02886351357847,154.70446916066896,52.62021483102487,17.434223147684463,48.57513037181275,0.9623127871364561,495.8003438034548,9.307615364498815,17.700501011525432,2.359177588314223,-8.325137039219186,409.88667999931204,-25.641662531385805,3.037737850117054,1.0157626829038406,-1.9567524187369543,-3.2430501096233115,10.309016482364314,125.20601359236935,-5.64351329004387,13.5240016041665,0.045652801630184925,0.013366165315545686,-7.435421930051163,-1097.1602086467162,29933.055235719774,12075.221082434291,17857.83415328618,-7.435421930051163,116.26031260666332,-1.4587665674179817,-49.04554128729106,19.92080943947107,34.42538109168254,-51.06614812264881,5.904861488458227,-3.013573863958655,0.01780912456749917,-9.96272528864047,-376.30750416460796,78.1008164019986,-43.00430902116511,18.073952604800297,3.622940497012678,0.5732642144419254,349.19807686588064,8.919771077332236,-1144.9319149251337,9.37089838438908
2016-10-31,-6.592239380407076,0.4238919130796209,0.5570972848133863,86.03863860062269,205.69284225568055,-80.36048730271342,25.523226003896585,-1808.1653158053566,-0.7546937375463464,15.636630687243695,121.45553437850648,-1.5680291359266105,55.320361294209,47.60017156368315,114.94718773554276,19.727436414163257,103.89096569796934,-20.15517872314758,19.72743641416327,-13.022471807394606,2.9481453098426673,92.1403513743942,9.292439086838018,-10.966353466099962,-130.00814460388193,406.97865144990186,-13.335562894256654,107.18654529115219,21.716170131545027,-94.12976983042202,179.31177954575725,2081.888707488023,0.00643733244433875,-18.862870480848983,2.5406290586495572,0.11068385123805413,-0.004150345922366915,-92.28565484502946,9.348087618007867,267.06804132338834,-420.81736935757397,10.133058161980102,-34.208530944845734,-0.13160608869684653,255.93997202970422,12.903902580887689,-8.139354369107934,-1.1464941866102425,-12.236458965906593,5341.237626080125,26.896809649133104,-37.18237254854238,-3.524538864455991,21.230235790582398,7.890116135255425,-12.970798387245623,23.49769456375725,75.56052308133053,103.79682211267036,-0.00277907173791081,5.745917320975948,-45.39254973378799,-568.2962297765778,28401.390383333433,6068.463696421124,22332.926686911844,-45.39254973378799,-9.11317425433117,-11.225841846078573,259.3909787316877,197.86497940284121,-10.72744981284086,264.20806845764616,-3.5732308150360694,9.109723729023898,1.1027317703702835,-17.664914580356452,1234.1700602755154,-259.8935190109205,118.12840952953553,14.322718403096587,-490.2766719701958,-0.029974882279453552,-29.288588481616216,-1.2072513480741165,180.27669370246917,-257.5745067438561
2016-11-30,24.17534509600767,1.5840768473956033,-4.514325279308805,-384.06810094868393,83.63752890958592,199.91404979762225,-78.98248612525983,-2094.58166555017,1.7413713510621873,7.68932539927582,15.359564541241065,119.30345842979234,-1.5402451587898067,56.150255944119806,229.8393205195268,68.99887591575174,-12.717109381974954,-4.556046475113797,68.99887591575177,-4.637163594086253,8.42695798739318,19.3316530989484,-1.186312293202632,6.840270546698821,95.29458855181143,546.4145973288956,-5.731952868197409,-103.46501928601901,65.72137698484832,-123.27010062760897,289.84459806382426,-1585.2043883253793,-0.038052223410257824,111.27490757293265,-9.724082570853483,0.7000580516021628,0.09071374116964345,521.2200771837981,-55.56295260752859,-238.17729922907938,-4.496656878070468,-8.555546207140594,-106.82685323865064,0.7280814320667978,-194.95631585594765,0.8729418790055661,26.222820807872267,-5.670119852384627,-4.289443395771059,-83544.27787970952,-87.24137798884162,-6.261530991870986,-4.589026912448489,5.232328175131592,-8.269158682945488,22.577264868660905,-17.853782493883955,4.5582667934680785,-47.2731627383385,-0.0075428446113368075,0.02745117806236408,29.827405665728165,3352.1641636508757,-78609.85318551678,-5193.480564603582,-73416.37262091367,29.827405665728165,-112.24870060077683,5.460262366534742,-62.32554001799602,225.08371018545097,163.31538440479017,-48.18032599780241,-24.113945484492753,6.940653605559675,-0.24184401506605724,-36.01672903308074,-43811.39601966153,-21.797824548120843,-142.45746243953334,-7.792740537493501,-104.75064179850051,-0.21142504597704348,-292.03785087480844,-6.72663364539283,449.39402835083024,1134.6794961093792
2016-12-30,18.666553502249908,0.482701922410582,10.475893567557538,-87.19192714998637,-382.9422911412343,82.4297441230952,198.5936392699164,-2271.5137787231088,-43.11603914882216,-62.57065990422004,7.655797192544312,15.29259135068092,118.78325271468574,69.43761892167956,230.88880652306943,78.38438340214242,-3.3409067672976525,-4.758292987814224,78.3843834021424,-4.941882708614214,22.484788046761615,6.6420495286131285,-2.3466083046381763,5.990832412504943,103.47235550394815,550.637778306349,-11.459112207271687,-76.7102539648873,52.894714849765165,-153.16241977394515,293.05797954836726,-512.2702162501369,-2.217507139365098,31.245242108240348,6.565693697544987,-0.0514289359662925,0.40499033049897176,41.5026381185819,-13.430829665609508,16.39739773175984,129.79162568034712,-54.386198360522656,63.456435786692055,0.05688513172445364,-969.7884702847932,17.275975951908094,-1.3056354832120292,-2.3650223071589114,6.8198792786016895,-632.8937334216389,25.441955170639623,1.5982617062686861,-0.15832290241678493,2.326289637549465,1.2305199495459647,6.659226110066129,-18.99461556987717,14.652660194560895,-4.765259647896954,-0.0009495281656055621,-0.047064198536830304,6.340179727589685,42.916348855624165,-1413.8064885577187,187.55396140995435,-1601.3604499679059,6.340179727589685,-48.54274564651041,1.0734835039060613,45.66885257875006,9.511997114187807,-7.9070920855283475,45.227256267035045,-5.75837641070822,2.6472827182027885,-0.06890976771873625,-6.215298014011227,10.894309957599035,-191.65477394454865,52.19511034284409,-3.5253596649856718,-74.76528184914605,0.02207507500868007,-57.97566472825707,-1.3336032194247665,1223.5498211887227,-763.3619976058303
2017-01-31,-23.880696456626676,0.7210502756064051,4.01186430699301,339.48770128824526,-90.35532900373757,-390.06340216012273,84.94173802070254,-1928.390800523146,-21.219642728829964,147.77102108466417,-63.53732722043257,7.7740732173922655,15.528849818491981,10.031669914776076,114.46945213053388,41.281854751123554,-66.83991519887697,-9.136226829928866,41.2818547511235,-8.505573400914981,60.28375793309185,-16365.48749954707,-13.114414221937626,35.54918163209087,149.6316178441424,546.3241322161664,19.56614948194762,-41.6224592326611,-4.599997686468344,47.96989159540099,347.89212755069656,-175.6997770564924,4.467246128934525,3.0057808468932308,19.223742427169924,0.40572706051298013,-0.42475703636441225,311.52435597833573,47.37936496214388,-98.48006869600567,178.96689601344255,71.02937679730411,75.92382386191855,0.8267084868510375,-990.2349107626478,69.58915767684562,-8.718891448049362,0.10090830094018699,61.647359527141674,230.23436771158595,-24.349283146608755,-21.149323417232992,0.3028703397130954,33.63387807394749,13.453423239663493,-47.51376257935772,-246.0483622058582,33.392855712391224,-32.06629266758699,0.010669659622980499,-3.0684304074701885,78.02451661444618,1254.6084345747695,58046.38610383589,30349.582338690525,27696.80376514606,78.02451661444618,-184.46757847577828,2.8333409625266768,-134.10468328841085,-169.9363307672166,222.4073527136079,-107.04355209166764,0.08598274184386412,16.723124588398562,-1.597807507475359,7.200448541315909,526.6010121938853,348.3133258310663,-193.34759846969604,11.551030324464136,-147.8650768636835,0.03935886865624852,-158.9933651453124,-23.952565426959378,512.334821149075,-304.71860833037624
