date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashpr,chatoia,chinv,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,rsup,chsaleq,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,coskew,size,mom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,ep,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,egr,operprof,pchcurrat,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,roeq,salecash,salerec,tang,O-score,sue,disp
2013-04-30,10.738892466023357,1.7744568701165127,0.0,14.44036821167734,0.5705264296118147,7.2016454914852766,182.88731395144063,-87.66918807785734,166.65457285003453,221.46981427422824,-2671.389368462746,0.0,66.74943018970013,282.27725156634716,61.084768414737574,40.45823248063183,25736.831295554883,57.82813211025161,-12.095305022569608,259.9007995630622,-21.778069185130168,76.80801306070207,26.53917006775268,-161.59180178057574,76.80801306070207,-111.62896269651198,367.3294786129074,3360.1828709123906,-15.529916342114552,-871.4786109845691,369.2698020903693,-2674.226571827533,34.8533066451467,857.1393132836753,2743.1397530988024,179.8574072906067,2643.981695081892,610.9022647401969,80.56022288019271,1473.6010379085076,-234.71928000226944,82.67440038955533,-8.815082918027883,-0.05086483930160668,140.26627723061395,-0.17028806266898755,-388.41124313872433,-27.242407585294984,-27.072462598200673,0.16044724425914136,1379.1236167972556,-7.734149785458612,69.64364922029495,-0.001559856604961496,52.77239217979775,14.993936140401104,24.97499825338471,-7.957418925053275,-62.66963440857353,-89.45872749307455,-21.72864766908333,-37.6697472583034,-0.08850078613813395,24.62261729064994,17.983748902920695,-567.7210813126267,50202.28721836582,232214.66721888073,33003.369301434606,17.983748902920695,-330.33773683469735,28.876917820620093,-49.26167542734488,-12.492139077544493,-88.05136594326228,-108.81724040456947,4016.5704646904487,-0.03943136366597155,31.58945044169407,8.324269484274105,52.13149767136608,-4610.661422559293,6737.354085331659,160.92622406537612,-710.7600950879314,0.03641087052261649,-7.6159853624178595
2013-05-31,9.034282349071876,0.8998130393175047,0.0,5.631676819384999,0.08662139580567783,122.111883786513,7.260642277847982,184.15921693906725,-88.15728854707933,471.2665815635266,-3626.6019647047015,-32.45209847477281,206.42727680351743,66.96887982984356,283.2052840768999,61.285594555256864,18436.651248287413,90.7703172336268,-12.291559312689753,194.07328949651009,-5.053704111753028,65.7654512162618,1.4310243177939048,-27.887987842211917,65.76545121626182,-111.35584817642993,307.5221200940094,3549.8811967346187,-8.989995391933098,-886.7647259970853,403.9487995452895,-2700.656491107188,159.96736936414217,856.5292096794111,2870.6032571285764,184.79245839673206,2769.7794067650657,666.9006076012299,80.49198607807705,1752.474706565978,-564.8413638673978,-124.01395009382733,-5.863102143916592,-0.07036975764175679,-3.8544726885693876,17.121090432116034,-123.90405467828532,21.831314709456763,-36.38898479200884,-0.32014410028998386,-1720.5059122645844,-18.711406432215426,9.042963821738454,0.8743885756107765,-13.69908900208884,-0.6394873112538448,-2.80120798554573,-2.6440102335966458,13.274363486941638,322.9916932004626,34.859347470479406,22.70211423616371,0.06683057717616947,7.278446028264625,-23.52155019502993,-962.6232235988091,2237.766494050622,14004.356776604429,-11766.590282548219,-23.52155019502993,378.83255609673324,-4.737347130811813,-15.66830090010447,-6.690584363999108,-7.361275028068931,-156.1143163236202,17879.82723107678,0.8188077981406154,-4.250782710494576,-0.20113724502819963,-5.758845410975368,20134.598903097794,-36.10073771673342,11.568039012019653,-433.2114246429519,-0.26019082943656197,-38.21582244491151
2013-06-28,-2.4684826447040478,1.2930673767970897,0.0,10.129686527362344,0.27973298544476477,162.6112453058862,122.04153084732035,6.7439204324263695,184.93817074324753,426.3347570439747,-3111.8676473290134,-45.510064932490266,80.67047054389646,207.21664478884588,67.22496560769984,284.2882474719891,318.1958907244257,-35.92656678455762,-36.1884203052429,152.84324143154922,168.48322661065748,113.37468127492454,368.2883014453384,93.95061031860504,113.37468127492474,4.607651766972191,-86.78363883241073,-372.757768668333,-7.918905136144408,-657.4642140531377,-9.693851356270866,-166.67435731455052,195.21752141626564,-406.5436712313458,246.52810170680377,100.4678130670772,116.6999962299775,18.2945270735125,75.1423259086586,58.02222952119405,856.9310656364582,126.0131451050344,-12.270057275838155,0.05718884770017496,61.51230230791339,19.979380044511345,-369.06755651638196,19.68590998990379,10.364234812938776,0.29227323608344147,-1012.9160879871106,-30.636228815133563,6.051289019072897,10.983583230650252,-43.18667163918724,1.8465861645290147,-0.13841788602613292,17.26254866498789,26.93724343483018,321.7887158606072,-251.33763551493485,183.49044837993142,-1.0596855629577284,97.22781692840817,-279.04991714249974,-1582.1647948430914,1238857.8568183593,671196.6682554297,593379.0303638391,-279.04991714249974,199.48776369910775,-41.783691123384614,54.28733670358423,83.44067649352371,96.95976033443497,-2300.2425644380414,-54910.646443699254,63.199739306973235,-15.894513732297739,1.5060270693834283,-18.727443226903176,-9841.081370296568,-750.0626571348694,-16.264309095955014,-800.2112971787974,-0.16838215071366514,-3.9762540630883905
2013-07-31,26.596865707012945,0.702558369479522,0.0,-4.435345999939016,0.05354607488634413,139.42616938139105,163.4326019596897,122.83412411377186,7.573194915901432,396.88980916466954,-2277.73103510569,8.38215106536724,145.30949266504587,80.93451439733579,207.8948890214371,67.44500075620844,8430.804786393674,-41.37485719091235,-35.343801679252394,-22.91191233035738,356.39294655104635,97.05601084666671,373.48007217270003,90.856405879646,97.05601084666691,4.405311098250765,-98.06746704018127,-334.33667144036554,-7.859234021520967,-635.3655837404458,20.90427809421227,-178.78988917025114,165.64685021381274,-408.36075993477607,217.90047009899718,99.74117214888929,91.06559616216688,932.8967182870614,74.562850517132,-1028.2022579255317,-447.1028162749767,152.26446018276954,-8.88266102805892,0.006743394096208277,-107.81177651393278,17.166770806266868,483.78063229633426,15.8816122124353,-14.769856132296127,0.02843438747744509,178.82798957429532,4.816097657132104,-9.094264810069603,-1.9983577776919752,-1.016852418305291,1.4970748766293696,-0.8195877312740976,2.109278973790879,1.687272633106204,146.20182485940586,12.066402589848622,-18.901642452407373,-0.3961219781143548,-67.28008261177229,9.6735588030744,-220.16038932086258,107421.29180505499,-131656.067567626,-5816.392444051802,9.6735588030744,356.5801863410652,-0.5061807358379724,106.20838360429244,7.2147600643918395,227.59881352822325,-20.735072105481564,14108.007247614209,-7.02946694974726,-2.6578451329052655,-0.41787377918474533,2.3716616893829894,1287.4292526647914,-20044.77274422625,-202.53351073494832,621.544485447801,0.0033726956095401772,132.8441326864687
2013-08-30,-14.800974635092079,0.5979429048749328,0.0,20.18113030695455,1.1091863653641072,-27.383180604471633,140.68354576474582,163.42220437432206,123.41586265426076,649.8199346115443,-2294.318015814329,-9.942770358190257,-63.468357152668126,145.17933241187527,80.8620177098105,207.7086682116909,5176.084138573241,53.237104649815464,-1.0657638903503894,146.38596379253335,239.14608449933974,128.42797405578114,397.64235252564805,95.01687038244987,128.42797405578133,8.36992350348709,-80.53128784218414,-150.95431899377706,18.67970472249987,-641.9920686768729,74.14864586634064,-183.09946525935757,121.31347318376503,-208.81039342813455,208.61150532278577,174.65733593007792,210.09529343031733,-567.3973218236368,-15.67930515624634,-2022.4169060067065,-509.9390882650032,-144.9603856125812,-0.5853699027205721,-0.20828014558137298,-14.493991781874684,-4.7133610676746684,428.5810377594221,-47.78804512942338,-80.85199321215805,0.042024006132370006,1427.3398418015968,-29.994746772835697,4.24782340672823,0.858237726031799,-11.204851972044025,-1.276715425883424,1.902046653631956,-0.691923802428505,-47.26060520410783,-339.03414730090753,17.709998863032524,26.25242218421633,-0.1400859890634507,-24.80056571425075,-32.36529955947623,196.2811917095455,106086.79013836756,158081.2896092739,-54321.97097937763,-32.36529955947623,-333.4087588746588,0.5907433258526567,32.95466118171409,-1.0485015150246682,-52.92725992845041,117.27582048808493,9235.127505960874,-1.2512802891888413,0.8472281542333207,-0.7055316136163654,8.900908521386668,5289.737806598161,352.562706127017,-3.7723527424022905,593.8131863545568,0.04993115466541567,-15.105664524449708
2013-09-30,17.292964037877052,0.7669148659146962,0.0,-10.140527492658634,0.27860061910882167,380.53654309661636,-27.57404718488904,142.59720219054384,166.13843688629265,286.6426855086356,-2246.714243384462,-45.29411389727679,291.8563096396581,-64.10769873220252,146.64178059651456,81.67657243355373,1220.4197416982654,136.0683681164384,53.35602298135699,109.6079219538403,-117.56298427189087,63.41768229974545,202.14556788152586,97.35969991512827,63.41768229974549,-32.05721410896879,-73.5198850407134,51.30360415133438,50.48557833046962,-662.417265906635,-87.37993509244485,-76.26374910620308,-215.95592550611383,141.6082814303233,55.33067143768951,184.5853567336628,100.41650562128183,-424.3313484560558,-41.257105901221614,-317.9531914300304,290.5991853738087,30.88965435555815,10.442420165661702,-0.2654840300584773,135.41508355963782,52.958150964398556,-260.2732495095879,43.57586784379214,38.98563189417564,-1.0319368034367373,-477.2512287550471,24.73000254439694,-79.40861083816048,-4.841725229035752,-36.69566622105566,-41.25382540987471,-15.151785118748407,-7.919583066971768,-150.9773151050117,-82.70142779373327,43.64721913552057,-56.257374279566534,0.4641636112559162,76.41493071516288,84.1049993396239,-405.5971104877631,200766.43773174286,166198.46948257834,-40267.582515738904,84.1049993396239,13.005307110390277,-13.93863788697179,-78.20233211373103,-17.71191838746489,-159.0320451115133,-218.33078187354226,187555.7136175707,-2.649057318790625,-9.006730693075639,2.333267050741185,-28.964095382282323,-2187.8607298530696,-923.5659134899179,-41.562275707813114,1413.7454624708917,0.5717743872306884,127.76872111521004
2013-10-31,23.616020740216783,0.7230266157813618,0.0,13.61130252497204,0.5037097379962325,-201.82379069697558,378.23016795659703,-26.55715522491499,142.77516305541278,400.16692065537103,-1955.604435798763,-1.8616654278745066,-144.92578809319093,289.92333794563166,-63.68311182787446,145.6705683879978,13463.797837726881,124.35623353020645,42.598274225904426,110.99363106999476,-138.8672412906157,38.21435152046422,-57.45472747582942,-6.540791469509815,38.21435152046422,-31.325612434438643,-123.58974381968069,1045.9413714831455,48.440293686321624,-37.14435259798303,-114.70805481948199,220.55288363124365,-188.4830062750096,170.16518048156382,16.97357814328289,191.20586002742724,34.532567734968225,139.8862023959204,52.95287701307814,-215.5104463230237,-192.37055901073654,-46.299625053664215,11.254592906545327,0.2634236253992732,104.90491360137378,-35.16952142122227,563.4876217713704,-25.612511300131416,-73.78737673268392,0.8029244621605485,645.1124529016979,-36.69148438110415,1.5770366159425748,9.957059644871737,-61.35519867533438,-11.59242731659333,-10.766071270473446,-10.419655036625045,-48.18160567429413,-184.5047996010244,-31.930558079054208,-21.484081371861805,-0.66084700748549,45.75719508826887,4.562106094544902,-716.0858143968908,-103773.81410526857,-46016.04743367992,-54177.65167205967,4.562106094544902,-205.7479309767641,-0.3996890524795873,-22.05023770497843,-15.279374773057157,-26.42945814554495,-11.47640165714634,-78617.9255305978,30.018100826996076,-10.396399479801005,-0.6218707939231294,-13.102416292143573,7813.096206144401,172.01172422202944,-9.222175003165376,118.3135076820181,0.2944693861826949,-140.14309134674215
2013-11-29,18.404744847354277,0.8884217454357257,0.0,15.108254688552869,0.6186828229505864,253.32322256258587,-203.6103349839897,381.52256107178283,-26.895745731700167,783.0931965221757,-1273.0189428341891,-24.539638506818118,196.43116499050433,-145.83147299412946,291.73515620835667,-64.08108677481898,19779.286284544403,110.39212212262825,15.34540393708236,1.39160459937764,-36.19925506593223,29.098417921075864,-54.05426271441936,-6.521613212304549,29.09841792107578,-35.51150955988892,-64.25023725297751,1016.9965132171712,22.042081257933507,-34.59410088372876,-213.27020184176007,195.73185053796223,57.85868589619953,229.22814524613352,249.2981322449059,184.46365830663152,201.42227468621996,25.893369751896017,51.39543989571486,1170.8156951069977,349.745219838966,-8.387472827947477,6.264060151974604,-0.4284839152776634,-111.02397245003169,32.96519105747211,-379.44946065547947,18.398386425206297,-65.53826930109472,-0.6770398025397175,775.2945132892928,-10.803991904380837,24.106828186855182,2.1016097615935614,61.070578866649186,-1.8722287141702054,21.130030038575313,33.19380821600373,-111.50194693149342,86.00462121177407,-44.37062472546086,-19.308538676760605,-0.08379971962154897,-14.997252778374332,0.20098031481654743,1548.155166736858,-447753.0047784075,-548560.0104061756,100456.9385501612,0.20098031481654743,83.73434694180469,-1.6656258748279384,69.1070684478323,37.843903517978504,46.73292636671362,145.1918386594433,-9687.687468845164,12.589852282632549,24.506943821766612,0.15901707260690046,62.580007145701444,-10555.303870169431,1942.494973220626,43.3218573822669,-36.41478473292591,-0.029847830942388187,-12.320996335776158
2013-12-31,12.81436130220814,1.3564993790225683,0.0,11.419680237747832,0.3519561704033555,358.2582121915931,256.4869242646294,-205.9780215266175,386.68567596129895,673.7669455742388,-693.0224097810383,3.903518646622495,219.26202868376734,198.14828926186684,-147.1062745859179,294.2853906253817,19556.50066615672,100.4912024210285,15.975402345572672,-68.8754212340895,-3.7405492350688965,41.8538816372792,277.77389108387416,-8.583846511501951,41.853881637279144,-11.013292592075585,106.74125476550552,-857.6444489444114,12.715334676598571,14.511838370464492,-154.3441285814375,-47.74976192733874,226.86707484624162,355.35543738588643,309.99380189992746,145.13901356707453,461.76266502128794,-122.42307332499023,-38.70597903354102,4713.750332035194,256.59335105401215,285.15371851692055,2.6863466833710277,-0.18024537847427524,24.737001154841153,46.40032972850986,-195.9321916918725,37.49441421607628,-35.597539358779386,-1.0334677388270317,1319.051783561641,16.09280353543363,-9.447870905470381,-15.30723983942363,19.711498357640494,-1.13613448700454,2.941265360511963,22.40716382303924,-67.99762820289197,137.08509199809214,-37.25390427498451,-33.00581418574035,-0.20783771707112564,-31.477589711701057,35.39492722650289,3618.2418398250597,488894.30887844786,161166.83942562342,325281.75718073733,35.39492722650289,412.22657609373346,3.6354395086573277,67.85525207987183,35.81809814804865,76.51487890313444,484.6893813659268,69017.97187738563,-43.56831387819132,1.5154611738247326,1.7967468553008885,5.295894170934588,3980.9222372804215,760.8355701114451,11.24621223655231,365.4925597419315,-0.5715407703233856,650.4251855252593
2014-01-31,-22.606290825787443,0.6054632484574493,0.0,10.318663042805083,0.2859553156625115,273.1397883355752,362.32161690928666,258.70134909576655,-206.9989956752658,1089.9758405497969,-770.7703998793704,2.8743423167281,166.5933410253968,221.34858957662925,200.03392570262787,-148.50618044963807,38866.74169348459,63.26087669747041,33.17331536471356,36.64626042149104,1.961909991446829,87.13477457060749,323.8941580244912,-9.5847377262773,87.13477457060749,-10.638649811273314,91.09222006665716,-221.15484585717317,12.719593297831544,18.994866407422663,-70.76417049732213,-16.428937515172297,139.39961721431308,157.87908168655488,225.69154312037602,145.3329207596835,421.36717092788336,-273.7228527123517,-90.94662369566178,7399.305232952305,-1182.1752272493654,-313.44559240713136,4.865734933652561,0.5188898009159288,-27.49049864716659,50.9538849683704,207.4073001800739,29.082384890621597,43.310864193017096,0.4034500797186603,-185.6444473472484,0.5369588293201559,4.568805919051442,0.054741259133022524,-9.196731728823522,3.1558607725025922,-29.59239477860561,-9.046088541474319,17.867344546192726,43.0395802847861,-89.51724796162625,-12.780777944810382,0.2756303777397342,49.407371647527725,35.605380159457894,-689.786934002811,286548.33260016143,134808.21069527604,141062.37635568343,35.605380159457894,85.53266086630356,1.5521462551929446,-0.14289255424651515,-14.941710315030889,-13.398842412569493,33.07139024645949,94245.33689036756,0.5922272715062249,-3.6718387948185693,1.1559130231626753,-10.976635807040793,6155.5384505375405,50.53314986555415,20.064084657177773,-712.140535714294,0.037829528624165776,6.8815623608272745
2014-02-28,25.588939683130196,0.5005801098435696,0.0,-12.60340158400997,0.42553658974981107,199.87339337169072,275.57900056294284,364.2004214565147,259.32291220929653,512.7575181522961,-363.32236846580287,-14.946157239173079,150.5814514278792,167.46782336066553,222.51049334979328,201.08394446931277,20789.44713913238,31.88920149858781,76.82362529105247,142.7810769971299,-75.92901438807291,141.99502795892118,375.39356027205696,-8.627982744911844,141.99502795892118,-4.592884257074872,-22.41312333654971,476.77671407763285,11.960522904424513,5.263442624642737,-62.22833060265349,62.74622984097899,-51.16168736475504,85.39416232969538,46.12438285298226,116.87603407462197,364.3154268177927,-236.25220051350036,-91.20213812411193,5796.106214129973,1377.5270310663723,-85.0513722403509,-1.2294223352565723,0.02802590943275618,28.10207576137475,28.373727986879203,-432.29186858344974,20.171966813431823,9.702038885130378,0.4719508237957832,-555.2070064607642,-73.80199625165051,-0.6264540968057872,-4.051174062012045,-11.135272132606644,1.859486649432256,-19.776016748262734,-6.326633350186057,-120.84521205879719,-9.300604754195774,-228.48220209745978,27.42152502054938,-0.014631808403926527,-4.251523678816284,-65.76856859424589,-371.7516344193864,754891.8977517001,376827.16584815085,374022.1374957692,-65.76856859424589,60.76060969151695,-1.854215568080619,-55.507562585215965,-40.76429924234367,2.6263350688043943,1488.985447251484,31175.133477003314,-5.88545025944935,-9.465934024091865,0.34345206859703836,-34.742370729423726,18996.348262021842,116.32402131133495,4.608026867766512,-197.3280323364379,-0.2879296266011418,-10.178623322636668
2014-03-31,3.3652650876964376,0.6404318463164886,0.0,16.893745721695463,0.7678420782287053,-312.93105639253974,196.84624178750968,270.7325071069183,359.24745372535847,504.86514468623216,-519.0265154373909,16.396389236457157,-181.93960265448024,149.33198943842618,166.07824530997314,220.66419421362002,23187.617833706376,51.01760702523834,72.72394203687696,240.32916808169938,-105.14135949315391,172.12553208514336,282.8118031041379,104.47045438305781,172.1255320851433,-6.763191257964948,31.979930463487783,670.6839594096938,13.347543518257401,-13.249901763304122,18.157889311467585,-14.028937776114677,-216.3307262436662,197.88524472171017,-66.01497228067839,109.43091030696667,206.34875103283485,493.2216281952203,-31.601546940047463,-206.87513313974506,281.696288691061,271.32706618626366,16.080325171549646,0.08518879487611386,118.55403682671312,-45.0866850440907,308.05045064644537,-4.5730180195810135,2.65279789868805,0.6729542746024793,341.1549808776899,-98.12298027160114,9.546518737257543,3.131730269099661,31.167540656871267,4.430840104851768,11.980072646418378,-7.268311236054046,-103.70148037753916,-209.28297621968613,-216.86196522770797,-89.17235958011509,-2.476828933397222,-643.7013340988128,140.482913390669,-648.8255124655288,-19703.458327177912,81660.80008653179,-95653.41379257105,140.482913390669,-271.07260633137776,8.313481096619078,2.5250090879728475,-5.307243614169579,-45.2211603850982,-260.4824609474954,38730.29920868762,-14.681385573960789,7.790066373964763,0.10535363453000457,13.228468215342872,-4592.53738741891,13078.137968249372,67.8109740260943,448.2647567459171,4.046460270227835,-578.157533674236
2014-04-30,-6.057987592829127,0.3327724110818728,0.0,1.603888727907121,0.006881935948890318,358.8637476466923,-313.25854205971814,198.27912150810172,275.00222208021654,290.6384785784691,-403.35769368322053,44.28601653852531,247.4980351273259,-183.8547839528959,150.90392775891823,167.82646254718122,-2679.9698584768807,28.932749585410953,63.11454851610732,516.776449925209,114.58543855784137,389.78334368610734,643.1578847292204,114.42514981268384,389.78334368610723,355.6766113415662,-38.43501181295537,-858.7182758331064,-5.532231052239954,46.277542614888965,13.84733329545524,25.78128499426102,-691.5663452609359,-677.4909012758126,-187.39101931810575,152.56468923659943,167.17997716057076,493.44523318367567,-34.34251870713487,-2320.114668610297,-231.56949494860055,-215.01912545825496,8.16139187700287,0.2542241246021959,11.379882830905046,56.723204517638806,35.1801669571355,46.47754248834633,60.73564679846277,0.8895031011179735,-1195.2151254054716,-49.46392617106767,36.32518949771588,1.255431238010143,-22.16104018072042,4.20381337329718,-13.802060879520475,-8.365660715973604,-200.4405639182819,225.15454332660374,-105.84421416905388,-66.76981764385255,1.1040059374010749,175.2476448027487,-48.92435322127346,-1298.0740347885499,373661.1713505797,229753.40981372073,312667.18258862756,-48.92435322127346,243.19571994055877,5.733981350910923,163.30045456797887,-19.493693099654024,47.84140532720207,-72.74254676088094,44698.99822604447,6.734683936359573,-12.349848835657681,2.9153438403191174,-22.14277685842532,-9803.83542803934,1653.0692490962465,174.83144129989523,-701.5836119092746,0.19175833235257045,102.48068601192597
2014-05-30,-15.433960992391345,0.578691428811721,0.0,-0.7112752314571194,0.0013527084200944898,49.16609200796617,359.1195314744525,-313.8974119537555,197.5621407077139,16.59668721748343,-141.76687422249876,11.460262086925471,23.387581007578486,247.73927863392163,-184.03399253837978,151.05101819005202,28262.854168860584,54.300384692538195,44.33383821621195,447.18955187220365,328.7283553530374,381.52764280758925,669.1474165100576,117.82836244040118,381.52764280758925,356.69302116096384,-20.701691816825434,4835.079210264669,-13.115357683882262,-11.983073048263638,-40.13814529107078,1.2783221758363297,-505.68508293887356,-701.8094846873031,-2.9555911210491175,186.44899341075936,236.56654642380323,579.9706147951943,-23.2135811357255,-2372.062837358947,-763.6515911689603,98.10853695013827,-13.328243454947199,-1.2686518016749382,-91.99216772734326,5.307740449497942,239.9902738676069,-8.247108107066083,-5.352325842422715,1.8740037266995517,-1249.1455848947699,-23.230095487991093,22.04196810015651,0.4679272459818069,-10.77378400714423,-3.133134004564397,-7.336996729089051,-7.837116734765345,33.898320021336986,438.82362132988874,-7.722985515055825,46.213827184180786,-0.1960262390062688,-29.547524694461117,-49.20852347194051,-1457.5453091049649,75631.5142515488,71141.82418226078,5370.93083695136,-49.20852347194051,421.8156539370302,-5.840330539752969,-8.129499392148318,-9.485726159618537,95.16731764054146,-1746.7958081937263,-11672.78232650063,0.11044007318709248,-6.858677475816364,-0.39398491325714247,-14.007822504447574,-34010.630546635715,-120.11702257701108,10.561968170698947,229.13176512734208,-0.23632227890153246,218.6462949894202
2014-06-30,12.529555230774804,0.6419955709226957,0.0,7.615716826848733,0.1552897182612964,-69.9687527710454,49.941802433147075,356.25758341905475,-317.6983181821726,139.50463852777722,-1.3419013886429525,23.777920056927403,-10.341816830210282,23.332792821568667,247.1589199523061,-183.60287105505682,33189.37380135386,61.29465862476543,-26.769262152512006,115.26155119016761,464.40872777698723,223.02064501433017,572.8996844831099,3.941408329140869,223.02064501433023,149.98784060866834,-3.0887510754435716,6182.767202841297,-8.212609052585393,-89.84053794470266,192.57906499333387,-10.602152402174164,366.53940169086763,-188.1071723135655,561.5039949677462,464.63346031939506,378.3799966707214,528.7833358385075,15.76972326477177,1881.8200539461682,1899.1906860993054,-124.03027824775091,9.367135764425313,0.02807135684820139,-25.507375199578235,-12.768813109603798,-53.02635834288867,-15.709845741406184,7.9827808676416225,-0.2732461555950705,634.303748170888,-49.29258761560186,-49.83354281150048,1.7174507757483894,61.597950867788256,-0.906923107115233,35.805444854775395,1.836443554095922,8.29507116007835,334.6844129243709,253.40584850229925,305.1500263402291,-3.236624325542575,-117.72589017532619,-244.26706652061475,-1266.6584210151968,4031498.341412008,2052551.510711955,2000820.1310112812,-244.26706652061475,285.93893561511504,-12.263982984117405,-124.62148187376934,24.168257471117954,43.60019163818026,182.3461740062483,102494.69109431515,-9.962983938708703,18.337156366691076,-0.9027262945494243,30.008263076096966,7660.919034402643,-235.16354206562391,-42.975900524658755,-544.0624670842153,-1.8082230796879357,-84.92548409477342
2014-07-31,-18.294150521920663,0.6167264657733921,0.0,9.592045642772684,0.24714105003827072,-186.70005693491964,-67.233507684498,50.629504935528246,352.62739030157735,-31.693467884102738,-9.404596134455012,35.939975787776476,110.25392595205332,-10.28320884210645,23.20056382674437,245.7582485540267,27423.934253425294,72.29724274626646,-8.995720798133997,128.79999476698944,458.61176072893727,233.1958614432129,574.1709880058919,3.174724223801347,233.19586144321292,145.5101839167093,-10.328037091183297,6219.600114313483,-8.953696120347605,-86.16757150369423,242.07840910957714,-52.44612809888212,321.03712801338736,-164.69300986532565,509.2517571949953,472.96229542496764,376.78432475086095,119.69497164804054,12.3166879738144,515.6862599552902,-996.2880655131385,52.57332212021538,-13.184004977358654,0.4365377768239469,696.0476505020042,-30.8169962458569,-516.666674759919,-13.611324289798176,63.89063803672684,-0.28032526595724727,223.0846489673704,-13.597501155426926,-1.3275226493991568,-0.8528621782251111,-6.939539591726543,-2.38611564021528,-1.0671430621094373,-5.799240317998056,-11.3111149720512,-10.939031316300316,8.412663434776732,-24.42529582682921,-0.5800265197254184,-112.15987083745085,6.799366952166853,117.31970745903016,219233.53510698676,42817.034050896764,2673.6021642740816,6.799366952166853,11.014587590756491,0.3869174597084495,11.575250464514909,-11.187515135146896,34.239607768164205,-63.30644317731014,-52424.797149870545,-5.026270992329724,-3.117397089798118,-0.9118935860323063,-6.809745456976458,-1250.2431841762736,-17503.50202776932,-226.9593064794435,1004.771881771172,-0.13601605342051526,-131.54487949207873
2014-08-29,8.655406954292184,0.4786032312294699,0.0,-7.690580407182115,0.15851019826837837,175.2971115583521,-189.00589331812307,-67.51562076361412,50.69547569449638,-358.9304872292025,-332.89484237575584,-76.33031964726412,139.91392970837222,110.72844941513355,-10.327466893048378,23.300417068226835,28028.689952659504,116.40319338987169,22.992999137617,124.22133712463797,170.90483973045025,124.79433648862381,434.31270613802155,1.4328068285465418,124.79433648862391,143.52318707937025,37.66618149288568,766.9756631007527,33.06582973808938,-13.668747177115815,347.06569503746266,-84.63860553413704,139.044873093039,-120.03737981353437,376.25478814093606,518.1794939636528,410.9714574404642,41.93961077183923,9.469096932972064,1253.486928510441,-803.5302469452909,36.859160872864265,-24.001585666355425,0.02572788339922738,246.0819919842445,23.271574982405582,471.3003223879912,27.77513894599167,-7.614056205208271,-0.34085745995804695,1715.2952024217166,-4.038728587132482,-24.118755283762198,0.7891377907871835,-2.813006727504103,40.01172107741053,3.4632666657767146,1.624672405039746,-18.98164947087207,-484.6812255805635,0.43917448510228496,-5.537075784811945,0.10395353544488728,19.665391645130057,-6.3601536449233045,814.561204037193,528740.0670766234,348422.6382298395,177264.08106475882,-6.3601536449233045,-479.10068582051645,2.1151574221768996,-0.941996235623634,14.175364448800678,-175.49535405680916,195.46166662046937,10889.044725266518,-1.845588006844892,1.031241136472758,0.028668580313222947,6.799691674136312,1125.1943219631357,148.11973636213224,-6.57866996655639,-2078.990601522197,0.023719513275740844,-137.54742241932547
2014-09-30,-14.510883976572874,0.5599709631659615,0.0,15.442459402318386,0.6412596595500227,-270.55350063142765,174.14724588261402,-187.67083463057654,-68.7474740224553,-131.63348867618237,-1158.9976853136584,12.187609298003615,-111.1495333062827,138.94508936328938,109.9617052505929,-10.255953880660348,-1727.5146394250162,105.58291742709999,54.17596492176497,225.9785245700141,-273.1372802036721,127.38778295381475,115.35495692543711,20.893448556852757,127.38778295381483,219.98448479935516,-9.767957751084928,5033.892555703903,58.13414878979085,-18.87495608294794,60.61483408465398,16.719066611315366,-308.41938816937903,168.10080155355678,72.92990178415143,355.34520581607524,103.60796067151804,-12.701502042873841,-13.608066576263617,-840.3376175254882,443.91456198174046,-69.92928586938694,18.22857826883711,-0.12981854107132662,272.86244606902983,-37.60265973278911,362.40810910815844,-44.05856237045043,-27.645384984002703,0.033723338817465365,-1207.8257891817175,40.70963377059752,-15.115334186915902,-3.3277895310005015,-38.789718015726976,0.8370210148679007,-9.096547620988872,-25.939247451153733,-45.430780057436095,-527.0591627962694,-124.86748608929975,-53.606280068960196,0.20296774586504363,30.279702772931614,138.76178978846113,-942.0680713125207,369928.8478363976,499274.8735838793,-130629.99593287893,138.76178978846113,-659.2496924286079,0.2946440977116822,-37.28328533672155,-16.15186115481822,-299.2117452621944,-198.1332762411663,207304.98164617294,-3.352839868577078,-10.876069706847332,1.6126247729965826,-17.47934974830352,39129.39968829461,95.6460278404229,-34.83326224849088,193.19424339806574,0.39531133178307565,570.4619459601897
