date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chinv,depr,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,saleinv,pchsaleinv,roeq,salecash,salerec,sue,chfeps,sfe,chnanalyst,disp,turn,RF,baspread,beta,idiovol,size,mom,mom1m,chmom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,chcshoq,currat,dy,operprof,rd_sale,roaq,roavol,rsup,chsaleq,tang,O-score
2015-03-31,1.8326530299559503,4.051173828144283,35.6417377542974,2.123848076589814,1985.8445067205264,-121.82785142530449,-20.45452414171729,328.2241844430643,303.1525583944772,22.27319880026179,-282.6223622838103,-5.3688991317172245,225.24986952316038,222.63257380016051,-0.23359735401774906,16.581587353855113,326.51823676953484,105.8990392652634,46.444121079981855,138.3096812831194,-49.57577936326694,0.0,-47.55969127931816,-198.96169180496767,-49.57577936326691,19.58554380336063,0.0,49.00498768239235,-145.4201563882419,-304.51322978840165,128.7089693418957,214.0069493769435,-784.1177140292704,406.67839302468695,1468.4101250507338,684.7647523299672,351061.08978227584,1527.4050133361936,127.71570497803518,0.0,31345.077232857962,1.9135161504695941,-1681.2766158244106,93.02241836020227,-2191.6712273968974,1181.823666431645,-615.9307549527407,0.0,-18.59719924197816,56.11666998582393,-0.7171812122633341,-17.67444559748401,-230.83766122258476,-80.00811667192289,387.75923137280824,-0.9386433320963761,276.13247857336273,3288.325173340774,-104.79474680790418,-37.599456912524715,7.5525555504887425,-32.148689275507536,0.0,50.79604346044027,38.472226828622524,-163.3206228903009,18.96415604007234,-9.231331586584929,-52.34627188658641,-0.3482941891022726,26.69847128193436,-8.00409502034546,-2980822.158419639,568520.594810307,-3549342.753229946,-8.00409502034546,202.1584865560371,58.35766437712664,15.049973822137162,-213.04171229427664,47.44505903032706,21.345490916662527,14.110353769636859,-8.851664878304398,946.6347030606047,-41.17193457387475,-1362.8308380926828
2015-04-30,-8.69389627465518,62.29270518171728,-6.746793128337633,0.07599042826914584,-712.6261656213965,225.55954339020954,-122.79052389174805,-21.429049562341646,329.18960659922675,-32.46542144535251,534.6845077924872,-283.48877835578384,-5.385358199071043,225.94040266281618,1.2220469232287998,-23.560867679225762,327.87296786767956,103.66263166336783,-0.8119530547217408,202.20494080328993,-108.11612479699653,0.0,-86.67202726426267,-346.1520205281567,-108.11612479699656,-37.2324842700965,0.0,5.8091672544275355,-133.92144746916048,-190.7154179108634,62.29136831270007,275.70392916308253,-669.4129298426374,349.12024402246584,1347.3714963299678,585.5505687987198,347844.1186724674,1493.0582746984849,133.39271458905316,131968.10971342475,31211.54584194948,1.960157115666892,-1092.8468615325605,75.60978684518476,-3672.067818552362,1007.4512093097708,495.8347296210327,0.0,-64.78683309719696,-51.624539319861356,-0.8185437839811343,27.42354856615384,225.3670765148172,-310.49197359213406,-711.9155996605891,19.924557947340418,-24.54651171734804,1033.767370143336,-1.9689943535436214,5.75434698553363,2.6080461998855817,-28.899788842417365,388985.2346384317,-93.7662345054168,-46.29641854155875,5.1328550670978075,121.11822869367279,-5.897103537661678,-46.13198514795363,-0.2422503914790166,-2.489987873070902,33.108361847812375,-248276.5777195394,-41028.28244950622,-206515.01317805052,33.108361847812375,12.106454427067064,47.19631476127688,1.8452577531207766,-92.99620006029113,9.9919948160276,-16.933759567085303,-0.914901145849754,54.2079690607951,-290.51968174377146,-4.770967191863747,-21.43625152007735
2015-05-29,16.7264997052347,701.1097384064797,3.525275416774117,0.02073800781660846,-1518.0243886204098,17.967946930936183,225.72497516750718,-123.34971041465332,-21.062061876458486,-77.55602184977532,-101.13039430400856,535.0381865495469,-283.676298205916,-5.388920461987601,2.3559309619222732,-34.4907149985771,320.02616292431225,68.51138468948614,40.507698001782046,257.0181266360992,-36.86878783201295,0.0,85.71480966114783,-391.8532885159072,-36.86878783201298,-1021.5133366601315,0.0,-13.255661857451118,-139.46464058460015,-60.59685918322857,105.91151979655062,-78.68027430068032,272.2891036214562,-166.51240695672772,-367.53247100006956,-326.85947963092605,73152.62531466865,-121.64583674639411,249.9077841589665,97956.15928222542,29285.22529328571,0.25565941226434863,-888.3553658327033,74.5696317086399,-6.3060520588870475,1209.2154940666248,-330.01992614773417,0.0,3.0290498762835796,-13.528434954253953,-0.321565659333352,5.935323551308102,-8.039561998183672,-98.92643206225958,-105.74357407716025,-22.842303128508206,-27.377624262740028,-1958.4044913637154,138.29301457109977,-28.47596399558563,-1.6839719199853995,-77.06424970053581,-163865.4903956957,-200.00373582929788,-87.70365996273733,70.35507645887265,0.6036600152801839,132.27107554874647,145.6590141021215,0.13824290997742228,0.4302574224063278,-71.39495056573219,-1062981.0476857424,-965327.5028539151,-104920.44137081504,-71.39495056573219,-1.1899760008668636,43.16353325644377,-26.669175019652215,100.6022277785612,-13.702355925490949,-55.854026864181066,-0.2793666510480648,19.940098154885447,-1471.2847622986505,-30.318710198307144,7551.212913334119
2015-06-30,2.637599293403643,2.815472199852511,8.085503598258528,0.10922181273199016,-769.7309151783126,-121.67499209540709,18.230208183161754,225.28142139979903,-124.63539478809832,-0.09952935023975917,52.702752838367424,-100.90688908695245,533.8557148817453,-283.0493538234625,2.317378537073285,-6.210148967199295,321.3753208828702,60.3722049991564,12.250855421698827,191.5735268861546,-41.34193011225446,1061.1082045081353,121.83474263454815,-368.72353888025833,-41.34193011225442,-984.3634667212355,0.0,8.123682072192198,-189.97646900150357,-178.37360816041863,211.64810812437568,-167.1806140494177,10.133601737242406,-733.7889063901998,-655.7278957211656,-209.26407551763236,72131.82335307516,-734.2488089435217,292.9618783894169,95571.28174525264,28608.650690296374,0.890760151465496,1341.6791078749702,94.32143533312757,4006.691902011198,1022.7659672690271,-526.7803371436353,0.0,26.55486155311462,2.2017564078296346,-0.6803825868024731,-19.843860561506517,47.46373658363427,379.64037288013395,-157.7315049175968,-8.355477179312402,37.81025922698291,-338.90247839552194,-181.68573672416142,-4.716058899697487,-9.417622090900487,14.764033803101029,4739.286979163706,-83.55395081787572,7.571143611559137,204.58263504883416,-27.257269807099874,-284.71852306473056,157.01015873385478,-0.08055253428107179,2.1503191597394675,-173.09523643221993,-665997.8088920861,-885693.6807847172,219873.8715709597,-173.09523643221993,-251.56897248806618,83.41261048853085,-23.93373821557222,111.76508011638975,-44.630242889401664,8.268141346696368,-0.7432358300091266,-92.36327262544378,-332.6827627824664,-22.574156847838367,-1984.7865176967498
2015-07-31,-0.6833053165561627,457.56633857688945,-9.247100135572602,0.14257412689489146,-1514.3459747582606,260.59358643503595,-121.70235903934802,15.190998328435677,227.09728139316408,-3.556162397911936,121.48735238286962,52.9057339151641,-101.295525123971,535.911823946733,1.2622516308344638,2.541467093964309,320.68881844439017,47.26321737763799,383.08420222352953,212.50018190155015,187.28087042548182,664.7848939134379,340.1840058956073,-457.83653514794105,187.28087042548185,-1032.371158337979,8014.910394312498,33.65332668763585,-112.32995263845622,-34.674711918389654,214.4046085711019,-196.4735933194018,9.325641713585652,-838.7859481896143,-681.4599730213592,-384.45399730979665,72266.51018037234,-832.545420001133,275.8882223673728,93890.7223364265,28795.199460313725,-0.2980401772676204,1501.890176425226,124.21470108438923,2346.717463795989,1222.182434459407,1779.4601011769873,0.0,-29.63531605273664,8.228254298806633,0.17585470516048218,34.50496337110417,96.03719621493383,-221.69939918463652,623.1514266505142,21.925809193090345,143.14686031929568,601.2104888926069,25.957986054485445,3.8650480891664074,-4.869299439721588,-31.82302482800401,-549.3025906478288,-38.362825174522925,-11.919735454330294,92.81426007460868,76.21266904583717,-20.466833753132505,-19.80984233291852,0.023802848098287477,11.37019061130053,14.699779298586009,2524677.630201608,731847.5462186486,1792836.4284584671,14.699779298586009,47.51023783577037,81.41257786890128,1.5236668940684197,-7.602809413375098,-20.874178279120397,-11.474133124805505,2.116148180065167,-10.138402584612116,-8.400657250480776,-9.781478343766139,606.3238988773774
2015-08-31,-25.91106053628063,13.485234981807023,9.170821060193596,0.14015420573450155,-1564.8548348184925,7.479869774371259,259.2725972894429,-122.10047727216373,17.639866206561283,53.63433728748583,-138.71927552335862,121.53572534881819,52.92679954228466,-101.33585825241161,1.420326670951527,-0.1904436351360479,323.93784214033366,54.49206047487933,479.99209308049757,367.0356826751643,276.2815084147529,88.36578670999202,297.51864409095845,-464.9039228076557,276.281508414753,-953.251384645927,10175.602761343975,42.26181147500802,-83.21256530135277,155.33905851060794,261.6139382422396,108.8804623635319,-14.73578711319951,-162.09348600411525,-211.21396554594014,-335.5067295023329,73305.95022112182,-165.4713381019535,325.56085460343513,94491.42369714082,29345.23420011727,-0.403134338399618,1231.355854776938,124.31315186528747,-913.2531802163766,1371.306264788368,-1378.9273578899852,0.0,-41.452097435890266,-0.623363841911555,0.3019123829971946,3.5809677614070097,-231.25984366406283,26.36461570664241,172.51960137243123,14.628881029600166,-27.33075735727334,1163.7112146500076,27.757319133228066,38.37287321787824,2.053833847103518,38.8049651381512,-4370.573626701866,159.98650806869077,37.956785255853106,-19.822618260382114,258.3006763569083,29.456114562819494,-59.90406959228366,0.017564182577159748,3.557053549671082,38.30710366086478,815148.6587714702,742152.7761377245,70179.84229022264,38.30710366086478,18.356305148276782,192.4212633604693,11.048565934973503,77.02999034555012,16.023180474173703,19.674010134530732,0.3021713337551404,-4.583233918696653,654.3462409341203,31.845473183863305,-365.87273586370793
2015-09-30,-14.864737012300946,41.34070035834108,-37.35467021439195,2.3272342876212706,-467.22020800524217,42.96840394724237,8.22867210521165,258.6533077533875,-121.21678531500467,5.46400441059361,137.36726657429347,-138.58636433275763,121.4192782444362,52.8760887530643,2.4907156482417254,-20.89019751710122,324.212092800548,79.60434449296633,105.49003576610448,811.5920366516193,116.84653199324661,1818.861438446484,-17.26715024939277,-408.06587076041217,116.8465319932466,126.56481491417179,0.0,22.689898229170193,-55.662759141390275,242.3620415324619,639.0237170031985,130.36252707788918,-230.3208370392672,598.1995203639129,461.85529518327513,9.039497951245533,78044.51363624507,693.6639141800105,462.4740838566503,92217.40745315232,28817.627106021188,-1.30358463879949,200.86909825888725,204.31977435061376,-5596.648194028022,1493.9151067814505,1012.8226251908468,0.0,53.08612513743941,3.7787371693229943,-0.42957177216484155,-8.620379555482941,165.52428434331432,-234.37380552107498,-402.6840583154444,14.224994017328981,-72.59825021573806,-373.12952220340776,-219.9540906725142,55.10117961156186,0.6858198575101238,-23.23439342135265,62618.714311911375,161.59577719957053,1.1060972605199595,-116.3939042389693,787.5676791338337,-76.95784122759619,-111.4861345694402,0.08125714670908835,18.69933068677176,76.83993804618206,441169.92821246386,-138759.33636967838,466767.5713392347,76.83993804618206,-27.276394590434265,751.9037559260323,10.017824312414518,14.084995305110283,5.004172978144901,-10.442703972623562,3.3123073103627974,-79.41173406021888,691.1245227932842,46.58268952501476,-2434.049318114121
2015-10-30,37.78261185125828,25.14795720884725,-18.63498326081132,0.5810596023597532,340.83278211882043,-352.7407523549059,46.10313796414587,8.587360789784015,257.7417945287505,40.5897381806907,-556.6880514869259,136.55720353970432,-137.76911220534956,120.70326145641113,2.310218206343722,-0.4198981524758023,321.81333920158573,85.12111244032468,194.92357410972744,740.3302668505162,155.67752306705233,413.2378913403885,-22.327233962817914,-109.95952340846365,155.6775230670523,143.55732169100057,0.0,6.072313566299442,-207.56368502342536,146.59724284526928,501.183390697112,219.5690890991748,-231.40986612793594,350.57114703555965,326.7879943519224,44.853377793513005,77510.07030561304,437.21912310500034,448.99897423530575,90127.42491525241,28392.99345111324,0.04181568066255957,75.71406253557322,125.21060925702578,-1401.0229338758706,1438.189172939334,-90.29419527651135,0.0,5.7695994672465645,-20.666362172275967,0.014260920230270813,-53.00549561648222,-410.50896056075817,-389.6985498252381,-687.1382214071309,-91.35097296785557,158.50497476993587,-87.46492549122377,-55.0837136616301,8.731506833915773,-0.1950391755451104,30.540859980784262,4540.23917234625,2.516077543179918,2.0655777624162965,-95.02932339135714,-83.53600134337103,-56.11427604157461,65.39902817849497,-0.05761137514162762,-1.5857054247100564,-35.28245097406449,-943720.5895167142,-286794.4728842154,-655733.4744398445,-35.28245097406449,0.9932662232131548,-184.5436510179643,-11.424214451558697,-3.5147110855536994,-5.028256491034718,5.122662177536753,-1.0601149503164464,-14.967247653905744,-89.83975257536054,-18.544898303070568,-2096.582883613286
2015-11-30,0.1876369632260368,11.05514189653987,44.48997168535022,3.320889114375824,345.7252839827596,-122.00873234836513,-343.69715256599113,53.316912239382766,7.610709095584774,-21.017467994550177,-277.5586432374627,-554.5724367561631,136.0382370725263,-137.24554004954845,1.0002334096103451,-1.7961444372915065,323.0992274359465,116.7817800617687,228.3622217354204,575.2819444412809,130.9150522877483,7587.067438481362,-40.49768171980862,-108.9643914112332,130.91505228774827,416.88175837183456,0.0,-17.54507725852674,-270.8243039537206,-46.19027254677475,391.4674712074199,67.24555055376364,-178.79505057265203,346.26531692273227,-242.65647783489808,119.53130589343516,77740.01884802816,444.16674470042665,546.0390279623857,92682.20154008681,27742.659323061976,0.10316475022427618,9.075236919186457,121.47601622240832,-1265.3346334913217,1521.4020413871076,-737.2906350991225,0.0,-30.588791322259112,-4.621314105394561,0.8086425598661293,-33.95794355072212,213.05382401830593,583.2012864416847,-466.1322881681299,31.19082763474057,185.63938771719677,-981.190639583232,-60.12858067852903,-1.543010752453938,-3.2356898077768954,64.16865576412488,-13416.553743420984,-0.21361954267401728,13.037511417338578,-125.35164907165472,-255.06341858806627,-19.59708081193503,-38.49658604013132,-0.09113267783027368,84.71424471269142,45.636482240895816,-1665215.5092282295,-262466.9765236303,-1405452.945804432,45.636482240895816,-25.91473234264757,-387.5643426149509,4.398264793389799,38.57832270199674,-22.38682449788631,37.78283528693461,8.159950066202924,3.7183580085808927,-120.17700374620478,-2.235696428052961,-1009.7043836178855
2015-12-31,-4.908030902911044,410.12018830879646,3.3428704456128893,0.018667853155802872,469.1912204818923,562.5241809773487,-125.52886839328539,-347.80042069812265,52.68165462472179,-33.665225503683985,669.9746802653407,-279.870949019114,-559.192509245704,137.17155433636427,0.14500417980046199,-7.783934615078041,343.5095106063972,112.94348012890052,144.08337044488076,-68.55348126194392,13.910510553687827,13663.696388657336,-74.92558717261997,-18.242337652473974,13.910510553687713,325.37114806086026,0.0,-17.16069340366979,-204.87053409034064,-459.7951664934843,-217.63603280246667,272.53632756728433,-367.6339870998133,280.69283071344375,224.88100103924938,365.3610153244751,238673.5933845749,926.0936293173899,269.7725852468791,189507.99308209043,28336.61445730048,0.8554916328229427,-787.350724529064,166.4535051880069,1553.8448678066666,1422.586850596015,55.27498201247681,0.0,25.032071719600935,-1.1132498637021513,-0.2946845940782694,74.1572454184552,32.16820259073029,-60.07584610680372,-79.12521956009869,50.14576601991257,90.4901450016223,-1616.7734145340319,357.57201383411575,-26.443642968956397,4.256272996065412,9.724229458448121,52837.814324301784,6.709424752352561,21.610642846111773,1086.6720458469772,-713.3764533248032,336.7411091174215,-29.887329694815264,0.021757247803061652,13.054627190415545,160.53946995954806,759709.6637051404,770138.6112927496,-11036.794102594256,160.53946995954806,-71.73730695006732,-689.9731999672294,11.851150504867974,-136.92748211564435,8.836052259500565,19.17661536628455,2.836222824282615,-16.441399630730317,374.8241337162812,-7.198966427246432,2061.8612158660762
2016-01-29,-12.49020797041806,1337.5432734063554,-13.129787067059851,0.288024129173531,521.3222212776061,0.46756245480961933,559.3824493662254,-119.99133025480376,-344.0350384887677,-78.72550746525276,50.10318233272483,669.703742807364,-279.75776933378796,-558.9663720476318,-1.383391672243463,-6.913903925043437,340.4876448319716,109.41702949536877,112.28303300975398,-69.04683292040832,7.789865499993719,13682.66975587613,-63.33732000289127,-20.464557919440594,7.7898654999935575,319.6519609284997,0.0,7.541541021303781,-39.61031235014158,-402.2434372181121,-172.42809318104176,182.9119605688921,-323.7501048419633,423.96455464727256,274.6345871798353,608.3600065383837,240545.4934093397,1091.5522502908548,266.2508186698639,193047.10645962643,28269.814473782288,0.8887383733344173,-1029.7863601121642,15.321367306373746,4271.488892772576,1499.9155982923678,-1210.7941001634904,5.985307860177206,-44.079530139603094,-13.392351040375331,0.42776799451500125,-3.6297507741801383,-262.005737771703,314.07683699770496,970.029919726875,-1.5953920787061406,-163.8310556257129,141.19132864523726,-1.8529587499142508,10.569710358795533,-0.3356951347076773,-19.942743725567198,3895.687896958203,-6.372831391423752,-7.611310256463412,-25.350973165394862,56.481497950695484,-18.19033084136163,-41.04388902207853,0.0007865244746829703,-0.17690500993364822,19.852787970816223,-556345.1787100285,-130226.63200774044,-425638.9427444935,19.852787970816223,-5.611579672703186,41.55737053660778,6.480717875602778,-1.4968763946274066,-3.9062926124255135,-5.228751696817454,-0.2911549010439387,-8.637764972690732,105.68279745896871,6.3835698921684525,442.8308195469035
2016-02-29,3.3204033505266666,14.089302688629127,-35.53476008532268,2.111669680282333,608.5836898497859,-39.79553463207979,4.511242610510825,557.5314473317794,-116.47240860193597,159.87469009122702,-196.53766631242064,50.03218111218752,668.7547056220219,-279.3613245940989,-0.7521701744504695,4.825158378457196,343.5880846828488,125.50590237997127,3.357310223637945,-385.5291206144968,-55.96353928101395,12561.569149707688,-76.08963646970027,-51.112094332592676,-55.96353928101402,303.8891064429881,-3304.2201932535613,28.523750012459967,23.371199321630513,-335.06841598118353,-353.3296020633682,212.5985587158074,-310.7881803531733,423.3019305401582,597.2471297280608,459.18601828434646,240976.60271304433,1091.7883394857793,339.2520376192135,188834.47477666615,28805.428420559954,2.5998926964572,-1182.010294557303,18.311650871222046,4920.644412465193,1620.9481389346063,2910.244222283469,-0.005588654507725721,4.06807041073381,-7.6499627046267165,0.16840778812621693,-12.71425695047401,-319.12845230399944,-57.79714211681613,-210.36756297467855,3.9872528510298935,-1.7682368290561499,1364.1678545786544,-3.7859528695184963,-53.62070284829235,3.6881853810040326,57.95856021107795,1226.2458117124042,31.59896604525656,20.656791795868344,-59.01794993217936,-600.7755973945095,14.427613664381624,-42.76342745091114,-0.12685907420175457,1.2087416255479866,22.021571226573883,113361.18864625692,92367.29076441377,28448.85078011453,22.021571226573883,5.641440873342717,-676.8079959106199,19.521576351684857,36.45882936387204,27.28293783436861,24.61385949627916,3.301630706465062,-24.068311233066396,39.81898378714027,-37.62385495980743,-200.75217926761252
2016-03-31,30.65902727094948,37.02474795089702,-0.4780281687125248,0.0003825086144739623,1224.8853242527525,-176.6782876664486,-41.76797024871635,4.798976938116406,554.9730289102647,10.960200687992362,-531.3539264725317,-196.14736883640865,49.93282390308937,667.4266483667752,-1.0483398079352981,5.936188079358343,342.53000533323166,94.3227425203264,24.907969870203292,-178.96979001441076,3.083300839245989,8524.767166227486,94.82102189726025,-78.26449145259659,3.0833008392460335,-736.56696034778,8128.598725259679,66.79562161699431,156.41410717114547,-73.94662805427541,-4.066743471122708,-8.204160289671186,189.10864323298242,54.53464860335903,252.33980288726048,40.84562519396407,83694.96186492086,138.43109285235013,412.5858370944671,193249.74483691377,27406.579653433877,1.9218265043445082,-1004.786930410523,14.428423533854037,4066.710987492416,1673.0294294536009,-991.610571523991,5.968295632999708,-34.25944872314278,-20.992149171854066,0.04561453009624472,-17.79199113474897,-558.23258122465,-499.0730244195695,-567.9456045293055,-6.475677303154043,-25.22171314829484,-418.64319788941066,-89.12739833535943,-17.3834550677617,8.763755189136035,-107.00968904794121,33429.052459258295,-118.16140448742925,-43.65093224482439,-271.3023168961663,204.5458920262845,-88.51175098263593,-111.09929858134359,2.5165794043727097,5.950548002990331,-23.240816107489422,-1638792.880502373,309306.6976992339,-1831587.5137559474,-23.240816107489422,46.24765778704282,554.7334543391971,11.898900819799536,87.2328231937853,55.52194640325083,-60.45528970984191,0.24275427295459906,-79.34163229782666,-793.5464866818123,-32.53407085937806,-577.7922443195639
2016-04-29,10.106295300821131,4.835504735585039,40.21092993344103,2.705058222992165,1223.367320108059,55.24027518755701,-175.88876058287673,-41.89438892010677,5.042588150313054,-2.0497934119826837,-7.162852111586557,-531.9500448773927,-196.36742377682216,49.98884282729854,-1.2211068510329053,-10.63112724361345,320.4110897893215,80.62403593257088,-27.965008549992156,-79.49151007740579,0.4590686925051739,8393.359396756621,113.79626590800353,-146.58984924653893,0.4590686925051597,-840.0509282946849,0.0,50.95648254403008,153.69858537947556,9.028657321546806,87.95132874394923,-167.02357031150453,187.66248917824467,-84.86241595908851,196.98236300593894,-35.568467994501944,83445.95574166629,-15.219711237396254,369.8836087815453,107112.9376860974,27432.060152535865,0.6597726484853876,-454.42812311714,71.0800466167988,1911.6198752265223,1421.6252134317745,-555.2492863750144,0.006765819054033173,-46.56416911050138,1.86350381829061,0.34156057805609663,10.03136271594667,172.2725487436942,472.6100398898569,-56.97639650391466,-10.77242800258955,-52.25712113915142,435.5900594574123,11.125826616255381,29.53294199760819,9.252811841171429,-32.915731806454744,-77294.2194736597,-38.080798480014565,-18.36615757345419,222.7006198837189,118.8957538015693,38.11882292461132,-44.45082349608276,-0.3141588632226906,-0.11679772539116584,49.378980233423704,-111822.98792044818,-105631.79714754224,-5511.791755571961,49.378980233423704,12.873160467455882,161.95442226758314,3.2436974077318865,24.878148782326434,4.738385808880608,-17.910652662568992,-0.3666585059887808,-64.84199480487462,-189.56380163674652,20.443788613312336,296.1578646210728
2016-05-31,0.31370020428841927,5.562259582805928,5.491886770458637,0.05028932392930369,719.7378017160372,484.6361219319601,53.666652588196065,-181.18811408719176,-41.900396800946375,58.10857245025018,606.2860040942725,-7.211618993197408,-535.5717230102498,-197.70435308352413,-2.712869681257526,-15.986936459563818,316.33070247760156,84.4896953742071,-66.37096290405515,342.13059865173307,-1.9933239587946465,5187.434763127016,107.09542415093321,-114.83282518956268,-1.9933239587947673,51.96662205824047,0.0,48.27973672855678,187.55261941462066,22.97552827775015,312.71278983101524,-291.11128452310044,46.9264467549751,-317.36413262837607,-522.8758323671345,3.521537378921625,86133.79169715461,-164.65606851618375,371.91549086226007,91241.49425675439,26396.952659655144,0.547938695211639,-206.95184585240108,71.75043455820429,468.5167252705004,1323.176081530089,64.95810577227303,-5.957320771020678,68.14168933987958,-22.019022630948996,-0.008542869998777292,60.94488392716994,-506.53734322853825,199.0445618749821,-110.58988515531973,98.2920719882269,114.99366312908614,-587.8651333396901,-99.30688754636913,-5.754301173301997,-1.882521453469682,-7.732019003074299,9277.113210118841,-64.18227145106202,-27.17764483737551,-87.78395592521065,194.01733821703237,30.541036952135528,258.3248031318602,0.0528780377873348,1.9977012306890174,-120.8645698105912,483518.0349882394,-594425.7131802291,1068596.4511300176,-120.8645698105912,14.64597291919727,282.0261606401382,-26.545758641399303,-8.999341571603168,-13.385825682639123,2.237063140722654,0.8430839985595355,38.758402010997,-249.99559044383489,23.622949032038832,1458.4055468306833
2016-06-30,35.23363276310542,4.627628049987157,10.591342749533261,0.186849095192021,616.2506262313673,163.11235874653522,485.86950701502207,52.88967104114307,-184.69178854989525,-25.907035249551168,82.69766885010391,607.5353392740292,-7.22647951983065,-536.6753417484707,-2.2195205030563145,31.287825275212164,321.5471553334949,52.31722473942752,227.23534594707877,739.6661578842572,270.63617791985206,1770.366518935221,369.1025554191364,-97.7364099779087,270.63617791985206,-39.91552762839141,0.0,140.48138015908938,319.3469574028827,161.34508510585226,779.0443734475257,176.42451485525558,-121.35286414511779,-827.4278240110599,-763.7936894041808,-1024.6511336749775,84788.60782504537,-666.8441778072824,146.16512819194995,0.0,26390.217608954546,0.9800218076640654,1354.548273151654,-1.2564760064411358,3146.2450302447487,1166.3403933590002,523.4131570833542,0.006130396824319817,22.498115680305204,-3.5162338413625776,-0.38624432241047657,18.571478036808912,-269.87165075577695,229.10051898884927,202.3203745063206,46.33987578601375,25.228030295761073,-134.44184599888285,-82.66824283411961,23.987368669723082,-5.168404484957428,32.57153977843683,-302053.2489740765,-12.098319043826649,2.6401225137132087,41.81483892152846,630.2060771352044,-239.2985659271087,135.72018328236655,-0.2290521444466611,7.821839358191369,-275.48552507798405,1243079.6775063276,-295155.1179823801,1537602.6509443223,-275.48552507798405,127.22205263227295,821.4248777239463,-29.211061325099962,-160.87467283525962,-44.138306202664566,-7.583071282072012,-1.1380538136874492,70.50844614230562,-38.02464230162872,33.16314258905368,-390.4252277061714
2016-07-29,12.655596889622558,22.16135504922989,-0.30012778163256604,0.0001500773992682323,728.8957400513257,43.85144278699416,166.0581860142247,489.1438889059958,52.24559980240163,264.84540849343955,159.33318025358892,82.7028490115245,607.5733951366665,-7.226932184711487,-3.5691994148232085,43.76111717025871,321.03098404831593,52.124736807887295,304.1457846641673,742.2323944877448,335.8740494721725,392.64012061250503,437.1889328320199,-82.78970013835094,335.8740494721725,-17.352605466442192,0.0,152.89071163779346,313.28858103359863,155.25341045290662,708.8518864724892,74.24544723832514,-142.4963814087111,-778.5572672901551,-682.3357793014536,-1249.2462945254647,84631.5867357064,-618.7398263355618,152.12420630902474,0.0,26354.85689960508,1.279187751741041,1624.1652892789793,2.9868327135857173,186.63141242431846,1364.1553505798438,2574.681482733474,6.00044040289583,-65.47584499208966,2.284385008690606,0.21823444313101703,0.5657037667606346,-159.13706272618128,509.2240495823137,109.21274337814202,-17.04987687144785,-45.887612498340786,1619.0227824637168,-16.2748029587342,2.0840620323826897,-16.32712054565637,3.230596388675849,0.0,18.74657721445331,1.7147447110560279,-72.85900631958248,31.655439812999248,-27.82151380265418,-16.025720127305533,-0.013190851055508546,1.1568967554231904,5.169276061544508,201215.8619416058,134465.11302366853,66707.30166479945,5.169276061544508,-5.891331603287043,20.92413740995471,3.921314449699352,-16.38400078317295,-6.233435776455302,-0.08835259900516235,-0.009728215910456584,29.412926636057108,133.4848961368823,3.9465163548079545,191.97354809500393
2016-08-31,1.8203601640977198,2.8931282975524106,23.334724238485418,0.9038054395387775,143.5590176646265,565.0232245022298,47.5737344628788,164.46716548486418,494.07133588932356,71.99607545264152,-4.550645436698548,160.54762243384081,83.33321255605895,612.2043374016637,-3.5082094283119796,50.31078074984536,328.36162748602806,54.85974528725302,395.3028560882351,672.5127504934625,391.3875111623113,784.5044449524523,417.8625094210013,-82.90488753144551,391.38751116231134,-23.439704880773817,0.0,159.34351883145683,313.8308690165227,187.51184563624017,688.9230979065046,491.68837272646323,-164.7293480278351,-345.3365884872036,-367.14927491800205,-1199.3436448963419,86432.11598115867,-226.9604126701066,219.24173986486397,0.0,26520.601740525788,0.8050994794671374,1456.8137984866996,2.7032079143589502,-3782.7089185966847,1223.9871122874158,-2303.2515838467652,0.04522972882782916,50.82146069752508,-19.23148626975427,1.3170310645055778,68.83936669490322,71.95358408345828,-309.21326346883814,230.96786987310952,75.74240053446101,-101.79773230254341,-442.03000688929933,-15.342012169003738,23.526542949364398,0.06413453402191394,45.23137193794105,0.0,109.92613637465098,39.12948353111835,-85.46919052472094,151.8755433171973,-3.0272111791909992,-63.12683877811966,0.038944194950832234,8.71578287347154,27.030913609327257,1287643.9524691105,401601.55004119873,886053.7529119402,27.030913609327257,-16.103523922116594,231.3311395698547,5.444947068557354,105.88392463175467,0.5058185156645933,17.27683508499905,1.4585194664330885,-8.165221347671661,409.66525254375944,38.50758801971415,-1788.6687990895807
